gene_callers_id	source	accession	function	e_value
8026	KOfam	K02053	putative spermidine/putrescine transport system permease protein	3.1e-83
8025	KOfam	K02052	putative spermidine/putrescine transport system ATP-binding protein	1.7e-154
7960	KOfam	K13788	phosphate acetyltransferase [EC:2.3.1.8]	6.1e-252
8099	KOfam	K01704	3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit [EC:4.2.1.33 4.2.1.35]	2.5e-58
7983	KOfam	K03897	lysine N6-hydroxylase [EC:1.14.13.59]	1.2e-153
8046	KOfam	K03704	cold shock protein	7.4e-31
8040	KOfam	K03522	electron transfer flavoprotein alpha subunit	3.3e-133
8092	KOfam	K15790	nitrogen fixation protein NifQ	2e-77
7979	KOfam	K01874	methionyl-tRNA synthetase [EC:6.1.1.10]	1.1e-66
8112	KOfam	K07154	serine/threonine-protein kinase HipA [EC:2.7.11.1]	4.4e-40
7956	KOfam	K07154	serine/threonine-protein kinase HipA [EC:2.7.11.1]	1.4e-12
7947	KOfam	K01737	6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase [EC:4.2.3.12 4.1.2.50]	9.1e-44
8036	KOfam	K00986	RNA-directed DNA polymerase [EC:2.7.7.49]	3e-92
7985	KOfam	K00428	cytochrome c peroxidase [EC:1.11.1.5]	5.4e-72
7981	KOfam	K21195	2-aminoethylphosphonate dioxygenase [EC:1.14.11.46]	2.6e-79
8086	KOfam	K18700	fluoroacetyl-CoA thioesterase [EC:3.1.2.29]	1.7e-46
8122	KOfam	K07486	transposase	1.2e-86
8070	KOfam	K07486	transposase	9.1e-42
8066	KOfam	K07486	transposase	4e-27
8067	KOfam	K07486	transposase	2.8e-11
8069	KOfam	K01989	putative tryptophan/tyrosine transport system substrate-binding protein	2.3e-52
8075	KOfam	K24116	N-acetyl-S-(2-succino)cysteine monooxygenase [EC:1.14.-.-]	4.9e-184
8100	KOfam	K07484	transposase	4.9e-08
7963	KOfam	K07494	putative transposase	2.8e-23
7951	KOfam	K07494	putative transposase	7.6e-23
8002	KOfam	K01153	type I restriction enzyme, R subunit [EC:3.1.21.3]	2.2e-58
8079	KOfam	K07497	putative transposase	2.1e-29
8124	KOfam	K07497	putative transposase	2.6e-22
8080	KOfam	K07497	putative transposase	2.5e-16
7977	KOfam	K07497	putative transposase	7.2e-14
8118	KOfam	K07497	putative transposase	2.8e-10
