gene_callers_id	source	accession	function	e_value
5589	KOfam	K13771	Rrf2 family transcriptional regulator, nitric oxide-sensitive transcriptional repressor	2.9e-60
5550	KOfam	K03228	type III secretion protein T	8.2e-64
5597	KOfam	K06190	intracellular septation protein	3.1e-25
5511	KOfam	K23475	transloator	9.7e-26
5631	KOfam	K02392	flagellar basal-body rod protein FlgG	7.2e-102
5632	KOfam	K02386	flagellar basal body P-ring formation protein FlgA	3.9e-48
5615	KOfam	K02387	flagellar basal-body rod protein FlgB	2.7e-29
5633	KOfam	K02393	flagellar L-ring protein FlgH	7.5e-74
5636	KOfam	K09985	uncharacterized protein	1.6e-34
5630	KOfam	K02391	flagellar basal-body rod protein FlgF	2.6e-81
5612	KOfam	K02420	flagellar biosynthesis protein FliQ	1.3e-34
5613	KOfam	K02408	flagellar hook-basal body complex protein FliE	1e-25
5611	KOfam	K02421	flagellar biosynthesis protein FliR	1.1e-73
5561	KOfam	K01841	phosphoenolpyruvate phosphomutase [EC:5.4.2.9]	2.7e-129
5650	KOfam	K02394	flagellar P-ring protein FlgI	3e-159
5601	KOfam	K01676	fumarate hydratase, class I [EC:4.2.1.2]	2.4e-286
5617	KOfam	K02419	flagellar biosynthesis protein FliP	4.6e-116
5616	KOfam	K02418	flagellar protein FliO/FliZ	3.4e-16
5651	KOfam	K02395	peptidoglycan hydrolase FlgJ	7.1e-23
5560	KOfam	K00812	aspartate aminotransferase [EC:2.6.1.1]	2.8e-165
5628	KOfam	K02416	flagellar motor switch protein FliM	3.6e-113
5643	KOfam	K13444	formylglycine-generating enzyme [EC:1.8.3.7]	2.5e-139
5568	KOfam	K00612	carbamoyltransferase [EC:2.1.3.-]	1e-119
5578	KOfam	K03092	RNA polymerase sigma-54 factor	1.3e-176
5610	KOfam	K02401	flagellar biosynthesis protein FlhB	1.6e-132
5629	KOfam	K02415	flagellar protein FliL	3.4e-42
5570	KOfam	K22303	alkyl sulfatase [EC:1.14.11.77]	2.5e-132
5529	KOfam	K18879	type III effector protein XopD	1.7e-75
5588	KOfam	K06886	hemoglobin	1.5e-44
5614	KOfam	K02388	flagellar basal-body rod protein FlgC	1.4e-51
5522	KOfam	K07486	transposase	1.4e-64
5520	KOfam	K07486	transposase	7.2e-44
5572	KOfam	K07486	transposase	4e-11
5595	KOfam	K00464	all-trans-8'-apo-beta-carotenal 15,15'-oxygenase [EC:1.13.11.75]	1.1e-125
5609	KOfam	K13587	two-component system, cell cycle sensor histidine kinase and response regulator CckA [EC:2.7.13.3]	1e-207
5552	KOfam	K03226	type III secretion protein R	4.1e-88
5525	KOfam	K07493	putative transposase	7.4e-77
5523	KOfam	K07493	putative transposase	6.7e-33
5526	KOfam	K07493	putative transposase	5.1e-20
5524	KOfam	K07487	transposase	1.2e-71
5496	KOfam	K03224	ATP synthase in type III secretion protein N [EC:7.4.2.8]	2.6e-196
5618	KOfam	K13590	diguanylate cyclase [EC:2.7.7.65]	1.6e-88
5553	KOfam	K03225	type III secretion protein Q	9.6e-38
