gene_callers_id	source	accession	function	e_value
1670	KOfam	K00135	succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]	5.5e-240
1623	KOfam	K04030	ethanolamine utilization protein EutQ	4.6e-38
1564	KOfam	K01799	maleate isomerase [EC:5.2.1.1]	4.8e-47
1571	KOfam	K02053	putative spermidine/putrescine transport system permease protein	7.6e-80
1572	KOfam	K02052	putative spermidine/putrescine transport system ATP-binding protein	2e-159
1715	KOfam	K02043	GntR family transcriptional regulator, phosphonate transport system regulatory protein	5.1e-72
1570	KOfam	K02054	putative spermidine/putrescine transport system permease protein	3.5e-68
1563	KOfam	K00441	coenzyme F420 hydrogenase subunit beta [EC:1.12.98.1]	6.5e-76
1590	KOfam	K02033	peptide/nickel transport system permease protein	2.2e-114
1594	KOfam	K02032	peptide/nickel transport system ATP-binding protein	6e-242
1712	KOfam	K01841	phosphoenolpyruvate phosphomutase [EC:5.4.2.9]	3.4e-137
1594	KOfam	K02031	peptide/nickel transport system ATP-binding protein	2.7e-242
1668	KOfam	K00140	malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]	9.8e-269
1592	KOfam	K02035	peptide/nickel transport system substrate-binding protein	5.3e-97
1701	KOfam	K01845	glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8]	2e-137
1591	KOfam	K02034	peptide/nickel transport system permease protein	4.9e-108
1589	KOfam	K01271	Xaa-Pro dipeptidase [EC:3.4.13.9]	5.3e-83
1607	KOfam	K01271	Xaa-Pro dipeptidase [EC:3.4.13.9]	8.3e-80
1697	KOfam	K07749	formyl-CoA transferase [EC:2.8.3.16]	5.6e-173
1705	KOfam	K07749	formyl-CoA transferase [EC:2.8.3.16]	8.9e-172
1698	KOfam	K00836	diaminobutyrate-2-oxoglutarate transaminase [EC:2.6.1.76]	1.1e-191
1611	KOfam	K03522	electron transfer flavoprotein alpha subunit	3.8e-137
1699	KOfam	K01692	enoyl-CoA hydratase [EC:4.2.1.17]	5.3e-75
1694	KOfam	K01692	enoyl-CoA hydratase [EC:4.2.1.17]	2.8e-72
1652	KOfam	K00612	carbamoyltransferase [EC:2.1.3.-]	6.3e-119
1605	KOfam	K03521	electron transfer flavoprotein beta subunit	1.1e-67
1684	KOfam	K22303	alkyl sulfatase [EC:1.14.11.77]	5.9e-138
1561	KOfam	K22303	alkyl sulfatase [EC:1.14.11.77]	2e-129
1697	KOfam	K18702	CoA:oxalate CoA-transferase [EC:2.8.3.19]	2.9e-170
1705	KOfam	K18702	CoA:oxalate CoA-transferase [EC:2.8.3.19]	1.1e-169
1657	KOfam	K00986	RNA-directed DNA polymerase [EC:2.7.7.49]	9.6e-76
1713	KOfam	K00428	cytochrome c peroxidase [EC:1.11.1.5]	5.9e-108
1665	KOfam	K13654	GntR family transcriptional regulator, colanic acid and biofilm gene transcriptional regulator	4.9e-59
1628	KOfam	K24012	acetate---CoA ligase (ADP-forming) [EC:6.2.1.13]	3.1e-221
