gene_callers_id	source	accession	function	e_value
6834	KOfam	K03414	chemotaxis protein CheZ	1.3e-47
6789	KOfam	K07263	zinc protease [EC:3.4.24.-]	3.9e-131
6790	KOfam	K07263	zinc protease [EC:3.4.24.-]	1.2e-82
6762	KOfam	K01821	4-oxalocrotonate tautomerase [EC:5.3.2.6]	9.6e-19
6772	KOfam	K07115	23S rRNA (adenine2030-N6)-methyltransferase [EC:2.1.1.266]	1.4e-113
6810	KOfam	K03601	exodeoxyribonuclease VII large subunit [EC:3.1.11.6]	1.9e-167
6801	KOfam	K11991	tRNA(adenine34) deaminase [EC:3.5.4.33]	5.7e-68
6825	KOfam	K04033	AraC family transcriptional regulator, ethanolamine operon transcriptional activator	5.1e-54
6794	KOfam	K01759	lactoylglutathione lyase [EC:4.4.1.5]	2.7e-30
6815	KOfam	K00912	tetraacyldisaccharide 4'-kinase [EC:2.7.1.130]	2.6e-106
6721	KOfam	K23107	1-deoxyxylulose-5-phosphate synthase [EC:1.1.-.-]	8.4e-109
6730	KOfam	K03566	LysR family transcriptional regulator, glycine cleavage system transcriptional activator	8.6e-102
6798	KOfam	K03572	DNA mismatch repair protein MutL	2.5e-216
6760	KOfam	K00286	pyrroline-5-carboxylate reductase [EC:1.5.1.2]	3.2e-83
6771	KOfam	K01166	ribonuclease T2 [EC:4.6.1.19]	4.1e-38
6784	KOfam	K03413	two-component system, chemotaxis family, chemotaxis protein CheY	2.8e-47
6816	KOfam	K02527	3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]	1.4e-155
6776	KOfam	K08744	cardiolipin synthase (CMP-forming) [EC:2.7.8.41]	1.8e-55
6803	KOfam	K01945	phosphoribosylamine---glycine ligase [EC:6.3.4.13]	1.1e-214
6862	KOfam	K19267	NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]	2e-41
6800	KOfam	K06178	23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]	3.1e-122
6781	KOfam	K07058	membrane protein	1.2e-83
6802	KOfam	K01561	haloacetate dehalogenase [EC:3.8.1.3]	4.3e-137
6824	KOfam	K09761	16S rRNA (uracil1498-N3)-methyltransferase [EC:2.1.1.193]	1.5e-65
6767	KOfam	K07638	two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]	3.3e-139
6748	KOfam	K01061	carboxymethylenebutenolidase [EC:3.1.1.45]	1.3e-55
6829	KOfam	K20534	polyisoprenyl-phosphate glycosyltransferase [EC:2.4.-.-]	2.6e-130
6774	KOfam	K16079	outer membrane immunogenic protein	1.8e-58
6753	KOfam	K00948	ribose-phosphate pyrophosphokinase [EC:2.7.6.1]	1.6e-138
6733	KOfam	K03702	excinuclease ABC subunit B	0
6836	KOfam	K04078	chaperonin GroES	1.1e-49
6775	KOfam	K03703	excinuclease ABC subunit C	8e-233
6831	KOfam	K09945	uncharacterized protein	1.6e-58
6755	KOfam	K01921	D-alanine-D-alanine ligase [EC:6.3.2.4]	3e-67
6787	KOfam	K03101	signal peptidase II [EC:3.4.23.36]	3.5e-42
6840	KOfam	K03303	lactate permease	4.5e-179
6763	KOfam	K01892	histidyl-tRNA synthetase [EC:6.1.1.21]	2.5e-154
6758	KOfam	K00794	6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]	2.7e-47
6715	KOfam	K00812	aspartate aminotransferase [EC:2.6.1.1]	1e-187
6845	KOfam	K11472	glycolate dehydrogenase FAD-binding subunit [EC:1.1.99.14]	3.7e-126
6773	KOfam	K03704	cold shock protein	3.4e-35
6713	KOfam	K02355	elongation factor G	1.2e-174
6844	KOfam	K11473	glycolate dehydrogenase iron-sulfur subunit [EC:1.1.99.14]	2.7e-166
6828	KOfam	K00765	ATP phosphoribosyltransferase [EC:2.4.2.17]	6.6e-68
6776	KOfam	K00995	CDP-diacylglycerol---glycerol-3-phosphate 3-phosphatidyltransferase [EC:2.7.8.5]	3.9e-41
6744	KOfam	K01056	peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]	3.3e-76
6716	KOfam	K00799	glutathione S-transferase [EC:2.5.1.18]	3.1e-34
6725	KOfam	K00799	glutathione S-transferase [EC:2.5.1.18]	8.3e-18
6709	KOfam	K00014	shikimate dehydrogenase [EC:1.1.1.25]	4.3e-95
6751	KOfam	K05810	purine-nucleoside/S-methyl-5'-thioadenosine phosphorylase / adenosine deaminase [EC:2.4.2.1 2.4.2.28 3.5.4.4]	1.7e-77
6791	KOfam	K15034	ribosome-associated protein	2.5e-63
6786	KOfam	K01870	isoleucyl-tRNA synthetase [EC:6.1.1.5]	1e-296
6799	KOfam	K08316	16S rRNA (guanine966-N2)-methyltransferase [EC:2.1.1.171]	2.7e-68
6848	KOfam	K08738	cytochrome c	4.8e-30
6793	KOfam	K08738	cytochrome c	6.9e-23
6710	KOfam	K03321	sulfate permease, SulP family	4.8e-144
6837	KOfam	K04077	chaperonin GroEL [EC:5.6.1.7]	1.2e-278
6749	KOfam	K13292	phosphatidylglycerol---prolipoprotein diacylglyceryl transferase [EC:2.5.1.145]	1.1e-81
6761	KOfam	K18700	fluoroacetyl-CoA thioesterase [EC:3.1.2.29]	2.5e-43
6764	KOfam	K00826	branched-chain amino acid aminotransferase [EC:2.6.1.42]	2.3e-136
6726	KOfam	K07486	transposase	1.2e-55
6822	KOfam	K03179	4-hydroxybenzoate polyprenyltransferase [EC:2.5.1.39]	1.4e-117
6782	KOfam	K13593	cyclic-di-GMP phosphodiesterase, flagellum assembly factor TipF	1.1e-181
6853	KOfam	K02919	large subunit ribosomal protein L36	7.2e-14
6777	KOfam	K03636	sulfur-carrier protein	4.1e-15
6827	KOfam	K02502	ATP phosphoribosyltransferase regulatory subunit	3.3e-82
6779	KOfam	K07320	ribosomal protein L3 glutamine methyltransferase [EC:2.1.1.298]	5.3e-133
6778	KOfam	K03635	molybdopterin synthase catalytic subunit [EC:2.8.1.12]	3.4e-50
6743	KOfam	K06942	ribosome-binding ATPase	3.2e-120
6729	KOfam	K07090	uncharacterized protein	7.2e-15
6746	KOfam	K07481	transposase, IS5 family	1.6e-77
6712	KOfam	K07497	putative transposase	6.2e-29
6750	KOfam	K18164	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 7	1.4e-152
6841	KOfam	K02471	vitamin B12/bleomycin/antimicrobial peptide transport system ATP-binding/permease protein	4.1e-251
6854	KOfam	K07045	uncharacterized protein	2.5e-58
6745	KOfam	K02897	large subunit ribosomal protein L25	3.2e-70
6820	KOfam	K03592	PmbA protein	6.4e-180
6847	KOfam	K00104	glycolate dehydrogenase FAD-linked subunit [EC:1.1.99.14]	3e-213
6785	KOfam	K11753	riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2]	1.4e-107
1538	KOfam	K00135	succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]	3.1e-213
1556	KOfam	K01799	maleate isomerase [EC:5.2.1.1]	4.8e-47
1549	KOfam	K02053	putative spermidine/putrescine transport system permease protein	2.3e-121
1449	KOfam	K03205	type IV secretion system protein VirD4 [EC:7.4.2.8]	5.2e-192
1491	KOfam	K01406	serralysin [EC:3.4.24.40]	4.3e-30
1504	KOfam	K02495	oxygen-independent coproporphyrinogen III oxidase [EC:1.3.98.3]	3.5e-140
1550	KOfam	K02052	putative spermidine/putrescine transport system ATP-binding protein	2.2e-157
1479	KOfam	K03406	methyl-accepting chemotaxis protein	2e-64
1488	KOfam	K03406	methyl-accepting chemotaxis protein	3.7e-59
1524	KOfam	K24126	lipoyl-dependent peroxiredoxin subunit C [EC:1.11.1.28]	6.9e-83
1470	KOfam	K01012	biotin synthase [EC:2.8.1.6]	9.6e-148
1500	KOfam	K07267	porin	2.6e-50
1549	KOfam	K02054	putative spermidine/putrescine transport system permease protein	1.8e-124
1519	KOfam	K02594	homocitrate synthase NifV [EC:2.3.3.14]	2.8e-163
1464	KOfam	K01658	anthranilate synthase component II [EC:4.1.3.27]	6.7e-89
1465	KOfam	K01665	para-aminobenzoate synthetase component I [EC:2.6.1.85]	1.2e-163
1520	KOfam	K02595	nitrogenase-stabilizing/protective protein	1e-41
1514	KOfam	K02597	nitrogen fixation protein NifZ	2.2e-41
1533	KOfam	K10805	acyl-CoA thioesterase II [EC:3.1.2.-]	1.7e-118
1473	KOfam	K01935	dethiobiotin synthetase [EC:6.3.3.3]	2.8e-61
1496	KOfam	K02596	nitrogen fixation protein NifX	7.7e-65
1495	KOfam	K02592	nitrogenase molybdenum-iron protein NifN	5.5e-203
1492	KOfam	K02586	nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1]	6.5e-222
1457	KOfam	K20531	type IV secretion system protein TrbF	3e-113
1509	KOfam	K04487	cysteine desulfurase [EC:2.8.1.7]	1.7e-162
1454	KOfam	K20530	type IV secretion system protein TrbE [EC:7.4.2.8]	0
1494	KOfam	K02587	nitrogenase molybdenum-cofactor synthesis protein NifE	3.4e-245
1510	KOfam	K02593	nitrogen fixation protein NifT	2.6e-32
1523	KOfam	K03855	ferredoxin like protein	9.5e-34
1477	KOfam	K01918	pantoate--beta-alanine ligase [EC:6.3.2.1]	1.4e-122
1512	KOfam	K02585	nitrogen fixation protein NifB	2.7e-207
1493	KOfam	K02591	nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1]	7.5e-197
1458	KOfam	K20532	type IV secretion system protein TrbG	3.1e-115
1481	KOfam	K22278	peptidoglycan-N-acetylglucosamine deacetylase [EC:3.5.1.104]	2.6e-57
1459	KOfam	K20533	type IV secretion system protein TrbI	3.9e-148
1458	KOfam	K20533	type IV secretion system protein TrbI	1e-112
1451	KOfam	K20527	type IV secretion system protein TrbB [EC:7.4.2.8]	1e-162
1406	KOfam	K00407	cytochrome c oxidase cbb3-type subunit IV	2.4e-11
1484	KOfam	K00956	sulfate adenylyltransferase subunit 1 [EC:2.7.7.4]	5e-203
1521	KOfam	K03522	electron transfer flavoprotein alpha subunit	1.6e-120
1485	KOfam	K00957	sulfate adenylyltransferase subunit 2 [EC:2.7.7.4]	3.3e-171
1407	KOfam	K00406	cytochrome c oxidase cbb3-type subunit III	1.4e-95
1517	KOfam	K02588	nitrogenase iron protein NifH	1.5e-144
1538	KOfam	K15786	aspartate-semialdehyde dehydrogenase [EC:1.2.1.-]	4.5e-231
1518	KOfam	K15790	nitrogen fixation protein NifQ	1.8e-76
1404	KOfam	K00404	cytochrome c oxidase cbb3-type subunit I [EC:7.1.1.9]	7.6e-231
1453	KOfam	K20529	type IV secretion system protein TrbD	2e-37
1434	KOfam	K09144	uncharacterized protein	3.1e-50
1476	KOfam	K00606	3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]	5.5e-122
1484	KOfam	K00955	bifunctional enzyme CysN/CysC [EC:2.7.7.4 2.7.1.25]	4.6e-303
1435	KOfam	K07154	serine/threonine-protein kinase HipA [EC:2.7.11.1]	1e-45
1550	KOfam	K02010	iron(III) transport system ATP-binding protein [EC:7.2.2.7]	8.2e-134
1452	KOfam	K20528	type IV secretion system protein TrbC	8.4e-49
1420	KOfam	K03497	ParB family transcriptional regulator, chromosome partitioning protein	5.2e-30
1455	KOfam	K20266	type IV secretion system protein TrbJ	7.1e-78
1501	KOfam	K22303	alkyl sulfatase [EC:1.14.11.77]	5.7e-137
1553	KOfam	K22303	alkyl sulfatase [EC:1.14.11.77]	2.1e-129
1405	KOfam	K00405	cytochrome c oxidase cbb3-type subunit II	9.8e-99
1539	KOfam	K15785	L-2,4-diaminobutyrate transaminase [EC:2.6.1.76]	1.3e-233
1427	KOfam	K03531	cell division protein FtsZ	3.7e-159
1475	KOfam	K00833	adenosylmethionine---8-amino-7-oxononanoate aminotransferase [EC:2.6.1.62]	5.7e-166
1537	KOfam	K03719	Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein	1.3e-47
1456	KOfam	K07344	type IV secretion system protein TrbL	2e-121
1552	KOfam	K07486	transposase	1.5e-26
1461	KOfam	K22955	acyl homoserine lactone synthase [EC:2.3.1.184]	5.8e-83
1462	KOfam	K19732	LuxR family transcriptional regulator, activator of conjugal transfer of Ti plasmids	1.3e-79
1421	KOfam	K26273	protein strawberry notch	8.5e-254
1417	KOfam	K15861	CRP/FNR family transcriptional regulator, nitrogen fixation regulation protein	1.3e-81
1471	KOfam	K01579	aspartate 1-decarboxylase [EC:4.1.1.11]	3.4e-59
1559	KOfam	K07493	putative transposase	2.6e-61
1412	KOfam	K07487	transposase	1.2e-45
1529	KOfam	K00249	acyl-CoA dehydrogenase [EC:1.3.8.7]	2.5e-130
1463	KOfam	K00259	alanine dehydrogenase [EC:1.4.1.1]	4.9e-171
1482	KOfam	K07734	transcriptional regulator	9.5e-84
1412	KOfam	K07481	transposase, IS5 family	2.8e-31
1522	KOfam	K00313	electron transfer flavoprotein-quinone oxidoreductase [EC:1.5.5.-]	2.4e-169
6429	KOfam	K07458	DNA mismatch endonuclease, patch repair protein [EC:3.1.-.-]	1.1e-52
6543	KOfam	K13821	RHH-type transcriptional regulator, proline utilization regulon repressor / proline dehydrogenase / delta 1-pyrroline-5-carboxylate dehydrogenase [EC:1.5.5.2 1.2.1.88]	0
6492	KOfam	K07459	putative ATP-dependent endonuclease of the OLD family	8.3e-59
6396	KOfam	K02053	putative spermidine/putrescine transport system permease protein	1e-78
6398	KOfam	K02052	putative spermidine/putrescine transport system ATP-binding protein	1.2e-160
6517	KOfam	K05275	pyridoxine 4-dehydrogenase [EC:1.1.1.65]	1.5e-110
6528	KOfam	K19338	LysR family transcriptional regulator, nitrogen assimilation regulatory protein	3.6e-99
6539	KOfam	K05301	sulfite dehydrogenase (cytochrome) subunit A [EC:1.8.2.1]	1.2e-206
6417	KOfam	K07107	acyl-CoA thioester hydrolase [EC:3.1.2.-]	1.1e-32
6413	KOfam	K07107	acyl-CoA thioester hydrolase [EC:3.1.2.-]	3.4e-32
6412	KOfam	K07107	acyl-CoA thioester hydrolase [EC:3.1.2.-]	4.3e-22
6532	KOfam	K01576	benzoylformate decarboxylase [EC:4.1.1.7]	7.7e-223
6550	KOfam	K08988	putative membrane protein	8.5e-34
6399	KOfam	K02055	putative spermidine/putrescine transport system substrate-binding protein	1.1e-65
6397	KOfam	K02054	putative spermidine/putrescine transport system permease protein	3.1e-83
6427	KOfam	K06877	DEAD/DEAH box helicase domain-containing protein	2e-104
6407	KOfam	K02030	polar amino acid transport system substrate-binding protein	1.4e-45
6404	KOfam	K02030	polar amino acid transport system substrate-binding protein	1.8e-40
6408	KOfam	K01459	N-carbamoyl-D-amino-acid hydrolase [EC:3.5.1.77]	1.7e-138
6540	KOfam	K00386	sulfite dehydrogenase (cytochrome) subunit B [EC:1.8.2.1]	8.5e-43
6541	KOfam	K03704	cold shock protein	4.9e-32
6419	KOfam	K04095	cell filamentation protein, protein adenylyltransferase [EC:2.7.7.108]	7.5e-21
6551	KOfam	K06872	uncharacterized protein	2.3e-77
6424	KOfam	K00558	DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	2.5e-93
6481	KOfam	K10979	DNA end-binding protein Ku	4e-110
6411	KOfam	K09958	uncharacterized protein	4.5e-93
6398	KOfam	K02010	iron(III) transport system ATP-binding protein [EC:7.2.2.7]	1.4e-139
6522	KOfam	K01733	threonine synthase [EC:4.2.3.1]	2.8e-98
6530	KOfam	K18289	itaconate CoA-transferase [EC:2.8.3.- 2.8.3.22]	1e-156
