gene_callers_id	source	accession	function	e_value
3881	KOfam	K01969	3-methylcrotonyl-CoA carboxylase beta subunit [EC:6.4.1.4]	1.2e-245
3721	KOfam	K02899	large subunit ribosomal protein L27	1.8e-52
3761	KOfam	K02495	oxygen-independent coproporphyrinogen III oxidase [EC:1.3.98.3]	2.9e-142
3723	KOfam	K15270	S-adenosylmethionine uptake transporter	2.1e-72
3720	KOfam	K02888	large subunit ribosomal protein L21	7.1e-45
3834	KOfam	K03228	type III secretion protein T	1.1e-74
3775	KOfam	K03605	hydrogenase maturation protease [EC:3.4.23.-]	4.8e-60
3831	KOfam	K02280	pilus assembly protein CpaC	2.6e-150
3832	KOfam	K02281	pilus assembly protein CpaD	4.1e-31
3763	KOfam	K04654	hydrogenase expression/formation protein HypD	2.2e-183
3778	KOfam	K06282	hydrogenase small subunit [EC:1.12.99.6]	6.9e-164
3817	KOfam	K01658	anthranilate synthase component II [EC:4.1.3.27]	1.9e-88
3791	KOfam	K06042	precorrin-8X/cobalt-precorrin-8 methylmutase [EC:5.4.99.61 5.4.99.60]	9.6e-91
3762	KOfam	K04655	hydrogenase expression/formation protein HypE	4.1e-153
3777	KOfam	K06281	hydrogenase large subunit [EC:1.12.99.6]	3.9e-238
3796	KOfam	K22875	dihydrorhizobitoxine desaturase [EC:1.14.19.61]	3e-189
3765	KOfam	K04656	hydrogenase maturation protein HypF	1.9e-288
3807	KOfam	K01935	dethiobiotin synthetase [EC:6.3.3.3]	2.2e-62
3766	KOfam	K04652	hydrogenase nickel incorporation protein HypB	2e-129
3797	KOfam	K07010	putative glutamine amidotransferase	1.5e-68
3764	KOfam	K04653	hydrogenase expression/formation protein HypC	3.1e-32
3774	KOfam	K04653	hydrogenase expression/formation protein HypC	2e-19
3767	KOfam	K04651	hydrogenase nickel incorporation protein HypA/HybF	2.4e-41
3725	KOfam	K00567	methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	2.3e-53
3800	KOfam	K01915	glutamine synthetase [EC:6.3.1.2]	2.9e-87
3799	KOfam	K01915	glutamine synthetase [EC:6.3.1.2]	2.4e-17
3893	KOfam	K00766	anthranilate phosphoribosyltransferase [EC:2.4.2.18]	1.1e-152
3818	KOfam	K01322	prolyl oligopeptidase [EC:3.4.21.26]	3.9e-163
3757	KOfam	K22303	alkyl sulfatase [EC:1.14.11.77]	2.6e-138
3805	KOfam	K00549	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14]	1.1e-83
3804	KOfam	K00549	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14]	3.7e-81
3806	KOfam	K00549	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14]	1.8e-77
3855	KOfam	K04060	type III secretion protein Y	2e-21
3792	KOfam	K02229	precorrin-3B synthase [EC:1.14.13.83]	1.6e-94
3786	KOfam	K02228	precorrin-6A synthase [EC:2.1.1.152]	1.2e-103
3824	KOfam	K07486	transposase	1.3e-81
3838	KOfam	K03227	type III secretion protein S	6.2e-30
3850	KOfam	K18376	type III secretion translocon protein HrpF	6.1e-245
3839	KOfam	K03226	type III secretion protein R	1e-87
3810	KOfam	K01579	aspartate 1-decarboxylase [EC:4.1.1.11]	1.9e-50
3726	KOfam	K08987	putative membrane protein	2.3e-46
3776	KOfam	K03620	Ni/Fe-hydrogenase 1 B-type cytochrome subunit	2.8e-91
3735	KOfam	K00936	two-component system, sensor histidine kinase PdtaS [EC:2.7.13.3]	1.3e-56
3842	KOfam	K03224	ATP synthase in type III secretion protein N [EC:7.4.2.8]	3.9e-194
3856	KOfam	K03230	type III secretion protein V	1.1e-256
3840	KOfam	K03225	type III secretion protein Q	5.9e-43
3795	KOfam	K01740	O-acetylhomoserine (thiol)-lyase [EC:2.5.1.49]	3.8e-192
3819	KOfam	K07090	uncharacterized protein	5.6e-19
3853	KOfam	K03220	type III secretion protein D	1.5e-37
3887	KOfam	K00891	shikimate kinase [EC:2.7.1.71]	1.5e-58
3772	KOfam	K03618	hydrogenase-1 operon protein HyaF	7.7e-86
3727	KOfam	K01999	branched-chain amino acid transport system substrate-binding protein	1.9e-63
3737	KOfam	K07497	putative transposase	1.1e-36
3736	KOfam	K07497	putative transposase	1.1e-15
3745	KOfam	K07497	putative transposase	6.5e-11
3795	KOfam	K03430	2-aminoethylphosphonate-pyruvate transaminase [EC:2.6.1.37]	0
3753	KOfam	K14986	two-component system, LuxR family, sensor kinase FixL [EC:2.7.13.3]	8e-131
3845	KOfam	K03222	type III secretion protein J	1e-94
3843	KOfam	K03223	type III secretion protein L	3.6e-40
3801	KOfam	K01420	CRP/FNR family transcriptional regulator, anaerobic regulatory protein	2.2e-65
3790	KOfam	K03394	precorrin-2/cobalt-factor-2 C20-methyltransferase [EC:2.1.1.130 2.1.1.151]	8.3e-74
5135	KOfam	K07302	isoquinoline 1-oxidoreductase subunit alpha [EC:1.3.99.16]	6.3e-82
5297	KOfam	K02050	NitT/TauT family transport system permease protein	1.7e-58
5299	KOfam	K02050	NitT/TauT family transport system permease protein	9.8e-54
5137	KOfam	K00121	S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase [EC:1.1.1.284 1.1.1.1]	1e-200
5134	KOfam	K07303	isoquinoline 1-oxidoreductase subunit beta [EC:1.3.99.16]	2.4e-276
5304	KOfam	K01599	uroporphyrinogen decarboxylase [EC:4.1.1.37]	1.7e-128
