gene_callers_id	source	accession	function	e_value
1588	KOfam	K07302	isoquinoline 1-oxidoreductase subunit alpha [EC:1.3.99.16]	1.2e-81
1695	KOfam	K04756	lipoyl-dependent peroxiredoxin subunit D [EC:1.11.1.28]	5.1e-80
1611	KOfam	K00652	8-amino-7-oxononanoate synthase [EC:2.3.1.47]	7.6e-140
1587	KOfam	K07303	isoquinoline 1-oxidoreductase subunit beta [EC:1.3.99.16]	2.5e-280
1583	KOfam	K06180	23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]	8.2e-119
1685	KOfam	K07275	outer membrane protein	3.1e-71
1549	KOfam	K07506	AraC family transcriptional regulator	1.2e-56
1696	KOfam	K24126	lipoyl-dependent peroxiredoxin subunit C [EC:1.11.1.28]	7.1e-85
1557	KOfam	K00523	CDP-4-dehydro-6-deoxyglucose reductase, E3 [EC:1.17.1.1]	5e-133
1670	KOfam	K13628	iron-sulfur cluster assembly protein	4.8e-44
1639	KOfam	K03605	hydrogenase maturation protease [EC:3.4.23.-]	8.9e-57
1609	KOfam	K01012	biotin synthase [EC:2.8.1.6]	3.2e-151
1540	KOfam	K01574	acetoacetate decarboxylase [EC:4.1.1.4]	2.5e-137
1585	KOfam	K15878	rieske iron-sulfur protein	1.7e-67
1689	KOfam	K02594	homocitrate synthase NifV [EC:2.3.3.14]	9e-161
1539	KOfam	K03885	NADH:quinone reductase (non-electrogenic) [EC:1.6.5.9]	5.4e-89
1649	KOfam	K04654	hydrogenase expression/formation protein HypD	2e-182
1636	KOfam	K06282	hydrogenase small subunit [EC:1.12.99.6]	4.9e-167
1560	KOfam	K16319	anthranilate 1,2-dioxygenase large subunit [EC:1.14.12.1]	6.3e-178
1654	KOfam	K09013	Fe-S cluster assembly ATP-binding protein	9.7e-122
1620	KOfam	K01711	GDPmannose 4,6-dehydratase [EC:4.2.1.47]	1.6e-209
1650	KOfam	K04655	hydrogenase expression/formation protein HypE	9e-152
1690	KOfam	K02595	nitrogenase-stabilizing/protective protein	2.3e-42
1677	KOfam	K02597	nitrogen fixation protein NifZ	2.7e-44
1678	KOfam	K02597	nitrogen fixation protein NifZ	5.6e-21
1637	KOfam	K06281	hydrogenase large subunit [EC:1.12.99.6]	7e-233
1631	KOfam	K11475	GntR family transcriptional regulator, vanillate catabolism transcriptional regulator	6e-91
1541	KOfam	K07001	NTE family protein	2e-53
1656	KOfam	K11717	cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]	2.3e-215
1647	KOfam	K04656	hydrogenase maturation protein HypF	1.1e-291
1612	KOfam	K01935	dethiobiotin synthetase [EC:6.3.3.3]	1.8e-62
1661	KOfam	K02596	nitrogen fixation protein NifX	1.4e-59
1551	KOfam	K01921	D-alanine-D-alanine ligase [EC:6.3.2.4]	1.2e-68
1660	KOfam	K02592	nitrogenase molybdenum-iron protein NifN	2e-206
1657	KOfam	K02586	nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1]	2.2e-221
1646	KOfam	K04652	hydrogenase nickel incorporation protein HypB	1e-119
1672	KOfam	K04487	cysteine desulfurase [EC:2.8.1.7]	2.9e-156
1653	KOfam	K09014	Fe-S cluster assembly protein SufB	3e-241
1655	KOfam	K09015	Fe-S cluster assembly protein SufD	1.4e-111
1542	KOfam	K00019	3-hydroxybutyrate dehydrogenase [EC:1.1.1.30]	7.5e-54
1566	KOfam	K26182	naringenin degradation protein FdeH	1.2e-62
1648	KOfam	K04653	hydrogenase expression/formation protein HypC	7e-30
1640	KOfam	K04653	hydrogenase expression/formation protein HypC	1e-14
1659	KOfam	K02587	nitrogenase molybdenum-cofactor synthesis protein NifE	1.6e-247
1673	KOfam	K02593	nitrogen fixation protein NifT	2.3e-30
1694	KOfam	K03855	ferredoxin like protein	9.1e-34
1675	KOfam	K02585	nitrogen fixation protein NifB	5.5e-205
1658	KOfam	K02591	nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1]	3.6e-196
1597	KOfam	K19166	mRNA interferase HigB [EC:3.1.-.-]	3.1e-44
1561	KOfam	K02624	IclR family transcriptional regulator, pca regulon regulatory protein	1.8e-90
1582	KOfam	K03089	RNA polymerase sigma-32 factor	5.8e-138
1559	KOfam	K16320	anthranilate 1,2-dioxygenase small subunit [EC:1.14.12.1]	3.5e-60
1594	KOfam	K04095	cell filamentation protein, protein adenylyltransferase [EC:2.7.7.108]	3.4e-28
1628	KOfam	K11103	aerobic C4-dicarboxylate transport protein	5.4e-202
1572	KOfam	K08305	membrane-bound lytic murein transglycosylase B [EC:4.2.2.-]	1.6e-79
1692	KOfam	K03522	electron transfer flavoprotein alpha subunit	3.6e-120
1687	KOfam	K02588	nitrogenase iron protein NifH	4.1e-145
1688	KOfam	K15790	nitrogen fixation protein NifQ	5.5e-81
1564	KOfam	K03086	RNA polymerase primary sigma factor	2.3e-186
1621	KOfam	K00820	glutamine---fructose-6-phosphate transaminase (isomerizing) [EC:2.6.1.16]	9.9e-226
1556	KOfam	K07795	putative tricarboxylic transport membrane protein	8.6e-83
1616	KOfam	K18138	multidrug efflux pump	0
1619	KOfam	K02377	GDP-L-fucose synthase [EC:1.1.1.271]	6.9e-146
1616	KOfam	K18307	multidrug efflux pump	0
1590	KOfam	K00986	RNA-directed DNA polymerase [EC:2.7.7.49]	2e-56
1701	KOfam	K00428	cytochrome c peroxidase [EC:1.11.1.5]	6.6e-107
1613	KOfam	K00833	adenosylmethionine---8-amino-7-oxononanoate aminotransferase [EC:2.6.1.62]	1.7e-162
1586	KOfam	K00114	alcohol dehydrogenase (cytochrome c) [EC:1.1.2.8]	6.4e-203
1610	KOfam	K01579	aspartate 1-decarboxylase [EC:4.1.1.11]	2.7e-58
1638	KOfam	K03620	Ni/Fe-hydrogenase 1 B-type cytochrome subunit	1.6e-86
1617	KOfam	K07090	uncharacterized protein	3.1e-18
1651	KOfam	K00259	alanine dehydrogenase [EC:1.4.1.1]	3.7e-171
1642	KOfam	K03618	hydrogenase-1 operon protein HyaF	3.4e-86
1693	KOfam	K00313	electron transfer flavoprotein-quinone oxidoreductase [EC:1.5.5.-]	6.8e-170
1598	KOfam	K18831	HTH-type transcriptional regulator / antitoxin HigA	3e-81
1627	KOfam	K14986	two-component system, LuxR family, sensor kinase FixL [EC:2.7.13.3]	8.9e-127
1563	KOfam	K02316	DNA primase [EC:2.7.7.101]	9.8e-163
1604	KOfam	K01971	bifunctional non-homologous end joining protein LigD [EC:6.5.1.1]	2.5e-79
2070	KOfam	K02495	oxygen-independent coproporphyrinogen III oxidase [EC:1.3.98.3]	9.7e-140
2195	KOfam	K02907	large subunit ribosomal protein L30	3.7e-19
2124	KOfam	K03566	LysR family transcriptional regulator, glycine cleavage system transcriptional activator	4.1e-102
2090	KOfam	K01990	ABC-2 type transport system ATP-binding protein	1.7e-96
2069	KOfam	K07267	porin	1.5e-50
2134	KOfam	K02027	multiple sugar transport system substrate-binding protein	2.5e-64
2075	KOfam	K16079	outer membrane immunogenic protein	5.9e-47
2212	KOfam	K02031	peptide/nickel transport system ATP-binding protein	5.4e-120
2141	KOfam	K00140	malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]	9.7e-262
2135	KOfam	K05799	GntR family transcriptional regulator, transcriptional repressor for pyruvate dehydrogenase complex	9.1e-52
2084	KOfam	K14657	LysR family transcriptional regulator, nod-box dependent transcriptional activator	4.2e-148
2083	KOfam	K14657	LysR family transcriptional regulator, nod-box dependent transcriptional activator	2e-142
2211	KOfam	K02034	peptide/nickel transport system permease protein	3.9e-81
2097	KOfam	K02234	cobalamin biosynthesis protein CobW	2.5e-83
2096	KOfam	K02584	Nif-specific regulatory protein	1.7e-210
2086	KOfam	K14658	nodulation protein A [EC:2.3.1.-]	1.4e-36
