gene_callers_id	source	accession	function	e_value
3208	KOfam	K01029	3-oxoacid CoA-transferase subunit B [EC:2.8.3.5]	1.1e-121
3210	KOfam	K07289	AsmA protein	3e-115
3046	KOfam	K01613	phosphatidylserine decarboxylase [EC:4.1.1.65]	1.5e-21
3088	KOfam	K04756	lipoyl-dependent peroxiredoxin subunit D [EC:1.11.1.28]	6.2e-74
3155	KOfam	K00652	8-amino-7-oxononanoate synthase [EC:2.3.1.47]	4.9e-140
3209	KOfam	K01028	3-oxoacid CoA-transferase subunit A [EC:2.8.3.5]	1.4e-131
3220	KOfam	K02053	putative spermidine/putrescine transport system permease protein	1.3e-74
3180	KOfam	K03205	type IV secretion system protein VirD4 [EC:7.4.2.8]	5.9e-192
3125	KOfam	K01406	serralysin [EC:3.4.24.40]	1e-29
3111	KOfam	K02495	oxygen-independent coproporphyrinogen III oxidase [EC:1.3.98.3]	1.6e-137
3204	KOfam	K02495	oxygen-independent coproporphyrinogen III oxidase [EC:1.3.98.3]	3.9e-92
3052	KOfam	K07499	putative transposase	1.2e-19
3045	KOfam	K17103	CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]	1e-75
3217	KOfam	K03406	methyl-accepting chemotaxis protein	2.6e-67
3146	KOfam	K03406	methyl-accepting chemotaxis protein	4e-66
3137	KOfam	K03406	methyl-accepting chemotaxis protein	1e-58
3087	KOfam	K24126	lipoyl-dependent peroxiredoxin subunit C [EC:1.11.1.28]	1.4e-83
3201	KOfam	K22027	indole-3-acetate monooxygenase [EC:1.14.13.235]	6.6e-152
3157	KOfam	K01012	biotin synthase [EC:2.8.1.6]	1.5e-146
3116	KOfam	K07267	porin	1.8e-51
3221	KOfam	K02054	putative spermidine/putrescine transport system permease protein	2.7e-83
3094	KOfam	K02594	homocitrate synthase NifV [EC:2.3.3.14]	1e-161
3163	KOfam	K01658	anthranilate synthase component II [EC:4.1.3.27]	6.2e-89
