gene_callers_id	source	accession	function	e_value
3146	KOfam	K03414	chemotaxis protein CheZ	2e-51
3035	KOfam	K22747	apoptosis-inducing factor 3	2.5e-157
3106	KOfam	K07263	zinc protease [EC:3.4.24.-]	2.8e-130
3107	KOfam	K07263	zinc protease [EC:3.4.24.-]	2.3e-81
3078	KOfam	K01821	4-oxalocrotonate tautomerase [EC:5.3.2.6]	1e-18
3090	KOfam	K07115	23S rRNA (adenine2030-N6)-methyltransferase [EC:2.1.1.266]	1.7e-113
2988	KOfam	K07303	isoquinoline 1-oxidoreductase subunit beta [EC:1.3.99.16]	3.2e-275
3045	KOfam	K01955	carbamoyl-phosphate synthase large subunit [EC:6.3.5.5]	0
3126	KOfam	K03601	exodeoxyribonuclease VII large subunit [EC:3.1.11.6]	8.9e-166
3119	KOfam	K11991	tRNA(adenine34) deaminase [EC:3.5.4.33]	3.8e-67
2993	KOfam	K06180	23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]	1.6e-117
3111	KOfam	K01759	lactoylglutathione lyase [EC:4.4.1.5]	7.3e-30
3039	KOfam	K01956	carbamoyl-phosphate synthase small subunit [EC:6.3.5.5]	2.9e-177
3037	KOfam	K09117	uncharacterized protein	2e-56
3129	KOfam	K00912	tetraacyldisaccharide 4'-kinase [EC:2.7.1.130]	1e-108
3056	KOfam	K03566	LysR family transcriptional regulator, glycine cleavage system transcriptional activator	1.7e-72
3115	KOfam	K03572	DNA mismatch repair protein MutL	3.4e-214
3076	KOfam	K00286	pyrroline-5-carboxylate reductase [EC:1.5.1.2]	1.6e-82
3089	KOfam	K01166	ribonuclease T2 [EC:4.6.1.19]	1.3e-37
3100	KOfam	K03413	two-component system, chemotaxis family, chemotaxis protein CheY	1e-46
3130	KOfam	K02527	3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]	1.8e-154
3094	KOfam	K08744	cardiolipin synthase (CMP-forming) [EC:2.7.8.41]	6.2e-55
3122	KOfam	K01945	phosphoribosylamine---glycine ligase [EC:6.3.4.13]	1e-213
2991	KOfam	K15878	rieske iron-sulfur protein	1.2e-68
3118	KOfam	K06178	23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]	1.5e-129
3120	KOfam	K01561	haloacetate dehalogenase [EC:3.8.1.3]	4.7e-132
3043	KOfam	K04047	starvation-inducible DNA-binding protein	7.3e-73
3138	KOfam	K09761	16S rRNA (uracil1498-N3)-methyltransferase [EC:2.1.1.193]	5e-72
3084	KOfam	K07638	two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]	9e-140
3060	KOfam	K21600	CsoR family transcriptional regulator, copper-sensing transcriptional repressor	1.1e-36
3065	KOfam	K01061	carboxymethylenebutenolidase [EC:3.1.1.45]	1.7e-54
3001	KOfam	K01061	carboxymethylenebutenolidase [EC:3.1.1.45]	1.3e-34
3142	KOfam	K20534	polyisoprenyl-phosphate glycosyltransferase [EC:2.4.-.-]	1.8e-128
