gene_callers_id	source	accession	function	e_value
1546	KOfam	K00135	succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]	5e-210
1551	KOfam	K04756	lipoyl-dependent peroxiredoxin subunit D [EC:1.11.1.28]	8e-80
1533	KOfam	K02053	putative spermidine/putrescine transport system permease protein	2.3e-75
1498	KOfam	K07499	putative transposase	1.3e-27
1429	KOfam	K07499	putative transposase	2.6e-25
1481	KOfam	K06152	gluconate 2-dehydrogenase gamma chain [EC:1.1.99.3]	5.6e-81
1482	KOfam	K06151	gluconate 2-dehydrogenase alpha chain [EC:1.1.99.3]	6.2e-267
1574	KOfam	K02033	peptide/nickel transport system permease protein	3.5e-117
1571	KOfam	K02032	peptide/nickel transport system ATP-binding protein	6.5e-157
1485	KOfam	K10805	acyl-CoA thioesterase II [EC:3.1.2.-]	7.4e-115
1461	KOfam	K16079	outer membrane immunogenic protein	9.1e-56
1572	KOfam	K02031	peptide/nickel transport system ATP-binding protein	1.7e-146
1560	KOfam	K05986	nuclease S1 [EC:3.1.30.1]	3.4e-22
1590	KOfam	K00140	malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]	8.9e-271
1419	KOfam	K20531	type IV secretion system protein TrbF	5.7e-110
1575	KOfam	K02035	peptide/nickel transport system substrate-binding protein	8.5e-83
1450	KOfam	K01845	glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8]	1.2e-135
1573	KOfam	K02034	peptide/nickel transport system permease protein	2.4e-104
1420	KOfam	K20532	type IV secretion system protein TrbG	1.3e-116
1577	KOfam	K01271	Xaa-Pro dipeptidase [EC:3.4.13.9]	2.2e-80
1449	KOfam	K07749	formyl-CoA transferase [EC:2.8.3.16]	1.4e-171
1421	KOfam	K20533	type IV secretion system protein TrbI	2.4e-143
1420	KOfam	K20533	type IV secretion system protein TrbI	3.7e-118
1576	KOfam	K01451	hippurate hydrolase [EC:3.5.1.32]	4.2e-166
1534	KOfam	K02010	iron(III) transport system ATP-binding protein [EC:7.2.2.7]	3.1e-139
1416	KOfam	K20266	type IV secretion system protein TrbJ	7.8e-75
1547	KOfam	K15785	L-2,4-diaminobutyrate transaminase [EC:2.6.1.76]	1.2e-233
1449	KOfam	K18702	CoA:oxalate CoA-transferase [EC:2.8.3.19]	3.2e-167
1588	KOfam	K00986	RNA-directed DNA polymerase [EC:2.7.7.49]	1.4e-82
1427	KOfam	K00986	RNA-directed DNA polymerase [EC:2.7.7.49]	4.4e-70
1434	KOfam	K00986	RNA-directed DNA polymerase [EC:2.7.7.49]	1e-44
1477	KOfam	K00986	RNA-directed DNA polymerase [EC:2.7.7.49]	1.8e-37
