gene_callers_id	source	accession	function	e_value
1563	KOfam	K01809	mannose-6-phosphate isomerase [EC:5.3.1.8]	5.5e-43
1564	KOfam	K20999	polysaccharide biosynthesis protein PslF	4.6e-124
1475	KOfam	K08998	uncharacterized protein	8.2e-32
1604	KOfam	K03798	cell division protease FtsH [EC:3.4.24.-]	6.4e-258
1589	KOfam	K13993	HSP20 family protein	2.9e-36
1466	KOfam	K00858	NAD+ kinase [EC:2.7.1.23]	4.2e-36
1503	KOfam	K14731	epsilon-lactone hydrolase [EC:3.1.1.83]	5.1e-103
1506	KOfam	K01061	carboxymethylenebutenolidase [EC:3.1.1.45]	1.9e-68
1491	KOfam	K02030	polar amino acid transport system substrate-binding protein	5.8e-45
1458	KOfam	K16079	outer membrane immunogenic protein	7.5e-61
1608	KOfam	K08482	circadian clock protein KaiC	4.1e-79
1609	KOfam	K08482	circadian clock protein KaiC	7.7e-61
1482	KOfam	K01868	threonyl-tRNA synthetase [EC:6.1.1.3]	7.6e-257
1595	KOfam	K04078	chaperonin GroES	1.7e-49
1560	KOfam	K04078	chaperonin GroES	4.7e-49
1486	KOfam	K07001	NTE family protein	8.5e-75
1539	KOfam	K09808	lipoprotein-releasing system permease protein	3.4e-79
1577	KOfam	K03089	RNA polymerase sigma-32 factor	4.9e-128
1598	KOfam	K03089	RNA polymerase sigma-32 factor	5.6e-122
1579	KOfam	K04080	molecular chaperone IbpA	4.6e-69
1590	KOfam	K04080	molecular chaperone IbpA	1.4e-68
1601	KOfam	K04080	molecular chaperone IbpA	2.2e-64
1602	KOfam	K03937	NADH dehydrogenase (ubiquinone) Fe-S protein 4	5.7e-21
1596	KOfam	K05595	multiple antibiotic resistance protein	2.3e-44
1539	KOfam	K02004	putative ABC transport system permease protein	3.2e-22
1494	KOfam	K02028	polar amino acid transport system ATP-binding protein [EC:7.4.2.1]	1.5e-131
1471	KOfam	K01496	phosphoribosyl-AMP cyclohydrolase [EC:3.5.4.19]	1.6e-63
1447	KOfam	K14059	integrase	2e-78
1493	KOfam	K02029	polar amino acid transport system permease protein	1.8e-72
1492	KOfam	K02029	polar amino acid transport system permease protein	1.1e-66
1540	KOfam	K02003	putative ABC transport system ATP-binding protein	4.4e-98
1472	KOfam	K01495	GTP cyclohydrolase IA [EC:3.5.4.16]	7.4e-86
1594	KOfam	K04077	chaperonin GroEL [EC:5.6.1.7]	1.1e-278
1557	KOfam	K04077	chaperonin GroEL [EC:5.6.1.7]	2.9e-63
1558	KOfam	K04077	chaperonin GroEL [EC:5.6.1.7]	2e-54
1556	KOfam	K04077	chaperonin GroEL [EC:5.6.1.7]	1.8e-46
1607	KOfam	K13587	two-component system, cell cycle sensor histidine kinase and response regulator CckA [EC:2.7.13.3]	6.5e-153
1465	KOfam	K01768	adenylate cyclase [EC:4.6.1.1]	3.2e-72
1496	KOfam	K15866	2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA isomerase [EC:5.3.3.18]	1.8e-101
1522	KOfam	K06601	flagellar biosynthesis repressor protein FlbT	8.2e-44
1610	KOfam	K04771	serine protease Do [EC:3.4.21.107]	7.4e-117
1586	KOfam	K04771	serine protease Do [EC:3.4.21.107]	1.2e-100
1505	KOfam	K00661	maltose O-acetyltransferase [EC:2.3.1.79]	6.8e-61
1537	KOfam	K07126	uncharacterized protein	6.2e-23
1572	KOfam	K01187	alpha-glucosidase [EC:3.2.1.20]	9.9e-68
6825	KOfam	K00684	leucyl/phenylalanyl-tRNA---protein transferase [EC:2.3.2.6]	4.6e-95
6815	KOfam	K04757	serine/threonine-protein kinase RsbW [EC:2.7.11.1]	3.3e-16
