gene_callers_id	source	accession	function	e_value
6838	KOfam	K03414	chemotaxis protein CheZ	6e-48
6793	KOfam	K07263	zinc protease [EC:3.4.24.-]	9.2e-132
6794	KOfam	K07263	zinc protease [EC:3.4.24.-]	8.7e-82
6766	KOfam	K01821	4-oxalocrotonate tautomerase [EC:5.3.2.6]	1.3e-18
6776	KOfam	K07115	23S rRNA (adenine2030-N6)-methyltransferase [EC:2.1.1.266]	9e-114
6814	KOfam	K03601	exodeoxyribonuclease VII large subunit [EC:3.1.11.6]	4.9e-167
6805	KOfam	K11991	tRNA(adenine34) deaminase [EC:3.5.4.33]	3.1e-68
6829	KOfam	K04033	AraC family transcriptional regulator, ethanolamine operon transcriptional activator	1.2e-53
6798	KOfam	K01759	lactoylglutathione lyase [EC:4.4.1.5]	4.3e-32
6819	KOfam	K00912	tetraacyldisaccharide 4'-kinase [EC:2.7.1.130]	6.3e-104
6724	KOfam	K23107	1-deoxyxylulose-5-phosphate synthase [EC:1.1.-.-]	4.7e-109
6733	KOfam	K03566	LysR family transcriptional regulator, glycine cleavage system transcriptional activator	1.1e-101
6802	KOfam	K03572	DNA mismatch repair protein MutL	5.8e-215
6764	KOfam	K00286	pyrroline-5-carboxylate reductase [EC:1.5.1.2]	1.6e-85
6775	KOfam	K01166	ribonuclease T2 [EC:4.6.1.19]	4.6e-38
6788	KOfam	K03413	two-component system, chemotaxis family, chemotaxis protein CheY	2.8e-47
6820	KOfam	K02527	3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]	8.9e-156
6780	KOfam	K08744	cardiolipin synthase (CMP-forming) [EC:2.7.8.41]	1.2e-55
6807	KOfam	K01945	phosphoribosylamine---glycine ligase [EC:6.3.4.13]	2.9e-215
6804	KOfam	K06178	23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]	8.9e-128
6785	KOfam	K07058	membrane protein	5.3e-79
6806	KOfam	K01561	haloacetate dehalogenase [EC:3.8.1.3]	7.2e-136
6828	KOfam	K09761	16S rRNA (uracil1498-N3)-methyltransferase [EC:2.1.1.193]	4.9e-66
6771	KOfam	K07638	two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]	8.3e-140
6751	KOfam	K01061	carboxymethylenebutenolidase [EC:3.1.1.45]	8.5e-56
6833	KOfam	K20534	polyisoprenyl-phosphate glycosyltransferase [EC:2.4.-.-]	8.3e-127
6778	KOfam	K16079	outer membrane immunogenic protein	6.5e-58
6757	KOfam	K00948	ribose-phosphate pyrophosphokinase [EC:2.7.6.1]	1.8e-139
6736	KOfam	K03702	excinuclease ABC subunit B	0
6840	KOfam	K04078	chaperonin GroES	4.6e-49
6779	KOfam	K03703	excinuclease ABC subunit C	4.2e-233
6835	KOfam	K09945	uncharacterized protein	2.4e-57
