gene_callers_id	source	accession	function	e_value
1596	KOfam	K00135	succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]	3.2e-213
1461	KOfam	K01174	micrococcal nuclease [EC:3.1.31.1]	4.9e-27
1608	KOfam	K02053	putative spermidine/putrescine transport system permease protein	4.4e-120
1499	KOfam	K03205	type IV secretion system protein VirD4 [EC:7.4.2.8]	9.2e-192
1545	KOfam	K01406	serralysin [EC:3.4.24.40]	4e-30
1558	KOfam	K02495	oxygen-independent coproporphyrinogen III oxidase [EC:1.3.98.3]	1e-140
1609	KOfam	K02052	putative spermidine/putrescine transport system ATP-binding protein	4.2e-157
1531	KOfam	K03406	methyl-accepting chemotaxis protein	1.7e-65
1542	KOfam	K03406	methyl-accepting chemotaxis protein	6.9e-59
1579	KOfam	K24126	lipoyl-dependent peroxiredoxin subunit C [EC:1.11.1.28]	5.6e-83
1521	KOfam	K01012	biotin synthase [EC:2.8.1.6]	1e-148
1554	KOfam	K07267	porin	7.9e-50
1608	KOfam	K02054	putative spermidine/putrescine transport system permease protein	2.6e-125
1574	KOfam	K02594	homocitrate synthase NifV [EC:2.3.3.14]	8.2e-163
1516	KOfam	K01665	para-aminobenzoate synthetase component I [EC:2.6.1.85]	9.8e-162
1575	KOfam	K02595	nitrogenase-stabilizing/protective protein	1.4e-40
1569	KOfam	K02597	nitrogen fixation protein NifZ	2.6e-42
1590	KOfam	K10805	acyl-CoA thioesterase II [EC:3.1.2.-]	1.2e-119
1524	KOfam	K01935	dethiobiotin synthetase [EC:6.3.3.3]	3.3e-61
1550	KOfam	K02596	nitrogen fixation protein NifX	5.2e-62
1549	KOfam	K02592	nitrogenase molybdenum-iron protein NifN	2.8e-203
1546	KOfam	K02586	nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1]	6.1e-220
1508	KOfam	K20531	type IV secretion system protein TrbF	2.4e-111
1563	KOfam	K04487	cysteine desulfurase [EC:2.8.1.7]	5.5e-101
1504	KOfam	K20530	type IV secretion system protein TrbE [EC:7.4.2.8]	0
1548	KOfam	K02587	nitrogenase molybdenum-cofactor synthesis protein NifE	2.9e-246
1565	KOfam	K02593	nitrogen fixation protein NifT	5.2e-33
1578	KOfam	K03855	ferredoxin like protein	5.1e-33
1529	KOfam	K01918	pantoate--beta-alanine ligase [EC:6.3.2.1]	1.5e-122
1567	KOfam	K02585	nitrogen fixation protein NifB	5.2e-205
1547	KOfam	K02591	nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1]	3.2e-197
1509	KOfam	K20532	type IV secretion system protein TrbG	2.5e-115
1581	KOfam	K03704	cold shock protein	1.4e-29
1535	KOfam	K22278	peptidoglycan-N-acetylglucosamine deacetylase [EC:3.5.1.104]	2.7e-57
1510	KOfam	K20533	type IV secretion system protein TrbI	1.3e-148
1509	KOfam	K20533	type IV secretion system protein TrbI	9.3e-110
1501	KOfam	K20527	type IV secretion system protein TrbB [EC:7.4.2.8]	1e-161
1449	KOfam	K00407	cytochrome c oxidase cbb3-type subunit IV	1.8e-12
1539	KOfam	K00956	sulfate adenylyltransferase subunit 1 [EC:2.7.7.4]	5.1e-207
1576	KOfam	K03522	electron transfer flavoprotein alpha subunit	2.5e-118
1540	KOfam	K00957	sulfate adenylyltransferase subunit 2 [EC:2.7.7.4]	3.7e-172
1450	KOfam	K00406	cytochrome c oxidase cbb3-type subunit III	4.1e-93
1572	KOfam	K02588	nitrogenase iron protein NifH	1.9e-144
1596	KOfam	K15786	aspartate-semialdehyde dehydrogenase [EC:1.2.1.-]	4.6e-231
1573	KOfam	K15790	nitrogen fixation protein NifQ	1.2e-76
1503	KOfam	K20529	type IV secretion system protein TrbD	2.6e-38
1483	KOfam	K09144	uncharacterized protein	1.7e-50
1528	KOfam	K00606	3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]	1.8e-121
1539	KOfam	K00955	bifunctional enzyme CysN/CysC [EC:2.7.7.4 2.7.1.25]	3.7e-306
1589	KOfam	K01451	hippurate hydrolase [EC:3.5.1.32]	3.1e-160
1484	KOfam	K07154	serine/threonine-protein kinase HipA [EC:2.7.11.1]	6.3e-37
1609	KOfam	K02010	iron(III) transport system ATP-binding protein [EC:7.2.2.7]	1.9e-133
1502	KOfam	K20528	type IV secretion system protein TrbC	1.4e-48
1464	KOfam	K03497	ParB family transcriptional regulator, chromosome partitioning protein	1.6e-30
1505	KOfam	K20266	type IV secretion system protein TrbJ	1.3e-77
1555	KOfam	K22303	alkyl sulfatase [EC:1.14.11.77]	7e-135
1597	KOfam	K15785	L-2,4-diaminobutyrate transaminase [EC:2.6.1.76]	1.3e-233
1471	KOfam	K03531	cell division protein FtsZ	2e-156
1526	KOfam	K00833	adenosylmethionine---8-amino-7-oxononanoate aminotransferase [EC:2.6.1.62]	1e-166
1595	KOfam	K03719	Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein	1.4e-47
1507	KOfam	K07344	type IV secretion system protein TrbL	2.2e-122
1512	KOfam	K22955	acyl homoserine lactone synthase [EC:2.3.1.184]	3.8e-82
1465	KOfam	K26273	protein strawberry notch	4.5e-249
1460	KOfam	K15861	CRP/FNR family transcriptional regulator, nitrogen fixation regulation protein	1e-81
1522	KOfam	K01579	aspartate 1-decarboxylase [EC:4.1.1.11]	4.8e-60
1600	KOfam	K07493	putative transposase	2.5e-23
1455	KOfam	K07487	transposase	4.4e-46
1586	KOfam	K00249	acyl-CoA dehydrogenase [EC:1.3.8.7]	6e-128
1514	KOfam	K00259	alanine dehydrogenase [EC:1.4.1.1]	1.8e-171
1537	KOfam	K07734	transcriptional regulator	1.8e-82
1455	KOfam	K07481	transposase, IS5 family	1.4e-30
