gene_callers_id	source	accession	function	e_value
7051	KOfam	K03414	chemotaxis protein CheZ	5.4e-50
7006	KOfam	K07263	zinc protease [EC:3.4.24.-]	1.6e-128
7007	KOfam	K07263	zinc protease [EC:3.4.24.-]	2.2e-82
6979	KOfam	K01821	4-oxalocrotonate tautomerase [EC:5.3.2.6]	3.9e-17
6989	KOfam	K07115	23S rRNA (adenine2030-N6)-methyltransferase [EC:2.1.1.266]	4.1e-109
7025	KOfam	K03601	exodeoxyribonuclease VII large subunit [EC:3.1.11.6]	5.4e-166
7017	KOfam	K11991	tRNA(adenine34) deaminase [EC:3.5.4.33]	4.8e-68
7042	KOfam	K04033	AraC family transcriptional regulator, ethanolamine operon transcriptional activator	1.4e-50
7011	KOfam	K01759	lactoylglutathione lyase [EC:4.4.1.5]	8.5e-31
7031	KOfam	K00912	tetraacyldisaccharide 4'-kinase [EC:2.7.1.130]	1.2e-60
6934	KOfam	K23107	1-deoxyxylulose-5-phosphate synthase [EC:1.1.-.-]	1e-109
6944	KOfam	K03566	LysR family transcriptional regulator, glycine cleavage system transcriptional activator	4.4e-98
7014	KOfam	K03572	DNA mismatch repair protein MutL	5.8e-217
6977	KOfam	K00286	pyrroline-5-carboxylate reductase [EC:1.5.1.2]	6.6e-83
6988	KOfam	K01166	ribonuclease T2 [EC:4.6.1.19]	3.7e-39
7001	KOfam	K03413	two-component system, chemotaxis family, chemotaxis protein CheY	1.9e-47
7032	KOfam	K02527	3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]	2.3e-100
7033	KOfam	K02527	3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]	1.3e-46
6993	KOfam	K08744	cardiolipin synthase (CMP-forming) [EC:2.7.8.41]	1.7e-54
7019	KOfam	K01945	phosphoribosylamine---glycine ligase [EC:6.3.4.13]	2.9e-213
7079	KOfam	K19267	NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]	2.7e-44
7016	KOfam	K06178	23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]	8.3e-118
6998	KOfam	K07058	membrane protein	5.1e-81
7018	KOfam	K01561	haloacetate dehalogenase [EC:3.8.1.3]	6.1e-136
7041	KOfam	K09761	16S rRNA (uracil1498-N3)-methyltransferase [EC:2.1.1.193]	1.1e-66
6984	KOfam	K07638	two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]	3.7e-137
6963	KOfam	K01061	carboxymethylenebutenolidase [EC:3.1.1.45]	2.1e-52
7046	KOfam	K20534	polyisoprenyl-phosphate glycosyltransferase [EC:2.4.-.-]	3e-126
6991	KOfam	K16079	outer membrane immunogenic protein	1.5e-54
6968	KOfam	K00948	ribose-phosphate pyrophosphokinase [EC:2.7.6.1]	1.1e-136
6947	KOfam	K03702	excinuclease ABC subunit B	0
7053	KOfam	K04078	chaperonin GroES	2e-46
6992	KOfam	K03703	excinuclease ABC subunit C	1.6e-230
7048	KOfam	K09945	uncharacterized protein	5.1e-57
6970	KOfam	K01921	D-alanine-D-alanine ligase [EC:6.3.2.4]	2.3e-66
7004	KOfam	K03101	signal peptidase II [EC:3.4.23.36]	4.2e-42
7057	KOfam	K03303	lactate permease	2.4e-178
6980	KOfam	K01892	histidyl-tRNA synthetase [EC:6.1.1.21]	1.2e-153
6975	KOfam	K00794	6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]	1.4e-46
6928	KOfam	K00812	aspartate aminotransferase [EC:2.6.1.1]	3e-184
7061	KOfam	K11472	glycolate dehydrogenase FAD-binding subunit [EC:1.1.99.14]	2.4e-127
6990	KOfam	K03704	cold shock protein	3.9e-35
6926	KOfam	K02355	elongation factor G	2.1e-175
7061	KOfam	K11473	glycolate dehydrogenase iron-sulfur subunit [EC:1.1.99.14]	1e-165
6962	KOfam	K09806	ubiquinone biosynthesis accessory factor UbiK	1.9e-11
7045	KOfam	K00765	ATP phosphoribosyltransferase [EC:2.4.2.17]	7e-70
6993	KOfam	K00995	CDP-diacylglycerol---glycerol-3-phosphate 3-phosphatidyltransferase [EC:2.7.8.5]	1.1e-40
6959	KOfam	K01056	peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]	3.2e-75
6929	KOfam	K00799	glutathione S-transferase [EC:2.5.1.18]	7.5e-34
6966	KOfam	K05810	purine-nucleoside/S-methyl-5'-thioadenosine phosphorylase / adenosine deaminase [EC:2.4.2.1 2.4.2.28 3.5.4.4]	2.2e-77
7008	KOfam	K15034	ribosome-associated protein	1.4e-61
7003	KOfam	K01870	isoleucyl-tRNA synthetase [EC:6.1.1.5]	3.1e-291
7015	KOfam	K08316	16S rRNA (guanine966-N2)-methyltransferase [EC:2.1.1.171]	8.7e-66
7064	KOfam	K08738	cytochrome c	8.9e-30
7010	KOfam	K08738	cytochrome c	3.3e-24
6923	KOfam	K03321	sulfate permease, SulP family	4.4e-146
7054	KOfam	K04077	chaperonin GroEL [EC:5.6.1.7]	8e-271
6964	KOfam	K13292	phosphatidylglycerol---prolipoprotein diacylglyceryl transferase [EC:2.5.1.145]	1.3e-81
6978	KOfam	K18700	fluoroacetyl-CoA thioesterase [EC:3.1.2.29]	1.7e-44
6981	KOfam	K00826	branched-chain amino acid aminotransferase [EC:2.6.1.42]	1.1e-136
6940	KOfam	K07486	transposase	1.2e-55
7039	KOfam	K03179	4-hydroxybenzoate polyprenyltransferase [EC:2.5.1.39]	1.7e-118
6999	KOfam	K13593	cyclic-di-GMP phosphodiesterase, flagellum assembly factor TipF	6.9e-180
7069	KOfam	K02919	large subunit ribosomal protein L36	8.4e-15
6994	KOfam	K03636	sulfur-carrier protein	5.3e-14
7044	KOfam	K02502	ATP phosphoribosyltransferase regulatory subunit	2.2e-83
6996	KOfam	K07320	ribosomal protein L3 glutamine methyltransferase [EC:2.1.1.298]	6.2e-131
6995	KOfam	K03635	molybdopterin synthase catalytic subunit [EC:2.8.1.12]	7.7e-49
6961	KOfam	K07481	transposase, IS5 family	5.2e-75
6925	KOfam	K07497	putative transposase	6.4e-29
6965	KOfam	K18164	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 7	1.8e-149
7058	KOfam	K02471	vitamin B12/bleomycin/antimicrobial peptide transport system ATP-binding/permease protein	2.4e-247
7070	KOfam	K07045	uncharacterized protein	3.8e-57
6960	KOfam	K02897	large subunit ribosomal protein L25	1.8e-70
7037	KOfam	K03592	PmbA protein	3.9e-177
7063	KOfam	K00104	glycolate dehydrogenase FAD-linked subunit [EC:1.1.99.14]	2.6e-213
7002	KOfam	K11753	riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2]	1.6e-108
1738	KOfam	K00135	succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]	1.6e-237
1693	KOfam	K04030	ethanolamine utilization protein EutQ	4.8e-38
1630	KOfam	K01799	maleate isomerase [EC:5.2.1.1]	4.5e-47
1618	KOfam	K02053	putative spermidine/putrescine transport system permease protein	4.4e-120
1638	KOfam	K02053	putative spermidine/putrescine transport system permease protein	7.9e-80
1639	KOfam	K02052	putative spermidine/putrescine transport system ATP-binding protein	3.1e-159
1619	KOfam	K02052	putative spermidine/putrescine transport system ATP-binding protein	4e-156
1618	KOfam	K02054	putative spermidine/putrescine transport system permease protein	2.6e-125
1637	KOfam	K02054	putative spermidine/putrescine transport system permease protein	3.7e-68
