gene_callers_id	source	accession	function	e_value
6842	KOfam	K03414	chemotaxis protein CheZ	9.2e-49
6797	KOfam	K07263	zinc protease [EC:3.4.24.-]	1.1e-128
6798	KOfam	K07263	zinc protease [EC:3.4.24.-]	7.7e-81
6770	KOfam	K01821	4-oxalocrotonate tautomerase [EC:5.3.2.6]	9.6e-19
6780	KOfam	K07115	23S rRNA (adenine2030-N6)-methyltransferase [EC:2.1.1.266]	5.5e-112
6818	KOfam	K03601	exodeoxyribonuclease VII large subunit [EC:3.1.11.6]	1.4e-167
6809	KOfam	K11991	tRNA(adenine34) deaminase [EC:3.5.4.33]	1.6e-68
6833	KOfam	K04033	AraC family transcriptional regulator, ethanolamine operon transcriptional activator	4.8e-53
6802	KOfam	K01759	lactoylglutathione lyase [EC:4.4.1.5]	2e-31
6823	KOfam	K00912	tetraacyldisaccharide 4'-kinase [EC:2.7.1.130]	2.1e-107
6728	KOfam	K23107	1-deoxyxylulose-5-phosphate synthase [EC:1.1.-.-]	1.3e-109
6738	KOfam	K03566	LysR family transcriptional regulator, glycine cleavage system transcriptional activator	4.7e-103
6806	KOfam	K03572	DNA mismatch repair protein MutL	1.5e-214
6768	KOfam	K00286	pyrroline-5-carboxylate reductase [EC:1.5.1.2]	2.2e-84
6779	KOfam	K01166	ribonuclease T2 [EC:4.6.1.19]	4.8e-39
6792	KOfam	K03413	two-component system, chemotaxis family, chemotaxis protein CheY	8.9e-48
6824	KOfam	K02527	3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]	4.4e-156
6784	KOfam	K08744	cardiolipin synthase (CMP-forming) [EC:2.7.8.41]	7.9e-56
6811	KOfam	K01945	phosphoribosylamine---glycine ligase [EC:6.3.4.13]	3.6e-213
6808	KOfam	K06178	23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]	4.1e-123
6789	KOfam	K07058	membrane protein	4.1e-82
6709	KOfam	K08223	MFS transporter, FSR family, fosmidomycin resistance protein	6.7e-153
6810	KOfam	K01561	haloacetate dehalogenase [EC:3.8.1.3]	4.3e-136
6832	KOfam	K09761	16S rRNA (uracil1498-N3)-methyltransferase [EC:2.1.1.193]	1e-66
6775	KOfam	K07638	two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]	5.4e-141
6756	KOfam	K01061	carboxymethylenebutenolidase [EC:3.1.1.45]	2.1e-54
6837	KOfam	K20534	polyisoprenyl-phosphate glycosyltransferase [EC:2.4.-.-]	2.5e-128
6782	KOfam	K16079	outer membrane immunogenic protein	3.1e-55
6761	KOfam	K00948	ribose-phosphate pyrophosphokinase [EC:2.7.6.1]	8.4e-139
