gene_callers_id	source	accession	function	e_value
6850	KOfam	K03414	chemotaxis protein CheZ	4.3e-48
6803	KOfam	K07263	zinc protease [EC:3.4.24.-]	4.5e-133
6804	KOfam	K07263	zinc protease [EC:3.4.24.-]	7.8e-84
6776	KOfam	K01821	4-oxalocrotonate tautomerase [EC:5.3.2.6]	1.3e-18
6786	KOfam	K07115	23S rRNA (adenine2030-N6)-methyltransferase [EC:2.1.1.266]	1.7e-113
6824	KOfam	K03601	exodeoxyribonuclease VII large subunit [EC:3.1.11.6]	9.4e-168
6815	KOfam	K11991	tRNA(adenine34) deaminase [EC:3.5.4.33]	6.4e-71
6840	KOfam	K04033	AraC family transcriptional regulator, ethanolamine operon transcriptional activator	2.3e-54
6808	KOfam	K01759	lactoylglutathione lyase [EC:4.4.1.5]	1.7e-31
6829	KOfam	K00912	tetraacyldisaccharide 4'-kinase [EC:2.7.1.130]	1.4e-105
6734	KOfam	K23107	1-deoxyxylulose-5-phosphate synthase [EC:1.1.-.-]	1e-108
6744	KOfam	K03566	LysR family transcriptional regulator, glycine cleavage system transcriptional activator	2.9e-102
6812	KOfam	K03572	DNA mismatch repair protein MutL	8.6e-217
6774	KOfam	K00286	pyrroline-5-carboxylate reductase [EC:1.5.1.2]	1.7e-84
6785	KOfam	K01166	ribonuclease T2 [EC:4.6.1.19]	1.8e-38
6798	KOfam	K03413	two-component system, chemotaxis family, chemotaxis protein CheY	2.8e-47
6830	KOfam	K02527	3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]	2.4e-158
6790	KOfam	K08744	cardiolipin synthase (CMP-forming) [EC:2.7.8.41]	2.4e-56
6817	KOfam	K01945	phosphoribosylamine---glycine ligase [EC:6.3.4.13]	1.2e-211
6814	KOfam	K06178	23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]	3.2e-128
6795	KOfam	K07058	membrane protein	9e-82
6715	KOfam	K08223	MFS transporter, FSR family, fosmidomycin resistance protein	5.1e-155
6816	KOfam	K01561	haloacetate dehalogenase [EC:3.8.1.3]	5.4e-136
6839	KOfam	K09761	16S rRNA (uracil1498-N3)-methyltransferase [EC:2.1.1.193]	2.4e-68
6781	KOfam	K07638	two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]	4.8e-141
6762	KOfam	K01061	carboxymethylenebutenolidase [EC:3.1.1.45]	1.7e-56
6844	KOfam	K20534	polyisoprenyl-phosphate glycosyltransferase [EC:2.4.-.-]	2.4e-129
6788	KOfam	K16079	outer membrane immunogenic protein	6.4e-59
6713	KOfam	K16079	outer membrane immunogenic protein	1.1e-38
6767	KOfam	K00948	ribose-phosphate pyrophosphokinase [EC:2.7.6.1]	3.7e-140
6747	KOfam	K03702	excinuclease ABC subunit B	0
6852	KOfam	K04078	chaperonin GroES	3.4e-49
6789	KOfam	K03703	excinuclease ABC subunit C	3.7e-232
6846	KOfam	K09945	uncharacterized protein	1.5e-47
6769	KOfam	K01921	D-alanine-D-alanine ligase [EC:6.3.2.4]	3.3e-68
6801	KOfam	K03101	signal peptidase II [EC:3.4.23.36]	2.1e-41
6856	KOfam	K03303	lactate permease	1.2e-179
6777	KOfam	K01892	histidyl-tRNA synthetase [EC:6.1.1.21]	6.8e-154
6772	KOfam	K00794	6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]	6e-48
6728	KOfam	K00812	aspartate aminotransferase [EC:2.6.1.1]	3.6e-185
6860	KOfam	K11472	glycolate dehydrogenase FAD-binding subunit [EC:1.1.99.14]	3.3e-126
6787	KOfam	K03704	cold shock protein	6.2e-35
6726	KOfam	K02355	elongation factor G	5.7e-174
6860	KOfam	K11473	glycolate dehydrogenase iron-sulfur subunit [EC:1.1.99.14]	5.8e-165
6761	KOfam	K09806	ubiquinone biosynthesis accessory factor UbiK	2.9e-11
6843	KOfam	K00765	ATP phosphoribosyltransferase [EC:2.4.2.17]	2.6e-69
6790	KOfam	K00995	CDP-diacylglycerol---glycerol-3-phosphate 3-phosphatidyltransferase [EC:2.7.8.5]	4.6e-40
6758	KOfam	K01056	peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]	2.3e-76
6729	KOfam	K00799	glutathione S-transferase [EC:2.5.1.18]	3.5e-36
6712	KOfam	K00799	glutathione S-transferase [EC:2.5.1.18]	1.1e-33
6739	KOfam	K00799	glutathione S-transferase [EC:2.5.1.18]	4.4e-18
6722	KOfam	K00014	shikimate dehydrogenase [EC:1.1.1.25]	8.6e-95
6765	KOfam	K05810	purine-nucleoside/S-methyl-5'-thioadenosine phosphorylase / adenosine deaminase [EC:2.4.2.1 2.4.2.28 3.5.4.4]	1.9e-80
