gene_callers_id	source	accession	function	e_value
6828	KOfam	K03414	chemotaxis protein CheZ	2.3e-49
6784	KOfam	K07263	zinc protease [EC:3.4.24.-]	5.5e-129
6785	KOfam	K07263	zinc protease [EC:3.4.24.-]	1.5e-80
6757	KOfam	K01821	4-oxalocrotonate tautomerase [EC:5.3.2.6]	1.3e-18
6767	KOfam	K07115	23S rRNA (adenine2030-N6)-methyltransferase [EC:2.1.1.266]	1.3e-111
6804	KOfam	K03601	exodeoxyribonuclease VII large subunit [EC:3.1.11.6]	1.3e-167
6795	KOfam	K11991	tRNA(adenine34) deaminase [EC:3.5.4.33]	1.2e-69
6819	KOfam	K04033	AraC family transcriptional regulator, ethanolamine operon transcriptional activator	1.2e-53
6789	KOfam	K01759	lactoylglutathione lyase [EC:4.4.1.5]	8.5e-32
6809	KOfam	K00912	tetraacyldisaccharide 4'-kinase [EC:2.7.1.130]	6.2e-102
6715	KOfam	K23107	1-deoxyxylulose-5-phosphate synthase [EC:1.1.-.-]	1.1e-108
6725	KOfam	K03566	LysR family transcriptional regulator, glycine cleavage system transcriptional activator	2.6e-103
6792	KOfam	K03572	DNA mismatch repair protein MutL	3.3e-216
6755	KOfam	K00286	pyrroline-5-carboxylate reductase [EC:1.5.1.2]	1.7e-85
6766	KOfam	K01166	ribonuclease T2 [EC:4.6.1.19]	1.5e-39
6779	KOfam	K03413	two-component system, chemotaxis family, chemotaxis protein CheY	2.8e-47
6810	KOfam	K02527	3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]	5.8e-156
6771	KOfam	K08744	cardiolipin synthase (CMP-forming) [EC:2.7.8.41]	7.9e-56
6797	KOfam	K01945	phosphoribosylamine---glycine ligase [EC:6.3.4.13]	5.1e-215
6861	KOfam	K01560	2-haloacid dehalogenase [EC:3.8.1.2]	4.9e-70
6855	KOfam	K19267	NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]	1.1e-42
6794	KOfam	K06178	23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]	4.8e-121
6776	KOfam	K07058	membrane protein	3.9e-79
6796	KOfam	K01561	haloacetate dehalogenase [EC:3.8.1.3]	4.4e-136
6818	KOfam	K09761	16S rRNA (uracil1498-N3)-methyltransferase [EC:2.1.1.193]	6.7e-67
6762	KOfam	K07638	two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]	9.3e-140
