gene_callers_id	source	accession	function	e_value
6849	KOfam	K03414	chemotaxis protein CheZ	9.8e-50
6804	KOfam	K07263	zinc protease [EC:3.4.24.-]	1e-134
6805	KOfam	K07263	zinc protease [EC:3.4.24.-]	2.5e-80
6777	KOfam	K01821	4-oxalocrotonate tautomerase [EC:5.3.2.6]	1.3e-18
6787	KOfam	K07115	23S rRNA (adenine2030-N6)-methyltransferase [EC:2.1.1.266]	1.4e-112
6825	KOfam	K03601	exodeoxyribonuclease VII large subunit [EC:3.1.11.6]	2e-168
6816	KOfam	K11991	tRNA(adenine34) deaminase [EC:3.5.4.33]	3.3e-70
6840	KOfam	K04033	AraC family transcriptional regulator, ethanolamine operon transcriptional activator	4.4e-54
6809	KOfam	K01759	lactoylglutathione lyase [EC:4.4.1.5]	2.3e-31
6830	KOfam	K00912	tetraacyldisaccharide 4'-kinase [EC:2.7.1.130]	1.7e-106
6734	KOfam	K23107	1-deoxyxylulose-5-phosphate synthase [EC:1.1.-.-]	1.6e-109
6745	KOfam	K03566	LysR family transcriptional regulator, glycine cleavage system transcriptional activator	2.6e-102
6813	KOfam	K03572	DNA mismatch repair protein MutL	2.2e-216
6775	KOfam	K00286	pyrroline-5-carboxylate reductase [EC:1.5.1.2]	9.8e-84
6786	KOfam	K01166	ribonuclease T2 [EC:4.6.1.19]	8.8e-38
6799	KOfam	K03413	two-component system, chemotaxis family, chemotaxis protein CheY	2.8e-47
6831	KOfam	K02527	3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]	2e-156
6791	KOfam	K08744	cardiolipin synthase (CMP-forming) [EC:2.7.8.41]	1.3e-55
6818	KOfam	K01945	phosphoribosylamine---glycine ligase [EC:6.3.4.13]	1.7e-216
6815	KOfam	K06178	23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]	1.8e-127
6796	KOfam	K07058	membrane protein	2.4e-82
6715	KOfam	K08223	MFS transporter, FSR family, fosmidomycin resistance protein	8.7e-155
6817	KOfam	K01561	haloacetate dehalogenase [EC:3.8.1.3]	3.5e-137
6839	KOfam	K09761	16S rRNA (uracil1498-N3)-methyltransferase [EC:2.1.1.193]	1.7e-66
6782	KOfam	K07638	two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]	6.4e-142
6763	KOfam	K01061	carboxymethylenebutenolidase [EC:3.1.1.45]	8.6e-56
6844	KOfam	K20534	polyisoprenyl-phosphate glycosyltransferase [EC:2.4.-.-]	1.8e-127
6789	KOfam	K16079	outer membrane immunogenic protein	4.3e-59
6713	KOfam	K16079	outer membrane immunogenic protein	7.7e-39
6768	KOfam	K00948	ribose-phosphate pyrophosphokinase [EC:2.7.6.1]	1.5e-136
6748	KOfam	K03702	excinuclease ABC subunit B	0
6851	KOfam	K04078	chaperonin GroES	1.1e-49
6790	KOfam	K03703	excinuclease ABC subunit C	5e-232
6846	KOfam	K09945	uncharacterized protein	3.4e-57
6770	KOfam	K01921	D-alanine-D-alanine ligase [EC:6.3.2.4]	4.4e-68
6802	KOfam	K03101	signal peptidase II [EC:3.4.23.36]	3.6e-42
6855	KOfam	K03303	lactate permease	7.9e-179
6778	KOfam	K01892	histidyl-tRNA synthetase [EC:6.1.1.21]	4.9e-151
6773	KOfam	K00794	6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]	2.4e-47
