gene_callers_id	source	accession	function	e_value
7223	KOfam	K06222	2,5-diketo-D-gluconate reductase B [EC:1.1.1.346]	1.5e-114
7294	KOfam	K01821	4-oxalocrotonate tautomerase [EC:5.3.2.6]	1.5e-16
7309	KOfam	K07738	transcriptional repressor NrdR	9.2e-68
7298	KOfam	K01003	oxaloacetate decarboxylase [EC:4.1.1.112]	8.6e-132
7353	KOfam	K01826	5-carboxymethyl-2-hydroxymuconate isomerase [EC:5.3.3.10]	1.5e-28
7205	KOfam	K07258	serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4]	3e-88
7350	KOfam	K11163	dehydrogenase/reductase SDR family member 1 [EC:1.1.-.-]	7.3e-97
7348	KOfam	K05710	3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin component	9.8e-37
7206	KOfam	K09539	DnaJ homolog subfamily C member 19	2.6e-25
7297	KOfam	K01512	acylphosphatase [EC:3.6.1.7]	3.7e-31
7307	KOfam	K00793	riboflavin synthase [EC:2.5.1.9]	8.2e-78
7341	KOfam	K18068	phthalate 4,5-dioxygenase [EC:1.14.12.7]	1.1e-160
7349	KOfam	K18068	phthalate 4,5-dioxygenase [EC:1.14.12.7]	2.1e-141
7316	KOfam	K01698	porphobilinogen synthase [EC:4.2.1.24]	8.2e-174
7351	KOfam	K07005	uncharacterized protein	1.2e-33
7212	KOfam	K01918	pantoate--beta-alanine ligase [EC:6.3.2.1]	2e-122
7345	KOfam	K02624	IclR family transcriptional regulator, pca regulon regulatory protein	1.4e-92
7274	KOfam	K19761	gamma-glutamylaminecyclotransferase [EC:2.3.2.-]	1.7e-20
7226	KOfam	K22278	peptidoglycan-N-acetylglucosamine deacetylase [EC:3.5.1.104]	1.6e-56
7227	KOfam	K22278	peptidoglycan-N-acetylglucosamine deacetylase [EC:3.5.1.104]	2.9e-52
7356	KOfam	K02199	cytochrome c biogenesis protein CcmG, thiol:disulfide interchange protein DsbE	5.3e-41
7291	KOfam	K02417	flagellar motor switch protein FliN	1.8e-20
7340	KOfam	K01915	glutamine synthetase [EC:6.3.1.2]	9.5e-79
7201	KOfam	K03694	ATP-dependent Clp protease ATP-binding subunit ClpA	0
7311	KOfam	K00799	glutathione S-transferase [EC:2.5.1.18]	4.4e-25
7219	KOfam	K00799	glutathione S-transferase [EC:2.5.1.18]	1.9e-19
