gene_callers_id	source	accession	function	e_value
5772	KOfam	K09919	uncharacterized protein	9.4e-166
5659	KOfam	K17662	cytochrome b pre-mRNA-processing protein 3	3.4e-48
5630	KOfam	K02053	putative spermidine/putrescine transport system permease protein	1e-134
5618	KOfam	K07062	toxin FitB [EC:3.1.-.-]	1.5e-55
5669	KOfam	K07738	transcriptional repressor NrdR	3.4e-66
5629	KOfam	K02052	putative spermidine/putrescine transport system ATP-binding protein	6e-155
5759	KOfam	K02913	large subunit ribosomal protein L33	8.3e-22
5739	KOfam	K08591	acyl phosphate:glycerol-3-phosphate acyltransferase [EC:2.3.1.275]	1e-73
5628	KOfam	K02055	putative spermidine/putrescine transport system substrate-binding protein	2.4e-60
5617	KOfam	K02444	DeoR family transcriptional regulator, glycerol-3-phosphate regulon repressor	6.4e-118
5715	KOfam	K09667	protein O-GlcNAc transferase [EC:2.4.1.255]	6e-115
5716	KOfam	K09667	protein O-GlcNAc transferase [EC:2.4.1.255]	3.4e-75
5630	KOfam	K02054	putative spermidine/putrescine transport system permease protein	1.3e-127
5612	KOfam	K10806	acyl-CoA thioesterase YciA [EC:3.1.2.-]	1.3e-61
5667	KOfam	K00793	riboflavin synthase [EC:2.5.1.9]	2.5e-78
5696	KOfam	K02621	topoisomerase IV subunit A [EC:5.6.2.2]	1.1e-296
5736	KOfam	K08641	zinc D-Ala-D-Ala dipeptidase [EC:3.4.13.22]	1.6e-81
5734	KOfam	K13936	malonate transporter and related proteins	8.3e-69
5695	KOfam	K16079	outer membrane immunogenic protein	2e-147
5704	KOfam	K03474	pyridoxine 5-phosphate synthase [EC:2.6.99.2]	8.4e-116
5685	KOfam	K13075	N-acyl homoserine lactone hydrolase [EC:3.1.1.81]	3e-76
5738	KOfam	K01465	dihydroorotase [EC:3.5.2.3]	4.7e-120
5675	KOfam	K01698	porphobilinogen synthase [EC:4.2.1.24]	7.3e-175
5766	KOfam	K02346	DNA polymerase IV [EC:2.7.7.7]	1.9e-139
5720	KOfam	K02434	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7]	1.7e-222
5774	KOfam	K22900	tRNA (adenine37-N6)-methyltransferase [EC:2.1.1.-]	6.2e-34
5728	KOfam	K02435	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C [EC:6.3.5.6 6.3.5.7]	8.3e-31
5740	KOfam	K07001	NTE family protein	3.3e-38
5610	KOfam	K00626	acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	1.2e-117
5758	KOfam	K19159	antitoxin YefM	1.8e-34
5662	KOfam	K15987	K(+)-stimulated pyrophosphate-energized sodium pump [EC:7.2.3.1]	2.2e-301
5619	KOfam	K19165	antitoxin Phd	2.7e-19
5694	KOfam	K02035	peptide/nickel transport system substrate-binding protein	1.1e-83
5705	KOfam	K01139	GTP diphosphokinase / guanosine-3',5'-bis(diphosphate) 3'-diphosphatase [EC:2.7.6.5 3.1.7.2]	2.3e-262
5706	KOfam	K03060	DNA-directed RNA polymerase subunit omega [EC:2.7.7.6]	2.5e-31
5743	KOfam	K04096	DNA processing protein	2.8e-120
5666	KOfam	K00794	6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]	1.7e-51
5702	KOfam	K03100	signal peptidase I [EC:3.4.21.89]	9.6e-71
5757	KOfam	K19158	toxin YoeB [EC:3.1.-.-]	2.1e-41
5710	KOfam	K03664	SsrA-binding protein	1.4e-75
5737	KOfam	K00609	aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]	1.3e-137
5713	KOfam	K08309	soluble lytic murein transglycosylase [EC:4.2.2.-]	4.9e-127
5632	KOfam	K02624	IclR family transcriptional regulator, pca regulon regulatory protein	1.7e-89
5726	KOfam	K02433	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A [EC:6.3.5.6 6.3.5.7]	4.2e-197
5712	KOfam	K01714	4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7]	4.1e-125
5631	KOfam	K01714	4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7]	2.5e-80
5751	KOfam	K12573	ribonuclease R [EC:3.1.13.1]	5.8e-239
5764	KOfam	K11443	two-component system, cell cycle response regulator DivK	1.9e-68
5703	KOfam	K00997	holo-[acyl-carrier protein] synthase [EC:2.7.8.7]	2e-48
5731	KOfam	K21959	LysR family transcriptional regulator, cell division regulator	2.4e-84
5767	KOfam	K09964	uncharacterized protein	1.6e-55
5678	KOfam	K21420	leucyl-tRNA---protein transferase [EC:2.3.2.29]	1.6e-101
5701	KOfam	K03685	ribonuclease III [EC:3.1.26.3]	4.9e-67
5679	KOfam	K03322	manganese transport protein	3.7e-193
5661	KOfam	K07795	putative tricarboxylic transport membrane protein	4e-79
5745	KOfam	K01118	FMN-dependent NADH-azoreductase [EC:1.7.1.17]	2e-80
5670	KOfam	K00600	glycine hydroxymethyltransferase [EC:2.1.2.1]	1.1e-215
5711	KOfam	K03282	large conductance mechanosensitive channel	2.1e-55
5768	KOfam	K09022	2-iminobutanoate/2-iminopropanoate deaminase [EC:3.5.99.10]	3.9e-33
