gene_callers_id	source	accession	function	e_value
3794	KOfam	K03549	KUP system potassium uptake protein	2.2e-198
3901	KOfam	K03205	type IV secretion system protein VirD4 [EC:7.4.2.8]	1.3e-194
3869	KOfam	K13995	maleamate amidohydrolase [EC:3.5.1.107]	2.3e-74
3751	KOfam	K02533	tRNA/rRNA methyltransferase [EC:2.1.1.-]	5.7e-100
3803	KOfam	K00156	pyruvate dehydrogenase (quinone) [EC:1.2.5.1]	3.3e-293
3799	KOfam	K03932	polyhydroxybutyrate depolymerase	7.2e-44
3754	KOfam	K03701	excinuclease ABC subunit A	0
3792	KOfam	K18446	triphosphatase [EC:3.6.1.25]	2.5e-82
3875	KOfam	K22296	MarR family transcriptional regulator, lower aerobic nicotinate degradation pathway regulator	1.9e-46
3879	KOfam	K01470	creatinine amidohydrolase [EC:3.5.2.10]	1.2e-64
3891	KOfam	K20531	type IV secretion system protein TrbF	3.6e-111
3749	KOfam	K00031	isocitrate dehydrogenase [EC:1.1.1.42]	5.8e-229
3895	KOfam	K20530	type IV secretion system protein TrbE [EC:7.4.2.8]	0
3890	KOfam	K20532	type IV secretion system protein TrbG	2.1e-113
3757	KOfam	K03704	cold shock protein	4.1e-28
3889	KOfam	K20533	type IV secretion system protein TrbI	6.4e-148
3890	KOfam	K20533	type IV secretion system protein TrbI	4.9e-113
3898	KOfam	K20527	type IV secretion system protein TrbB [EC:7.4.2.8]	7.5e-162
3873	KOfam	K09386	uncharacterized protein	7.6e-34
3877	KOfam	K01692	enoyl-CoA hydratase [EC:4.2.1.17]	2.8e-75
3836	KOfam	K06934	uncharacterized protein	2.9e-28
3896	KOfam	K20529	type IV secretion system protein TrbD	1.2e-38
3868	KOfam	K15357	N-formylmaleamate deformylase [EC:3.5.1.106]	3.5e-106
3897	KOfam	K20528	type IV secretion system protein TrbC	3.4e-47
3894	KOfam	K20266	type IV secretion system protein TrbJ	1.2e-74
3818	KOfam	K03642	rare lipoprotein A	5e-46
3843	KOfam	K07795	putative tricarboxylic transport membrane protein	3.2e-54
3871	KOfam	K03518	aerobic carbon-monoxide dehydrogenase small subunit [EC:1.2.5.3]	4.8e-74
3892	KOfam	K07344	type IV secretion system protein TrbL	1.3e-120
3811	KOfam	K02298	cytochrome o ubiquinol oxidase subunit I [EC:7.1.1.3]	0
3907	KOfam	K07486	transposase	5.4e-58
3837	KOfam	K05520	deglycase [EC:3.5.1.124]	1.9e-86
3787	KOfam	K13587	two-component system, cell cycle sensor histidine kinase and response regulator CckA [EC:2.7.13.3]	3.4e-205
3886	KOfam	K22955	acyl homoserine lactone synthase [EC:2.3.1.184]	3.2e-84
3885	KOfam	K19732	LuxR family transcriptional regulator, activator of conjugal transfer of Ti plasmids	6e-89
3867	KOfam	K18028	2,5-dihydroxypyridine 5,6-dioxygenase [EC:1.13.11.9]	6.6e-138
3810	KOfam	K02299	cytochrome o ubiquinol oxidase subunit III	5.4e-83
3774	KOfam	K07484	transposase	5e-14
3809	KOfam	K02300	cytochrome o ubiquinol oxidase subunit IV	4.9e-40
3834	KOfam	K08995	putative membrane protein	5.4e-49
3876	KOfam	K01999	branched-chain amino acid transport system substrate-binding protein	3.9e-63
3773	KOfam	K07483	transposase	2.4e-19
6820	KOfam	K03561	biopolymer transport protein ExbB	4.3e-54
6820	KOfam	K03562	biopolymer transport protein TolQ	5.6e-108
6835	KOfam	K00873	pyruvate kinase [EC:2.7.1.40]	8.5e-175
6821	KOfam	K03559	biopolymer transport protein ExbD	3e-33
6746	KOfam	K19267	NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]	7.8e-71
6750	KOfam	K19267	NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]	3.5e-69
6829	KOfam	K03798	cell division protease FtsH [EC:3.4.24.-]	2e-293
6817	KOfam	K17840	aminoglycoside 2'-N-acetyltransferase I [EC:2.3.1.59]	1.7e-32
6841	KOfam	K21470	L,D-transpeptidase YcbB	7.1e-163
6703	KOfam	K07566	L-threonylcarbamoyladenylate synthase [EC:2.7.7.87]	2e-117
6720	KOfam	K01856	muconate cycloisomerase [EC:5.5.1.1]	7.5e-141
6721	KOfam	K01061	carboxymethylenebutenolidase [EC:3.1.1.45]	3.5e-58
6728	KOfam	K18068	phthalate 4,5-dioxygenase [EC:1.14.12.7]	9.4e-138
6752	KOfam	K07799	membrane fusion protein, multidrug efflux system	2.2e-146
6812	KOfam	K00784	ribonuclease Z [EC:3.1.26.11]	4.1e-61
6747	KOfam	K22041	TetR/AcrR family transcriptional regulator, copper-responsive repressor	2.9e-59
6686	KOfam	K00971	mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]	5e-101
6753	KOfam	K07788	multidrug efflux pump	0
6753	KOfam	K07789	multidrug efflux pump	0
6772	KOfam	K02020	molybdate transport system substrate-binding protein	9.8e-34
6747	KOfam	K16137	TetR/AcrR family transcriptional regulator, transcriptional repressor for nem operon	1.9e-38
6809	KOfam	K03704	cold shock protein	8.5e-35
6806	KOfam	K05770	translocator protein	1.7e-42
6826	KOfam	K03640	peptidoglycan-associated lipoprotein	3.7e-58
6723	KOfam	K14063	AraC family transcriptional regulator, positive regulator of tynA and feaB	2.3e-62
6823	KOfam	K03641	TolB protein	1e-80
6718	KOfam	K00217	maleylacetate reductase [EC:1.3.1.32]	6.1e-147
6708	KOfam	K03497	ParB family transcriptional regulator, chromosome partitioning protein	2e-27
6837	KOfam	K09948	uncharacterized protein	2.2e-55
6828	KOfam	K04075	tRNA(Ile)-lysidine synthase [EC:6.3.4.19]	4e-87
6700	KOfam	K12945	GDP-mannose pyrophosphatase NudK [EC:3.6.1.-]	3.3e-81
6834	KOfam	K04063	lipoyl-dependent peroxiredoxin [EC:1.11.1.28]	3.3e-40
6694	KOfam	K07486	transposase	5.3e-26
6798	KOfam	K07486	transposase	2.6e-13
6696	KOfam	K07486	transposase	1.4e-10
6690	KOfam	K05520	deglycase [EC:3.5.1.124]	3.2e-85
6794	KOfam	K13587	two-component system, cell cycle sensor histidine kinase and response regulator CckA [EC:2.7.13.3]	1.1e-168
6843	KOfam	K08602	oligoendopeptidase F [EC:3.4.24.-]	6.5e-245
6717	KOfam	K07068	uncharacterized protein	1e-20
6734	KOfam	K21695	protein AaeX	6.3e-11
6714	KOfam	K10676	2,4-dichlorophenol 6-monooxygenase [EC:1.14.13.20]	1.3e-256
