gene_callers_id	source	accession	function	e_value
1563	KOfam	K00135	succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]	3.1e-213
1575	KOfam	K02053	putative spermidine/putrescine transport system permease protein	4.4e-120
1466	KOfam	K03205	type IV secretion system protein VirD4 [EC:7.4.2.8]	1.2e-192
1513	KOfam	K01406	serralysin [EC:3.4.24.40]	5.6e-30
1526	KOfam	K02495	oxygen-independent coproporphyrinogen III oxidase [EC:1.3.98.3]	4e-140
1576	KOfam	K02052	putative spermidine/putrescine transport system ATP-binding protein	1.3e-158
1498	KOfam	K03406	methyl-accepting chemotaxis protein	1.9e-65
1509	KOfam	K03406	methyl-accepting chemotaxis protein	3.7e-59
1546	KOfam	K24126	lipoyl-dependent peroxiredoxin subunit C [EC:1.11.1.28]	8.4e-84
1488	KOfam	K01012	biotin synthase [EC:2.8.1.6]	5.1e-148
1522	KOfam	K07267	porin	2.6e-50
1575	KOfam	K02054	putative spermidine/putrescine transport system permease protein	2.5e-125
1541	KOfam	K02594	homocitrate synthase NifV [EC:2.3.3.14]	2.8e-163
1482	KOfam	K01658	anthranilate synthase component II [EC:4.1.3.27]	6.4e-90
1483	KOfam	K01665	para-aminobenzoate synthetase component I [EC:2.6.1.85]	1.3e-163
1542	KOfam	K02595	nitrogenase-stabilizing/protective protein	6.4e-43
1536	KOfam	K02597	nitrogen fixation protein NifZ	1.6e-42
1557	KOfam	K10805	acyl-CoA thioesterase II [EC:3.1.2.-]	2e-119
1491	KOfam	K01935	dethiobiotin synthetase [EC:6.3.3.3]	2.9e-61
1518	KOfam	K02596	nitrogen fixation protein NifX	7.2e-63
1517	KOfam	K02592	nitrogenase molybdenum-iron protein NifN	1.2e-203
1514	KOfam	K02586	nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1]	2.9e-220
1475	KOfam	K20531	type IV secretion system protein TrbF	3.3e-115
1531	KOfam	K04487	cysteine desulfurase [EC:2.8.1.7]	1.7e-162
1471	KOfam	K20530	type IV secretion system protein TrbE [EC:7.4.2.8]	0
1516	KOfam	K02587	nitrogenase molybdenum-cofactor synthesis protein NifE	6e-246
1532	KOfam	K02593	nitrogen fixation protein NifT	2.7e-32
1545	KOfam	K03855	ferredoxin like protein	1.9e-33
1496	KOfam	K01918	pantoate--beta-alanine ligase [EC:6.3.2.1]	1.4e-122
1534	KOfam	K02585	nitrogen fixation protein NifB	3e-207
1515	KOfam	K02591	nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1]	7.7e-196
1476	KOfam	K20532	type IV secretion system protein TrbG	2.7e-115
1548	KOfam	K03704	cold shock protein	3.9e-31
1502	KOfam	K22278	peptidoglycan-N-acetylglucosamine deacetylase [EC:3.5.1.104]	2.6e-57
1477	KOfam	K20533	type IV secretion system protein TrbI	3.3e-148
1476	KOfam	K20533	type IV secretion system protein TrbI	9.3e-113
1468	KOfam	K20527	type IV secretion system protein TrbB [EC:7.4.2.8]	1.3e-162
1506	KOfam	K00956	sulfate adenylyltransferase subunit 1 [EC:2.7.7.4]	1.8e-203
1543	KOfam	K03522	electron transfer flavoprotein alpha subunit	4.8e-120
1507	KOfam	K00957	sulfate adenylyltransferase subunit 2 [EC:2.7.7.4]	1.5e-171
1539	KOfam	K02588	nitrogenase iron protein NifH	1.2e-143
1563	KOfam	K15786	aspartate-semialdehyde dehydrogenase [EC:1.2.1.-]	4.6e-231
1540	KOfam	K15790	nitrogen fixation protein NifQ	1.6e-76
1470	KOfam	K20529	type IV secretion system protein TrbD	7e-38
1449	KOfam	K09144	uncharacterized protein	3.1e-50
1495	KOfam	K00606	3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]	5.5e-122
1506	KOfam	K00955	bifunctional enzyme CysN/CysC [EC:2.7.7.4 2.7.1.25]	1.1e-299
1556	KOfam	K01451	hippurate hydrolase [EC:3.5.1.32]	3.4e-159
1450	KOfam	K07154	serine/threonine-protein kinase HipA [EC:2.7.11.1]	6.8e-57
1576	KOfam	K02010	iron(III) transport system ATP-binding protein [EC:7.2.2.7]	8.5e-135
1469	KOfam	K20528	type IV secretion system protein TrbC	3.2e-49
1429	KOfam	K03497	ParB family transcriptional regulator, chromosome partitioning protein	7.8e-32
1472	KOfam	K20266	type IV secretion system protein TrbJ	4.2e-77
1523	KOfam	K22303	alkyl sulfatase [EC:1.14.11.77]	4.7e-137
1564	KOfam	K15785	L-2,4-diaminobutyrate transaminase [EC:2.6.1.76]	1.3e-233
1437	KOfam	K03531	cell division protein FtsZ	8.6e-160
1493	KOfam	K00833	adenosylmethionine---8-amino-7-oxononanoate aminotransferase [EC:2.6.1.62]	1.4e-165
1562	KOfam	K03719	Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein	1.4e-47
1474	KOfam	K07344	type IV secretion system protein TrbL	2.9e-121
1479	KOfam	K22955	acyl homoserine lactone synthase [EC:2.3.1.184]	6.5e-84
1480	KOfam	K19732	LuxR family transcriptional regulator, activator of conjugal transfer of Ti plasmids	2.1e-80
1430	KOfam	K26273	protein strawberry notch	7.1e-256
1425	KOfam	K15861	CRP/FNR family transcriptional regulator, nitrogen fixation regulation protein	4.3e-80
1489	KOfam	K01579	aspartate 1-decarboxylase [EC:4.1.1.11]	3.1e-59
1553	KOfam	K00249	acyl-CoA dehydrogenase [EC:1.3.8.7]	5.5e-129
1481	KOfam	K00259	alanine dehydrogenase [EC:1.4.1.1]	8.8e-172
1504	KOfam	K07734	transcriptional regulator	9.6e-84
1544	KOfam	K00313	electron transfer flavoprotein-quinone oxidoreductase [EC:1.5.5.-]	1e-169
6925	KOfam	K03414	chemotaxis protein CheZ	5.7e-50
6880	KOfam	K07263	zinc protease [EC:3.4.24.-]	3.9e-132
6881	KOfam	K07263	zinc protease [EC:3.4.24.-]	3.9e-82
6853	KOfam	K01821	4-oxalocrotonate tautomerase [EC:5.3.2.6]	1.3e-18
6863	KOfam	K07115	23S rRNA (adenine2030-N6)-methyltransferase [EC:2.1.1.266]	6.1e-114
6901	KOfam	K03601	exodeoxyribonuclease VII large subunit [EC:3.1.11.6]	1.2e-166
6892	KOfam	K11991	tRNA(adenine34) deaminase [EC:3.5.4.33]	3.5e-69
6916	KOfam	K04033	AraC family transcriptional regulator, ethanolamine operon transcriptional activator	1.5e-53
6885	KOfam	K01759	lactoylglutathione lyase [EC:4.4.1.5]	4.5e-30
6906	KOfam	K00912	tetraacyldisaccharide 4'-kinase [EC:2.7.1.130]	3e-107
6811	KOfam	K23107	1-deoxyxylulose-5-phosphate synthase [EC:1.1.-.-]	6.2e-109
6820	KOfam	K03566	LysR family transcriptional regulator, glycine cleavage system transcriptional activator	6.8e-103
6889	KOfam	K03572	DNA mismatch repair protein MutL	4.2e-218
6851	KOfam	K00286	pyrroline-5-carboxylate reductase [EC:1.5.1.2]	3e-83
6862	KOfam	K01166	ribonuclease T2 [EC:4.6.1.19]	2.9e-38
6875	KOfam	K03413	two-component system, chemotaxis family, chemotaxis protein CheY	4.1e-47
6907	KOfam	K02527	3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]	8.4e-155
6867	KOfam	K08744	cardiolipin synthase (CMP-forming) [EC:2.7.8.41]	2.7e-55
6894	KOfam	K01945	phosphoribosylamine---glycine ligase [EC:6.3.4.13]	9.7e-217
6891	KOfam	K06178	23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]	3.7e-126
6872	KOfam	K07058	membrane protein	5.1e-83
6893	KOfam	K01561	haloacetate dehalogenase [EC:3.8.1.3]	4.7e-136
6915	KOfam	K09761	16S rRNA (uracil1498-N3)-methyltransferase [EC:2.1.1.193]	2.5e-66
6858	KOfam	K07638	two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]	1.7e-140
6838	KOfam	K01061	carboxymethylenebutenolidase [EC:3.1.1.45]	3.4e-56
6920	KOfam	K20534	polyisoprenyl-phosphate glycosyltransferase [EC:2.4.-.-]	7.9e-127
6865	KOfam	K16079	outer membrane immunogenic protein	5.6e-58
6843	KOfam	K00948	ribose-phosphate pyrophosphokinase [EC:2.7.6.1]	7e-138
6823	KOfam	K03702	excinuclease ABC subunit B	0
6927	KOfam	K04078	chaperonin GroES	4.9e-50
6866	KOfam	K03703	excinuclease ABC subunit C	3.4e-232
6922	KOfam	K09945	uncharacterized protein	7.8e-57
6845	KOfam	K01921	D-alanine-D-alanine ligase [EC:6.3.2.4]	1.2e-67
6878	KOfam	K03101	signal peptidase II [EC:3.4.23.36]	1.2e-41
6931	KOfam	K03303	lactate permease	7.9e-180
6854	KOfam	K01892	histidyl-tRNA synthetase [EC:6.1.1.21]	5.3e-154
6849	KOfam	K00794	6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]	8.2e-50
6805	KOfam	K00812	aspartate aminotransferase [EC:2.6.1.1]	9.2e-186
6937	KOfam	K11472	glycolate dehydrogenase FAD-binding subunit [EC:1.1.99.14]	5.8e-127
6864	KOfam	K03704	cold shock protein	9.1e-35
6803	KOfam	K02355	elongation factor G	5e-172
6936	KOfam	K11473	glycolate dehydrogenase iron-sulfur subunit [EC:1.1.99.14]	1.2e-165
6837	KOfam	K09806	ubiquinone biosynthesis accessory factor UbiK	2.6e-12
6919	KOfam	K00765	ATP phosphoribosyltransferase [EC:2.4.2.17]	8.8e-69
6867	KOfam	K00995	CDP-diacylglycerol---glycerol-3-phosphate 3-phosphatidyltransferase [EC:2.7.8.5]	4.5e-43
6834	KOfam	K01056	peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]	1.4e-76
6806	KOfam	K00799	glutathione S-transferase [EC:2.5.1.18]	2.3e-35
6815	KOfam	K00799	glutathione S-transferase [EC:2.5.1.18]	2.9e-17
6799	KOfam	K00014	shikimate dehydrogenase [EC:1.1.1.25]	2.4e-95
6841	KOfam	K05810	purine-nucleoside/S-methyl-5'-thioadenosine phosphorylase / adenosine deaminase [EC:2.4.2.1 2.4.2.28 3.5.4.4]	3.7e-77
6882	KOfam	K15034	ribosome-associated protein	1.1e-61
6877	KOfam	K01870	isoleucyl-tRNA synthetase [EC:6.1.1.5]	8.6e-296
6890	KOfam	K08316	16S rRNA (guanine966-N2)-methyltransferase [EC:2.1.1.171]	4.6e-69
6940	KOfam	K08738	cytochrome c	6.8e-29
6884	KOfam	K08738	cytochrome c	5.8e-22
6800	KOfam	K03321	sulfate permease, SulP family	5.6e-146
6928	KOfam	K04077	chaperonin GroEL [EC:5.6.1.7]	1.1e-277
6839	KOfam	K13292	phosphatidylglycerol---prolipoprotein diacylglyceryl transferase [EC:2.5.1.145]	1.1e-82
6852	KOfam	K18700	fluoroacetyl-CoA thioesterase [EC:3.1.2.29]	8.1e-45
6855	KOfam	K00826	branched-chain amino acid aminotransferase [EC:2.6.1.42]	1.3e-137
6816	KOfam	K07486	transposase	1.2e-55
6913	KOfam	K03179	4-hydroxybenzoate polyprenyltransferase [EC:2.5.1.39]	3.5e-117
6873	KOfam	K13593	cyclic-di-GMP phosphodiesterase, flagellum assembly factor TipF	7.8e-181
6796	KOfam	K00101	L-lactate dehydrogenase (cytochrome) [EC:1.1.2.3]	2.3e-153
6945	KOfam	K02919	large subunit ribosomal protein L36	7.3e-14
6868	KOfam	K03636	sulfur-carrier protein	2.3e-15
6918	KOfam	K02502	ATP phosphoribosyltransferase regulatory subunit	1.3e-82
6870	KOfam	K07320	ribosomal protein L3 glutamine methyltransferase [EC:2.1.1.298]	1.2e-133
6869	KOfam	K03635	molybdopterin synthase catalytic subunit [EC:2.8.1.12]	1e-51
6833	KOfam	K06942	ribosome-binding ATPase	1.5e-122
6819	KOfam	K07090	uncharacterized protein	1.2e-14
6836	KOfam	K07481	transposase, IS5 family	9.2e-75
6802	KOfam	K07497	putative transposase	6.3e-29
6840	KOfam	K18164	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 7	2.8e-152
6932	KOfam	K02471	vitamin B12/bleomycin/antimicrobial peptide transport system ATP-binding/permease protein	1e-252
6946	KOfam	K07045	uncharacterized protein	1.6e-58
6835	KOfam	K02897	large subunit ribosomal protein L25	3.2e-70
6911	KOfam	K03592	PmbA protein	3.4e-178
6939	KOfam	K00104	glycolate dehydrogenase FAD-linked subunit [EC:1.1.99.14]	8.7e-213
6794	KOfam	K03431	phosphoglucosamine mutase [EC:5.4.2.10]	3.4e-216
6876	KOfam	K11753	riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2]	1.8e-110
1699	KOfam	K00135	succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]	3.5e-237
1651	KOfam	K04030	ethanolamine utilization protein EutQ	4.7e-38
1589	KOfam	K01799	maleate isomerase [EC:5.2.1.1]	2.5e-46
1598	KOfam	K02053	putative spermidine/putrescine transport system permease protein	7.7e-80
1599	KOfam	K02052	putative spermidine/putrescine transport system ATP-binding protein	1.5e-160
1597	KOfam	K02054	putative spermidine/putrescine transport system permease protein	3.6e-68
1615	KOfam	K02033	peptide/nickel transport system permease protein	2.3e-114
1619	KOfam	K02032	peptide/nickel transport system ATP-binding protein	2.1e-243
1619	KOfam	K02031	peptide/nickel transport system ATP-binding protein	2.6e-243
1697	KOfam	K00140	malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]	1.1e-268
1617	KOfam	K02035	peptide/nickel transport system substrate-binding protein	5.4e-97
1734	KOfam	K01845	glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8]	5.3e-136
1616	KOfam	K02034	peptide/nickel transport system permease protein	7.7e-107
1614	KOfam	K01271	Xaa-Pro dipeptidase [EC:3.4.13.9]	5.3e-83
1635	KOfam	K01271	Xaa-Pro dipeptidase [EC:3.4.13.9]	8.4e-80
1730	KOfam	K07749	formyl-CoA transferase [EC:2.8.3.16]	1.2e-172
1731	KOfam	K00836	diaminobutyrate-2-oxoglutarate transaminase [EC:2.6.1.76]	1.1e-191
1639	KOfam	K03522	electron transfer flavoprotein alpha subunit	1.4e-136
1732	KOfam	K01692	enoyl-CoA hydratase [EC:4.2.1.17]	5.4e-75
1727	KOfam	K01692	enoyl-CoA hydratase [EC:4.2.1.17]	2.8e-72
1680	KOfam	K00612	carbamoyltransferase [EC:2.1.3.-]	6.4e-119
1633	KOfam	K03521	electron transfer flavoprotein beta subunit	2.8e-109
1716	KOfam	K22303	alkyl sulfatase [EC:1.14.11.77]	6e-138
1584	KOfam	K22303	alkyl sulfatase [EC:1.14.11.77]	1.3e-129
1730	KOfam	K18702	CoA:oxalate CoA-transferase [EC:2.8.3.19]	2.8e-170
1685	KOfam	K00986	RNA-directed DNA polymerase [EC:2.7.7.49]	1.4e-75
1622	KOfam	K00986	RNA-directed DNA polymerase [EC:2.7.7.49]	1e-27
1694	KOfam	K13654	GntR family transcriptional regulator, colanic acid and biofilm gene transcriptional regulator	4.9e-59
1656	KOfam	K24012	acetate---CoA ligase (ADP-forming) [EC:6.2.1.13]	3.1e-221
1630	KOfam	K24012	acetate---CoA ligase (ADP-forming) [EC:6.2.1.13]	9.2e-221
1713	KOfam	K24012	acetate---CoA ligase (ADP-forming) [EC:6.2.1.13]	9.9e-218
1602	KOfam	K21624	cis-L-3-hydroxyproline dehydratase [EC:4.2.1.171]	1.3e-146
1635	KOfam	K15783	ectoine hydrolase [EC:3.5.4.44]	7.9e-150
1701	KOfam	K07486	transposase	3e-55
1612	KOfam	K07486	transposase	2.5e-38
1604	KOfam	K07486	transposase	9.7e-33
1702	KOfam	K07486	transposase	1.2e-29
1580	KOfam	K07486	transposase	2.8e-29
1605	KOfam	K07486	transposase	2.9e-17
1724	KOfam	K00459	nitronate monooxygenase [EC:1.13.12.16]	1.4e-71
1594	KOfam	K07493	putative transposase	1.2e-59
1601	KOfam	K07485	transposase	4.4e-42
1676	KOfam	K07484	transposase	3.1e-23
1681	KOfam	K07484	transposase	3.2e-18
1582	KOfam	K07484	transposase	6.5e-13
1678	KOfam	K07494	putative transposase	9.4e-26
1718	KOfam	K07494	putative transposase	4.6e-24
1648	KOfam	K15866	2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA isomerase [EC:5.3.3.18]	1.1e-88
1664	KOfam	K01796	alpha-methylacyl-CoA racemase [EC:5.1.99.4]	2.3e-151
1665	KOfam	K01796	alpha-methylacyl-CoA racemase [EC:5.1.99.4]	1.4e-138
1700	KOfam	K07481	transposase, IS5 family	4.7e-60
1641	KOfam	K07481	transposase, IS5 family	1.9e-39
1607	KOfam	K07483	transposase	5e-16
1603	KOfam	K07497	putative transposase	6.7e-35
1654	KOfam	K07497	putative transposase	2.5e-30
1652	KOfam	K07497	putative transposase	1.9e-17
1737	KOfam	K00059	3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]	1.6e-88
1682	KOfam	K06400	site-specific DNA recombinase	7.1e-65
1626	KOfam	K00529	3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	2.6e-141
3741	KOfam	K02871	large subunit ribosomal protein L13	3.3e-72
3704	KOfam	K17662	cytochrome b pre-mRNA-processing protein 3	1.2e-48
3695	KOfam	K07738	transcriptional repressor NrdR	2e-67
3751	KOfam	K04751	nitrogen regulatory protein P-II 1	2e-64
3756	KOfam	K01358	ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]	1.8e-105
3697	KOfam	K00793	riboflavin synthase [EC:2.5.1.9]	7.5e-78
3712	KOfam	K14731	epsilon-lactone hydrolase [EC:3.1.1.83]	3.6e-72
3738	KOfam	K06929	uncharacterized protein	7.1e-70
3752	KOfam	K23997	ADP-dependent NAD(P)H-hydrate dehydratase / NAD(P)H-hydrate epimerase [EC:4.2.1.136 5.1.99.6]	1.2e-153
3652	KOfam	K03474	pyridoxine 5-phosphate synthase [EC:2.6.99.2]	6.6e-115
3664	KOfam	K13075	N-acyl homoserine lactone hydrolase [EC:3.1.1.81]	3.1e-73
3675	KOfam	K01698	porphobilinogen synthase [EC:4.2.1.24]	6.8e-177
3638	KOfam	K02434	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7]	2.2e-224
3682	KOfam	K01673	carbonic anhydrase [EC:4.2.1.1]	7.5e-44
