gene_callers_id	source	accession	function	e_value
8144	KOfam	K13017	UDP-2-acetamido-2-deoxy-ribo-hexuluronate aminotransferase [EC:2.6.1.98]	1.5e-161
8021	KOfam	K01775	alanine racemase [EC:5.1.1.1]	3.9e-74
8013	KOfam	K08989	putative membrane protein	4.2e-45
8016	KOfam	K03412	two-component system, chemotaxis family, protein-glutamate methylesterase/glutaminase [EC:3.1.1.61 3.5.1.44]	1.2e-117
8145	KOfam	K03980	putative peptidoglycan lipid II flippase	3.4e-113
8023	KOfam	K02043	GntR family transcriptional regulator, phosphonate transport system regulatory protein	3.7e-67
8017	KOfam	K03413	two-component system, chemotaxis family, chemotaxis protein CheY	3.3e-45
8146	KOfam	K16079	outer membrane immunogenic protein	6.1e-67
8156	KOfam	K11689	C4-dicarboxylate transporter, DctQ subunit	6.9e-66
8037	KOfam	K01841	phosphoenolpyruvate phosphomutase [EC:5.4.2.9]	3.3e-137
8155	KOfam	K11688	C4-dicarboxylate-binding protein DctP	7.4e-140
8142	KOfam	K00971	mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]	5.7e-132
8064	KOfam	K03704	cold shock protein	7.6e-35
8141	KOfam	K08679	UDP-glucuronate 4-epimerase [EC:5.1.3.6]	3e-174
8095	KOfam	K04095	cell filamentation protein, protein adenylyltransferase [EC:2.7.7.108]	2.3e-13
8008	KOfam	K03088	RNA polymerase sigma-70 factor, ECF subfamily	1.9e-39
8154	KOfam	K00941	hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [EC:2.7.1.49 2.7.4.7]	1.7e-132
8005	KOfam	K02400	flagellar biosynthesis protein FlhA	2.2e-288
8078	KOfam	K10979	DNA end-binding protein Ku	7.3e-91
8147	KOfam	K03520	aerobic carbon-monoxide dehydrogenase large subunit [EC:1.2.5.3]	0
8155	KOfam	K21395	TRAP-type transport system periplasmic protein	1.2e-99
8015	KOfam	K00575	chemotaxis protein methyltransferase CheR [EC:2.1.1.80]	1.4e-99
8157	KOfam	K11690	C4-dicarboxylate transporter, DctM subunit	7.2e-185
8156	KOfam	K21394	TRAP-type transport system small permease protein	1.3e-33
8022	KOfam	K03651	3',5'-cyclic-AMP phosphodiesterase [EC:3.1.4.53]	6.9e-55
8041	KOfam	K18098	LuxR family transcriptional regulator, quorum-sensing system regulator BjaR1	8.4e-62
8140	KOfam	K07027	glycosyltransferase 2 family protein	2.6e-32
8176	KOfam	K00012	UDPglucose 6-dehydrogenase [EC:1.1.1.22]	6.2e-149
8009	KOfam	K02413	flagellar protein FliJ	6.6e-16
8010	KOfam	K02412	flagellum-specific ATP synthase [EC:7.4.2.8]	7.6e-201
8120	KOfam	K07726	putative transcriptional regulator	2.8e-21
8121	KOfam	K07726	putative transcriptional regulator	2.5e-17
8018	KOfam	K03408	purine-binding chemotaxis protein CheW	4e-35
8142	KOfam	K16011	mannose-1-phosphate guanylyltransferase / mannose-6-phosphate isomerase [EC:2.7.7.13 5.3.1.8]	6.6e-211
8102	KOfam	K07487	transposase	8.2e-125
8027	KOfam	K24116	N-acetyl-S-(2-succino)cysteine monooxygenase [EC:1.14.-.-]	7.6e-183
8011	KOfam	K13584	two-component system, cell cycle response regulator CtrA	1.3e-133
8041	KOfam	K19731	LuxR family transcriptional regulator, quorum-sensing system regulator CciR	8.5e-63
8020	KOfam	K01754	threonine dehydratase [EC:4.3.1.19]	7.3e-93
8138	KOfam	K03208	putative colanic acid biosynthesis glycosyltransferase WcaI	7.8e-100
8082	KOfam	K11744	AI-2 transport protein TqsA	9.2e-89
8158	KOfam	K06006	periplasmic protein CpxP/Spy	2e-13
8132	KOfam	K01999	branched-chain amino acid transport system substrate-binding protein	2.8e-54
8126	KOfam	K13583	GcrA cell cycle regulator	7.2e-28
7593	KOfam	K01997	branched-chain amino acid transport system permease protein	1.2e-74
7529	KOfam	K07263	zinc protease [EC:3.4.24.-]	3.1e-127
7530	KOfam	K07263	zinc protease [EC:3.4.24.-]	3e-83
7565	KOfam	K01799	maleate isomerase [EC:5.2.1.1]	2.4e-58
7471	KOfam	K02053	putative spermidine/putrescine transport system permease protein	2.6e-118
7495	KOfam	K02053	putative spermidine/putrescine transport system permease protein	7.7e-100
7498	KOfam	K02052	putative spermidine/putrescine transport system ATP-binding protein	3.1e-160
7557	KOfam	K07499	putative transposase	1.9e-31
7573	KOfam	K07499	putative transposase	1.1e-20
7621	KOfam	K20035	3-(methylsulfanyl)propanoyl-CoA dehydrogenase [EC:1.3.99.41]	1.5e-249
7497	KOfam	K02055	putative spermidine/putrescine transport system substrate-binding protein	6e-71
7548	KOfam	K02055	putative spermidine/putrescine transport system substrate-binding protein	3.5e-70
7473	KOfam	K02055	putative spermidine/putrescine transport system substrate-binding protein	6.1e-59
7480	KOfam	K00285	D-amino-acid dehydrogenase [EC:1.4.5.1]	9.3e-156
7471	KOfam	K02054	putative spermidine/putrescine transport system permease protein	1.4e-125
7496	KOfam	K02054	putative spermidine/putrescine transport system permease protein	2.9e-101
7493	KOfam	K14056	HTH-type transcriptional regulator, repressor for puuD	1.8e-42
7481	KOfam	K00140	malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]	2e-264
7442	KOfam	K21159	epoxide hydrolase	5.6e-190
7467	KOfam	K07171	mRNA interferase MazF [EC:3.1.-.-]	6.9e-09
7487	KOfam	K00227	Delta7-sterol 5-desaturase [EC:1.14.19.20]	2.1e-40
7564	KOfam	K01271	Xaa-Pro dipeptidase [EC:3.4.13.9]	8e-87
7613	KOfam	K03704	cold shock protein	4.9e-34
7572	KOfam	K01714	4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7]	5.3e-124
7493	KOfam	K23779	XRE family transcriptional regulator, regulator of sulfur utilization	6.5e-29
7511	KOfam	K00766	anthranilate phosphoribosyltransferase [EC:2.4.2.18]	4.4e-118
7589	KOfam	K14060	putative DNA-invertase from lambdoid prophage Rac	2.2e-53
7476	KOfam	K01041	glutaryl-CoA transferase [EC:2.8.3.-]	9.3e-197
7576	KOfam	K06886	hemoglobin	3.5e-19
7564	KOfam	K15783	ectoine hydrolase [EC:3.5.4.44]	9.3e-134
7551	KOfam	K01752	L-serine dehydratase [EC:4.3.1.17]	2.5e-34
7512	KOfam	K07493	putative transposase	1.7e-94
7558	KOfam	K07494	putative transposase	5.2e-36
7525	KOfam	K07494	putative transposase	2.9e-35
7526	KOfam	K07494	putative transposase	3.3e-32
7573	KOfam	K07494	putative transposase	1.5e-24
7510	KOfam	K01609	indole-3-glycerol phosphate synthase [EC:4.1.1.48]	3.3e-111
7554	KOfam	K00113	glycerol-3-phosphate dehydrogenase subunit C	4.2e-84
7501	KOfam	K07481	transposase, IS5 family	3.1e-27
7612	KOfam	K07481	transposase, IS5 family	8.8e-23
7485	KOfam	K00529	3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.5e-142
7607	KOfam	K13583	GcrA cell cycle regulator	2.4e-27
7608	KOfam	K13583	GcrA cell cycle regulator	2.8e-24
7800	KOfam	K03825	L-phenylalanine/L-methionine N-acetyltransferase [EC:2.3.1.53 2.3.1.-]	9.5e-41
7630	KOfam	K03602	exodeoxyribonuclease VII small subunit [EC:3.1.11.6]	2.7e-28
7776	KOfam	K01607	4-carboxymuconolactone decarboxylase [EC:4.1.1.44]	9.9e-07
7725	KOfam	K00446	catechol 2,3-dioxygenase [EC:1.13.11.2]	1.3e-133
7806	KOfam	K08351	biotin/methionine sulfoxide reductase [EC:1.-.-.-]	0
7745	KOfam	K03406	methyl-accepting chemotaxis protein	4.8e-66
7786	KOfam	K14998	surfeit locus 1 family protein	9e-54
7764	KOfam	K01173	endonuclease G, mitochondrial	1.4e-44
7777	KOfam	K11177	xanthine dehydrogenase YagR molybdenum-binding subunit [EC:1.17.1.4]	0
7635	KOfam	K03215	23S rRNA (uracil1939-C5)-methyltransferase [EC:2.1.1.190]	3.2e-93
7784	KOfam	K07675	two-component system, NarL family, sensor histidine kinase UhpB [EC:2.7.13.3]	6.9e-79
7686	KOfam	K21498	antitoxin HigA-1	1.5e-25
7791	KOfam	K02257	heme o synthase [EC:2.5.1.141]	5.1e-106
7653	KOfam	K19267	NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]	2.2e-55
7809	KOfam	K18902	multidrug efflux pump	0
7723	KOfam	K10218	4-hydroxy-4-methyl-2-oxoglutarate aldolase [EC:4.1.3.17]	8.9e-76
7808	KOfam	K18901	membrane fusion protein, multidrug efflux system	9.1e-141
7807	KOfam	K22041	TetR/AcrR family transcriptional regulator, copper-responsive repressor	2.2e-61
7797	KOfam	K09004	uncharacterized protein	3.9e-30
7667	KOfam	K21159	epoxide hydrolase	1.9e-166
7632	KOfam	K01662	1-deoxy-D-xylulose-5-phosphate synthase [EC:2.2.1.7]	0
7775	KOfam	K09808	lipoprotein-releasing system permease protein	7.9e-147
7802	KOfam	K03100	signal peptidase I [EC:3.4.21.89]	2e-60
7807	KOfam	K16137	TetR/AcrR family transcriptional regulator, transcriptional repressor for nem operon	4.4e-36
7634	KOfam	K06442	23S rRNA (cytidine1920-2'-O)/16S rRNA (cytidine1409-2'-O)-methyltransferase [EC:2.1.1.226 2.1.1.227]	7.9e-101
