gene_callers_id	source	accession	function	e_value
6842	KOfam	K03414	chemotaxis protein CheZ	1.8e-49
6797	KOfam	K07263	zinc protease [EC:3.4.24.-]	1.1e-131
6798	KOfam	K07263	zinc protease [EC:3.4.24.-]	5e-81
6770	KOfam	K01821	4-oxalocrotonate tautomerase [EC:5.3.2.6]	1.3e-18
6780	KOfam	K07115	23S rRNA (adenine2030-N6)-methyltransferase [EC:2.1.1.266]	8e-112
6819	KOfam	K03601	exodeoxyribonuclease VII large subunit [EC:3.1.11.6]	1.5e-165
6809	KOfam	K11991	tRNA(adenine34) deaminase [EC:3.5.4.33]	6.9e-70
6834	KOfam	K04033	AraC family transcriptional regulator, ethanolamine operon transcriptional activator	4.3e-53
6802	KOfam	K01759	lactoylglutathione lyase [EC:4.4.1.5]	4.2e-31
6824	KOfam	K00912	tetraacyldisaccharide 4'-kinase [EC:2.7.1.130]	3.1e-108
6728	KOfam	K23107	1-deoxyxylulose-5-phosphate synthase [EC:1.1.-.-]	2.2e-108
6738	KOfam	K03566	LysR family transcriptional regulator, glycine cleavage system transcriptional activator	4.7e-103
6806	KOfam	K03572	DNA mismatch repair protein MutL	1e-217
6768	KOfam	K00286	pyrroline-5-carboxylate reductase [EC:1.5.1.2]	1.1e-84
6779	KOfam	K01166	ribonuclease T2 [EC:4.6.1.19]	2.2e-38
6792	KOfam	K03413	two-component system, chemotaxis family, chemotaxis protein CheY	2.8e-47
6825	KOfam	K02527	3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]	7.7e-157
6784	KOfam	K08744	cardiolipin synthase (CMP-forming) [EC:2.7.8.41]	1.6e-56
6811	KOfam	K01945	phosphoribosylamine---glycine ligase [EC:6.3.4.13]	6.3e-214
6808	KOfam	K06178	23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]	1.9e-127
6789	KOfam	K07058	membrane protein	1.5e-82
6709	KOfam	K08223	MFS transporter, FSR family, fosmidomycin resistance protein	2.6e-154
6810	KOfam	K01561	haloacetate dehalogenase [EC:3.8.1.3]	1.4e-136
6833	KOfam	K09761	16S rRNA (uracil1498-N3)-methyltransferase [EC:2.1.1.193]	7.7e-66
6775	KOfam	K07638	two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]	4.7e-142
6756	KOfam	K01061	carboxymethylenebutenolidase [EC:3.1.1.45]	9.4e-55
6837	KOfam	K20534	polyisoprenyl-phosphate glycosyltransferase [EC:2.4.-.-]	2.2e-127
6782	KOfam	K16079	outer membrane immunogenic protein	8.9e-58
6761	KOfam	K00948	ribose-phosphate pyrophosphokinase [EC:2.7.6.1]	2.3e-138
6741	KOfam	K03702	excinuclease ABC subunit B	0
6844	KOfam	K04078	chaperonin GroES	1.2e-48
6783	KOfam	K03703	excinuclease ABC subunit C	1.2e-231
6839	KOfam	K09945	uncharacterized protein	2.7e-57
6763	KOfam	K01921	D-alanine-D-alanine ligase [EC:6.3.2.4]	5.2e-67
6795	KOfam	K03101	signal peptidase II [EC:3.4.23.36]	3.1e-42
6848	KOfam	K03303	lactate permease	1.3e-179
6771	KOfam	K01892	histidyl-tRNA synthetase [EC:6.1.1.21]	1.4e-152
6766	KOfam	K00794	6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]	3.2e-48
6722	KOfam	K00812	aspartate aminotransferase [EC:2.6.1.1]	3.2e-187
6852	KOfam	K11472	glycolate dehydrogenase FAD-binding subunit [EC:1.1.99.14]	3e-127
6781	KOfam	K03704	cold shock protein	3e-35
6720	KOfam	K02355	elongation factor G	1.5e-171
6852	KOfam	K11473	glycolate dehydrogenase iron-sulfur subunit [EC:1.1.99.14]	2.6e-166
6755	KOfam	K09806	ubiquinone biosynthesis accessory factor UbiK	2.9e-11
6836	KOfam	K00765	ATP phosphoribosyltransferase [EC:2.4.2.17]	6.5e-69
6784	KOfam	K00995	CDP-diacylglycerol---glycerol-3-phosphate 3-phosphatidyltransferase [EC:2.7.8.5]	3.9e-42
6752	KOfam	K01056	peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]	1.1e-76
6723	KOfam	K00799	glutathione S-transferase [EC:2.5.1.18]	1.8e-34
6733	KOfam	K00799	glutathione S-transferase [EC:2.5.1.18]	8.8e-18
6716	KOfam	K00014	shikimate dehydrogenase [EC:1.1.1.25]	1.1e-94
6759	KOfam	K05810	purine-nucleoside/S-methyl-5'-thioadenosine phosphorylase / adenosine deaminase [EC:2.4.2.1 2.4.2.28 3.5.4.4]	6.6e-80
6799	KOfam	K15034	ribosome-associated protein	2.7e-60
6828	KOfam	K01092	myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25]	2.6e-65
6794	KOfam	K01870	isoleucyl-tRNA synthetase [EC:6.1.1.5]	3.3e-297
6807	KOfam	K08316	16S rRNA (guanine966-N2)-methyltransferase [EC:2.1.1.171]	1.6e-68
6855	KOfam	K08738	cytochrome c	2.3e-28
6801	KOfam	K08738	cytochrome c	3.3e-23
6717	KOfam	K03321	sulfate permease, SulP family	2.5e-140
6845	KOfam	K04077	chaperonin GroEL [EC:5.6.1.7]	2.1e-279
6757	KOfam	K13292	phosphatidylglycerol---prolipoprotein diacylglyceryl transferase [EC:2.5.1.145]	1.1e-82
6769	KOfam	K18700	fluoroacetyl-CoA thioesterase [EC:3.1.2.29]	7.2e-45
6772	KOfam	K00826	branched-chain amino acid aminotransferase [EC:2.6.1.42]	1.9e-138
6734	KOfam	K07486	transposase	1.2e-55
6831	KOfam	K03179	4-hydroxybenzoate polyprenyltransferase [EC:2.5.1.39]	1.3e-118
6790	KOfam	K13593	cyclic-di-GMP phosphodiesterase, flagellum assembly factor TipF	8.9e-182
6713	KOfam	K00101	L-lactate dehydrogenase (cytochrome) [EC:1.1.2.3]	5.8e-154
6860	KOfam	K02919	large subunit ribosomal protein L36	7.2e-14
6785	KOfam	K03636	sulfur-carrier protein	1.6e-15
6836	KOfam	K02502	ATP phosphoribosyltransferase regulatory subunit	3.6e-82
6787	KOfam	K07320	ribosomal protein L3 glutamine methyltransferase [EC:2.1.1.298]	7.6e-135
6786	KOfam	K03635	molybdopterin synthase catalytic subunit [EC:2.8.1.12]	1.3e-49
6751	KOfam	K06942	ribosome-binding ATPase	9.8e-122
6737	KOfam	K07090	uncharacterized protein	6.7e-14
6754	KOfam	K07481	transposase, IS5 family	1.5e-74
6710	KOfam	K07497	putative transposase	6.2e-29
6719	KOfam	K07497	putative transposase	6.2e-29
6758	KOfam	K18164	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 7	6.5e-153
6849	KOfam	K02471	vitamin B12/bleomycin/antimicrobial peptide transport system ATP-binding/permease protein	1.7e-256
6861	KOfam	K07045	uncharacterized protein	1.6e-58
6753	KOfam	K02897	large subunit ribosomal protein L25	4.2e-71
6829	KOfam	K03592	PmbA protein	3.6e-178
6854	KOfam	K00104	glycolate dehydrogenase FAD-linked subunit [EC:1.1.99.14]	2e-211
6711	KOfam	K03431	phosphoglucosamine mutase [EC:5.4.2.10]	1.3e-216
6793	KOfam	K11753	riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2]	6.2e-110
4237	KOfam	K01968	3-methylcrotonyl-CoA carboxylase alpha subunit [EC:6.4.1.4]	6.8e-294
4290	KOfam	K04568	elongation factor P--(R)-beta-lysine ligase [EC:6.3.1.-]	7.8e-120
4238	KOfam	K01969	3-methylcrotonyl-CoA carboxylase beta subunit [EC:6.4.1.4]	0
4303	KOfam	K04033	AraC family transcriptional regulator, ethanolamine operon transcriptional activator	3.6e-58
4268	KOfam	K01759	lactoylglutathione lyase [EC:4.4.1.5]	5.9e-46
4301	KOfam	K07462	single-stranded-DNA-specific exonuclease [EC:3.1.-.-]	7.6e-181
4352	KOfam	K13628	iron-sulfur cluster assembly protein	6.2e-45
4212	KOfam	K01760	cysteine-S-conjugate beta-lyase [EC:4.4.1.13]	6.4e-152
4321	KOfam	K01560	2-haloacid dehalogenase [EC:3.8.1.2]	2.7e-60
4285	KOfam	K24131	protease PrsW [EC:3.4.-.-]	9e-36
4286	KOfam	K21908	membrane protein HdeD	1.6e-37
4239	KOfam	K00253	isovaleryl-CoA dehydrogenase [EC:1.3.8.4]	1.8e-223
4327	KOfam	K03821	poly[(R)-3-hydroxyalkanoate] polymerase subunit PhaC [EC:2.3.1.304]	1.9e-247
4289	KOfam	K01843	lysine 2,3-aminomutase [EC:5.4.3.2]	7.1e-148
4357	KOfam	K09013	Fe-S cluster assembly ATP-binding protein	1.5e-128
4348	KOfam	K11927	ATP-dependent RNA helicase RhlE [EC:3.6.4.13]	3.1e-172
4330	KOfam	K16079	outer membrane immunogenic protein	1.7e-52
4248	KOfam	K16079	outer membrane immunogenic protein	2.7e-52
4340	KOfam	K16079	outer membrane immunogenic protein	4.6e-50
4337	KOfam	K16079	outer membrane immunogenic protein	4.9e-48
4336	KOfam	K02622	topoisomerase IV subunit B [EC:5.6.2.2]	9.4e-287
4249	KOfam	K09005	uncharacterized protein	3.7e-51
4218	KOfam	K05367	penicillin-binding protein 1C [EC:2.4.1.129]	1.1e-240
4350	KOfam	K01716	3-hydroxyacyl-[acyl-carrier protein] dehydratase / trans-2-decenoyl-[acyl-carrier protein] isomerase [EC:4.2.1.59 5.3.3.14]	1.6e-79
4314	KOfam	K05799	GntR family transcriptional regulator, transcriptional repressor for pyruvate dehydrogenase complex	2.8e-44
4359	KOfam	K04487	cysteine desulfurase [EC:2.8.1.7]	1.1e-139
4358	KOfam	K09014	Fe-S cluster assembly protein SufB	4.9e-243
4292	KOfam	K02356	elongation factor P	3.5e-72
4366	KOfam	K09001	anhydro-N-acetylmuramic acid kinase [EC:2.7.1.170]	1.2e-136
4356	KOfam	K09015	Fe-S cluster assembly protein SufD	1.3e-120
4332	KOfam	K00145	N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38]	7e-151
4331	KOfam	K00145	N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38]	3.4e-86
4242	KOfam	K03937	NADH dehydrogenase (ubiquinone) Fe-S protein 4	1.4e-33
4250	KOfam	K03704	cold shock protein	3.5e-45
4309	KOfam	K07793	putative tricarboxylic transport membrane protein	4.8e-171
4324	KOfam	K00003	homoserine dehydrogenase [EC:1.1.1.3]	1.3e-152
4298	KOfam	K08305	membrane-bound lytic murein transglycosylase B [EC:4.2.2.-]	1e-99
4219	KOfam	K06894	alpha-2-macroglobulin	0
4325	KOfam	K14261	alanine-synthesizing transaminase [EC:2.6.1.-]	6e-193
4304	KOfam	K13444	formylglycine-generating enzyme [EC:1.8.3.7]	2e-142
4351	KOfam	K07343	DNA transformation protein and related proteins	1.3e-36
4365	KOfam	K00799	glutathione S-transferase [EC:2.5.1.18]	3.3e-35
4315	KOfam	K00799	glutathione S-transferase [EC:2.5.1.18]	1.3e-32
4270	KOfam	K00799	glutathione S-transferase [EC:2.5.1.18]	2.2e-30
4251	KOfam	K12410	NAD-dependent deacetylase [EC:2.3.1.286]	2e-77
4277	KOfam	K00613	glycine amidinotransferase [EC:2.1.4.1]	1.8e-156
4233	KOfam	K21395	TRAP-type transport system periplasmic protein	8.2e-67
4311	KOfam	K07795	putative tricarboxylic transport membrane protein	7.5e-90
4362	KOfam	K07018	uncharacterized protein	4.9e-88
