gene_callers_id	source	accession	function	e_value
3007	KOfam	K07302	isoquinoline 1-oxidoreductase subunit alpha [EC:1.3.99.16]	2.9e-83
3036	KOfam	K03762	MFS transporter, MHS family, proline/betaine transporter	1.9e-164
3057	KOfam	K18223	propane 2-monooxygenase large subunit [EC:1.14.13.227]	4.9e-296
3008	KOfam	K07303	isoquinoline 1-oxidoreductase subunit beta [EC:1.3.99.16]	8.3e-265
3126	KOfam	K03205	type IV secretion system protein VirD4 [EC:7.4.2.8]	4.6e-192
3069	KOfam	K02495	oxygen-independent coproporphyrinogen III oxidase [EC:1.3.98.3]	7.7e-136
3105	KOfam	K02495	oxygen-independent coproporphyrinogen III oxidase [EC:1.3.98.3]	2.8e-94
3021	KOfam	K18581	unsaturated chondroitin disaccharide hydrolase [EC:3.2.1.180]	1.6e-86
3055	KOfam	K18224	propane 2-monooxygenase small subunit [EC:1.14.13.227]	1.8e-164
3107	KOfam	K22027	indole-3-acetate monooxygenase [EC:1.14.13.235]	2.7e-149
3056	KOfam	K18225	propane monooxygenase reductase component [EC:1.18.1.-]	2.5e-153
3159	KOfam	K01012	biotin synthase [EC:2.8.1.6]	2.7e-147
3013	KOfam	K22187	alpha-ketoglutaric semialdehyde dehydrogenase [EC:1.2.1.-]	6.8e-219
3040	KOfam	K00285	D-amino-acid dehydrogenase [EC:1.4.5.1]	2.2e-157
3054	KOfam	K18226	propane monooxygenase coupling protein	4.5e-50
3152	KOfam	K01658	anthranilate synthase component II [EC:4.1.3.27]	4.6e-87
3153	KOfam	K01665	para-aminobenzoate synthetase component I [EC:2.6.1.85]	4.7e-163
3042	KOfam	K14056	HTH-type transcriptional regulator, repressor for puuD	6.9e-41
3064	KOfam	K16079	outer membrane immunogenic protein	4.8e-40
3043	KOfam	K00140	malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]	6.6e-248
3135	KOfam	K20531	type IV secretion system protein TrbF	6.3e-113
3131	KOfam	K20530	type IV secretion system protein TrbE [EC:7.4.2.8]	0
3136	KOfam	K20532	type IV secretion system protein TrbG	4.7e-117
3063	KOfam	K04080	molecular chaperone IbpA	1.5e-64
3005	KOfam	K03704	cold shock protein	1.8e-32
3101	KOfam	K04095	cell filamentation protein, protein adenylyltransferase [EC:2.7.7.108]	1.1e-33
3045	KOfam	K04095	cell filamentation protein, protein adenylyltransferase [EC:2.7.7.108]	1.1e-22
3037	KOfam	K22278	peptidoglycan-N-acetylglucosamine deacetylase [EC:3.5.1.104]	1.9e-32
3137	KOfam	K20533	type IV secretion system protein TrbI	1.4e-146
3136	KOfam	K20533	type IV secretion system protein TrbI	5.4e-114
3128	KOfam	K20527	type IV secretion system protein TrbB [EC:7.4.2.8]	7.2e-160
3073	KOfam	K00407	cytochrome c oxidase cbb3-type subunit IV	9.7e-11
3014	KOfam	K13876	2-keto-3-deoxy-L-arabinonate dehydratase [EC:4.2.1.43]	2.8e-117
3019	KOfam	K01692	enoyl-CoA hydratase [EC:4.2.1.17]	1.2e-84
3026	KOfam	K00764	amidophosphoribosyltransferase [EC:2.4.2.14]	8e-69
3074	KOfam	K00406	cytochrome c oxidase cbb3-type subunit III	1.5e-93
3071	KOfam	K00404	cytochrome c oxidase cbb3-type subunit I [EC:7.1.1.9]	2.8e-230
3130	KOfam	K20529	type IV secretion system protein TrbD	2.4e-38
3035	KOfam	K01295	glutamate carboxypeptidase [EC:3.4.17.11]	1.2e-122
3111	KOfam	K07154	serine/threonine-protein kinase HipA [EC:2.7.11.1]	1.4e-10
3129	KOfam	K20528	type IV secretion system protein TrbC	1.8e-49
3088	KOfam	K03497	ParB family transcriptional regulator, chromosome partitioning protein	6e-31
3132	KOfam	K20266	type IV secretion system protein TrbJ	1.1e-77
3072	KOfam	K00405	cytochrome c oxidase cbb3-type subunit II	3.1e-98
3095	KOfam	K03531	cell division protein FtsZ	4.2e-156
3147	KOfam	K16923	energy-coupling factor transport system substrate-specific component	2.3e-38
3053	KOfam	K04077	chaperonin GroEL [EC:5.6.1.7]	1.4e-160
3134	KOfam	K07344	type IV secretion system protein TrbL	1.2e-121
3038	KOfam	K07492	putative transposase	2.7e-31
3016	KOfam	K02529	LacI family transcriptional regulator	3.8e-93
3140	KOfam	K22955	acyl homoserine lactone synthase [EC:2.3.1.184]	6.5e-85
3141	KOfam	K19732	LuxR family transcriptional regulator, activator of conjugal transfer of Ti plasmids	3.5e-79
3089	KOfam	K26273	protein strawberry notch	4e-252
3084	KOfam	K15861	CRP/FNR family transcriptional regulator, nitrogen fixation regulation protein	3.8e-80
3017	KOfam	K01026	propionate CoA-transferase [EC:2.8.3.1]	1.4e-209
3142	KOfam	K00259	alanine dehydrogenase [EC:1.4.1.1]	1.4e-171
3025	KOfam	K07483	transposase	3e-22
3024	KOfam	K07497	putative transposase	1.1e-35
3022	KOfam	K07497	putative transposase	2e-12
3066	KOfam	K14986	two-component system, LuxR family, sensor kinase FixL [EC:2.7.13.3]	1.3e-169
3067	KOfam	K14987	two-component system, LuxR family, response regulator FixJ	1.5e-89
3023	KOfam	K07482	transposase, IS30 family	5.7e-125
1085	KOfam	K03414	chemotaxis protein CheZ	1.2e-50
1043	KOfam	K07263	zinc protease [EC:3.4.24.-]	2.2e-129
1044	KOfam	K07263	zinc protease [EC:3.4.24.-]	1.1e-83
1016	KOfam	K01821	4-oxalocrotonate tautomerase [EC:5.3.2.6]	1.9e-17
1026	KOfam	K07115	23S rRNA (adenine2030-N6)-methyltransferase [EC:2.1.1.266]	9.6e-112
1061	KOfam	K03601	exodeoxyribonuclease VII large subunit [EC:3.1.11.6]	1.7e-167
1049	KOfam	K11991	tRNA(adenine34) deaminase [EC:3.5.4.33]	1.3e-68
1076	KOfam	K04033	AraC family transcriptional regulator, ethanolamine operon transcriptional activator	1.1e-53
1066	KOfam	K00912	tetraacyldisaccharide 4'-kinase [EC:2.7.1.130]	6.6e-109
965	KOfam	K23107	1-deoxyxylulose-5-phosphate synthase [EC:1.1.-.-]	5e-108
974	KOfam	K03566	LysR family transcriptional regulator, glycine cleavage system transcriptional activator	2.9e-100
1046	KOfam	K03572	DNA mismatch repair protein MutL	2.2e-215
1014	KOfam	K00286	pyrroline-5-carboxylate reductase [EC:1.5.1.2]	5.4e-84
1025	KOfam	K01166	ribonuclease T2 [EC:4.6.1.19]	2.7e-38
