gene_callers_id	source	accession	function	e_value
6747	KOfam	K06222	2,5-diketo-D-gluconate reductase B [EC:1.1.1.346]	2e-116
6727	KOfam	K01174	micrococcal nuclease [EC:3.1.31.1]	7.3e-23
6738	KOfam	K01821	4-oxalocrotonate tautomerase [EC:5.3.2.6]	1.8e-19
6707	KOfam	K01821	4-oxalocrotonate tautomerase [EC:5.3.2.6]	1.3e-14
6779	KOfam	K09919	uncharacterized protein	3.1e-181
6789	KOfam	K02913	large subunit ribosomal protein L33	4.4e-22
6732	KOfam	K01003	oxaloacetate decarboxylase [EC:4.1.1.112]	8.2e-132
6706	KOfam	K03566	LysR family transcriptional regulator, glycine cleavage system transcriptional activator	4.3e-95
6695	KOfam	K05301	sulfite dehydrogenase (cytochrome) subunit A [EC:1.8.2.1]	7.3e-148
6764	KOfam	K07258	serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4]	3.4e-91
6704	KOfam	K00640	serine O-acetyltransferase [EC:2.3.1.30]	6e-62
6804	KOfam	K08591	acyl phosphate:glycerol-3-phosphate acyltransferase [EC:2.3.1.275]	7.1e-75
6736	KOfam	K07071	uncharacterized protein	7.4e-120
6763	KOfam	K09539	DnaJ homolog subfamily C member 19	6.6e-25
6828	KOfam	K09667	protein O-GlcNAc transferase [EC:2.4.1.255]	1.7e-78
6705	KOfam	K00817	histidinol-phosphate aminotransferase [EC:2.6.1.9]	1.2e-97
6733	KOfam	K01512	acylphosphatase [EC:3.6.1.7]	1.1e-30
6697	KOfam	K11477	glc operon protein GlcG	3.2e-49
6808	KOfam	K08641	zinc D-Ala-D-Ala dipeptidase [EC:3.4.13.22]	8.1e-81
6806	KOfam	K01465	dihydroorotase [EC:3.5.2.3]	3.6e-121
6783	KOfam	K02346	DNA polymerase IV [EC:2.7.7.7]	2.2e-140
6823	KOfam	K02434	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7]	2.7e-224
6777	KOfam	K22900	tRNA (adenine37-N6)-methyltransferase [EC:2.1.1.-]	1.1e-31
6819	KOfam	K02435	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C [EC:6.3.5.6 6.3.5.7]	8.8e-31
6713	KOfam	K08726	soluble epoxide hydrolase / lipid-phosphate phosphatase [EC:3.3.2.10 3.1.3.76]	5.6e-113
6700	KOfam	K07171	mRNA interferase MazF [EC:3.1.-.-]	1.6e-23
6802	KOfam	K04096	DNA processing protein	5.7e-121
6755	KOfam	K01918	pantoate--beta-alanine ligase [EC:6.3.2.1]	8.7e-121
6696	KOfam	K00386	sulfite dehydrogenase (cytochrome) subunit B [EC:1.8.2.1]	4.6e-28
6837	KOfam	K03664	SsrA-binding protein	8.8e-75
6807	KOfam	K00609	aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]	1.5e-136
6834	KOfam	K08309	soluble lytic murein transglycosylase [EC:4.2.2.-]	5.6e-127
6787	KOfam	K16137	TetR/AcrR family transcriptional regulator, transcriptional repressor for nem operon	8.7e-33
6821	KOfam	K02433	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A [EC:6.3.5.6 6.3.5.7]	2.8e-199
6743	KOfam	K22278	peptidoglycan-N-acetylglucosamine deacetylase [EC:3.5.1.104]	1.3e-53
6742	KOfam	K22278	peptidoglycan-N-acetylglucosamine deacetylase [EC:3.5.1.104]	3e-53
6835	KOfam	K01714	4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7]	1.2e-124
6794	KOfam	K12573	ribonuclease R [EC:3.1.13.1]	3.1e-243
6785	KOfam	K11443	two-component system, cell cycle response regulator DivK	2.7e-68
6740	KOfam	K02417	flagellar motor switch protein FliN	2.6e-20
6767	KOfam	K03694	ATP-dependent Clp protease ATP-binding subunit ClpA	0
6830	KOfam	K13444	formylglycine-generating enzyme [EC:1.8.3.7]	2.6e-132
6750	KOfam	K00799	glutathione S-transferase [EC:2.5.1.18]	5.9e-20
6816	KOfam	K21959	LysR family transcriptional regulator, cell division regulator	1.3e-86
6723	KOfam	K24158	thioredoxin-dependent peroxiredoxin [EC:1.11.1.24]	1.7e-108
6776	KOfam	K07795	putative tricarboxylic transport membrane protein	1.1e-62
6800	KOfam	K01118	FMN-dependent NADH-azoreductase [EC:1.7.1.17]	1.2e-78
6689	KOfam	K13483	xanthine dehydrogenase YagT iron-sulfur-binding subunit	2.2e-105
6836	KOfam	K03282	large conductance mechanosensitive channel	2.4e-56
6766	KOfam	K06891	ATP-dependent Clp protease adaptor protein ClpS	7.8e-41
6698	KOfam	K04063	lipoyl-dependent peroxiredoxin [EC:1.11.1.28]	7.1e-45
6763	KOfam	K06203	CysZ protein	1.6e-19
6746	KOfam	K07726	putative transcriptional regulator	1.4e-25
6688	KOfam	K11178	xanthine dehydrogenase YagS FAD-binding subunit [EC:1.17.1.4]	2.7e-161
6818	KOfam	K00459	nitronate monooxygenase [EC:1.13.12.16]	1.1e-107
6817	KOfam	K00459	nitronate monooxygenase [EC:1.13.12.16]	4e-86
6791	KOfam	K24116	N-acetyl-S-(2-succino)cysteine monooxygenase [EC:1.14.-.-]	1.1e-190
6786	KOfam	K02488	two-component system, cell cycle response regulator [EC:2.7.7.65]	6.1e-189
6821	KOfam	K01426	amidase [EC:3.5.1.4]	5e-107
6814	KOfam	K07447	putative pre-16S rRNA nuclease [EC:3.1.-.-]	4.9e-55
6778	KOfam	K02503	histidine triad (HIT) family protein	3.1e-41
6809	KOfam	K09456	putative acyl-CoA dehydrogenase	1.5e-240
6772	KOfam	K06199	fluoride exporter	1.1e-23
6771	KOfam	K06199	fluoride exporter	7.5e-22
