gene_callers_id	source	accession	function	e_value
8310	KOfam	K21310	methanethiol S-methyltransferase [EC:2.1.1.334]	2.6e-30
8337	KOfam	K06190	intracellular septation protein	5.2e-19
8194	KOfam	K20528	type IV secretion system protein TrbC	2.1e-43
8273	KOfam	K09131	uncharacterized protein	3.3e-10
8230	KOfam	K07493	putative transposase	1.7e-18
8059	KOfam	K06140	regulator of nucleoside diphosphate kinase	1.9e-29
8124	KOfam	K00867	type I pantothenate kinase [EC:2.7.1.33]	5.4e-47
8147	KOfam	K20266	type IV secretion system protein TrbJ	1.1e-20
8176	KOfam	K00945	CMP/dCMP kinase [EC:2.7.4.25]	2.9e-16
8096	KOfam	K07486	transposase	9.9e-26
8049	KOfam	K07486	transposase	7.8e-13
8071	KOfam	K07486	transposase	2.4e-10
7670	KOfam	K07058	membrane protein	1.6e-63
7703	KOfam	K18583	carboxymethylproline synthase [EC:2.3.1.226]	1.1e-115
7770	KOfam	K11689	C4-dicarboxylate transporter, DctQ subunit	2.5e-57
7769	KOfam	K11688	C4-dicarboxylate-binding protein DctP	5.5e-140
7750	KOfam	K00626	acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	1.4e-122
7814	KOfam	K02586	nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1]	8.8e-222
7816	KOfam	K02587	nitrogenase molybdenum-cofactor synthesis protein NifE	6.4e-239
7815	KOfam	K02591	nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1]	2.5e-197
7743	KOfam	K02584	Nif-specific regulatory protein	4.2e-212
7785	KOfam	K03683	ribonuclease T [EC:3.1.13.-]	1.4e-35
7745	KOfam	K03521	electron transfer flavoprotein beta subunit	2.3e-74
7812	KOfam	K00820	glutamine---fructose-6-phosphate transaminase (isomerizing) [EC:2.6.1.16]	2.6e-234
7769	KOfam	K21395	TRAP-type transport system periplasmic protein	7.3e-100
7753	KOfam	K00986	RNA-directed DNA polymerase [EC:2.7.7.49]	7.6e-102
7762	KOfam	K00986	RNA-directed DNA polymerase [EC:2.7.7.49]	2.4e-62
7819	KOfam	K00986	RNA-directed DNA polymerase [EC:2.7.7.49]	3.2e-37
7771	KOfam	K11690	C4-dicarboxylate transporter, DctM subunit	3.9e-185
7752	KOfam	K07486	transposase	4e-17
7657	KOfam	K07494	putative transposase	1.4e-37
7741	KOfam	K07494	putative transposase	2.5e-35
7688	KOfam	K07494	putative transposase	1.1e-34
7764	KOfam	K00259	alanine dehydrogenase [EC:1.4.1.1]	6.3e-168
7728	KOfam	K07734	transcriptional regulator	8.7e-47
7772	KOfam	K06006	periplasmic protein CpxP/Spy	3.5e-12
7809	KOfam	K01999	branched-chain amino acid transport system substrate-binding protein	4.8e-75
7749	KOfam	K01782	3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase [EC:1.1.1.35 4.2.1.17 5.1.2.3]	9.7e-254
7712	KOfam	K07483	transposase	5.2e-14
7795	KOfam	K07497	putative transposase	1.1e-15
7657	KOfam	K07497	putative transposase	8.3e-10
7747	KOfam	K00313	electron transfer flavoprotein-quinone oxidoreductase [EC:1.5.5.-]	8.4e-140
7368	KOfam	K01997	branched-chain amino acid transport system permease protein	3e-80
7447	KOfam	K19302	undecaprenyl-diphosphatase [EC:3.6.1.27]	2.3e-40
7395	KOfam	K00928	aspartate kinase [EC:2.7.2.4]	1.6e-143
7420	KOfam	K07048	phosphotriesterase-related protein	4.4e-87
