gene_callers_id	source	accession	function	e_value
7488	KOfam	K01997	branched-chain amino acid transport system permease protein	3.7e-83
7636	KOfam	K02078	acyl carrier protein	3.8e-18
7573	KOfam	K01160	crossover junction endodeoxyribonuclease RusA [EC:3.1.21.10]	2.6e-12
7614	KOfam	K03561	biopolymer transport protein ExbB	2.2e-50
7644	KOfam	K03549	KUP system potassium uptake protein	1.1e-202
7645	KOfam	K03549	KUP system potassium uptake protein	1.7e-198
7485	KOfam	K01996	branched-chain amino acid transport system ATP-binding protein	4.7e-109
7633	KOfam	K07507	putative Mg2+ transporter-C (MgtC) family protein	2.2e-44
7486	KOfam	K01995	branched-chain amino acid transport system ATP-binding protein	1.2e-107
7626	KOfam	K22622	S-disulfanyl-L-cysteine oxidoreductase SoxD [EC:1.8.2.6]	8.7e-84
7613	KOfam	K03559	biopolymer transport protein ExbD	2.4e-34
7646	KOfam	K02557	chemotaxis protein MotB	2.3e-52
7481	KOfam	K00803	alkyldihydroxyacetonephosphate synthase [EC:2.5.1.26]	1.2e-167
7641	KOfam	K11073	putrescine transport system substrate-binding protein	4.5e-168
7647	KOfam	K02556	chemotaxis protein MotA	4.8e-80
7531	KOfam	K04078	chaperonin GroES	5.2e-09
7501	KOfam	K19159	antitoxin YefM	8.8e-33
7618	KOfam	K07165	transmembrane sensor	9.3e-57
7502	KOfam	K19158	toxin YoeB [EC:3.1.-.-]	9.2e-44
7623	KOfam	K03089	RNA polymerase sigma-32 factor	9.7e-108
7619	KOfam	K03088	RNA polymerase sigma-70 factor, ECF subfamily	1e-19
7627	KOfam	K17225	sulfane dehydrogenase subunit SoxC	6.4e-189
7637	KOfam	K02372	3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59]	9.5e-34
7642	KOfam	K14267	N-succinyldiaminopimelate aminotransferase [EC:2.6.1.17]	4.1e-144
7628	KOfam	K03294	basic amino acid/polyamine antiporter, APA family	8.9e-162
7556	KOfam	K01181	endo-1,4-beta-xylanase [EC:3.2.1.8]	4.8e-69
7640	KOfam	K02517	Kdo2-lipid IVA lauroyltransferase/acyltransferase [EC:2.3.1.241 2.3.1.-]	1.7e-65
7487	KOfam	K01998	branched-chain amino acid transport system permease protein	1.2e-83
7509	KOfam	K01185	lysozyme [EC:3.2.1.17]	1e-27
7489	KOfam	K01999	branched-chain amino acid transport system substrate-binding protein	1.2e-73
7578	KOfam	K13583	GcrA cell cycle regulator	7.2e-20
6813	KOfam	K01997	branched-chain amino acid transport system permease protein	1.3e-91
6832	KOfam	K06196	cytochrome c-type biogenesis protein	3.3e-42
6937	KOfam	K17662	cytochrome b pre-mRNA-processing protein 3	5.7e-49
6810	KOfam	K01996	branched-chain amino acid transport system ATP-binding protein	7.6e-102
6883	KOfam	K02495	oxygen-independent coproporphyrinogen III oxidase [EC:1.3.98.3]	5.2e-133
6870	KOfam	K02495	oxygen-independent coproporphyrinogen III oxidase [EC:1.3.98.3]	8.9e-94
6928	KOfam	K07738	transcriptional repressor NrdR	1.1e-67
6811	KOfam	K01995	branched-chain amino acid transport system ATP-binding protein	7.3e-111
6806	KOfam	K00640	serine O-acetyltransferase [EC:2.3.1.30]	6.9e-83
6824	KOfam	K17880	hygromycin-B 7''-O-kinase [EC:2.7.1.119]	5.5e-107
6863	KOfam	K07267	porin	8e-42
6817	KOfam	K03885	NADH:quinone reductase (non-electrogenic) [EC:1.6.5.9]	1.4e-151
6835	KOfam	K00426	cytochrome bd ubiquinol oxidase subunit II [EC:7.1.1.7]	1.5e-112
6930	KOfam	K00793	riboflavin synthase [EC:2.5.1.9]	1.9e-77
6822	KOfam	K19837	1-carboxybiuret hydrolase [EC:3.5.1.131]	1.3e-222
6834	KOfam	K00425	cytochrome bd ubiquinol oxidase subunit I [EC:7.1.1.7]	2.7e-194
6876	KOfam	K22875	dihydrorhizobitoxine desaturase [EC:1.14.19.61]	1.3e-187
6934	KOfam	K15987	K(+)-stimulated pyrophosphate-energized sodium pump [EC:7.2.3.1]	1.8e-301
6838	KOfam	K09969	general L-amino acid transport system substrate-binding protein	2.4e-165
6877	KOfam	K07010	putative glutamine amidotransferase	5.8e-66
6931	KOfam	K00794	6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]	1.1e-51
6830	KOfam	K03088	RNA polymerase sigma-70 factor, ECF subfamily	2.2e-44
6815	KOfam	K03088	RNA polymerase sigma-70 factor, ECF subfamily	2e-38
6825	KOfam	K05813	sn-glycerol 3-phosphate transport system substrate-binding protein	3e-169
6880	KOfam	K01915	glutamine synthetase [EC:6.3.1.2]	6.5e-88
6879	KOfam	K01915	glutamine synthetase [EC:6.3.1.2]	1.6e-17
6920	KOfam	K00613	glycine amidinotransferase [EC:2.1.4.1]	2.9e-136
6826	KOfam	K21395	TRAP-type transport system periplasmic protein	4.3e-87
6908	KOfam	K03281	chloride channel protein, CIC family	8.1e-125
6935	KOfam	K07795	putative tricarboxylic transport membrane protein	6.9e-82
6915	KOfam	K00986	RNA-directed DNA polymerase [EC:2.7.7.49]	2e-65
6907	KOfam	K08738	cytochrome c	1.5e-25
6927	KOfam	K00600	glycine hydroxymethyltransferase [EC:2.1.2.1]	5.6e-214
6819	KOfam	K01457	allophanate hydrolase [EC:3.5.1.54]	3e-254
6933	KOfam	K00946	thiamine-monophosphate kinase [EC:2.7.4.16]	4.4e-103
6938	KOfam	K07040	DUF177 domain-containing protein	1.3e-14
6889	KOfam	K07726	putative transcriptional regulator	7.6e-23
6906	KOfam	K02258	cytochrome c oxidase assembly protein subunit 11	2.1e-74
6822	KOfam	K01426	amidase [EC:3.5.1.4]	6.3e-107
6819	KOfam	K01426	amidase [EC:3.5.1.4]	2e-97
6919	KOfam	K11741	quaternary ammonium compound-resistance protein SugE	4.7e-45
6939	KOfam	K03621	phosphate acyltransferase [EC:2.3.1.274]	2.9e-131
6860	KOfam	K07484	transposase	2.6e-23
6881	KOfam	K07494	putative transposase	1.2e-25
6848	KOfam	K07494	putative transposase	3.5e-22
6812	KOfam	K01998	branched-chain amino acid transport system permease protein	6.3e-88
6875	KOfam	K01740	O-acetylhomoserine (thiol)-lyase [EC:2.5.1.49]	1.9e-188
6932	KOfam	K03625	transcription antitermination protein NusB	1.7e-43
6940	KOfam	K00648	3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]	4.5e-137
6941	KOfam	K04764	integration host factor subunit alpha	1.2e-53
6964	KOfam	K08995	putative membrane protein	4.3e-42
6814	KOfam	K01999	branched-chain amino acid transport system substrate-binding protein	1.4e-72
6859	KOfam	K07483	transposase	2.8e-16
6911	KOfam	K07497	putative transposase	5.1e-17
6903	KOfam	K07497	putative transposase	2.2e-16
6875	KOfam	K03430	2-aminoethylphosphonate-pyruvate transaminase [EC:2.6.1.37]	0
6929	KOfam	K11752	diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193]	3.2e-131
6917	KOfam	K06400	site-specific DNA recombinase	2.2e-65
6954	KOfam	K13583	GcrA cell cycle regulator	2.1e-43
4768	KOfam	K02050	NitT/TauT family transport system permease protein	1e-63
4921	KOfam	K04756	lipoyl-dependent peroxiredoxin subunit D [EC:1.11.1.28]	2e-77
4771	KOfam	K05845	osmoprotectant transport system substrate-binding protein	2.6e-81
4856	KOfam	K05845	osmoprotectant transport system substrate-binding protein	2e-37
4855	KOfam	K05845	osmoprotectant transport system substrate-binding protein	1.9e-23
4767	KOfam	K02051	NitT/TauT family transport system substrate-binding protein	1.7e-49
4770	KOfam	K05847	osmoprotectant transport system ATP-binding protein [EC:7.6.2.9]	5.8e-118
4853	KOfam	K05847	osmoprotectant transport system ATP-binding protein [EC:7.6.2.9]	2e-116
4906	KOfam	K07275	outer membrane protein	2.2e-69
4771	KOfam	K05846	osmoprotectant transport system permease protein	4.2e-84
4854	KOfam	K05846	osmoprotectant transport system permease protein	1.2e-67
4922	KOfam	K24126	lipoyl-dependent peroxiredoxin subunit C [EC:1.11.1.28]	5.2e-83
4884	KOfam	K13628	iron-sulfur cluster assembly protein	4.4e-43
4804	KOfam	K01992	ABC-2 type transport system permease protein	3.6e-09
4803	KOfam	K01992	ABC-2 type transport system permease protein	3.7e-06
4912	KOfam	K02594	homocitrate synthase NifV [EC:2.3.3.14]	1.9e-165
4837	KOfam	K00156	pyruvate dehydrogenase (quinone) [EC:1.2.5.1]	4.1e-257
4911	KOfam	K09826	Fur family transcriptional regulator, iron response regulator	3.5e-55
4913	KOfam	K02595	nitrogenase-stabilizing/protective protein	7.4e-45
4894	KOfam	K02597	nitrogen fixation protein NifZ	4.8e-43
4895	KOfam	K02597	nitrogen fixation protein NifZ	2.4e-27
4887	KOfam	K02597	nitrogen fixation protein NifZ	2.4e-17
4760	KOfam	K11689	C4-dicarboxylate transporter, DctQ subunit	2.7e-67
4859	KOfam	K01841	phosphoenolpyruvate phosphomutase [EC:5.4.2.9]	5.8e-127
4761	KOfam	K11688	C4-dicarboxylate-binding protein DctP	6.2e-142
4872	KOfam	K02596	nitrogen fixation protein NifX	2.8e-60
4871	KOfam	K02592	nitrogenase molybdenum-iron protein NifN	2.6e-204
4868	KOfam	K02586	nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1]	1.6e-222
4886	KOfam	K04487	cysteine desulfurase [EC:2.8.1.7]	3.5e-160
4925	KOfam	K02020	molybdate transport system substrate-binding protein	1.4e-36
4870	KOfam	K02587	nitrogenase molybdenum-cofactor synthesis protein NifE	1.8e-248
4887	KOfam	K02593	nitrogen fixation protein NifT	9.8e-33
4917	KOfam	K03855	ferredoxin like protein	3.7e-34
4889	KOfam	K02585	nitrogen fixation protein NifB	2.9e-211
4869	KOfam	K02591	nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1]	1.1e-196
4860	KOfam	K00812	aspartate aminotransferase [EC:2.6.1.1]	9e-163
4764	KOfam	K01649	2-isopropylmalate synthase [EC:2.3.3.13]	2.2e-195
4781	KOfam	K00375	GntR family transcriptional regulator / MocR family aminotransferase	1e-161
4915	KOfam	K03522	electron transfer flavoprotein alpha subunit	1.6e-121
4909	KOfam	K02588	nitrogenase iron protein NifH	2.5e-143
4910	KOfam	K15790	nitrogen fixation protein NifQ	4.8e-80
4818	KOfam	K00612	carbamoyltransferase [EC:2.1.3.-]	3.8e-260
4840	KOfam	K21757	LysR family transcriptional regulator, benzoate and cis,cis-muconate-responsive activator of ben and cat genes	1.2e-94
4914	KOfam	K03521	electron transfer flavoprotein beta subunit	1e-63
4813	KOfam	K07154	serine/threonine-protein kinase HipA [EC:2.7.11.1]	2e-62
4814	KOfam	K07154	serine/threonine-protein kinase HipA [EC:2.7.11.1]	2.7e-15
4761	KOfam	K21395	TRAP-type transport system periplasmic protein	2.8e-103
4802	KOfam	K02014	iron complex outermembrane recepter protein	7.8e-90
4780	KOfam	K01118	FMN-dependent NADH-azoreductase [EC:1.7.1.17]	4.4e-46
4919	KOfam	K00038	3alpha(or 20beta)-hydroxysteroid dehydrogenase [EC:1.1.1.53]	3.1e-121
4847	KOfam	K03531	cell division protein FtsZ	1.6e-157
4769	KOfam	K15555	sulfonate transport system ATP-binding protein [EC:7.6.2.14]	4e-100
4760	KOfam	K21394	TRAP-type transport system small permease protein	2.4e-34
4926	KOfam	K02017	molybdate transport system ATP-binding protein [EC:7.3.2.5]	8.1e-112
4789	KOfam	K01053	gluconolactonase [EC:3.1.1.17]	1.2e-92
4845	KOfam	K07486	transposase	1.8e-57
4861	KOfam	K19732	LuxR family transcriptional regulator, activator of conjugal transfer of Ti plasmids	2.7e-82
4831	KOfam	K19732	LuxR family transcriptional regulator, activator of conjugal transfer of Ti plasmids	2e-81
4774	KOfam	K17247	methionine sulfoxide reductase heme-binding subunit	4.7e-19
4783	KOfam	K11741	quaternary ammonium compound-resistance protein SugE	1.9e-39
4823	KOfam	K07484	transposase	9.7e-21
4867	KOfam	K07494	putative transposase	1.2e-24
4859	KOfam	K19669	phosphonopyruvate hydrolase [EC:3.11.1.3]	8.4e-155
4878	KOfam	K07734	transcriptional regulator	6.7e-33
4810	KOfam	K07481	transposase, IS5 family	5e-28
4822	KOfam	K07483	transposase	3.7e-13
4830	KOfam	K07497	putative transposase	6.7e-19
4829	KOfam	K07497	putative transposase	4.7e-10
4916	KOfam	K00313	electron transfer flavoprotein-quinone oxidoreductase [EC:1.5.5.-]	5.7e-167
4903	KOfam	K01434	penicillin G amidase [EC:3.5.1.11]	1.8e-171
7016	KOfam	K06222	2,5-diketo-D-gluconate reductase B [EC:1.1.1.346]	9.5e-109
7129	KOfam	K00697	trehalose 6-phosphate synthase [EC:2.4.1.15 2.4.1.347]	1.7e-162
7023	KOfam	K18583	carboxymethylproline synthase [EC:2.3.1.226]	1.2e-119
7027	KOfam	K18583	carboxymethylproline synthase [EC:2.3.1.226]	5.1e-108
7090	KOfam	K11891	type VI secretion system protein ImpL	2.5e-274
7060	KOfam	K02621	topoisomerase IV subunit A [EC:5.6.2.2]	4.3e-294
7025	KOfam	K14446	crotonyl-CoA carboxylase/reductase [EC:1.3.1.85]	9e-216
7135	KOfam	K16079	outer membrane immunogenic protein	5.3e-52
7113	KOfam	K16079	outer membrane immunogenic protein	3.3e-41
7053	KOfam	K03474	pyridoxine 5-phosphate synthase [EC:2.6.99.2]	1.9e-114
7089	KOfam	K11892	type VI secretion system protein ImpK	3.5e-71
7079	KOfam	K01841	phosphoenolpyruvate phosphomutase [EC:5.4.2.9]	3.4e-139
7088	KOfam	K11893	type VI secretion system protein ImpJ	4.1e-113
7052	KOfam	K01139	GTP diphosphokinase / guanosine-3',5'-bis(diphosphate) 3'-diphosphatase [EC:2.7.6.5 3.1.7.2]	7.2e-258
7051	KOfam	K03060	DNA-directed RNA polymerase subunit omega [EC:2.7.7.6]	3.2e-31
7084	KOfam	K11896	type VI secretion system protein ImpG	1.3e-138
7055	KOfam	K03100	signal peptidase I [EC:3.4.21.89]	5.7e-70
7033	KOfam	K12972	glyoxylate/hydroxypyruvate reductase [EC:1.1.1.79 1.1.1.81]	8.1e-108
7047	KOfam	K03664	SsrA-binding protein	1.4e-75
7101	KOfam	K00812	aspartate aminotransferase [EC:2.6.1.1]	6e-171
7044	KOfam	K08309	soluble lytic murein transglycosylase [EC:4.2.2.-]	5.8e-127
