gene_callers_id	source	accession	function	e_value
7088	KOfam	K03414	chemotaxis protein CheZ	3.6e-49
7041	KOfam	K07263	zinc protease [EC:3.4.24.-]	3.6e-128
7042	KOfam	K07263	zinc protease [EC:3.4.24.-]	3.2e-84
7013	KOfam	K01821	4-oxalocrotonate tautomerase [EC:5.3.2.6]	4.9e-18
7023	KOfam	K07115	23S rRNA (adenine2030-N6)-methyltransferase [EC:2.1.1.266]	2e-112
7062	KOfam	K03601	exodeoxyribonuclease VII large subunit [EC:3.1.11.6]	1.7e-141
7063	KOfam	K03601	exodeoxyribonuclease VII large subunit [EC:3.1.11.6]	3.4e-23
7053	KOfam	K11991	tRNA(adenine34) deaminase [EC:3.5.4.33]	7.6e-68
7079	KOfam	K04033	AraC family transcriptional regulator, ethanolamine operon transcriptional activator	8.7e-54
7046	KOfam	K01759	lactoylglutathione lyase [EC:4.4.1.5]	8.1e-29
7068	KOfam	K00912	tetraacyldisaccharide 4'-kinase [EC:2.7.1.130]	1.5e-102
6970	KOfam	K23107	1-deoxyxylulose-5-phosphate synthase [EC:1.1.-.-]	1e-108
6979	KOfam	K03566	LysR family transcriptional regulator, glycine cleavage system transcriptional activator	3.5e-101
7050	KOfam	K03572	DNA mismatch repair protein MutL	8.6e-211
7011	KOfam	K00286	pyrroline-5-carboxylate reductase [EC:1.5.1.2]	1.8e-82
7022	KOfam	K01166	ribonuclease T2 [EC:4.6.1.19]	4e-38
7035	KOfam	K03413	two-component system, chemotaxis family, chemotaxis protein CheY	1.1e-47
7069	KOfam	K02527	3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]	3.2e-154
7027	KOfam	K08744	cardiolipin synthase (CMP-forming) [EC:2.7.8.41]	8.6e-56
7055	KOfam	K01945	phosphoribosylamine---glycine ligase [EC:6.3.4.13]	1.5e-215
7123	KOfam	K01560	2-haloacid dehalogenase [EC:3.8.1.2]	2.3e-66
7117	KOfam	K19267	NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]	3.1e-41
7052	KOfam	K06178	23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]	1.3e-120
7032	KOfam	K07058	membrane protein	9.5e-81
7054	KOfam	K01561	haloacetate dehalogenase [EC:3.8.1.3]	2e-131
7078	KOfam	K09761	16S rRNA (uracil1498-N3)-methyltransferase [EC:2.1.1.193]	5.7e-65
7018	KOfam	K07638	two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]	1.1e-140
6998	KOfam	K01061	carboxymethylenebutenolidase [EC:3.1.1.45]	4.5e-55
7083	KOfam	K20534	polyisoprenyl-phosphate glycosyltransferase [EC:2.4.-.-]	1.1e-124
7025	KOfam	K16079	outer membrane immunogenic protein	7.6e-58
7003	KOfam	K00948	ribose-phosphate pyrophosphokinase [EC:2.7.6.1]	2.3e-142
6983	KOfam	K03702	excinuclease ABC subunit B	3.1e-247
6982	KOfam	K03702	excinuclease ABC subunit B	5.2e-113
7090	KOfam	K04078	chaperonin GroES	2e-50
7026	KOfam	K03703	excinuclease ABC subunit C	1.8e-231
7085	KOfam	K09945	uncharacterized protein	2.4e-56
7005	KOfam	K01921	D-alanine-D-alanine ligase [EC:6.3.2.4]	1.4e-64
7039	KOfam	K03101	signal peptidase II [EC:3.4.23.36]	1.3e-41
7094	KOfam	K03303	lactate permease	2.3e-178
7014	KOfam	K01892	histidyl-tRNA synthetase [EC:6.1.1.21]	2.7e-151
7009	KOfam	K00794	6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]	3.5e-47
7098	KOfam	K11472	glycolate dehydrogenase FAD-binding subunit [EC:1.1.99.14]	2.6e-124
7024	KOfam	K03704	cold shock protein	2.9e-35
7098	KOfam	K11473	glycolate dehydrogenase iron-sulfur subunit [EC:1.1.99.14]	2.8e-166
6997	KOfam	K09806	ubiquinone biosynthesis accessory factor UbiK	2.5e-11
7082	KOfam	K00765	ATP phosphoribosyltransferase [EC:2.4.2.17]	2.2e-68
7027	KOfam	K00995	CDP-diacylglycerol---glycerol-3-phosphate 3-phosphatidyltransferase [EC:2.7.8.5]	1.4e-41
6994	KOfam	K01056	peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]	4.8e-75
6974	KOfam	K00799	glutathione S-transferase [EC:2.5.1.18]	9.8e-18
7001	KOfam	K05810	purine-nucleoside/S-methyl-5'-thioadenosine phosphorylase / adenosine deaminase [EC:2.4.2.1 2.4.2.28 3.5.4.4]	3.3e-77
7043	KOfam	K15034	ribosome-associated protein	1.3e-60
7072	KOfam	K01092	myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25]	4e-65
7037	KOfam	K01870	isoleucyl-tRNA synthetase [EC:6.1.1.5]	2e-183
7051	KOfam	K08316	16S rRNA (guanine966-N2)-methyltransferase [EC:2.1.1.171]	3.1e-68
7101	KOfam	K08738	cytochrome c	5.7e-29
7045	KOfam	K08738	cytochrome c	4.9e-23
7091	KOfam	K04077	chaperonin GroEL [EC:5.6.1.7]	1.5e-273
6999	KOfam	K13292	phosphatidylglycerol---prolipoprotein diacylglyceryl transferase [EC:2.5.1.145]	1.3e-83
7012	KOfam	K18700	fluoroacetyl-CoA thioesterase [EC:3.1.2.29]	6.6e-44
7015	KOfam	K00826	branched-chain amino acid aminotransferase [EC:2.6.1.42]	2.9e-138
6975	KOfam	K07486	transposase	1.2e-55
7076	KOfam	K03179	4-hydroxybenzoate polyprenyltransferase [EC:2.5.1.39]	1.3e-59
7033	KOfam	K13593	cyclic-di-GMP phosphodiesterase, flagellum assembly factor TipF	1e-178
7106	KOfam	K02919	large subunit ribosomal protein L36	1.7e-13
7028	KOfam	K03636	sulfur-carrier protein	2.7e-16
7081	KOfam	K02502	ATP phosphoribosyltransferase regulatory subunit	1.6e-82
7030	KOfam	K07320	ribosomal protein L3 glutamine methyltransferase [EC:2.1.1.298]	5.9e-132
7029	KOfam	K03635	molybdopterin synthase catalytic subunit [EC:2.8.1.12]	1.7e-47
6993	KOfam	K06942	ribosome-binding ATPase	1.2e-122
6978	KOfam	K07090	uncharacterized protein	6.7e-14
6996	KOfam	K07481	transposase, IS5 family	1e-75
7000	KOfam	K18164	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 7	2.1e-149
7095	KOfam	K02471	vitamin B12/bleomycin/antimicrobial peptide transport system ATP-binding/permease protein	3.8e-251
7107	KOfam	K07045	uncharacterized protein	5.2e-59
6995	KOfam	K02897	large subunit ribosomal protein L25	4.5e-68
7073	KOfam	K03592	PmbA protein	3.7e-175
7100	KOfam	K00104	glycolate dehydrogenase FAD-linked subunit [EC:1.1.99.14]	1.3e-211
7036	KOfam	K11753	riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2]	1.1e-109
1614	KOfam	K00135	succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]	3.2e-213
1541	KOfam	K00652	8-amino-7-oxononanoate synthase [EC:2.3.1.47]	3.1e-139
1517	KOfam	K03205	type IV secretion system protein VirD4 [EC:7.4.2.8]	2.6e-191
1564	KOfam	K01406	serralysin [EC:3.4.24.40]	5.7e-30
1577	KOfam	K02495	oxygen-independent coproporphyrinogen III oxidase [EC:1.3.98.3]	4.1e-140
1462	KOfam	K02495	oxygen-independent coproporphyrinogen III oxidase [EC:1.3.98.3]	3.2e-137
1549	KOfam	K03406	methyl-accepting chemotaxis protein	2e-65
1560	KOfam	K03406	methyl-accepting chemotaxis protein	1.5e-59
1597	KOfam	K24126	lipoyl-dependent peroxiredoxin subunit C [EC:1.11.1.28]	2.1e-83
1539	KOfam	K01012	biotin synthase [EC:2.8.1.6]	1.1e-150
1573	KOfam	K07267	porin	2.7e-50
1592	KOfam	K02594	homocitrate synthase NifV [EC:2.3.3.14]	4.5e-163
1533	KOfam	K01658	anthranilate synthase component II [EC:4.1.3.27]	7e-89
