gene_callers_id	source	accession	function	e_value
1686	KOfam	K00135	succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]	1.2e-238
1640	KOfam	K04030	ethanolamine utilization protein EutQ	4.7e-38
1580	KOfam	K01799	maleate isomerase [EC:5.2.1.1]	4.4e-47
1570	KOfam	K02053	putative spermidine/putrescine transport system permease protein	4.3e-120
1589	KOfam	K02053	putative spermidine/putrescine transport system permease protein	7.7e-80
1590	KOfam	K02052	putative spermidine/putrescine transport system ATP-binding protein	1.5e-157
1571	KOfam	K02052	putative spermidine/putrescine transport system ATP-binding protein	4.1e-157
1570	KOfam	K02054	putative spermidine/putrescine transport system permease protein	2.5e-125
1588	KOfam	K02054	putative spermidine/putrescine transport system permease protein	3.6e-68
1605	KOfam	K02033	peptide/nickel transport system permease protein	9.3e-115
1609	KOfam	K02032	peptide/nickel transport system ATP-binding protein	5.2e-245
1609	KOfam	K02031	peptide/nickel transport system ATP-binding protein	1.5e-244
1684	KOfam	K00140	malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]	5.3e-267
1607	KOfam	K02035	peptide/nickel transport system substrate-binding protein	5.3e-97
1722	KOfam	K01845	glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8]	1.8e-136
1606	KOfam	K02034	peptide/nickel transport system permease protein	7.7e-107
1604	KOfam	K01271	Xaa-Pro dipeptidase [EC:3.4.13.9]	5.3e-83
1624	KOfam	K01271	Xaa-Pro dipeptidase [EC:3.4.13.9]	8.4e-80
1718	KOfam	K07749	formyl-CoA transferase [EC:2.8.3.16]	1.2e-172
1726	KOfam	K07749	formyl-CoA transferase [EC:2.8.3.16]	3e-172
1719	KOfam	K00836	diaminobutyrate-2-oxoglutarate transaminase [EC:2.6.1.76]	1.1e-191
1628	KOfam	K03522	electron transfer flavoprotein alpha subunit	4.1e-138
1720	KOfam	K01692	enoyl-CoA hydratase [EC:4.2.1.17]	2.9e-75
1715	KOfam	K01692	enoyl-CoA hydratase [EC:4.2.1.17]	2.8e-72
1667	KOfam	K00612	carbamoyltransferase [EC:2.1.3.-]	6.4e-119
1622	KOfam	K03521	electron transfer flavoprotein beta subunit	3.5e-108
1571	KOfam	K02010	iron(III) transport system ATP-binding protein [EC:7.2.2.7]	1.9e-133
1703	KOfam	K22303	alkyl sulfatase [EC:1.14.11.77]	6.9e-137
1576	KOfam	K22303	alkyl sulfatase [EC:1.14.11.77]	2.7e-130
1718	KOfam	K18702	CoA:oxalate CoA-transferase [EC:2.8.3.19]	2.8e-170
1726	KOfam	K18702	CoA:oxalate CoA-transferase [EC:2.8.3.19]	2.9e-169
1673	KOfam	K00986	RNA-directed DNA polymerase [EC:2.7.7.49]	8.9e-72
1681	KOfam	K13654	GntR family transcriptional regulator, colanic acid and biofilm gene transcriptional regulator	4.9e-59
1644	KOfam	K24012	acetate---CoA ligase (ADP-forming) [EC:6.2.1.13]	3.1e-221
1619	KOfam	K24012	acetate---CoA ligase (ADP-forming) [EC:6.2.1.13]	9.2e-221
1700	KOfam	K24012	acetate---CoA ligase (ADP-forming) [EC:6.2.1.13]	9.8e-218
1594	KOfam	K21624	cis-L-3-hydroxyproline dehydratase [EC:4.2.1.171]	1.3e-146
1624	KOfam	K15783	ectoine hydrolase [EC:3.5.4.44]	7.9e-150
1688	KOfam	K07486	transposase	1.4e-55
