gene_callers_id	source	accession	function	e_value
6816	KOfam	K03414	chemotaxis protein CheZ	4.7e-49
6770	KOfam	K07263	zinc protease [EC:3.4.24.-]	8.5e-132
6771	KOfam	K07263	zinc protease [EC:3.4.24.-]	4.5e-82
6743	KOfam	K01821	4-oxalocrotonate tautomerase [EC:5.3.2.6]	2.2e-18
6753	KOfam	K07115	23S rRNA (adenine2030-N6)-methyltransferase [EC:2.1.1.266]	2.3e-113
6792	KOfam	K03601	exodeoxyribonuclease VII large subunit [EC:3.1.11.6]	6.5e-166
6782	KOfam	K11991	tRNA(adenine34) deaminase [EC:3.5.4.33]	1.6e-67
6807	KOfam	K04033	AraC family transcriptional regulator, ethanolamine operon transcriptional activator	1e-53
6775	KOfam	K01759	lactoylglutathione lyase [EC:4.4.1.5]	2.9e-31
6797	KOfam	K00912	tetraacyldisaccharide 4'-kinase [EC:2.7.1.130]	1.8e-104
6711	KOfam	K03566	LysR family transcriptional regulator, glycine cleavage system transcriptional activator	1.5e-103
6779	KOfam	K03572	DNA mismatch repair protein MutL	7.1e-217
6741	KOfam	K00286	pyrroline-5-carboxylate reductase [EC:1.5.1.2]	4.2e-86
6752	KOfam	K01166	ribonuclease T2 [EC:4.6.1.19]	4e-38
6765	KOfam	K03413	two-component system, chemotaxis family, chemotaxis protein CheY	4e-47
6798	KOfam	K02527	3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]	1.7e-157
6757	KOfam	K08744	cardiolipin synthase (CMP-forming) [EC:2.7.8.41]	2e-55
6784	KOfam	K01945	phosphoribosylamine---glycine ligase [EC:6.3.4.13]	2.6e-212
6850	KOfam	K01560	2-haloacid dehalogenase [EC:3.8.1.2]	9.9e-70
6843	KOfam	K19267	NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]	7.1e-42
6781	KOfam	K06178	23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]	1.6e-128
6762	KOfam	K07058	membrane protein	2.8e-81
6783	KOfam	K01561	haloacetate dehalogenase [EC:3.8.1.3]	6e-134
6860	KOfam	K03809	NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]	1.2e-84
6806	KOfam	K09761	16S rRNA (uracil1498-N3)-methyltransferase [EC:2.1.1.193]	3.4e-67
6748	KOfam	K07638	two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]	4e-142
6729	KOfam	K01061	carboxymethylenebutenolidase [EC:3.1.1.45]	6.1e-54
6811	KOfam	K20534	polyisoprenyl-phosphate glycosyltransferase [EC:2.4.-.-]	1.2e-128
6755	KOfam	K16079	outer membrane immunogenic protein	3.9e-59
6734	KOfam	K00948	ribose-phosphate pyrophosphokinase [EC:2.7.6.1]	8.5e-139
6714	KOfam	K03702	excinuclease ABC subunit B	0
6818	KOfam	K04078	chaperonin GroES	6.1e-50
6756	KOfam	K03703	excinuclease ABC subunit C	4.4e-232
6813	KOfam	K09945	uncharacterized protein	1.4e-56
6736	KOfam	K01921	D-alanine-D-alanine ligase [EC:6.3.2.4]	1.1e-67
6768	KOfam	K03101	signal peptidase II [EC:3.4.23.36]	3.9e-42
6822	KOfam	K03303	lactate permease	1.7e-179
6744	KOfam	K01892	histidyl-tRNA synthetase [EC:6.1.1.21]	4.3e-153
6739	KOfam	K00794	6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]	1.7e-47
6859	KOfam	K06911	quercetin 2,3-dioxygenase [EC:1.13.11.24]	1.3e-55
6826	KOfam	K11472	glycolate dehydrogenase FAD-binding subunit [EC:1.1.99.14]	6.3e-128
6754	KOfam	K03704	cold shock protein	3.8e-35
6826	KOfam	K11473	glycolate dehydrogenase iron-sulfur subunit [EC:1.1.99.14]	5.3e-166
6728	KOfam	K09806	ubiquinone biosynthesis accessory factor UbiK	2.9e-11
6810	KOfam	K00765	ATP phosphoribosyltransferase [EC:2.4.2.17]	8.6e-68
6757	KOfam	K00995	CDP-diacylglycerol---glycerol-3-phosphate 3-phosphatidyltransferase [EC:2.7.8.5]	2e-41
6861	KOfam	K00573	protein-L-isoaspartate(D-aspartate) O-methyltransferase [EC:2.1.1.77]	7.8e-43
6725	KOfam	K01056	peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]	1.3e-75
6732	KOfam	K05810	purine-nucleoside/S-methyl-5'-thioadenosine phosphorylase / adenosine deaminase [EC:2.4.2.1 2.4.2.28 3.5.4.4]	9e-79
6772	KOfam	K15034	ribosome-associated protein	1.4e-61
6801	KOfam	K01092	myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25]	2.9e-65
6767	KOfam	K01870	isoleucyl-tRNA synthetase [EC:6.1.1.5]	1.3e-297
6780	KOfam	K08316	16S rRNA (guanine966-N2)-methyltransferase [EC:2.1.1.171]	3.9e-68
6829	KOfam	K08738	cytochrome c	2.4e-29
6774	KOfam	K08738	cytochrome c	7.9e-23
6819	KOfam	K04077	chaperonin GroEL [EC:5.6.1.7]	4.8e-279
6730	KOfam	K13292	phosphatidylglycerol---prolipoprotein diacylglyceryl transferase [EC:2.5.1.145]	1.8e-81
6742	KOfam	K18700	fluoroacetyl-CoA thioesterase [EC:3.1.2.29]	5.6e-43
6745	KOfam	K00826	branched-chain amino acid aminotransferase [EC:2.6.1.42]	2.9e-138
