gene_callers_id	source	accession	function	e_value
7041	KOfam	K03414	chemotaxis protein CheZ	3.8e-49
6996	KOfam	K07263	zinc protease [EC:3.4.24.-]	2e-129
6997	KOfam	K07263	zinc protease [EC:3.4.24.-]	3.9e-80
6968	KOfam	K01821	4-oxalocrotonate tautomerase [EC:5.3.2.6]	1.4e-18
6979	KOfam	K07115	23S rRNA (adenine2030-N6)-methyltransferase [EC:2.1.1.266]	9.4e-109
7017	KOfam	K03601	exodeoxyribonuclease VII large subunit [EC:3.1.11.6]	1.9e-168
7007	KOfam	K11991	tRNA(adenine34) deaminase [EC:3.5.4.33]	1.5e-68
7032	KOfam	K04033	AraC family transcriptional regulator, ethanolamine operon transcriptional activator	1.1e-53
7000	KOfam	K01759	lactoylglutathione lyase [EC:4.4.1.5]	1.8e-32
7022	KOfam	K00912	tetraacyldisaccharide 4'-kinase [EC:2.7.1.130]	2.4e-104
6934	KOfam	K03566	LysR family transcriptional regulator, glycine cleavage system transcriptional activator	6e-102
7004	KOfam	K03572	DNA mismatch repair protein MutL	2.6e-214
6966	KOfam	K00286	pyrroline-5-carboxylate reductase [EC:1.5.1.2]	9.8e-83
6978	KOfam	K01166	ribonuclease T2 [EC:4.6.1.19]	7.5e-38
6991	KOfam	K03413	two-component system, chemotaxis family, chemotaxis protein CheY	4.3e-46
7023	KOfam	K02527	3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]	2.8e-153
6983	KOfam	K08744	cardiolipin synthase (CMP-forming) [EC:2.7.8.41]	6e-55
7010	KOfam	K01945	phosphoribosylamine---glycine ligase [EC:6.3.4.13]	6.4e-216
7077	KOfam	K01560	2-haloacid dehalogenase [EC:3.8.1.2]	4.8e-69
7071	KOfam	K19267	NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]	2.9e-39
7006	KOfam	K06178	23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]	5.6e-125
6988	KOfam	K07058	membrane protein	6.3e-82
7009	KOfam	K01561	haloacetate dehalogenase [EC:3.8.1.3]	1.2e-75
7031	KOfam	K09761	16S rRNA (uracil1498-N3)-methyltransferase [EC:2.1.1.193]	2.3e-67
6974	KOfam	K07638	two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]	1e-137
6952	KOfam	K01061	carboxymethylenebutenolidase [EC:3.1.1.45]	8.3e-53
7036	KOfam	K20534	polyisoprenyl-phosphate glycosyltransferase [EC:2.4.-.-]	1.5e-124
6981	KOfam	K16079	outer membrane immunogenic protein	9.7e-58
6958	KOfam	K00948	ribose-phosphate pyrophosphokinase [EC:2.7.6.1]	5.8e-136
6937	KOfam	K03702	excinuclease ABC subunit B	0
7043	KOfam	K04078	chaperonin GroES	8.4e-49
6982	KOfam	K03703	excinuclease ABC subunit C	1.1e-230
7038	KOfam	K09945	uncharacterized protein	4.4e-58
6960	KOfam	K01921	D-alanine-D-alanine ligase [EC:6.3.2.4]	1.7e-67
6994	KOfam	K03101	signal peptidase II [EC:3.4.23.36]	1.2e-42
7048	KOfam	K03303	lactate permease	1.8e-179
6969	KOfam	K01892	histidyl-tRNA synthetase [EC:6.1.1.21]	1.2e-102
6964	KOfam	K00794	6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]	1.3e-46
7053	KOfam	K11472	glycolate dehydrogenase FAD-binding subunit [EC:1.1.99.14]	1e-123
6980	KOfam	K03704	cold shock protein	6.8e-35
7053	KOfam	K11473	glycolate dehydrogenase iron-sulfur subunit [EC:1.1.99.14]	5e-166
6951	KOfam	K09806	ubiquinone biosynthesis accessory factor UbiK	7.7e-11
7035	KOfam	K00765	ATP phosphoribosyltransferase [EC:2.4.2.17]	3.3e-65
