gene_callers_id	source	accession	function	e_value
7042	KOfam	K03414	chemotaxis protein CheZ	4.1e-48
6994	KOfam	K07263	zinc protease [EC:3.4.24.-]	1.9e-130
6967	KOfam	K01821	4-oxalocrotonate tautomerase [EC:5.3.2.6]	3.5e-19
6977	KOfam	K07115	23S rRNA (adenine2030-N6)-methyltransferase [EC:2.1.1.266]	8.9e-112
7017	KOfam	K03601	exodeoxyribonuclease VII large subunit [EC:3.1.11.6]	5.7e-144
7008	KOfam	K11991	tRNA(adenine34) deaminase [EC:3.5.4.33]	6.2e-66
7033	KOfam	K04033	AraC family transcriptional regulator, ethanolamine operon transcriptional activator	6e-53
7000	KOfam	K01759	lactoylglutathione lyase [EC:4.4.1.5]	6.7e-30
7023	KOfam	K00912	tetraacyldisaccharide 4'-kinase [EC:2.7.1.130]	8.6e-105
6924	KOfam	K23107	1-deoxyxylulose-5-phosphate synthase [EC:1.1.-.-]	6.4e-110
6934	KOfam	K03566	LysR family transcriptional regulator, glycine cleavage system transcriptional activator	3.1e-100
7005	KOfam	K03572	DNA mismatch repair protein MutL	2.1e-213
6965	KOfam	K00286	pyrroline-5-carboxylate reductase [EC:1.5.1.2]	4.2e-83
6976	KOfam	K01166	ribonuclease T2 [EC:4.6.1.19]	1.5e-37
6989	KOfam	K03413	two-component system, chemotaxis family, chemotaxis protein CheY	5.5e-47
7024	KOfam	K02527	3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]	8.6e-158
6981	KOfam	K08744	cardiolipin synthase (CMP-forming) [EC:2.7.8.41]	1.3e-54
7010	KOfam	K01945	phosphoribosylamine---glycine ligase [EC:6.3.4.13]	1.3e-216
7076	KOfam	K01560	2-haloacid dehalogenase [EC:3.8.1.2]	3.4e-66
7070	KOfam	K19267	NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]	1.3e-42
7007	KOfam	K06178	23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]	3e-129
6986	KOfam	K07058	membrane protein	2e-78
7009	KOfam	K01561	haloacetate dehalogenase [EC:3.8.1.3]	6.8e-134
7032	KOfam	K09761	16S rRNA (uracil1498-N3)-methyltransferase [EC:2.1.1.193]	6.1e-63
