gene_callers_id	source	accession	function	e_value
6915	KOfam	K03414	chemotaxis protein CheZ	6.5e-50
6870	KOfam	K07263	zinc protease [EC:3.4.24.-]	5.7e-131
6871	KOfam	K07263	zinc protease [EC:3.4.24.-]	1.1e-82
6843	KOfam	K01821	4-oxalocrotonate tautomerase [EC:5.3.2.6]	1.3e-18
6853	KOfam	K07115	23S rRNA (adenine2030-N6)-methyltransferase [EC:2.1.1.266]	5.8e-114
6891	KOfam	K03601	exodeoxyribonuclease VII large subunit [EC:3.1.11.6]	9.6e-169
6882	KOfam	K11991	tRNA(adenine34) deaminase [EC:3.5.4.33]	6.9e-68
6906	KOfam	K04033	AraC family transcriptional regulator, ethanolamine operon transcriptional activator	1.1e-53
6875	KOfam	K01759	lactoylglutathione lyase [EC:4.4.1.5]	6.8e-32
6896	KOfam	K00912	tetraacyldisaccharide 4'-kinase [EC:2.7.1.130]	2.9e-106
6801	KOfam	K23107	1-deoxyxylulose-5-phosphate synthase [EC:1.1.-.-]	3.7e-109
6810	KOfam	K03566	LysR family transcriptional regulator, glycine cleavage system transcriptional activator	3.3e-102
6879	KOfam	K03572	DNA mismatch repair protein MutL	2.3e-215
6841	KOfam	K00286	pyrroline-5-carboxylate reductase [EC:1.5.1.2]	1.1e-84
6852	KOfam	K01166	ribonuclease T2 [EC:4.6.1.19]	8.2e-41
6865	KOfam	K03413	two-component system, chemotaxis family, chemotaxis protein CheY	2.8e-47
6897	KOfam	K02527	3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]	3e-152
6857	KOfam	K08744	cardiolipin synthase (CMP-forming) [EC:2.7.8.41]	5.1e-56
6884	KOfam	K01945	phosphoribosylamine---glycine ligase [EC:6.3.4.13]	1.2e-215
6950	KOfam	K01560	2-haloacid dehalogenase [EC:3.8.1.2]	1.1e-67
6944	KOfam	K19267	NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]	2.8e-42
6881	KOfam	K06178	23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]	9.8e-129
6862	KOfam	K07058	membrane protein	4.4e-80
6883	KOfam	K01561	haloacetate dehalogenase [EC:3.8.1.3]	3.7e-135
6905	KOfam	K09761	16S rRNA (uracil1498-N3)-methyltransferase [EC:2.1.1.193]	3.1e-67
6848	KOfam	K07638	two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]	6.6e-139
6828	KOfam	K01061	carboxymethylenebutenolidase [EC:3.1.1.45]	2.4e-56
6910	KOfam	K20534	polyisoprenyl-phosphate glycosyltransferase [EC:2.4.-.-]	2.8e-128
6855	KOfam	K16079	outer membrane immunogenic protein	2.1e-57
6833	KOfam	K00948	ribose-phosphate pyrophosphokinase [EC:2.7.6.1]	5.2e-140
6813	KOfam	K03702	excinuclease ABC subunit B	0
6917	KOfam	K04078	chaperonin GroES	2.1e-49
6856	KOfam	K03703	excinuclease ABC subunit C	6.6e-231
6912	KOfam	K09945	uncharacterized protein	1.7e-57
6835	KOfam	K01921	D-alanine-D-alanine ligase [EC:6.3.2.4]	2.9e-67
6868	KOfam	K03101	signal peptidase II [EC:3.4.23.36]	2.3e-42
6921	KOfam	K03303	lactate permease	7.5e-180
6844	KOfam	K01892	histidyl-tRNA synthetase [EC:6.1.1.21]	4.2e-154
6839	KOfam	K00794	6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]	9e-49
6795	KOfam	K00812	aspartate aminotransferase [EC:2.6.1.1]	1.5e-186
6926	KOfam	K11472	glycolate dehydrogenase FAD-binding subunit [EC:1.1.99.14]	3.7e-122
6854	KOfam	K03704	cold shock protein	3.9e-35
6925	KOfam	K11473	glycolate dehydrogenase iron-sulfur subunit [EC:1.1.99.14]	2.2e-166
6827	KOfam	K09806	ubiquinone biosynthesis accessory factor UbiK	5.3e-11
6909	KOfam	K00765	ATP phosphoribosyltransferase [EC:2.4.2.17]	8.6e-69
6857	KOfam	K00995	CDP-diacylglycerol---glycerol-3-phosphate 3-phosphatidyltransferase [EC:2.7.8.5]	7.4e-42
6824	KOfam	K01056	peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]	4.3e-75
