gene_callers_id	source	accession	function	e_value
159	KOfam	K19707	sigma-B regulation protein RsbQ	8.2e-128
144	KOfam	K02279	pilus assembly protein CpaB	7.7e-68
44	KOfam	K02495	oxygen-independent coproporphyrinogen III oxidase [EC:1.3.98.3]	3.5e-145
149	KOfam	K02495	oxygen-independent coproporphyrinogen III oxidase [EC:1.3.98.3]	4.2e-90
141	KOfam	K02282	pilus assembly protein CpaE	2.1e-116
143	KOfam	K02280	pilus assembly protein CpaC	1.1e-144
42	KOfam	K07267	porin	1.7e-49
146	KOfam	K07460	putative endonuclease	1.7e-36
142	KOfam	K02281	pilus assembly protein CpaD	5.8e-75
33	KOfam	K00817	histidinol-phosphate aminotransferase [EC:2.6.1.9]	2.9e-109
95	KOfam	K08641	zinc D-Ala-D-Ala dipeptidase [EC:3.4.13.22]	3.8e-80
151	KOfam	K00989	ribonuclease PH [EC:2.7.7.56]	2e-133
145	KOfam	K01920	glutathione synthase [EC:6.3.2.3]	2.1e-136
110	KOfam	K02434	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7]	4.9e-222
106	KOfam	K02435	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C [EC:6.3.5.6 6.3.5.7]	1.2e-28
7	KOfam	K01921	D-alanine-D-alanine ligase [EC:6.3.2.4]	7.2e-66
25	KOfam	K14657	LysR family transcriptional regulator, nod-box dependent transcriptional activator	8.8e-140
115	KOfam	K06871	uncharacterized protein	2.8e-62
108	KOfam	K02433	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A [EC:6.3.5.6 6.3.5.7]	1.2e-197
152	KOfam	K03705	heat-inducible transcriptional repressor	2e-116
22	KOfam	K22278	peptidoglycan-N-acetylglucosamine deacetylase [EC:3.5.1.104]	2.1e-62
23	KOfam	K14658	nodulation protein A [EC:2.3.1.-]	8.9e-92
22	KOfam	K14659	chitooligosaccharide deacetylase [EC:3.5.1.-]	1e-94
103	KOfam	K21959	LysR family transcriptional regulator, cell division regulator	4.2e-83
150	KOfam	K01519	XTP/dITP diphosphohydrolase [EC:3.6.1.66]	3.9e-70
30	KOfam	K21744	MerR family transcriptional regulator, thiopeptide resistance regulator	2.1e-49
153	KOfam	K03687	molecular chaperone GrpE	1.1e-67
1	KOfam	K07486	transposase	4.2e-13
105	KOfam	K00459	nitronate monooxygenase [EC:1.13.12.16]	2.1e-110
104	KOfam	K00459	nitronate monooxygenase [EC:1.13.12.16]	2.3e-86
81	KOfam	K00459	nitronate monooxygenase [EC:1.13.12.16]	4.1e-69
69	KOfam	K07493	putative transposase	1e-19
168	KOfam	K01989	putative tryptophan/tyrosine transport system substrate-binding protein	2.7e-51
147	KOfam	K07056	16S rRNA (cytidine1402-2'-O)-methyltransferase [EC:2.1.1.198]	1.2e-112
108	KOfam	K01426	amidase [EC:3.5.1.4]	1.5e-106
100	KOfam	K07447	putative pre-16S rRNA nuclease [EC:3.1.-.-]	1.4e-56
96	KOfam	K09456	putative acyl-CoA dehydrogenase	2.3e-242
97	KOfam	K07052	CAAX protease family protein	3e-23
161	KOfam	K18199	cyclohexyl-isocyanide hydratase [EC:4.2.1.103]	3.8e-75
31	KOfam	K01999	branched-chain amino acid transport system substrate-binding protein	1.8e-78
56	KOfam	K07497	putative transposase	3.9e-36
55	KOfam	K07497	putative transposase	3e-14
137	KOfam	K06400	site-specific DNA recombinase	1.2e-54
48	KOfam	K13583	GcrA cell cycle regulator	3.2e-18
8180	KOfam	K01997	branched-chain amino acid transport system permease protein	1.5e-75
8203	KOfam	K02495	oxygen-independent coproporphyrinogen III oxidase [EC:1.3.98.3]	1.1e-95
8141	KOfam	K06190	intracellular septation protein	9.4e-78
8103	KOfam	K07107	acyl-CoA thioester hydrolase [EC:3.1.2.-]	1.1e-32
8225	KOfam	K01012	biotin synthase [EC:2.8.1.6]	6.4e-146
8142	KOfam	K03110	fused signal recognition particle receptor	7.9e-134
8100	KOfam	K16079	outer membrane immunogenic protein	3.8e-52
8227	KOfam	K01935	dethiobiotin synthetase [EC:6.3.3.3]	1.8e-65
8139	KOfam	K02196	heme exporter protein D	9.6e-12
8138	KOfam	K02195	heme exporter protein C	3.6e-105
8173	KOfam	K03088	RNA polymerase sigma-70 factor, ECF subfamily	5.8e-39
8137	KOfam	K02194	heme exporter protein B	4.4e-60
8150	KOfam	K21393	TRAP-type transport system large permease protein	5.3e-166
8140	KOfam	K02199	cytochrome c biogenesis protein CcmG, thiol:disulfide interchange protein DsbE	2.4e-68
8145	KOfam	K18707	threonylcarbamoyladenosine tRNA methylthiotransferase MtaB [EC:2.8.4.5]	2.3e-169
8156	KOfam	K10979	DNA end-binding protein Ku	3.3e-111
8154	KOfam	K13874	L-arabinonolactonase [EC:3.1.1.15]	7.6e-98
8218	KOfam	K03642	rare lipoprotein A	4.8e-49
8152	KOfam	K21395	TRAP-type transport system periplasmic protein	1.6e-99
8150	KOfam	K11690	C4-dicarboxylate transporter, DctM subunit	1.4e-136
8151	KOfam	K21394	TRAP-type transport system small permease protein	4.9e-56
8228	KOfam	K00833	adenosylmethionine---8-amino-7-oxononanoate aminotransferase [EC:2.6.1.62]	7.8e-156
8230	KOfam	K03446	MFS transporter, DHA2 family, multidrug resistance protein	2e-132
8154	KOfam	K01053	gluconolactonase [EC:3.1.1.17]	8.3e-63
8048	KOfam	K07486	transposase	8.8e-28
8095	KOfam	K13587	two-component system, cell cycle sensor histidine kinase and response regulator CckA [EC:2.7.13.3]	5.6e-160
