gene_callers_id	source	accession	function	e_value
6120	KOfam	K01997	branched-chain amino acid transport system permease protein	1.6e-68
6109	KOfam	K02050	NitT/TauT family transport system permease protein	2.5e-63
6106	KOfam	K05845	osmoprotectant transport system substrate-binding protein	2.7e-78
6119	KOfam	K01996	branched-chain amino acid transport system ATP-binding protein	6.8e-121
6107	KOfam	K05847	osmoprotectant transport system ATP-binding protein [EC:7.6.2.9]	1.3e-115
6029	KOfam	K02899	large subunit ribosomal protein L27	1e-51
6003	KOfam	K12452	CDP-4-dehydro-6-deoxyglucose reductase, E1 [EC:1.17.1.1]	2.4e-223
6106	KOfam	K05846	osmoprotectant transport system permease protein	9.9e-83
6118	KOfam	K01995	branched-chain amino acid transport system ATP-binding protein	2.8e-101
6095	KOfam	K00053	ketol-acid reductoisomerase [EC:1.1.1.86]	2.7e-148
6028	KOfam	K02888	large subunit ribosomal protein L21	1.9e-43
6081	KOfam	K00287	dihydrofolate reductase [EC:1.5.1.3]	4.3e-65
6084	KOfam	K09937	uncharacterized protein	2.7e-20
6103	KOfam	K01990	ABC-2 type transport system ATP-binding protein	2.2e-93
6104	KOfam	K01992	ABC-2 type transport system permease protein	6.2e-07
6080	KOfam	K00657	diamine N-acetyltransferase [EC:2.3.1.57]	1.3e-46
6074	KOfam	K09985	uncharacterized protein	1.3e-75
6052	KOfam	K08482	circadian clock protein KaiC	8.6e-162
6083	KOfam	K04087	modulator of FtsH protease HflC	8.8e-129
6142	KOfam	K00975	glucose-1-phosphate adenylyltransferase [EC:2.7.7.27]	3.6e-152
6087	KOfam	K00791	tRNA dimethylallyltransferase [EC:2.5.1.75]	4.4e-101
6137	KOfam	K15777	4,5-DOPA dioxygenase extradiol [EC:1.13.11.-]	2.3e-89
6124	KOfam	K22044	moderate conductance mechanosensitive channel	1e-103
6096	KOfam	K00019	3-hydroxybutyrate dehydrogenase [EC:1.1.1.30]	2.1e-57
6112	KOfam	K03088	RNA polymerase sigma-70 factor, ECF subfamily	1.1e-41
6094	KOfam	K11249	cysteine/O-acetylserine efflux protein	1.6e-38
6078	KOfam	K07793	putative tricarboxylic transport membrane protein	6.9e-195
6073	KOfam	K01679	fumarate hydratase, class II [EC:4.2.1.2]	5.9e-271
6048	KOfam	K21741	reactive chlorine resistance protein C	2.1e-34
6065	KOfam	K00799	glutathione S-transferase [EC:2.5.1.18]	1.6e-28
6127	KOfam	K02171	BlaI family transcriptional regulator, penicillinase repressor	5e-32
6089	KOfam	K01652	acetolactate synthase I/II/III large subunit [EC:2.2.1.6]	2.5e-237
6091	KOfam	K01653	acetolactate synthase I/III small subunit [EC:2.2.1.6]	2e-73
6126	KOfam	K00029	malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+) [EC:1.1.1.40]	2e-266
6130	KOfam	K03642	rare lipoprotein A	3.2e-51
6145	KOfam	K03642	rare lipoprotein A	3e-33
6086	KOfam	K01079	phosphoserine phosphatase [EC:3.1.3.3]	4.4e-93
6125	KOfam	K07795	putative tricarboxylic transport membrane protein	1.1e-78
6022	KOfam	K07795	putative tricarboxylic transport membrane protein	6e-68
