gene_callers_id	source	accession	function	e_value
6833	KOfam	K03414	chemotaxis protein CheZ	2.3e-48
6788	KOfam	K07263	zinc protease [EC:3.4.24.-]	1.8e-132
6789	KOfam	K07263	zinc protease [EC:3.4.24.-]	1.6e-80
6761	KOfam	K01821	4-oxalocrotonate tautomerase [EC:5.3.2.6]	1.3e-18
6771	KOfam	K07115	23S rRNA (adenine2030-N6)-methyltransferase [EC:2.1.1.266]	3.7e-113
6809	KOfam	K03601	exodeoxyribonuclease VII large subunit [EC:3.1.11.6]	3.9e-167
6800	KOfam	K11991	tRNA(adenine34) deaminase [EC:3.5.4.33]	1.2e-69
6824	KOfam	K04033	AraC family transcriptional regulator, ethanolamine operon transcriptional activator	4.4e-54
6793	KOfam	K01759	lactoylglutathione lyase [EC:4.4.1.5]	1.2e-31
6814	KOfam	K00912	tetraacyldisaccharide 4'-kinase [EC:2.7.1.130]	7.4e-107
6720	KOfam	K23107	1-deoxyxylulose-5-phosphate synthase [EC:1.1.-.-]	4.3e-110
6729	KOfam	K03566	LysR family transcriptional regulator, glycine cleavage system transcriptional activator	4e-103
6797	KOfam	K03572	DNA mismatch repair protein MutL	2.7e-216
6759	KOfam	K00286	pyrroline-5-carboxylate reductase [EC:1.5.1.2]	1.3e-84
6770	KOfam	K01166	ribonuclease T2 [EC:4.6.1.19]	3.4e-37
6783	KOfam	K03413	two-component system, chemotaxis family, chemotaxis protein CheY	2.8e-47
6815	KOfam	K02527	3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]	1.4e-154
6775	KOfam	K08744	cardiolipin synthase (CMP-forming) [EC:2.7.8.41]	5.9e-56
6802	KOfam	K01945	phosphoribosylamine---glycine ligase [EC:6.3.4.13]	8.4e-214
6861	KOfam	K19267	NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]	7.7e-41
6799	KOfam	K06178	23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]	7e-127
6780	KOfam	K07058	membrane protein	1.6e-81
6801	KOfam	K01561	haloacetate dehalogenase [EC:3.8.1.3]	4.9e-138
6823	KOfam	K09761	16S rRNA (uracil1498-N3)-methyltransferase [EC:2.1.1.193]	4.7e-68
6766	KOfam	K07638	two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]	1.4e-142
6747	KOfam	K01061	carboxymethylenebutenolidase [EC:3.1.1.45]	6.4e-55
6828	KOfam	K20534	polyisoprenyl-phosphate glycosyltransferase [EC:2.4.-.-]	5.2e-127
6773	KOfam	K16079	outer membrane immunogenic protein	3e-58
6752	KOfam	K00948	ribose-phosphate pyrophosphokinase [EC:2.7.6.1]	3.3e-139
6732	KOfam	K03702	excinuclease ABC subunit B	0
6835	KOfam	K04078	chaperonin GroES	1.2e-50
6774	KOfam	K03703	excinuclease ABC subunit C	3.9e-231
6830	KOfam	K09945	uncharacterized protein	1.4e-57
6754	KOfam	K01921	D-alanine-D-alanine ligase [EC:6.3.2.4]	2.3e-67
