gene_callers_id	source	accession	function	e_value
3219	KOfam	K00525	ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]	2.1e-202
3180	KOfam	K01607	4-carboxymuconolactone decarboxylase [EC:4.1.1.44]	3.3e-06
3177	KOfam	K01438	acetylornithine deacetylase [EC:3.5.1.16]	1.5e-95
3231	KOfam	K14731	epsilon-lactone hydrolase [EC:3.1.1.83]	9.6e-66
3229	KOfam	K11105	potassium/hydrogen antiporter	8.3e-105
3253	KOfam	K03111	single-strand DNA-binding protein	1.1e-55
3199	KOfam	K01104	protein-tyrosine phosphatase [EC:3.1.3.48]	6.9e-37
3247	KOfam	K02342	DNA polymerase III subunit epsilon [EC:2.7.7.7]	1e-53
3281	KOfam	K03324	phosphate:Na+ symporter	1.2e-164
3183	KOfam	K14063	AraC family transcriptional regulator, positive regulator of tynA and feaB	5.9e-56
3202	KOfam	K01915	glutamine synthetase [EC:6.3.1.2]	4.5e-110
3169	KOfam	K05805	CreA protein	1.2e-76
3190	KOfam	K19222	1,4-dihydroxy-2-naphthoyl-CoA hydrolase [EC:3.1.2.28]	9.2e-36
3215	KOfam	K03642	rare lipoprotein A	3.1e-54
3221	KOfam	K11352	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 12	1e-26
3223	KOfam	K13633	AraC family transcriptional regulator, transcriptional activator FtrA	7.8e-92
3254	KOfam	K17680	twinkle protein [EC:5.6.2.3]	4.3e-79
3292	KOfam	K01989	putative tryptophan/tyrosine transport system substrate-binding protein	7e-62
3317	KOfam	K01181	endo-1,4-beta-xylanase [EC:3.2.1.8]	3.3e-74
3226	KOfam	K07080	uncharacterized protein	3.1e-37
3222	KOfam	K18199	cyclohexyl-isocyanide hydratase [EC:4.2.1.103]	1.2e-111
3204	KOfam	K07126	uncharacterized protein	5.9e-41
4594	KOfam	K06222	2,5-diketo-D-gluconate reductase B [EC:1.1.1.346]	6.8e-115
4731	KOfam	K09930	uncharacterized protein	3.4e-122
4711	KOfam	K16568	exopolysaccharide production protein ExoZ	3.2e-46
4609	KOfam	K07507	putative Mg2+ transporter-C (MgtC) family protein	1.7e-64
4605	KOfam	K01003	oxaloacetate decarboxylase [EC:4.1.1.112]	3.3e-124
4693	KOfam	K01991	polysaccharide biosynthesis/export protein	4.7e-37
4579	KOfam	K07258	serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4]	9.8e-88
4658	KOfam	K05303	O-methyltransferase [EC:2.1.1.-]	5.2e-85
4580	KOfam	K09539	DnaJ homolog subfamily C member 19	2.1e-25
4677	KOfam	K01710	dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]	5.1e-162
4604	KOfam	K01512	acylphosphatase [EC:3.6.1.7]	6e-29
4696	KOfam	K05946	N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase [EC:2.4.1.187]	1.2e-71
4620	KOfam	K11689	C4-dicarboxylate transporter, DctQ subunit	5.4e-44
4676	KOfam	K16870	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase [EC:2.4.1.289]	6.7e-83
4586	KOfam	K01918	pantoate--beta-alanine ligase [EC:6.3.2.1]	1.2e-121
4678	KOfam	K00973	glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]	3.3e-146
4598	KOfam	K22278	peptidoglycan-N-acetylglucosamine deacetylase [EC:3.5.1.104]	8.9e-54
4597	KOfam	K22278	peptidoglycan-N-acetylglucosamine deacetylase [EC:3.5.1.104]	6.4e-53
4729	KOfam	K15977	putative oxidoreductase	1.8e-21
4600	KOfam	K02417	flagellar motor switch protein FliN	2.6e-20
4591	KOfam	K00799	glutathione S-transferase [EC:2.5.1.18]	6.5e-20
