gene_callers_id	source	accession	function	e_value
1571	KOfam	K00135	succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]	3.1e-213
1474	KOfam	K03205	type IV secretion system protein VirD4 [EC:7.4.2.8]	1.3e-192
1521	KOfam	K01406	serralysin [EC:3.4.24.40]	5.6e-30
1534	KOfam	K02495	oxygen-independent coproporphyrinogen III oxidase [EC:1.3.98.3]	4e-140
1506	KOfam	K03406	methyl-accepting chemotaxis protein	2e-65
1517	KOfam	K03406	methyl-accepting chemotaxis protein	3.7e-59
1554	KOfam	K24126	lipoyl-dependent peroxiredoxin subunit C [EC:1.11.1.28]	8.4e-84
1496	KOfam	K01012	biotin synthase [EC:2.8.1.6]	5.9e-148
1530	KOfam	K07267	porin	2.6e-50
1549	KOfam	K02594	homocitrate synthase NifV [EC:2.3.3.14]	2.8e-163
1490	KOfam	K01658	anthranilate synthase component II [EC:4.1.3.27]	6.8e-89
1491	KOfam	K01665	para-aminobenzoate synthetase component I [EC:2.6.1.85]	1.3e-163
1550	KOfam	K02595	nitrogenase-stabilizing/protective protein	6.4e-43
1544	KOfam	K02597	nitrogen fixation protein NifZ	1.6e-42
1565	KOfam	K10805	acyl-CoA thioesterase II [EC:3.1.2.-]	1.7e-118
1499	KOfam	K01935	dethiobiotin synthetase [EC:6.3.3.3]	2.9e-61
1526	KOfam	K02596	nitrogen fixation protein NifX	4.5e-63
1525	KOfam	K02592	nitrogenase molybdenum-iron protein NifN	1.6e-203
1522	KOfam	K02586	nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1]	9.7e-220
1483	KOfam	K20531	type IV secretion system protein TrbF	4.5e-114
1539	KOfam	K04487	cysteine desulfurase [EC:2.8.1.7]	1.7e-162
1479	KOfam	K20530	type IV secretion system protein TrbE [EC:7.4.2.8]	0
1524	KOfam	K02587	nitrogenase molybdenum-cofactor synthesis protein NifE	8.6e-244
1540	KOfam	K02593	nitrogen fixation protein NifT	2.7e-32
1553	KOfam	K03855	ferredoxin like protein	1.9e-33
1504	KOfam	K01918	pantoate--beta-alanine ligase [EC:6.3.2.1]	1.4e-122
1542	KOfam	K02585	nitrogen fixation protein NifB	1.9e-205
1523	KOfam	K02591	nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1]	1.4e-195
1484	KOfam	K20532	type IV secretion system protein TrbG	3.2e-115
1556	KOfam	K03704	cold shock protein	3.9e-31
1510	KOfam	K22278	peptidoglycan-N-acetylglucosamine deacetylase [EC:3.5.1.104]	2.6e-57
1485	KOfam	K20533	type IV secretion system protein TrbI	3.5e-148
1484	KOfam	K20533	type IV secretion system protein TrbI	1e-112
1476	KOfam	K20527	type IV secretion system protein TrbB [EC:7.4.2.8]	3.9e-162
1424	KOfam	K00407	cytochrome c oxidase cbb3-type subunit IV	5.6e-13
1514	KOfam	K00956	sulfate adenylyltransferase subunit 1 [EC:2.7.7.4]	7.3e-204
1551	KOfam	K03522	electron transfer flavoprotein alpha subunit	3.9e-118
1515	KOfam	K00957	sulfate adenylyltransferase subunit 2 [EC:2.7.7.4]	8.8e-171
1425	KOfam	K00406	cytochrome c oxidase cbb3-type subunit III	2.1e-95
1547	KOfam	K02588	nitrogenase iron protein NifH	3.5e-144
1571	KOfam	K15786	aspartate-semialdehyde dehydrogenase [EC:1.2.1.-]	4.6e-231
1548	KOfam	K15790	nitrogen fixation protein NifQ	1.6e-76
1422	KOfam	K00404	cytochrome c oxidase cbb3-type subunit I [EC:7.1.1.9]	1.5e-231
1478	KOfam	K20529	type IV secretion system protein TrbD	3.6e-38
1458	KOfam	K09144	uncharacterized protein	4.5e-50
1503	KOfam	K00606	3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]	9.2e-124
1514	KOfam	K00955	bifunctional enzyme CysN/CysC [EC:2.7.7.4 2.7.1.25]	1.5e-299
1564	KOfam	K01451	hippurate hydrolase [EC:3.5.1.32]	7.2e-160
1459	KOfam	K07154	serine/threonine-protein kinase HipA [EC:2.7.11.1]	3.4e-45
1477	KOfam	K20528	type IV secretion system protein TrbC	1.4e-48
1439	KOfam	K03497	ParB family transcriptional regulator, chromosome partitioning protein	3.5e-31
1480	KOfam	K20266	type IV secretion system protein TrbJ	1.7e-77
1531	KOfam	K22303	alkyl sulfatase [EC:1.14.11.77]	4.7e-137
1423	KOfam	K00405	cytochrome c oxidase cbb3-type subunit II	3.3e-99
1572	KOfam	K15785	L-2,4-diaminobutyrate transaminase [EC:2.6.1.76]	1.4e-233
1446	KOfam	K03531	cell division protein FtsZ	2.2e-159
1501	KOfam	K00833	adenosylmethionine---8-amino-7-oxononanoate aminotransferase [EC:2.6.1.62]	1e-165
1570	KOfam	K03719	Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein	1.4e-47
1482	KOfam	K07344	type IV secretion system protein TrbL	2.3e-121
1487	KOfam	K22955	acyl homoserine lactone synthase [EC:2.3.1.184]	6.5e-84
1488	KOfam	K19732	LuxR family transcriptional regulator, activator of conjugal transfer of Ti plasmids	2.1e-80
1440	KOfam	K26273	protein strawberry notch	1.3e-252
1435	KOfam	K15861	CRP/FNR family transcriptional regulator, nitrogen fixation regulation protein	1.4e-79
1497	KOfam	K01579	aspartate 1-decarboxylase [EC:4.1.1.11]	3.1e-59
1561	KOfam	K00249	acyl-CoA dehydrogenase [EC:1.3.8.7]	4.4e-129
