gene_callers_id	source	accession	function	e_value
3644	KOfam	K02052	putative spermidine/putrescine transport system ATP-binding protein	1.6e-164
3584	KOfam	K21310	methanethiol S-methyltransferase [EC:2.1.1.334]	2e-102
3595	KOfam	K00641	homoserine O-acetyltransferase/O-succinyltransferase [EC:2.3.1.31 2.3.1.46]	5.8e-172
3624	KOfam	K02055	putative spermidine/putrescine transport system substrate-binding protein	3.5e-71
3636	KOfam	K02055	putative spermidine/putrescine transport system substrate-binding protein	5.2e-71
3582	KOfam	K20975	two-component system, sensor histidine kinase [EC:2.7.13.3]	1.9e-165
3593	KOfam	K00817	histidinol-phosphate aminotransferase [EC:2.6.1.9]	3.6e-107
3592	KOfam	K00220	cyclohexadieny/prephenate dehydrogenase [EC:1.3.1.43 1.3.1.12]	1.6e-154
3589	KOfam	K01673	carbonic anhydrase [EC:4.2.1.1]	1.7e-45
3640	KOfam	K01273	membrane dipeptidase [EC:3.4.13.19]	1.2e-66
3704	KOfam	K07749	formyl-CoA transferase [EC:2.8.3.16]	8.4e-171
3583	KOfam	K00344	NADPH:quinone reductase [EC:1.6.5.5]	1.8e-101
3577	KOfam	K09812	cell division transport system ATP-binding protein	9.2e-100
3592	KOfam	K04517	prephenate dehydrogenase [EC:1.3.1.12]	7.6e-92
3578	KOfam	K09811	cell division transport system permease protein	2.8e-53
3704	KOfam	K07544	benzylsuccinate CoA-transferase BbsF subunit [EC:2.8.3.15]	3.2e-149
3704	KOfam	K18702	CoA:oxalate CoA-transferase [EC:2.8.3.19]	5.7e-170
3590	KOfam	K07232	glutathione-specific gamma-glutamylcyclotransferase [EC:4.3.2.7]	6.5e-51
3600	KOfam	K01865	(hydroxyamino)benzene mutase [EC:5.4.4.1]	3.9e-34
3668	KOfam	K00986	RNA-directed DNA polymerase [EC:2.7.7.49]	2.2e-78
3609	KOfam	K09022	2-iminobutanoate/2-iminopropanoate deaminase [EC:3.5.99.10]	5.8e-38
3617	KOfam	K07068	uncharacterized protein	3.5e-36
3632	KOfam	K07493	putative transposase	3.8e-39
3676	KOfam	K07493	putative transposase	1.5e-30
3712	KOfam	K07493	putative transposase	4.5e-26
3713	KOfam	K07493	putative transposase	8.3e-24
3629	KOfam	K07484	transposase	2e-18
3634	KOfam	K07494	putative transposase	5.5e-24
3690	KOfam	K00259	alanine dehydrogenase [EC:1.4.1.1]	4.8e-171
3628	KOfam	K07483	transposase	3e-13
5058	KOfam	K07275	outer membrane protein	7.9e-70
4977	KOfam	K02495	oxygen-independent coproporphyrinogen III oxidase [EC:1.3.98.3]	1.3e-141
4926	KOfam	K02495	oxygen-independent coproporphyrinogen III oxidase [EC:1.3.98.3]	9.7e-107
4959	KOfam	K02495	oxygen-independent coproporphyrinogen III oxidase [EC:1.3.98.3]	1.8e-96
4952	KOfam	K05936	precorrin-4/cobalt-precorrin-4 C11-methyltransferase [EC:2.1.1.133 2.1.1.271]	3.6e-111
4949	KOfam	K05895	precorrin-6A/cobalt-precorrin-6A reductase [EC:1.3.1.54 1.3.1.106]	3e-97
5037	KOfam	K13628	iron-sulfur cluster assembly protein	9e-44
4964	KOfam	K03605	hydrogenase maturation protease [EC:3.4.23.-]	4e-60
4979	KOfam	K07267	porin	1.1e-52
4939	KOfam	K02225	cobalamin biosynthesis protein CobC	1.6e-135
4975	KOfam	K04654	hydrogenase expression/formation protein HypD	7.3e-186
4937	KOfam	K02231	adenosylcobinamide kinase / adenosylcobinamide-phosphate guanylyltransferase [EC:2.7.1.156 2.7.7.62]	2.6e-67
4961	KOfam	K06282	hydrogenase small subunit [EC:1.12.99.6]	1e-162
4995	KOfam	K09013	Fe-S cluster assembly ATP-binding protein	2.3e-126
4944	KOfam	K02230	cobaltochelatase CobN [EC:6.6.1.2]	0
4946	KOfam	K06042	precorrin-8X/cobalt-precorrin-8 methylmutase [EC:5.4.99.61 5.4.99.60]	5.4e-91
4976	KOfam	K04655	hydrogenase expression/formation protein HypE	1e-156
4953	KOfam	K02224	cobyrinic acid a,c-diamide synthase [EC:6.3.5.9 6.3.5.11]	2.9e-166
5047	KOfam	K02597	nitrogen fixation protein NifZ	9.7e-43
5048	KOfam	K02597	nitrogen fixation protein NifZ	9.4e-28
5040	KOfam	K02597	nitrogen fixation protein NifZ	2.7e-18
4940	KOfam	K02232	adenosylcobyric acid synthase [EC:6.3.5.10]	1.1e-215
4962	KOfam	K06281	hydrogenase large subunit [EC:1.12.99.6]	3e-233
4997	KOfam	K11717	cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]	1.2e-215
4973	KOfam	K04656	hydrogenase maturation protein HypF	1.2e-291
4938	KOfam	K02227	adenosylcobinamide-phosphate synthase [EC:6.3.1.10]	1.1e-111
4936	KOfam	K02233	adenosylcobinamide-GDP ribazoletransferase [EC:2.7.8.26]	2.1e-72
5005	KOfam	K02596	nitrogen fixation protein NifX	4.5e-59
5004	KOfam	K02592	nitrogenase molybdenum-iron protein NifN	1.4e-205
5001	KOfam	K02586	nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1]	1e-221
4972	KOfam	K04652	hydrogenase nickel incorporation protein HypB	4.5e-122
5039	KOfam	K04487	cysteine desulfurase [EC:2.8.1.7]	7.2e-158
4993	KOfam	K09014	Fe-S cluster assembly protein SufB	1.2e-241
4996	KOfam	K09015	Fe-S cluster assembly protein SufD	5.6e-119
5022	KOfam	K05834	homoserine/homoserine lactone efflux protein	7e-53
4974	KOfam	K04653	hydrogenase expression/formation protein HypC	2.8e-32
4965	KOfam	K04653	hydrogenase expression/formation protein HypC	2.1e-14
5003	KOfam	K02587	nitrogenase molybdenum-cofactor synthesis protein NifE	1.6e-249
5040	KOfam	K02593	nitrogen fixation protein NifT	9.2e-33
5042	KOfam	K02585	nitrogen fixation protein NifB	1.7e-210
5002	KOfam	K02591	nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1]	2.2e-198
4970	KOfam	K04651	hydrogenase nickel incorporation protein HypA/HybF	6.1e-40
4943	KOfam	K02234	cobalamin biosynthesis protein CobW	7.6e-160
4935	KOfam	K04719	5,6-dimethylbenzimidazole synthase [EC:1.13.11.79]	3.3e-83
4950	KOfam	K00595	precorrin-6B C5,15-methyltransferase / cobalt-precorrin-6B C5,C15-methyltransferase [EC:2.1.1.132 2.1.1.289 2.1.1.196]	2.9e-132
