gene_callers_id	source	accession	function	e_value
8951	KOfam	K01610	phosphoenolpyruvate carboxykinase (ATP) [EC:4.1.1.49]	6.3e-231
8843	KOfam	K07062	toxin FitB [EC:3.1.-.-]	1.1e-54
8863	KOfam	K07488	transposase	2.8e-25
8980	KOfam	K20975	two-component system, sensor histidine kinase [EC:2.7.13.3]	1.3e-168
8927	KOfam	K00426	cytochrome bd ubiquinol oxidase subunit II [EC:7.1.1.7]	8.7e-94
8998	KOfam	K06888	uncharacterized protein	5.7e-74
8931	KOfam	K13936	malonate transporter and related proteins	5.6e-63
8928	KOfam	K00425	cytochrome bd ubiquinol oxidase subunit I [EC:7.1.1.7]	9.6e-179
8925	KOfam	K18929	L-lactate dehydrogenase complex protein LldF	2.9e-185
8856	KOfam	K05986	nuclease S1 [EC:3.1.30.1]	1.6e-70
8926	KOfam	K18928	L-lactate dehydrogenase complex protein LldE	3.1e-100
8874	KOfam	K02342	DNA polymerase III subunit epsilon [EC:2.7.7.7]	1.2e-34
8900	KOfam	K00019	3-hydroxybutyrate dehydrogenase [EC:1.1.1.30]	5.4e-53
8864	KOfam	K04095	cell filamentation protein, protein adenylyltransferase [EC:2.7.7.108]	4.6e-21
8922	KOfam	K01679	fumarate hydratase, class II [EC:4.2.1.2]	1.5e-243
8846	KOfam	K03496	chromosome partitioning protein	2.7e-61
8849	KOfam	K03496	chromosome partitioning protein	1.2e-56
8833	KOfam	K09144	uncharacterized protein	3e-43
8855	KOfam	K00571	site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72]	1.7e-66
8923	KOfam	K00029	malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+) [EC:1.1.1.40]	1.5e-225
8850	KOfam	K03497	ParB family transcriptional regulator, chromosome partitioning protein	1.2e-42
8847	KOfam	K03497	ParB family transcriptional regulator, chromosome partitioning protein	1.2e-29
8886	KOfam	K02028	polar amino acid transport system ATP-binding protein [EC:7.4.2.1]	1.7e-131
8932	KOfam	K06893	uncharacterized protein	1.4e-30
8885	KOfam	K02029	polar amino acid transport system permease protein	2.4e-66
8915	KOfam	K00428	cytochrome c peroxidase [EC:1.11.1.5]	1e-86
8930	KOfam	K01720	2-methylcitrate dehydratase [EC:4.2.1.79]	5.3e-91
8887	KOfam	K09022	2-iminobutanoate/2-iminopropanoate deaminase [EC:3.5.99.10]	1.4e-35
8940	KOfam	K04063	lipoyl-dependent peroxiredoxin [EC:1.11.1.28]	5.8e-53
8963	KOfam	K07492	putative transposase	7.4e-45
8964	KOfam	K07492	putative transposase	1e-23
8917	KOfam	K21695	protein AaeX	9.2e-15
8848	KOfam	K18996	replication initiation protein RepC	3.1e-172
8862	KOfam	K07493	putative transposase	8.4e-93
8865	KOfam	K07493	putative transposase	3.3e-87
8872	KOfam	K07493	putative transposase	1.5e-34
8978	KOfam	K01989	putative tryptophan/tyrosine transport system substrate-binding protein	8.1e-45
8907	KOfam	K08172	MFS transporter, MHS family, shikimate and dehydroshikimate transport protein	7e-159
8957	KOfam	K07494	putative transposase	6e-38
8882	KOfam	K22210	D-glutamate cyclase [EC:4.2.1.48]	6.9e-56
8994	KOfam	K04764	integration host factor subunit alpha	5.8e-41
8920	KOfam	K03778	D-lactate dehydrogenase [EC:1.1.1.28]	1.4e-156
9010	KOfam	K07085	putative transport protein	5.5e-153
8965	KOfam	K00661	maltose O-acetyltransferase [EC:2.3.1.79]	3.8e-80
8970	KOfam	K07483	transposase	1.6e-28
9007	KOfam	K07483	transposase	2.1e-18
8971	KOfam	K07497	putative transposase	7.5e-56
9006	KOfam	K07497	putative transposase	3.1e-43
8914	KOfam	K07497	putative transposase	6.2e-16
8976	KOfam	K07497	putative transposase	3.8e-15
8988	KOfam	K07497	putative transposase	4.5e-15
9020	KOfam	K07497	putative transposase	1.1e-14
8892	KOfam	K06400	site-specific DNA recombinase	6e-70
9022	KOfam	K07482	transposase, IS30 family	1.1e-124
9208	KOfam	K00242	succinate dehydrogenase membrane anchor subunit	1e-34
9220	KOfam	K01610	phosphoenolpyruvate carboxykinase (ATP) [EC:4.1.1.49]	5.7e-231
9211	KOfam	K12137	hydrogenase-4 component B [EC:1.-.-.-]	2.9e-215
9196	KOfam	K00331	NADH-quinone oxidoreductase subunit B [EC:7.1.1.2]	1.1e-98
9169	KOfam	K07106	N-acetylmuramic acid 6-phosphate etherase [EC:4.2.1.126]	2.9e-109
9113	KOfam	K01560	2-haloacid dehalogenase [EC:3.8.1.2]	2.5e-54
9217	KOfam	K00643	5-aminolevulinate synthase [EC:2.3.1.37]	7.6e-131
9214	KOfam	K12141	hydrogenase-4 component F [EC:1.-.-.-]	4.3e-167
9213	KOfam	K12140	hydrogenase-4 component E [EC:1.-.-.-]	2e-74
9025	KOfam	K03313	Na+:H+ antiporter, NhaA family	1e-71
9027	KOfam	K03313	Na+:H+ antiporter, NhaA family	3.1e-64
9114	KOfam	K16137	TetR/AcrR family transcriptional regulator, transcriptional repressor for nem operon	5.6e-48
9194	KOfam	K03089	RNA polymerase sigma-32 factor	6.2e-127
9083	KOfam	K03089	RNA polymerase sigma-32 factor	1e-126
9090	KOfam	K03704	cold shock protein	4.7e-33
9184	KOfam	K03704	cold shock protein	9.6e-31
9118	KOfam	K03324	phosphate:Na+ symporter	2.7e-166
9112	KOfam	K00799	glutathione S-transferase [EC:2.5.1.18]	2.8e-31
9109	KOfam	K00799	glutathione S-transferase [EC:2.5.1.18]	7.1e-26
9168	KOfam	K00820	glutamine---fructose-6-phosphate transaminase (isomerizing) [EC:2.6.1.16]	6.6e-56
9170	KOfam	K18676	glucosamine kinase [EC:2.7.1.8]	1.9e-102
9138	KOfam	K00986	RNA-directed DNA polymerase [EC:2.7.7.49]	4.6e-102
9049	KOfam	K00986	RNA-directed DNA polymerase [EC:2.7.7.49]	5.9e-94
9152	KOfam	K00986	RNA-directed DNA polymerase [EC:2.7.7.49]	4.5e-28
9207	KOfam	K00239	succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1]	6.6e-237
9171	KOfam	K01443	N-acetylglucosamine-6-phosphate deacetylase [EC:3.5.1.25]	2.5e-119
9139	KOfam	K07492	putative transposase	1.2e-39
9117	KOfam	K07492	putative transposase	1.8e-39
9164	KOfam	K07492	putative transposase	1.8e-39
9140	KOfam	K07492	putative transposase	7.8e-31
9116	KOfam	K07492	putative transposase	4.4e-27
9165	KOfam	K07492	putative transposase	4.4e-27
9044	KOfam	K07493	putative transposase	9e-93
9094	KOfam	K07493	putative transposase	9.2e-93
9157	KOfam	K07493	putative transposase	9.2e-93
9028	KOfam	K07493	putative transposase	3.6e-87
9075	KOfam	K07493	putative transposase	3.6e-87
9101	KOfam	K07493	putative transposase	3.6e-87
9146	KOfam	K07487	transposase	5.8e-132
9077	KOfam	K07487	transposase	5.2e-92
9142	KOfam	K07487	transposase	4.2e-59
9069	KOfam	K01989	putative tryptophan/tyrosine transport system substrate-binding protein	7.5e-48
9111	KOfam	K14189	uncharacterized oxidoreductase [EC:1.-.-.-]	9.6e-65
9098	KOfam	K08172	MFS transporter, MHS family, shikimate and dehydroshikimate transport protein	2.7e-164
9203	KOfam	K07494	putative transposase	8.4e-22
9112	KOfam	K11209	GSH-dependent disulfide-bond oxidoreductase [EC:1.8.4.-]	9e-85
9179	KOfam	K08177	MFS transporter, OFA family, oxalate/formate antiporter	3.9e-115
9180	KOfam	K01999	branched-chain amino acid transport system substrate-binding protein	2.9e-51
9042	KOfam	K07483	transposase	2.3e-18
9041	KOfam	K07497	putative transposase	3.4e-43
9151	KOfam	K07497	putative transposase	1.3e-13
9060	KOfam	K00059	3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]	9e-94
9123	KOfam	K06400	site-specific DNA recombinase	4.2e-74
9150	KOfam	K06400	site-specific DNA recombinase	2.1e-63
9234	KOfam	K06400	site-specific DNA recombinase	2.1e-63
9183	KOfam	K06400	site-specific DNA recombinase	3.3e-58
9081	KOfam	K05524	ferredoxin	3.6e-56
9192	KOfam	K05524	ferredoxin	1.1e-55
9107	KOfam	K01781	mandelate racemase [EC:5.1.2.2]	3e-147
9144	KOfam	K07482	transposase, IS30 family	1.3e-55
9145	KOfam	K07482	transposase, IS30 family	9e-42
5555	KOfam	K08970	nickel/cobalt transporter (NicO) family protein	2.2e-25
5485	KOfam	K02864	large subunit ribosomal protein L10	1.2e-52
5463	KOfam	K02904	large subunit ribosomal protein L29	1.4e-25
5471	KOfam	K02906	large subunit ribosomal protein L3	4.5e-109
5490	KOfam	K02867	large subunit ribosomal protein L11	5.5e-74
5453	KOfam	K02907	large subunit ribosomal protein L30	1.8e-20
5395	KOfam	K07499	putative transposase	3.1e-26
5489	KOfam	K02863	large subunit ribosomal protein L1	3.8e-95
5424	KOfam	K04750	PhnB protein	1.1e-43
5452	KOfam	K02876	large subunit ribosomal protein L15	3.2e-64
5461	KOfam	K02874	large subunit ribosomal protein L14	1.3e-65
5450	KOfam	K00939	adenylate kinase [EC:2.7.4.3]	3.3e-67
5435	KOfam	K06179	23S rRNA pseudouridine955/2504/2580 synthase [EC:5.4.99.24]	7.1e-143
5408	KOfam	K20975	two-component system, sensor histidine kinase [EC:2.7.13.3]	6.4e-148
5388	KOfam	K00817	histidinol-phosphate aminotransferase [EC:2.6.1.9]	2.8e-92
5492	KOfam	K03073	preprotein translocase subunit SecE	6.7e-26
5409	KOfam	K04090	indolepyruvate ferredoxin oxidoreductase [EC:1.2.7.8]	0
5556	KOfam	K01061	carboxymethylenebutenolidase [EC:3.1.1.45]	1.7e-43
5467	KOfam	K02965	small subunit ribosomal protein S19	1.2e-47
5567	KOfam	K16079	outer membrane immunogenic protein	1.1e-63
5448	KOfam	K02948	small subunit ribosomal protein S11	3.5e-57
5462	KOfam	K02961	small subunit ribosomal protein S17	7.1e-37
5454	KOfam	K02988	small subunit ribosomal protein S5	9.8e-76
5451	KOfam	K03076	preprotein translocase subunit SecY	1.3e-191
5474	KOfam	K02355	elongation factor G	0
5482	KOfam	K03046	DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]	0
5473	KOfam	K02358	elongation factor Tu	2.2e-252
5491	KOfam	K02601	transcription termination/antitermination protein NusG	3.4e-70
5449	KOfam	K02952	small subunit ribosomal protein S13	5.2e-59
5472	KOfam	K02946	small subunit ribosomal protein S10	9.7e-50
5476	KOfam	K02950	small subunit ribosomal protein S12	9.9e-73
5475	KOfam	K02992	small subunit ribosomal protein S7	1.9e-70
5429	KOfam	K17838	beta-lactamase class D [EC:3.5.2.6]	2.2e-94
