gene_callers_id	source	accession	function	e_value
8872	KOfam	K09931	uncharacterized protein	3e-55
8923	KOfam	K03821	poly[(R)-3-hydroxyalkanoate] polymerase subunit PhaC [EC:2.3.1.304]	4.5e-239
8834	KOfam	K01895	acetyl-CoA synthetase [EC:6.2.1.1]	4.3e-239
8931	KOfam	K19200	isopenicillin-N N-acyltransferase like protein	9.4e-47
8760	KOfam	K20531	type IV secretion system protein TrbF	1.8e-111
8756	KOfam	K20530	type IV secretion system protein TrbE [EC:7.4.2.8]	0
8761	KOfam	K20532	type IV secretion system protein TrbG	1.1e-113
8806	KOfam	K01271	Xaa-Pro dipeptidase [EC:3.4.13.9]	3.3e-88
8778	KOfam	K01271	Xaa-Pro dipeptidase [EC:3.4.13.9]	8.7e-79
8929	KOfam	K01462	peptide deformylase [EC:3.5.1.88]	1.1e-55
8762	KOfam	K20533	type IV secretion system protein TrbI	2.9e-146
8761	KOfam	K20533	type IV secretion system protein TrbI	9.3e-118
8753	KOfam	K20527	type IV secretion system protein TrbB [EC:7.4.2.8]	3.9e-162
8912	KOfam	K05972	acetylxylan esterase [EC:3.1.1.72]	1.3e-66
8883	KOfam	K22894	SARP family transcriptional regulator, regulator of embCAB operon	5.2e-42
8755	KOfam	K20529	type IV secretion system protein TrbD	5.5e-39
8754	KOfam	K20528	type IV secretion system protein TrbC	1.5e-46
8757	KOfam	K20266	type IV secretion system protein TrbJ	6.1e-73
8911	KOfam	K00986	RNA-directed DNA polymerase [EC:2.7.7.49]	4.7e-92
8738	KOfam	K00986	RNA-directed DNA polymerase [EC:2.7.7.49]	1.1e-36
8737	KOfam	K00986	RNA-directed DNA polymerase [EC:2.7.7.49]	2.9e-34
8759	KOfam	K07344	type IV secretion system protein TrbL	1.6e-118
8806	KOfam	K15783	ectoine hydrolase [EC:3.5.4.44]	2.5e-159
8824	KOfam	K07486	transposase	1.8e-21
8822	KOfam	K07486	transposase	1.3e-16
8765	KOfam	K22955	acyl homoserine lactone synthase [EC:2.3.1.184]	1.1e-80
8766	KOfam	K19732	LuxR family transcriptional regulator, activator of conjugal transfer of Ti plasmids	1.4e-82
8908	KOfam	K03781	catalase [EC:1.11.1.6]	2.3e-62
8894	KOfam	K25587	glutathione-S-conjugate glycine hydrolase [EC:3.4.17.25]	1.2e-41
8917	KOfam	K01989	putative tryptophan/tyrosine transport system substrate-binding protein	5e-38
8906	KOfam	K01989	putative tryptophan/tyrosine transport system substrate-binding protein	7.5e-38
8836	KOfam	K06200	carbon starvation protein	1e-232
8744	KOfam	K07484	transposase	2.4e-21
8831	KOfam	K01999	branched-chain amino acid transport system substrate-binding protein	2.8e-60
8741	KOfam	K07481	transposase, IS5 family	2.6e-45
8797	KOfam	K07481	transposase, IS5 family	1.7e-25
8742	KOfam	K07483	transposase	1.1e-15
8749	KOfam	K07483	transposase	3.9e-15
8743	KOfam	K07483	transposase	1.1e-14
8915	KOfam	K07497	putative transposase	5.9e-34
8767	KOfam	K07497	putative transposase	7.6e-20
8916	KOfam	K07497	putative transposase	5.2e-16
8880	KOfam	K01569	oxalate decarboxylase [EC:4.1.1.2]	4.4e-104
8843	KOfam	K14986	two-component system, LuxR family, sensor kinase FixL [EC:2.7.13.3]	1.8e-123
8746	KOfam	K06400	site-specific DNA recombinase	1e-67
1192	KOfam	K09688	capsular polysaccharide transport system permease protein	9.9e-68
1154	KOfam	K01607	4-carboxymuconolactone decarboxylase [EC:4.1.1.44]	1.9e-10
1062	KOfam	K09919	uncharacterized protein	4e-183
1194	KOfam	K09689	capsular polysaccharide transport system ATP-binding protein [EC:7.6.2.12]	6.4e-101
1178	KOfam	K13821	RHH-type transcriptional regulator, proline utilization regulon repressor / proline dehydrogenase / delta 1-pyrroline-5-carboxylate dehydrogenase [EC:1.5.5.2 1.2.1.88]	0
1040	KOfam	K02913	large subunit ribosomal protein L33	2.5e-21
1189	KOfam	K01991	polysaccharide biosynthesis/export protein	9.8e-46
1079	KOfam	K07258	serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4]	1.7e-84
1097	KOfam	K05710	3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin component	4e-34
1019	KOfam	K08591	acyl phosphate:glycerol-3-phosphate acyltransferase [EC:2.3.1.275]	1.4e-72
1184	KOfam	K08988	putative membrane protein	1.6e-35
1149	KOfam	K01760	cysteine-S-conjugate beta-lyase [EC:4.4.1.13]	1.6e-154
1080	KOfam	K09539	DnaJ homolog subfamily C member 19	3e-24
1016	KOfam	K08641	zinc D-Ala-D-Ala dipeptidase [EC:3.4.13.22]	2.1e-80
1071	KOfam	K02030	polar amino acid transport system substrate-binding protein	1.9e-44
1150	KOfam	K02030	polar amino acid transport system substrate-binding protein	3e-28
1018	KOfam	K01465	dihydroorotase [EC:3.5.2.3]	2.2e-115
1056	KOfam	K02346	DNA polymerase IV [EC:2.7.7.7]	1.9e-138
1064	KOfam	K22900	tRNA (adenine37-N6)-methyltransferase [EC:2.1.1.-]	7.7e-34
1020	KOfam	K07001	NTE family protein	8e-41
1150	KOfam	K09969	general L-amino acid transport system substrate-binding protein	9.8e-172
1023	KOfam	K04096	DNA processing protein	5.7e-109
1069	KOfam	K01501	nitrilase [EC:3.5.5.1]	4.5e-105
1084	KOfam	K01918	pantoate--beta-alanine ligase [EC:6.3.2.1]	1e-124
1175	KOfam	K00386	sulfite dehydrogenase (cytochrome) subunit B [EC:1.8.2.1]	7.1e-42
1017	KOfam	K00609	aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]	2.1e-137
1176	KOfam	K03704	cold shock protein	4.4e-33
1167	KOfam	K04095	cell filamentation protein, protein adenylyltransferase [EC:2.7.7.108]	1.1e-21
1185	KOfam	K06872	uncharacterized protein	7.3e-81
1124	KOfam	K00375	GntR family transcriptional regulator / MocR family aminotransferase	2.6e-171
1035	KOfam	K12573	ribonuclease R [EC:3.1.13.1]	9.8e-241
1153	KOfam	K09972	general L-amino acid transport system ATP-binding protein [EC:7.4.2.1]	6.9e-146
1054	KOfam	K11443	two-component system, cell cycle response regulator DivK	1.6e-68
1198	KOfam	K00980	glycerol-3-phosphate cytidylyltransferase [EC:2.7.7.39]	6.3e-64
1070	KOfam	K14063	AraC family transcriptional regulator, positive regulator of tynA and feaB	8.3e-89
1076	KOfam	K03694	ATP-dependent Clp protease ATP-binding subunit ClpA	0
1152	KOfam	K09971	general L-amino acid transport system permease protein	2.6e-156
1090	KOfam	K00799	glutathione S-transferase [EC:2.5.1.18]	1.3e-22
1180	KOfam	K00799	glutathione S-transferase [EC:2.5.1.18]	4.8e-17
1057	KOfam	K09964	uncharacterized protein	3.3e-55
1151	KOfam	K09970	general L-amino acid transport system permease protein	9.4e-161
1163	KOfam	K01051	pectinesterase [EC:3.1.1.11]	7.1e-99
1165	KOfam	K01737	6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase [EC:4.2.3.12 4.1.2.50]	1.8e-46
1153	KOfam	K02028	polar amino acid transport system ATP-binding protein [EC:7.4.2.1]	1e-132
1025	KOfam	K01118	FMN-dependent NADH-azoreductase [EC:1.7.1.17]	4.9e-79
1204	KOfam	K00986	RNA-directed DNA polymerase [EC:2.7.7.49]	4e-32
1068	KOfam	K01091	phosphoglycolate phosphatase [EC:3.1.3.18]	2.3e-58
1136	KOfam	K07027	glycosyltransferase 2 family protein	8e-34
1058	KOfam	K09022	2-iminobutanoate/2-iminopropanoate deaminase [EC:3.5.99.10]	8.7e-32
1077	KOfam	K06891	ATP-dependent Clp protease adaptor protein ClpS	6.1e-41
1177	KOfam	K03719	Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein	6.9e-61
1051	KOfam	K03320	ammonium transporter, Amt family	1.2e-146
1066	KOfam	K26605	branched chain amino acid efflux pump	1.1e-16
1134	KOfam	K07486	transposase	6.6e-27
1135	KOfam	K07486	transposase	6e-26
1166	KOfam	K07492	putative transposase	4.7e-66
1131	KOfam	K01790	dTDP-4-dehydrorhamnose 3,5-epimerase [EC:5.1.3.13]	1.2e-68
1042	KOfam	K01989	putative tryptophan/tyrosine transport system substrate-binding protein	6.4e-59
1039	KOfam	K24116	N-acetyl-S-(2-succino)cysteine monooxygenase [EC:1.14.-.-]	3.5e-189
1032	KOfam	K00077	2-dehydropantoate 2-reductase [EC:1.1.1.169]	3.8e-82
1053	KOfam	K02488	two-component system, cell cycle response regulator [EC:2.7.7.65]	4.4e-190
1063	KOfam	K02503	histidine triad (HIT) family protein	3e-43
1191	KOfam	K10107	capsular polysaccharide transport system permease protein	3.2e-109
1193	KOfam	K10107	capsular polysaccharide transport system permease protein	1.6e-105
1015	KOfam	K09456	putative acyl-CoA dehydrogenase	3.2e-242
1107	KOfam	K07494	putative transposase	5.1e-24
1186	KOfam	K03744	LemA protein	1.9e-81
1125	KOfam	K07734	transcriptional regulator	4.4e-88
1145	KOfam	K07483	transposase	1e-27
1128	KOfam	K07483	transposase	2.7e-13
1146	KOfam	K07497	putative transposase	2.5e-36
1126	KOfam	K07497	putative transposase	2.9e-12
1034	KOfam	K03168	DNA topoisomerase I [EC:5.6.2.1]	2.7e-297
1095	KOfam	K00529	3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	1.9e-142
8319	KOfam	K06034	sulfopyruvate decarboxylase subunit alpha [EC:4.1.1.79]	2.3e-53
8293	KOfam	K00135	succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]	6.5e-211
8250	KOfam	K21310	methanethiol S-methyltransferase [EC:2.1.1.334]	5.2e-96
8146	KOfam	K03406	methyl-accepting chemotaxis protein	2.7e-76
8169	KOfam	K00046	gluconate 5-dehydrogenase [EC:1.1.1.69]	1.8e-117
8304	KOfam	K00640	serine O-acetyltransferase [EC:2.3.1.30]	9.2e-37
8166	KOfam	K07675	two-component system, NarL family, sensor histidine kinase UhpB [EC:2.7.13.3]	1e-83
8263	KOfam	K01012	biotin synthase [EC:2.8.1.6]	4.4e-151
8165	KOfam	K07689	two-component system, NarL family, invasion response regulator UvrY	2.9e-81
8129	KOfam	K02392	flagellar basal-body rod protein FlgG	8.6e-109
8130	KOfam	K02386	flagellar basal body P-ring formation protein FlgA	8.1e-31
8259	KOfam	K01658	anthranilate synthase component II [EC:4.1.3.27]	1.3e-89
8260	KOfam	K01665	para-aminobenzoate synthetase component I [EC:2.6.1.85]	3.9e-163
8126	KOfam	K02387	flagellar basal-body rod protein FlgB	2.9e-31
8133	KOfam	K02393	flagellar L-ring protein FlgH	3.9e-69
8276	KOfam	K02032	peptide/nickel transport system ATP-binding protein	6.9e-238
8120	KOfam	K02556	chemotaxis protein MotA	2.5e-64
8159	KOfam	K16079	outer membrane immunogenic protein	1.4e-61
8248	KOfam	K16079	outer membrane immunogenic protein	4e-53
8128	KOfam	K02408	flagellar hook-basal body complex protein FliE	8.8e-19
8276	KOfam	K02031	peptide/nickel transport system ATP-binding protein	2.8e-214
8176	KOfam	K03893	arsenical pump membrane protein	1.4e-138
8266	KOfam	K01935	dethiobiotin synthetase [EC:6.3.3.3]	2.7e-64
8258	KOfam	K03897	lysine N6-hydroxylase [EC:1.14.13.59]	6.1e-152
8280	KOfam	K02035	peptide/nickel transport system substrate-binding protein	2.2e-87
8131	KOfam	K02394	flagellar P-ring protein FlgI	1.1e-155
8135	KOfam	K02419	flagellar biosynthesis protein FliP	1.8e-101
8282	KOfam	K22087	methylglutamate dehydrogenase subunit D [EC:1.5.99.5]	3.6e-52
8283	KOfam	K22086	methylglutamate dehydrogenase subunit C [EC:1.5.99.5]	0
8317	KOfam	K01475	isatin hydrolase [EC:3.5.2.20]	4.1e-102
8277	KOfam	K02034	peptide/nickel transport system permease protein	4.7e-93
8285	KOfam	K22084	methylglutamate dehydrogenase subunit A [EC:1.5.99.5]	6.2e-237
8284	KOfam	K22085	methylglutamate dehydrogenase subunit B [EC:1.5.99.5]	7.6e-40
8271	KOfam	K04095	cell filamentation protein, protein adenylyltransferase [EC:2.7.7.108]	4.6e-17
8121	KOfam	K02416	flagellar motor switch protein FliM	1.1e-62
8123	KOfam	K02417	flagellar motor switch protein FliN	1.1e-35
8296	KOfam	K01491	methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.5 3.5.4.9]	5.9e-126
8293	KOfam	K15786	aspartate-semialdehyde dehydrogenase [EC:1.2.1.-]	1.9e-229
8125	KOfam	K02401	flagellar biosynthesis protein FlhB	1.8e-116
8134	KOfam	K02415	flagellar protein FliL	2e-19
8254	KOfam	K01874	methionyl-tRNA synthetase [EC:6.1.1.10]	1.4e-69
8300	KOfam	K01451	hippurate hydrolase [EC:3.5.1.32]	1.5e-162
8294	KOfam	K15785	L-2,4-diaminobutyrate transaminase [EC:2.6.1.76]	3.8e-232
8234	KOfam	K21395	TRAP-type transport system periplasmic protein	6.2e-68
8148	KOfam	K24158	thioredoxin-dependent peroxiredoxin [EC:1.11.1.24]	5.2e-108
8313	KOfam	K18138	multidrug efflux pump	0
8124	KOfam	K02410	flagellar motor switch protein FliG	3.9e-74
8127	KOfam	K02388	flagellar basal-body rod protein FlgC	8.6e-51
8236	KOfam	K11690	C4-dicarboxylate transporter, DctM subunit	9.2e-140
8243	KOfam	K00789	S-adenosylmethionine synthetase [EC:2.5.1.6]	6.8e-168
8267	KOfam	K00833	adenosylmethionine---8-amino-7-oxononanoate aminotransferase [EC:2.6.1.62]	2.8e-156
8247	KOfam	K18098	LuxR family transcriptional regulator, quorum-sensing system regulator BjaR1	6.7e-63
8292	KOfam	K03719	Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein	3.6e-48
8297	KOfam	K03719	Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein	3.4e-47
8256	KOfam	K21195	2-aminoethylphosphonate dioxygenase [EC:1.14.11.46]	1.3e-83
8242	KOfam	K01251	adenosylhomocysteinase [EC:3.13.2.1]	1.5e-230
8309	KOfam	K07486	transposase	1.7e-74
8315	KOfam	K07486	transposase	7.4e-53
8283	KOfam	K00302	sarcosine oxidase, subunit alpha [EC:1.5.3.24 1.5.3.1]	0
8236	KOfam	K01578	malonyl-CoA decarboxylase [EC:4.1.1.9]	1.1e-109
8179	KOfam	K13587	two-component system, cell cycle sensor histidine kinase and response regulator CckA [EC:2.7.13.3]	6.4e-165
8264	KOfam	K01579	aspartate 1-decarboxylase [EC:4.1.1.11]	2.6e-61
8178	KOfam	K08978	bacterial/archaeal transporter family protein	2.5e-57
8198	KOfam	K01989	putative tryptophan/tyrosine transport system substrate-binding protein	7.6e-55
8314	KOfam	K01989	putative tryptophan/tyrosine transport system substrate-binding protein	3.8e-52
8281	KOfam	K01433	formyltetrahydrofolate deformylase [EC:3.5.1.10]	1.7e-144
8247	KOfam	K19731	LuxR family transcriptional regulator, quorum-sensing system regulator CciR	1.2e-63
8186	KOfam	K06995	uncharacterized protein	2.6e-26
8298	KOfam	K01754	threonine dehydratase [EC:4.3.1.19]	2.6e-118
8289	KOfam	K00259	alanine dehydrogenase [EC:1.4.1.1]	7.9e-172
8168	KOfam	K00098	L-idonate 5-dehydrogenase [EC:1.1.1.264]	7.6e-146
8312	KOfam	K03585	membrane fusion protein, multidrug efflux system	2.8e-106
8282	KOfam	K00305	sarcosine oxidase, subunit gamma [EC:1.5.3.24 1.5.3.1]	5.6e-43
1797	KOfam	K03574	8-oxo-dGTP diphosphatase [EC:3.6.1.55]	1.6e-21
1738	KOfam	K01607	4-carboxymuconolactone decarboxylase [EC:4.1.1.44]	4.7e-06
1628	KOfam	K03830	putative acetyltransferase [EC:2.3.1.-]	5.2e-24
1646	KOfam	K00123	formate dehydrogenase major subunit [EC:1.17.1.9]	1.9e-268
1750	KOfam	K03406	methyl-accepting chemotaxis protein	9.8e-62
1644	KOfam	K00127	formate dehydrogenase subunit gamma	8.3e-81
1814	KOfam	K00697	trehalose 6-phosphate synthase [EC:2.4.1.15 2.4.1.347]	1e-174
1756	KOfam	K01004	phosphatidylcholine synthase [EC:2.7.8.24]	2.8e-84
