gene_callers_id	source	accession	function	e_value
7016	KOfam	K03414	chemotaxis protein CheZ	1.1e-48
6968	KOfam	K07263	zinc protease [EC:3.4.24.-]	1.5e-127
6969	KOfam	K07263	zinc protease [EC:3.4.24.-]	1.4e-81
6938	KOfam	K01821	4-oxalocrotonate tautomerase [EC:5.3.2.6]	9.8e-19
6949	KOfam	K07115	23S rRNA (adenine2030-N6)-methyltransferase [EC:2.1.1.266]	2e-110
6990	KOfam	K03601	exodeoxyribonuclease VII large subunit [EC:3.1.11.6]	1.6e-168
6980	KOfam	K11991	tRNA(adenine34) deaminase [EC:3.5.4.33]	4.6e-69
7007	KOfam	K04033	AraC family transcriptional regulator, ethanolamine operon transcriptional activator	3.4e-53
6973	KOfam	K01759	lactoylglutathione lyase [EC:4.4.1.5]	1.3e-31
6995	KOfam	K00912	tetraacyldisaccharide 4'-kinase [EC:2.7.1.130]	1.1e-106
6895	KOfam	K23107	1-deoxyxylulose-5-phosphate synthase [EC:1.1.-.-]	1.3e-107
6904	KOfam	K03566	LysR family transcriptional regulator, glycine cleavage system transcriptional activator	7.3e-98
6977	KOfam	K03572	DNA mismatch repair protein MutL	7.6e-217
6936	KOfam	K00286	pyrroline-5-carboxylate reductase [EC:1.5.1.2]	7.1e-83
6948	KOfam	K01166	ribonuclease T2 [EC:4.6.1.19]	3.3e-37
6962	KOfam	K03413	two-component system, chemotaxis family, chemotaxis protein CheY	1.3e-46
6996	KOfam	K02527	3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]	9.8e-75
6997	KOfam	K02527	3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]	2e-56
6954	KOfam	K08744	cardiolipin synthase (CMP-forming) [EC:2.7.8.41]	1.6e-54
6982	KOfam	K01945	phosphoribosylamine---glycine ligase [EC:6.3.4.13]	1.2e-211
6979	KOfam	K06178	23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]	6.6e-128
6959	KOfam	K07058	membrane protein	4.9e-82
6981	KOfam	K01561	haloacetate dehalogenase [EC:3.8.1.3]	4e-136
7006	KOfam	K09761	16S rRNA (uracil1498-N3)-methyltransferase [EC:2.1.1.193]	1.6e-65
6944	KOfam	K07638	two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]	7e-138
6922	KOfam	K01061	carboxymethylenebutenolidase [EC:3.1.1.45]	5.8e-55
6992	KOfam	K01061	carboxymethylenebutenolidase [EC:3.1.1.45]	3.7e-28
7011	KOfam	K20534	polyisoprenyl-phosphate glycosyltransferase [EC:2.4.-.-]	4.9e-127
6951	KOfam	K16079	outer membrane immunogenic protein	4.7e-57
6928	KOfam	K00948	ribose-phosphate pyrophosphokinase [EC:2.7.6.1]	1.5e-137
6907	KOfam	K03702	excinuclease ABC subunit B	0
7018	KOfam	K04078	chaperonin GroES	7.5e-48
6953	KOfam	K03703	excinuclease ABC subunit C	1.8e-205
7013	KOfam	K09945	uncharacterized protein	7.6e-57
6930	KOfam	K01921	D-alanine-D-alanine ligase [EC:6.3.2.4]	1.4e-69
6966	KOfam	K03101	signal peptidase II [EC:3.4.23.36]	1.4e-41
7022	KOfam	K03303	lactate permease	8.8e-179
6934	KOfam	K00794	6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]	1.6e-46
6889	KOfam	K00812	aspartate aminotransferase [EC:2.6.1.1]	7.7e-185
7026	KOfam	K11472	glycolate dehydrogenase FAD-binding subunit [EC:1.1.99.14]	3.7e-126
6950	KOfam	K03704	cold shock protein	7.3e-34
7026	KOfam	K11473	glycolate dehydrogenase iron-sulfur subunit [EC:1.1.99.14]	5.2e-168
6921	KOfam	K09806	ubiquinone biosynthesis accessory factor UbiK	3e-12
7010	KOfam	K00765	ATP phosphoribosyltransferase [EC:2.4.2.17]	1.2e-67
6954	KOfam	K00995	CDP-diacylglycerol---glycerol-3-phosphate 3-phosphatidyltransferase [EC:2.7.8.5]	1.1e-40
6918	KOfam	K01056	peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]	6e-77
6890	KOfam	K00799	glutathione S-transferase [EC:2.5.1.18]	9.7e-35
6899	KOfam	K00799	glutathione S-transferase [EC:2.5.1.18]	1e-18
6882	KOfam	K00014	shikimate dehydrogenase [EC:1.1.1.25]	6.9e-97
6925	KOfam	K05810	purine-nucleoside/S-methyl-5'-thioadenosine phosphorylase / adenosine deaminase [EC:2.4.2.1 2.4.2.28 3.5.4.4]	6.5e-48
6926	KOfam	K05810	purine-nucleoside/S-methyl-5'-thioadenosine phosphorylase / adenosine deaminase [EC:2.4.2.1 2.4.2.28 3.5.4.4]	2.2e-25
6970	KOfam	K15034	ribosome-associated protein	1.8e-61
7000	KOfam	K01092	myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25]	3.6e-66
6965	KOfam	K01870	isoleucyl-tRNA synthetase [EC:6.1.1.5]	6.9e-243
6978	KOfam	K08316	16S rRNA (guanine966-N2)-methyltransferase [EC:2.1.1.171]	1.6e-68
7029	KOfam	K08738	cytochrome c	6.5e-27
6972	KOfam	K08738	cytochrome c	4.6e-22
6883	KOfam	K03321	sulfate permease, SulP family	7.6e-143
7019	KOfam	K04077	chaperonin GroEL [EC:5.6.1.7]	5.9e-277
6923	KOfam	K13292	phosphatidylglycerol---prolipoprotein diacylglyceryl transferase [EC:2.5.1.145]	1.1e-82
6937	KOfam	K18700	fluoroacetyl-CoA thioesterase [EC:3.1.2.29]	4.9e-45
6941	KOfam	K00826	branched-chain amino acid aminotransferase [EC:2.6.1.42]	1.1e-138
6900	KOfam	K07486	transposase	1.2e-55
7003	KOfam	K03179	4-hydroxybenzoate polyprenyltransferase [EC:2.5.1.39]	1.8e-119
6960	KOfam	K13593	cyclic-di-GMP phosphodiesterase, flagellum assembly factor TipF	1.2e-182
7034	KOfam	K02919	large subunit ribosomal protein L36	7.4e-14
6955	KOfam	K03636	sulfur-carrier protein	1.2e-15
