gene_callers_id	source	accession	function	e_value
3700	KOfam	K02871	large subunit ribosomal protein L13	8.4e-71
3662	KOfam	K17662	cytochrome b pre-mRNA-processing protein 3	1.6e-47
3653	KOfam	K07738	transcriptional repressor NrdR	1.6e-68
3710	KOfam	K04751	nitrogen regulatory protein P-II 1	1.4e-63
3715	KOfam	K01358	ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]	2.7e-105
3655	KOfam	K00793	riboflavin synthase [EC:2.5.1.9]	2e-76
3670	KOfam	K14731	epsilon-lactone hydrolase [EC:3.1.1.83]	6.9e-73
3620	KOfam	K02621	topoisomerase IV subunit A [EC:5.6.2.2]	3.3e-299
3588	KOfam	K13936	malonate transporter and related proteins	3.7e-69
3697	KOfam	K06929	uncharacterized protein	9e-72
3711	KOfam	K23997	ADP-dependent NAD(P)H-hydrate dehydratase / NAD(P)H-hydrate epimerase [EC:4.2.1.136 5.1.99.6]	3.7e-153
3612	KOfam	K03474	pyridoxine 5-phosphate synthase [EC:2.6.99.2]	5.1e-115
3623	KOfam	K13075	N-acyl homoserine lactone hydrolase [EC:3.1.1.81]	1.7e-74
3634	KOfam	K01698	porphobilinogen synthase [EC:4.2.1.24]	2.2e-171
3598	KOfam	K02434	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7]	1.2e-224
3641	KOfam	K01673	carbonic anhydrase [EC:4.2.1.1]	2.7e-44
3594	KOfam	K02435	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C [EC:6.3.5.6 6.3.5.7]	1.5e-30
3640	KOfam	K07001	NTE family protein	1.9e-46
3659	KOfam	K15987	K(+)-stimulated pyrophosphate-energized sodium pump [EC:7.2.3.1]	2.4e-303
3611	KOfam	K01139	GTP diphosphokinase / guanosine-3',5'-bis(diphosphate) 3'-diphosphatase [EC:2.7.6.5 3.1.7.2]	9.9e-266
3610	KOfam	K03060	DNA-directed RNA polymerase subunit omega [EC:2.7.7.6]	7.8e-31
