gene_callers_id	source	accession	function	e_value
2991	KOfam	K03561	biopolymer transport protein ExbB	3.9e-54
3030	KOfam	K03198	type IV secretion system protein VirB3	7.1e-40
3112	KOfam	K09700	uncharacterized protein	2.7e-39
3040	KOfam	K03205	type IV secretion system protein VirD4 [EC:7.4.2.8]	8.2e-161
3110	KOfam	K07507	putative Mg2+ transporter-C (MgtC) family protein	6.2e-46
2991	KOfam	K03562	biopolymer transport protein TolQ	5.1e-108
3037	KOfam	K03204	type IV secretion system protein VirB9	4.1e-95
3031	KOfam	K03199	type IV secretion system protein VirB4 [EC:7.4.2.8]	0
3032	KOfam	K03200	type IV secretion system protein VirB5	3.8e-46
3034	KOfam	K03201	type IV secretion system protein VirB6	4.1e-45
3036	KOfam	K03203	type IV secretion system protein VirB8	7.4e-72
2990	KOfam	K03559	biopolymer transport protein ExbD	3e-33
2982	KOfam	K03798	cell division protease FtsH [EC:3.4.24.-]	4.9e-293
3044	KOfam	K00520	mercuric reductase [EC:1.16.1.1]	5.3e-219
2994	KOfam	K17840	aminoglycoside 2'-N-acetyltransferase I [EC:2.3.1.59]	2.9e-32
3047	KOfam	K00221	alkylmercury lyase [EC:4.99.1.2]	1.5e-47
3055	KOfam	K21600	CsoR family transcriptional regulator, copper-sensing transcriptional repressor	5e-36
3087	KOfam	K16079	outer membrane immunogenic protein	1.8e-40
3000	KOfam	K04079	molecular chaperone HtpG	5.9e-208
3077	KOfam	K07798	membrane fusion protein, copper/silver efflux system	1.3e-143
3087	KOfam	K16080	high affinity Mn2+ porin	2.3e-187
3080	KOfam	K03088	RNA polymerase sigma-70 factor, ECF subfamily	1.3e-31
2985	KOfam	K03640	peptidoglycan-associated lipoprotein	3.8e-58
3054	KOfam	K01533	P-type Cu2+ transporter [EC:7.2.2.9]	1.4e-280
3078	KOfam	K07787	copper/silver efflux system protein	0
2988	KOfam	K03641	TolB protein	1.7e-80
3101	KOfam	K16264	cobalt-zinc-cadmium efflux system protein	2.9e-126
3127	KOfam	K03496	chromosome partitioning protein	1.8e-56
3121	KOfam	K07154	serine/threonine-protein kinase HipA [EC:2.7.11.1]	3.9e-13
3126	KOfam	K03497	ParB family transcriptional regulator, chromosome partitioning protein	9.9e-42
3015	KOfam	K03497	ParB family transcriptional regulator, chromosome partitioning protein	3.1e-29
2983	KOfam	K04075	tRNA(Ile)-lysidine synthase [EC:6.3.4.19]	9.6e-88
3109	KOfam	K01534	Zn2+/Cd2+-exporting ATPase [EC:7.2.2.12 7.2.2.21]	5.9e-276
3034	KOfam	K07344	type IV secretion system protein TrbL	4.2e-26
3077	KOfam	K15727	membrane fusion protein, heavy metal efflux system	2.5e-83
3027	KOfam	K22955	acyl homoserine lactone synthase [EC:2.3.1.184]	2.4e-81
3069	KOfam	K01155	type II restriction enzyme [EC:3.1.21.4]	7.9e-28
3026	KOfam	K19732	LuxR family transcriptional regulator, activator of conjugal transfer of Ti plasmids	5e-77
3128	KOfam	K18996	replication initiation protein RepC	6.4e-173
3106	KOfam	K15726	heavy metal efflux system protein	0
3050	KOfam	K07493	putative transposase	8e-84
3048	KOfam	K08365	MerR family transcriptional regulator, mercuric resistance operon regulatory protein	2.6e-56
3059	KOfam	K22348	manganese oxidase [EC:1.16.3.3]	6.1e-220
3103	KOfam	K15725	outer membrane protein, heavy metal efflux system	2.7e-82
3028	KOfam	K03194	type IV secretion system protein VirB1	5.8e-23
3024	KOfam	K02314	replicative DNA helicase [EC:5.6.2.3]	1.5e-164
2992	KOfam	K06199	fluoride exporter	1.2e-29
3054	KOfam	K17686	P-type Cu+ transporter [EC:7.2.2.8]	0
3038	KOfam	K03195	type IV secretion system protein VirB10	6.8e-113
3029	KOfam	K03197	type IV secretion system protein VirB2	9.9e-31
3084	KOfam	K07497	putative transposase	5.3e-10
3046	KOfam	K08363	mercuric ion transport protein	1.5e-45
2993	KOfam	K04564	superoxide dismutase, Fe-Mn family [EC:1.15.1.1]	4.7e-89
3039	KOfam	K03196	type IV secretion system protein VirB11 [EC:7.4.2.8]	1.6e-139
4132	KOfam	K01835	phosphoglucomutase [EC:5.4.2.2]	7.2e-106
4164	KOfam	K01821	4-oxalocrotonate tautomerase [EC:5.3.2.6]	3.5e-16
4171	KOfam	K03549	KUP system potassium uptake protein	4.5e-196
4095	KOfam	K01438	acetylornithine deacetylase [EC:3.5.1.16]	1.6e-96
4116	KOfam	K07667	two-component system, OmpR family, KDP operon response regulator KdpE	1e-91
4148	KOfam	K13821	RHH-type transcriptional regulator, proline utilization regulon repressor / proline dehydrogenase / delta 1-pyrroline-5-carboxylate dehydrogenase [EC:1.5.5.2 1.2.1.88]	0
4125	KOfam	K00485	dimethylaniline monooxygenase (N-oxide forming) / hypotaurine monooxygenase [EC:1.14.13.8 1.8.1.-]	2.8e-83
4064	KOfam	K04033	AraC family transcriptional regulator, ethanolamine operon transcriptional activator	3.5e-49
4093	KOfam	K00453	tryptophan 2,3-dioxygenase [EC:1.13.11.11]	5.7e-106
4059	KOfam	K03406	methyl-accepting chemotaxis protein	2.5e-80
4069	KOfam	K09936	bacterial/archaeal transporter family-2 protein	2.5e-43
4154	KOfam	K05301	sulfite dehydrogenase (cytochrome) subunit A [EC:1.8.2.1]	3.5e-199
4027	KOfam	K06153	undecaprenyl-diphosphatase [EC:3.6.1.27]	1.3e-83
4031	KOfam	K07098	uncharacterized protein	1.4e-77
4162	KOfam	K01576	benzoylformate decarboxylase [EC:4.1.1.7]	4.6e-218
4140	KOfam	K08988	putative membrane protein	1.1e-33
4105	KOfam	K00432	glutathione peroxidase [EC:1.11.1.9]	1.2e-59
4170	KOfam	K00817	histidinol-phosphate aminotransferase [EC:2.6.1.9]	8.3e-117
4108	KOfam	K02033	peptide/nickel transport system permease protein	1e-118
4120	KOfam	K16079	outer membrane immunogenic protein	1.5e-54
4066	KOfam	K13075	N-acyl homoserine lactone hydrolase [EC:3.1.1.81]	1.9e-34
4168	KOfam	K21159	epoxide hydrolase	4e-152
4109	KOfam	K02035	peptide/nickel transport system substrate-binding protein	1.5e-96
4096	KOfam	K07005	uncharacterized protein	3e-51
4081	KOfam	K01104	protein-tyrosine phosphatase [EC:3.1.3.48]	3.2e-41
4048	KOfam	K09983	uncharacterized protein	5e-51
4043	KOfam	K05834	homoserine/homoserine lactone efflux protein	3.4e-52
4107	KOfam	K02034	peptide/nickel transport system permease protein	7.4e-100
4153	KOfam	K00386	sulfite dehydrogenase (cytochrome) subunit B [EC:1.8.2.1]	4e-42
4152	KOfam	K03704	cold shock protein	2.5e-32
4139	KOfam	K06872	uncharacterized protein	6.4e-71
4133	KOfam	K01714	4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7]	3.2e-79
4163	KOfam	K17837	metallo-beta-lactamase class B [EC:3.5.2.6]	7.5e-87
4097	KOfam	K00375	GntR family transcriptional regulator / MocR family aminotransferase	6.3e-149
4137	KOfam	K01692	enoyl-CoA hydratase [EC:4.2.1.17]	1.1e-75
4129	KOfam	K05350	beta-glucosidase [EC:3.2.1.21]	3.3e-181
4127	KOfam	K14063	AraC family transcriptional regulator, positive regulator of tynA and feaB	3.2e-78
4078	KOfam	K01915	glutamine synthetase [EC:6.3.1.2]	1.5e-108
4110	KOfam	K12941	aminobenzoyl-glutamate utilization protein B	2.5e-209
4103	KOfam	K05805	CreA protein	1.6e-77
4141	KOfam	K00799	glutathione S-transferase [EC:2.5.1.18]	5.9e-28
4131	KOfam	K01652	acetolactate synthase I/II/III large subunit [EC:2.2.1.6]	8.6e-154
4128	KOfam	K00217	maleylacetate reductase [EC:1.3.1.32]	4.8e-150
4134	KOfam	K03520	aerobic carbon-monoxide dehydrogenase large subunit [EC:1.2.5.3]	1.4e-293
4090	KOfam	K19222	1,4-dihydroxy-2-naphthoyl-CoA hydrolase [EC:3.1.2.28]	9.4e-35
