gene_callers_id	source	accession	function	e_value
6829	KOfam	K03414	chemotaxis protein CheZ	1.4e-49
6785	KOfam	K07263	zinc protease [EC:3.4.24.-]	1.6e-132
6786	KOfam	K07263	zinc protease [EC:3.4.24.-]	1.7e-82
6758	KOfam	K01821	4-oxalocrotonate tautomerase [EC:5.3.2.6]	1.3e-18
6768	KOfam	K07115	23S rRNA (adenine2030-N6)-methyltransferase [EC:2.1.1.266]	2.9e-113
6805	KOfam	K03601	exodeoxyribonuclease VII large subunit [EC:3.1.11.6]	2.2e-167
6797	KOfam	K11991	tRNA(adenine34) deaminase [EC:3.5.4.33]	1.9e-71
6820	KOfam	K04033	AraC family transcriptional regulator, ethanolamine operon transcriptional activator	6.6e-53
6790	KOfam	K01759	lactoylglutathione lyase [EC:4.4.1.5]	2.4e-31
6810	KOfam	K00912	tetraacyldisaccharide 4'-kinase [EC:2.7.1.130]	2.6e-106
6716	KOfam	K23107	1-deoxyxylulose-5-phosphate synthase [EC:1.1.-.-]	1.5e-108
6726	KOfam	K03566	LysR family transcriptional regulator, glycine cleavage system transcriptional activator	5.1e-102
6794	KOfam	K03572	DNA mismatch repair protein MutL	6.1e-217
6756	KOfam	K00286	pyrroline-5-carboxylate reductase [EC:1.5.1.2]	2.6e-85
6767	KOfam	K01166	ribonuclease T2 [EC:4.6.1.19]	1.5e-37
6780	KOfam	K03413	two-component system, chemotaxis family, chemotaxis protein CheY	2.8e-47
6811	KOfam	K02527	3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]	5.8e-155
6772	KOfam	K08744	cardiolipin synthase (CMP-forming) [EC:2.7.8.41]	1.6e-55
6799	KOfam	K01945	phosphoribosylamine---glycine ligase [EC:6.3.4.13]	2e-212
6863	KOfam	K01560	2-haloacid dehalogenase [EC:3.8.1.2]	7.6e-68
6856	KOfam	K19267	NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]	1.4e-38
6796	KOfam	K06178	23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]	1.9e-122
6777	KOfam	K07058	membrane protein	1.1e-81
6798	KOfam	K01561	haloacetate dehalogenase [EC:3.8.1.3]	2.2e-135
6819	KOfam	K09761	16S rRNA (uracil1498-N3)-methyltransferase [EC:2.1.1.193]	6.7e-65
6763	KOfam	K07638	two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]	1e-140
6744	KOfam	K01061	carboxymethylenebutenolidase [EC:3.1.1.45]	1.7e-56
6824	KOfam	K20534	polyisoprenyl-phosphate glycosyltransferase [EC:2.4.-.-]	3.3e-127
6770	KOfam	K16079	outer membrane immunogenic protein	1.6e-58
6749	KOfam	K00948	ribose-phosphate pyrophosphokinase [EC:2.7.6.1]	2.4e-138
6729	KOfam	K03702	excinuclease ABC subunit B	0
6831	KOfam	K04078	chaperonin GroES	2.1e-49
6771	KOfam	K03703	excinuclease ABC subunit C	4e-232
6826	KOfam	K09945	uncharacterized protein	6.9e-57
6751	KOfam	K01921	D-alanine-D-alanine ligase [EC:6.3.2.4]	2.4e-68
6783	KOfam	K03101	signal peptidase II [EC:3.4.23.36]	6e-43
6835	KOfam	K03303	lactate permease	3.4e-178
6759	KOfam	K01892	histidyl-tRNA synthetase [EC:6.1.1.21]	1.8e-153
6754	KOfam	K00794	6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]	2.7e-48
6710	KOfam	K00812	aspartate aminotransferase [EC:2.6.1.1]	1.2e-186
6839	KOfam	K11472	glycolate dehydrogenase FAD-binding subunit [EC:1.1.99.14]	5.1e-128
6769	KOfam	K03704	cold shock protein	3.8e-35
6708	KOfam	K02355	elongation factor G	6.4e-174
6839	KOfam	K11473	glycolate dehydrogenase iron-sulfur subunit [EC:1.1.99.14]	1.6e-165
6743	KOfam	K09806	ubiquinone biosynthesis accessory factor UbiK	1.4e-11
6823	KOfam	K00765	ATP phosphoribosyltransferase [EC:2.4.2.17]	1e-66
6772	KOfam	K00995	CDP-diacylglycerol---glycerol-3-phosphate 3-phosphatidyltransferase [EC:2.7.8.5]	3e-42
6740	KOfam	K01056	peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]	1.3e-77
6711	KOfam	K00799	glutathione S-transferase [EC:2.5.1.18]	3.5e-34
6721	KOfam	K00799	glutathione S-transferase [EC:2.5.1.18]	4.7e-19
6747	KOfam	K05810	purine-nucleoside/S-methyl-5'-thioadenosine phosphorylase / adenosine deaminase [EC:2.4.2.1 2.4.2.28 3.5.4.4]	3.7e-80
6787	KOfam	K15034	ribosome-associated protein	1.4e-61
6782	KOfam	K01870	isoleucyl-tRNA synthetase [EC:6.1.1.5]	1.8e-297
6795	KOfam	K08316	16S rRNA (guanine966-N2)-methyltransferase [EC:2.1.1.171]	1.3e-68
6842	KOfam	K08738	cytochrome c	1.1e-29
6789	KOfam	K08738	cytochrome c	9.6e-25
6832	KOfam	K04077	chaperonin GroEL [EC:5.6.1.7]	2.7e-278
6745	KOfam	K13292	phosphatidylglycerol---prolipoprotein diacylglyceryl transferase [EC:2.5.1.145]	2.4e-83
6757	KOfam	K18700	fluoroacetyl-CoA thioesterase [EC:3.1.2.29]	6e-45
6760	KOfam	K00826	branched-chain amino acid aminotransferase [EC:2.6.1.42]	1.7e-136
6722	KOfam	K07486	transposase	1.2e-55
6817	KOfam	K03179	4-hydroxybenzoate polyprenyltransferase [EC:2.5.1.39]	1.1e-119
6778	KOfam	K13593	cyclic-di-GMP phosphodiesterase, flagellum assembly factor TipF	1.6e-181
6847	KOfam	K02919	large subunit ribosomal protein L36	7.2e-14
6773	KOfam	K03636	sulfur-carrier protein	1.9e-15
6822	KOfam	K02502	ATP phosphoribosyltransferase regulatory subunit	2.8e-82
6775	KOfam	K07320	ribosomal protein L3 glutamine methyltransferase [EC:2.1.1.298]	4.1e-133
6774	KOfam	K03635	molybdopterin synthase catalytic subunit [EC:2.8.1.12]	7.3e-51
6739	KOfam	K06942	ribosome-binding ATPase	5.2e-123
6725	KOfam	K07090	uncharacterized protein	5.4e-14
6742	KOfam	K07481	transposase, IS5 family	4.2e-75
6746	KOfam	K18164	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 7	4.7e-152
6836	KOfam	K02471	vitamin B12/bleomycin/antimicrobial peptide transport system ATP-binding/permease protein	2.6e-256
6848	KOfam	K07045	uncharacterized protein	1.3e-58
6741	KOfam	K02897	large subunit ribosomal protein L25	5.4e-71
6815	KOfam	K03592	PmbA protein	3e-177
6841	KOfam	K00104	glycolate dehydrogenase FAD-linked subunit [EC:1.1.99.14]	2.9e-211
6781	KOfam	K11753	riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2]	8.3e-109
1534	KOfam	K00135	succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]	3.1e-213
1554	KOfam	K01799	maleate isomerase [EC:5.2.1.1]	4.8e-47
1544	KOfam	K02053	putative spermidine/putrescine transport system permease protein	4.3e-120
