gene_callers_id	source	accession	function	e_value
1562	KOfam	K00135	succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]	3.1e-213
1428	KOfam	K01174	micrococcal nuclease [EC:3.1.31.1]	1.2e-28
1573	KOfam	K02053	putative spermidine/putrescine transport system permease protein	4.4e-120
1464	KOfam	K03205	type IV secretion system protein VirD4 [EC:7.4.2.8]	5.7e-192
1512	KOfam	K01406	serralysin [EC:3.4.24.40]	5.6e-30
1525	KOfam	K02495	oxygen-independent coproporphyrinogen III oxidase [EC:1.3.98.3]	4e-140
1574	KOfam	K02052	putative spermidine/putrescine transport system ATP-binding protein	4.1e-157
1497	KOfam	K03406	methyl-accepting chemotaxis protein	2.1e-65
1508	KOfam	K03406	methyl-accepting chemotaxis protein	1.8e-59
1545	KOfam	K24126	lipoyl-dependent peroxiredoxin subunit C [EC:1.11.1.28]	3.8e-83
1487	KOfam	K01012	biotin synthase [EC:2.8.1.6]	1.8e-148
1521	KOfam	K07267	porin	2.6e-50
1573	KOfam	K02054	putative spermidine/putrescine transport system permease protein	2.5e-125
1540	KOfam	K02594	homocitrate synthase NifV [EC:2.3.3.14]	2.8e-163
1481	KOfam	K01658	anthranilate synthase component II [EC:4.1.3.27]	3.9e-88
1482	KOfam	K01665	para-aminobenzoate synthetase component I [EC:2.6.1.85]	9.6e-164
1541	KOfam	K02595	nitrogenase-stabilizing/protective protein	6.4e-43
1535	KOfam	K02597	nitrogen fixation protein NifZ	1.6e-42
1556	KOfam	K10805	acyl-CoA thioesterase II [EC:3.1.2.-]	1.7e-118
1490	KOfam	K01935	dethiobiotin synthetase [EC:6.3.3.3]	2.9e-61
1517	KOfam	K02596	nitrogen fixation protein NifX	7.2e-63
1516	KOfam	K02592	nitrogenase molybdenum-iron protein NifN	3.9e-203
1513	KOfam	K02586	nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1]	3.3e-219
1473	KOfam	K20531	type IV secretion system protein TrbF	1.1e-114
1530	KOfam	K04487	cysteine desulfurase [EC:2.8.1.7]	2.7e-163
1469	KOfam	K20530	type IV secretion system protein TrbE [EC:7.4.2.8]	0
1515	KOfam	K02587	nitrogenase molybdenum-cofactor synthesis protein NifE	6.5e-245
1531	KOfam	K02593	nitrogen fixation protein NifT	2.7e-32
1544	KOfam	K03855	ferredoxin like protein	1.9e-33
1495	KOfam	K01918	pantoate--beta-alanine ligase [EC:6.3.2.1]	3.4e-122
1533	KOfam	K02585	nitrogen fixation protein NifB	1.1e-205
1514	KOfam	K02591	nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1]	1.4e-195
1474	KOfam	K20532	type IV secretion system protein TrbG	1.2e-115
1547	KOfam	K03704	cold shock protein	3.9e-31
1501	KOfam	K22278	peptidoglycan-N-acetylglucosamine deacetylase [EC:3.5.1.104]	2.6e-57
1475	KOfam	K20533	type IV secretion system protein TrbI	1.6e-148
1474	KOfam	K20533	type IV secretion system protein TrbI	2.4e-113
1466	KOfam	K20527	type IV secretion system protein TrbB [EC:7.4.2.8]	3.4e-160
1505	KOfam	K00956	sulfate adenylyltransferase subunit 1 [EC:2.7.7.4]	2.9e-203
1542	KOfam	K03522	electron transfer flavoprotein alpha subunit	4.8e-120
1506	KOfam	K00957	sulfate adenylyltransferase subunit 2 [EC:2.7.7.4]	2.5e-173
1538	KOfam	K02588	nitrogenase iron protein NifH	2.6e-144
1562	KOfam	K15786	aspartate-semialdehyde dehydrogenase [EC:1.2.1.-]	4.6e-231
1539	KOfam	K15790	nitrogen fixation protein NifQ	1.9e-76
1468	KOfam	K20529	type IV secretion system protein TrbD	7e-38
1450	KOfam	K09144	uncharacterized protein	3.1e-50
1494	KOfam	K00606	3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]	2.8e-122
1505	KOfam	K00955	bifunctional enzyme CysN/CysC [EC:2.7.7.4 2.7.1.25]	1.5e-300
1555	KOfam	K01451	hippurate hydrolase [EC:3.5.1.32]	5.9e-160
1451	KOfam	K07154	serine/threonine-protein kinase HipA [EC:2.7.11.1]	2e-46
1574	KOfam	K02010	iron(III) transport system ATP-binding protein [EC:7.2.2.7]	1.9e-133
1467	KOfam	K20528	type IV secretion system protein TrbC	5e-49
1431	KOfam	K03497	ParB family transcriptional regulator, chromosome partitioning protein	8.7e-30
1470	KOfam	K20266	type IV secretion system protein TrbJ	4.4e-78
1522	KOfam	K22303	alkyl sulfatase [EC:1.14.11.77]	4.7e-137
1579	KOfam	K22303	alkyl sulfatase [EC:1.14.11.77]	1.3e-129
1563	KOfam	K15785	L-2,4-diaminobutyrate transaminase [EC:2.6.1.76]	1.3e-233
1439	KOfam	K03531	cell division protein FtsZ	5.1e-162
1492	KOfam	K00833	adenosylmethionine---8-amino-7-oxononanoate aminotransferase [EC:2.6.1.62]	1.7e-166
1561	KOfam	K03719	Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein	1.4e-47
1472	KOfam	K07344	type IV secretion system protein TrbL	9.7e-122
1578	KOfam	K07486	transposase	1.6e-26
1478	KOfam	K22955	acyl homoserine lactone synthase [EC:2.3.1.184]	6.5e-84
1479	KOfam	K19732	LuxR family transcriptional regulator, activator of conjugal transfer of Ti plasmids	2.1e-80
1432	KOfam	K26273	protein strawberry notch	3.1e-255
1427	KOfam	K15861	CRP/FNR family transcriptional regulator, nitrogen fixation regulation protein	2.1e-80
1488	KOfam	K01579	aspartate 1-decarboxylase [EC:4.1.1.11]	3.1e-59
1566	KOfam	K07493	putative transposase	6e-23
1422	KOfam	K07487	transposase	1.2e-45
1552	KOfam	K00249	acyl-CoA dehydrogenase [EC:1.3.8.7]	2e-129
1480	KOfam	K00259	alanine dehydrogenase [EC:1.4.1.1]	1.3e-170
1503	KOfam	K07734	transcriptional regulator	9.6e-84
1422	KOfam	K07481	transposase, IS5 family	1.5e-31
1543	KOfam	K00313	electron transfer flavoprotein-quinone oxidoreductase [EC:1.5.5.-]	2.3e-169
6927	KOfam	K03414	chemotaxis protein CheZ	1.1e-49
6881	KOfam	K07263	zinc protease [EC:3.4.24.-]	6.5e-131
6882	KOfam	K07263	zinc protease [EC:3.4.24.-]	6.5e-82
6854	KOfam	K01821	4-oxalocrotonate tautomerase [EC:5.3.2.6]	9.7e-19
6864	KOfam	K07115	23S rRNA (adenine2030-N6)-methyltransferase [EC:2.1.1.266]	3.3e-112
6902	KOfam	K03601	exodeoxyribonuclease VII large subunit [EC:3.1.11.6]	1.9e-169
6893	KOfam	K11991	tRNA(adenine34) deaminase [EC:3.5.4.33]	1.7e-68
6918	KOfam	K04033	AraC family transcriptional regulator, ethanolamine operon transcriptional activator	1.5e-53
6886	KOfam	K01759	lactoylglutathione lyase [EC:4.4.1.5]	1.7e-31
6907	KOfam	K00912	tetraacyldisaccharide 4'-kinase [EC:2.7.1.130]	4.7e-104
6812	KOfam	K23107	1-deoxyxylulose-5-phosphate synthase [EC:1.1.-.-]	1.6e-108
6821	KOfam	K03566	LysR family transcriptional regulator, glycine cleavage system transcriptional activator	2.6e-102
6890	KOfam	K03572	DNA mismatch repair protein MutL	2.7e-215
6852	KOfam	K00286	pyrroline-5-carboxylate reductase [EC:1.5.1.2]	1.2e-82
6863	KOfam	K01166	ribonuclease T2 [EC:4.6.1.19]	2e-36
6876	KOfam	K03413	two-component system, chemotaxis family, chemotaxis protein CheY	2.8e-47
6908	KOfam	K02527	3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]	6.1e-154
6868	KOfam	K08744	cardiolipin synthase (CMP-forming) [EC:2.7.8.41]	2.6e-55
6895	KOfam	K01945	phosphoribosylamine---glycine ligase [EC:6.3.4.13]	7.9e-216
6892	KOfam	K06178	23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]	1.3e-127
6873	KOfam	K07058	membrane protein	1.1e-81
6894	KOfam	K01561	haloacetate dehalogenase [EC:3.8.1.3]	3.2e-135
6917	KOfam	K09761	16S rRNA (uracil1498-N3)-methyltransferase [EC:2.1.1.193]	4.2e-66
6859	KOfam	K07638	two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]	6e-140
6839	KOfam	K01061	carboxymethylenebutenolidase [EC:3.1.1.45]	3.6e-53
6922	KOfam	K20534	polyisoprenyl-phosphate glycosyltransferase [EC:2.4.-.-]	2.7e-127
6866	KOfam	K16079	outer membrane immunogenic protein	3.2e-57
6844	KOfam	K00948	ribose-phosphate pyrophosphokinase [EC:2.7.6.1]	1.9e-141
6824	KOfam	K03702	excinuclease ABC subunit B	0
6929	KOfam	K04078	chaperonin GroES	3.6e-50
6867	KOfam	K03703	excinuclease ABC subunit C	6e-232
6924	KOfam	K09945	uncharacterized protein	1.4e-57
6846	KOfam	K01921	D-alanine-D-alanine ligase [EC:6.3.2.4]	4.9e-68
6879	KOfam	K03101	signal peptidase II [EC:3.4.23.36]	8.4e-42
6933	KOfam	K03303	lactate permease	8.1e-178
6855	KOfam	K01892	histidyl-tRNA synthetase [EC:6.1.1.21]	4.5e-153
6850	KOfam	K00794	6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]	1.3e-49
6806	KOfam	K00812	aspartate aminotransferase [EC:2.6.1.1]	6.3e-184
6938	KOfam	K11472	glycolate dehydrogenase FAD-binding subunit [EC:1.1.99.14]	1e-125
6865	KOfam	K03704	cold shock protein	1.8e-35
6804	KOfam	K02355	elongation factor G	5.1e-173
6937	KOfam	K11473	glycolate dehydrogenase iron-sulfur subunit [EC:1.1.99.14]	3.6e-165
6921	KOfam	K00765	ATP phosphoribosyltransferase [EC:2.4.2.17]	2e-68
6868	KOfam	K00995	CDP-diacylglycerol---glycerol-3-phosphate 3-phosphatidyltransferase [EC:2.7.8.5]	1.6e-42
6835	KOfam	K01056	peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]	4.9e-76
6807	KOfam	K00799	glutathione S-transferase [EC:2.5.1.18]	1.3e-34
6800	KOfam	K00014	shikimate dehydrogenase [EC:1.1.1.25]	3.2e-94
