gene_callers_id	source	accession	function	e_value
6933	KOfam	K03414	chemotaxis protein CheZ	2.1e-50
6888	KOfam	K07263	zinc protease [EC:3.4.24.-]	9.8e-132
6889	KOfam	K07263	zinc protease [EC:3.4.24.-]	7e-83
6860	KOfam	K01821	4-oxalocrotonate tautomerase [EC:5.3.2.6]	1.1e-18
6871	KOfam	K07115	23S rRNA (adenine2030-N6)-methyltransferase [EC:2.1.1.266]	1.3e-112
6909	KOfam	K03601	exodeoxyribonuclease VII large subunit [EC:3.1.11.6]	6.3e-167
6900	KOfam	K11991	tRNA(adenine34) deaminase [EC:3.5.4.33]	8.7e-69
6924	KOfam	K04033	AraC family transcriptional regulator, ethanolamine operon transcriptional activator	4.9e-54
6893	KOfam	K01759	lactoylglutathione lyase [EC:4.4.1.5]	1.6e-31
6914	KOfam	K00912	tetraacyldisaccharide 4'-kinase [EC:2.7.1.130]	2.4e-105
6818	KOfam	K23107	1-deoxyxylulose-5-phosphate synthase [EC:1.1.-.-]	9.4e-109
6827	KOfam	K03566	LysR family transcriptional regulator, glycine cleavage system transcriptional activator	1.4e-101
6897	KOfam	K03572	DNA mismatch repair protein MutL	7.9e-216
6858	KOfam	K00286	pyrroline-5-carboxylate reductase [EC:1.5.1.2]	4.3e-84
6870	KOfam	K01166	ribonuclease T2 [EC:4.6.1.19]	2.2e-37
6883	KOfam	K03413	two-component system, chemotaxis family, chemotaxis protein CheY	2.8e-47
6915	KOfam	K02527	3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]	6.4e-151
6875	KOfam	K08744	cardiolipin synthase (CMP-forming) [EC:2.7.8.41]	1.2e-55
6902	KOfam	K01945	phosphoribosylamine---glycine ligase [EC:6.3.4.13]	3e-216
6899	KOfam	K06178	23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]	1.9e-126
6880	KOfam	K07058	membrane protein	7.6e-82
6799	KOfam	K08223	MFS transporter, FSR family, fosmidomycin resistance protein	5.4e-155
6901	KOfam	K01561	haloacetate dehalogenase [EC:3.8.1.3]	7.5e-133
6923	KOfam	K09761	16S rRNA (uracil1498-N3)-methyltransferase [EC:2.1.1.193]	1.6e-65
6845	KOfam	K01061	carboxymethylenebutenolidase [EC:3.1.1.45]	1.2e-55
6928	KOfam	K20534	polyisoprenyl-phosphate glycosyltransferase [EC:2.4.-.-]	4.1e-127
6873	KOfam	K16079	outer membrane immunogenic protein	1.1e-57
6797	KOfam	K16079	outer membrane immunogenic protein	1.4e-39
6850	KOfam	K00948	ribose-phosphate pyrophosphokinase [EC:2.7.6.1]	4.6e-140
6830	KOfam	K03702	excinuclease ABC subunit B	0
6935	KOfam	K04078	chaperonin GroES	1.9e-50
6874	KOfam	K03703	excinuclease ABC subunit C	9.1e-232
6930	KOfam	K09945	uncharacterized protein	9.1e-57
6852	KOfam	K01921	D-alanine-D-alanine ligase [EC:6.3.2.4]	6.7e-67
6886	KOfam	K03101	signal peptidase II [EC:3.4.23.36]	6.3e-42
6939	KOfam	K03303	lactate permease	3.4e-179
6861	KOfam	K01892	histidyl-tRNA synthetase [EC:6.1.1.21]	4.2e-153
6856	KOfam	K00794	6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]	2.1e-48
6812	KOfam	K00812	aspartate aminotransferase [EC:2.6.1.1]	6e-186
6943	KOfam	K11472	glycolate dehydrogenase FAD-binding subunit [EC:1.1.99.14]	2.9e-127
6872	KOfam	K03704	cold shock protein	3.4e-35
6810	KOfam	K02355	elongation factor G	6e-173
6943	KOfam	K11473	glycolate dehydrogenase iron-sulfur subunit [EC:1.1.99.14]	1.4e-165
6844	KOfam	K09806	ubiquinone biosynthesis accessory factor UbiK	1.5e-11
6927	KOfam	K00765	ATP phosphoribosyltransferase [EC:2.4.2.17]	2.1e-70
6875	KOfam	K00995	CDP-diacylglycerol---glycerol-3-phosphate 3-phosphatidyltransferase [EC:2.7.8.5]	6.3e-43
6841	KOfam	K01056	peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]	4.2e-76
6813	KOfam	K00799	glutathione S-transferase [EC:2.5.1.18]	1.2e-34
6796	KOfam	K00799	glutathione S-transferase [EC:2.5.1.18]	3.1e-31
6822	KOfam	K00799	glutathione S-transferase [EC:2.5.1.18]	2.2e-20
6806	KOfam	K00014	shikimate dehydrogenase [EC:1.1.1.25]	3.5e-96
6848	KOfam	K05810	purine-nucleoside/S-methyl-5'-thioadenosine phosphorylase / adenosine deaminase [EC:2.4.2.1 2.4.2.28 3.5.4.4]	2.1e-78
6890	KOfam	K15034	ribosome-associated protein	1.1e-61
6885	KOfam	K01870	isoleucyl-tRNA synthetase [EC:6.1.1.5]	8.2e-297
6898	KOfam	K08316	16S rRNA (guanine966-N2)-methyltransferase [EC:2.1.1.171]	1.8e-52
6946	KOfam	K08738	cytochrome c	2.8e-29
6892	KOfam	K08738	cytochrome c	7.5e-25
6807	KOfam	K03321	sulfate permease, SulP family	3.9e-143
6936	KOfam	K04077	chaperonin GroEL [EC:5.6.1.7]	2.3e-278
6846	KOfam	K13292	phosphatidylglycerol---prolipoprotein diacylglyceryl transferase [EC:2.5.1.145]	1.1e-80
6859	KOfam	K18700	fluoroacetyl-CoA thioesterase [EC:3.1.2.29]	1.3e-44
6862	KOfam	K00826	branched-chain amino acid aminotransferase [EC:2.6.1.42]	2.3e-136
6823	KOfam	K07486	transposase	1.2e-55
6921	KOfam	K03179	4-hydroxybenzoate polyprenyltransferase [EC:2.5.1.39]	1.2e-119
6881	KOfam	K13593	cyclic-di-GMP phosphodiesterase, flagellum assembly factor TipF	3.7e-179
6803	KOfam	K00101	L-lactate dehydrogenase (cytochrome) [EC:1.1.2.3]	2.1e-155
6951	KOfam	K02919	large subunit ribosomal protein L36	8.3e-15
6876	KOfam	K03636	sulfur-carrier protein	1.7e-15
6926	KOfam	K02502	ATP phosphoribosyltransferase regulatory subunit	1.3e-83
6878	KOfam	K07320	ribosomal protein L3 glutamine methyltransferase [EC:2.1.1.298]	5e-131
6877	KOfam	K03635	molybdopterin synthase catalytic subunit [EC:2.8.1.12]	1.1e-49
6840	KOfam	K06942	ribosome-binding ATPase	6.8e-122
6826	KOfam	K07090	uncharacterized protein	4.1e-14
6843	KOfam	K07481	transposase, IS5 family	1.7e-74
6800	KOfam	K07497	putative transposase	6.3e-29
6809	KOfam	K07497	putative transposase	6.3e-29
6847	KOfam	K18164	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 7	8.2e-153
6940	KOfam	K02471	vitamin B12/bleomycin/antimicrobial peptide transport system ATP-binding/permease protein	3.1e-251
6842	KOfam	K02897	large subunit ribosomal protein L25	1.1e-71
6919	KOfam	K03592	PmbA protein	4.3e-178
6945	KOfam	K00104	glycolate dehydrogenase FAD-linked subunit [EC:1.1.99.14]	2.9e-210
6801	KOfam	K03431	phosphoglucosamine mutase [EC:5.4.2.10]	2.2e-215
6884	KOfam	K11753	riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2]	1.4e-107
1567	KOfam	K00135	succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]	3.1e-213
1577	KOfam	K02053	putative spermidine/putrescine transport system permease protein	4.4e-120
1470	KOfam	K03205	type IV secretion system protein VirD4 [EC:7.4.2.8]	1.3e-191
1517	KOfam	K01406	serralysin [EC:3.4.24.40]	5.6e-30
1530	KOfam	K02495	oxygen-independent coproporphyrinogen III oxidase [EC:1.3.98.3]	4e-140
1578	KOfam	K02052	putative spermidine/putrescine transport system ATP-binding protein	2.1e-158
1502	KOfam	K03406	methyl-accepting chemotaxis protein	2.1e-65
1513	KOfam	K03406	methyl-accepting chemotaxis protein	3.7e-59
1550	KOfam	K24126	lipoyl-dependent peroxiredoxin subunit C [EC:1.11.1.28]	8.4e-84
1492	KOfam	K01012	biotin synthase [EC:2.8.1.6]	1.4e-148
1526	KOfam	K07267	porin	2.6e-50
1577	KOfam	K02054	putative spermidine/putrescine transport system permease protein	2.5e-125
1545	KOfam	K02594	homocitrate synthase NifV [EC:2.3.3.14]	2.8e-163
1486	KOfam	K01658	anthranilate synthase component II [EC:4.1.3.27]	3.4e-89
1487	KOfam	K01665	para-aminobenzoate synthetase component I [EC:2.6.1.85]	2.7e-163
1546	KOfam	K02595	nitrogenase-stabilizing/protective protein	6.4e-43
1540	KOfam	K02597	nitrogen fixation protein NifZ	1.6e-42
1561	KOfam	K10805	acyl-CoA thioesterase II [EC:3.1.2.-]	1.1e-120
1495	KOfam	K01935	dethiobiotin synthetase [EC:6.3.3.3]	2.9e-61
1522	KOfam	K02596	nitrogen fixation protein NifX	7.2e-63
1521	KOfam	K02592	nitrogenase molybdenum-iron protein NifN	1.6e-203
1518	KOfam	K02586	nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1]	8.8e-220
1479	KOfam	K20531	type IV secretion system protein TrbF	3.1e-113
1535	KOfam	K04487	cysteine desulfurase [EC:2.8.1.7]	1.7e-162
1475	KOfam	K20530	type IV secretion system protein TrbE [EC:7.4.2.8]	0
1520	KOfam	K02587	nitrogenase molybdenum-cofactor synthesis protein NifE	2.3e-245
1536	KOfam	K02593	nitrogen fixation protein NifT	2.7e-32
1549	KOfam	K03855	ferredoxin like protein	1.9e-33
1500	KOfam	K01918	pantoate--beta-alanine ligase [EC:6.3.2.1]	1.4e-122
1538	KOfam	K02585	nitrogen fixation protein NifB	1.2e-205
1519	KOfam	K02591	nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1]	2.2e-195
1480	KOfam	K20532	type IV secretion system protein TrbG	3.2e-115
1552	KOfam	K03704	cold shock protein	3.9e-31
1506	KOfam	K22278	peptidoglycan-N-acetylglucosamine deacetylase [EC:3.5.1.104]	2.6e-57
1481	KOfam	K20533	type IV secretion system protein TrbI	2e-147
1480	KOfam	K20533	type IV secretion system protein TrbI	1e-112
1472	KOfam	K20527	type IV secretion system protein TrbB [EC:7.4.2.8]	1.5e-162
1510	KOfam	K00956	sulfate adenylyltransferase subunit 1 [EC:2.7.7.4]	2.2e-203
1547	KOfam	K03522	electron transfer flavoprotein alpha subunit	4.8e-120
1511	KOfam	K00957	sulfate adenylyltransferase subunit 2 [EC:2.7.7.4]	1.2e-171
1422	KOfam	K00406	cytochrome c oxidase cbb3-type subunit III	7.1e-95
1543	KOfam	K02588	nitrogenase iron protein NifH	3.1e-144
1567	KOfam	K15786	aspartate-semialdehyde dehydrogenase [EC:1.2.1.-]	4.6e-231
1544	KOfam	K15790	nitrogen fixation protein NifQ	1.6e-76
1474	KOfam	K20529	type IV secretion system protein TrbD	7e-38
1456	KOfam	K09144	uncharacterized protein	3.1e-50
1499	KOfam	K00606	3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]	5.5e-122
1510	KOfam	K00955	bifunctional enzyme CysN/CysC [EC:2.7.7.4 2.7.1.25]	4.1e-298
1560	KOfam	K01451	hippurate hydrolase [EC:3.5.1.32]	1.6e-159
1457	KOfam	K07154	serine/threonine-protein kinase HipA [EC:2.7.11.1]	1.8e-57
1578	KOfam	K02010	iron(III) transport system ATP-binding protein [EC:7.2.2.7]	1.3e-134
1473	KOfam	K20528	type IV secretion system protein TrbC	1.7e-49
1436	KOfam	K03497	ParB family transcriptional regulator, chromosome partitioning protein	1.4e-29
1476	KOfam	K20266	type IV secretion system protein TrbJ	6.8e-78
1527	KOfam	K22303	alkyl sulfatase [EC:1.14.11.77]	4.7e-137
1568	KOfam	K15785	L-2,4-diaminobutyrate transaminase [EC:2.6.1.76]	1.3e-233
1444	KOfam	K03531	cell division protein FtsZ	1.1e-161
1497	KOfam	K00833	adenosylmethionine---8-amino-7-oxononanoate aminotransferase [EC:2.6.1.62]	1.3e-167
1566	KOfam	K03719	Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein	1.4e-47
1478	KOfam	K07344	type IV secretion system protein TrbL	2.4e-122
1483	KOfam	K22955	acyl homoserine lactone synthase [EC:2.3.1.184]	6.5e-84
1484	KOfam	K19732	LuxR family transcriptional regulator, activator of conjugal transfer of Ti plasmids	2.1e-80
1437	KOfam	K26273	protein strawberry notch	3.9e-252
1432	KOfam	K15861	CRP/FNR family transcriptional regulator, nitrogen fixation regulation protein	2.1e-79
1493	KOfam	K01579	aspartate 1-decarboxylase [EC:4.1.1.11]	3.1e-59
1570	KOfam	K07493	putative transposase	8.9e-22
1557	KOfam	K00249	acyl-CoA dehydrogenase [EC:1.3.8.7]	4.9e-130
1574	KOfam	K07494	putative transposase	1.4e-20
1485	KOfam	K00259	alanine dehydrogenase [EC:1.4.1.1]	1.1e-164
1508	KOfam	K07734	transcriptional regulator	2.8e-83
1427	KOfam	K07481	transposase, IS5 family	1.8e-30
1548	KOfam	K00313	electron transfer flavoprotein-quinone oxidoreductase [EC:1.5.5.-]	1e-169
1698	KOfam	K00135	succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]	1e-238
1652	KOfam	K04030	ethanolamine utilization protein EutQ	4.7e-38
1590	KOfam	K01799	maleate isomerase [EC:5.2.1.1]	4.5e-47
1599	KOfam	K02053	putative spermidine/putrescine transport system permease protein	7.7e-80
1600	KOfam	K02052	putative spermidine/putrescine transport system ATP-binding protein	6.1e-160
1598	KOfam	K02054	putative spermidine/putrescine transport system permease protein	3.6e-68
1616	KOfam	K02033	peptide/nickel transport system permease protein	2.3e-114
1620	KOfam	K02032	peptide/nickel transport system ATP-binding protein	9.1e-243
1620	KOfam	K02031	peptide/nickel transport system ATP-binding protein	8.6e-244
1696	KOfam	K00140	malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]	1.3e-268
1618	KOfam	K02035	peptide/nickel transport system substrate-binding protein	5.4e-97
1733	KOfam	K01845	glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8]	1.8e-136
1617	KOfam	K02034	peptide/nickel transport system permease protein	7.7e-107
1615	KOfam	K01271	Xaa-Pro dipeptidase [EC:3.4.13.9]	5.3e-83
1636	KOfam	K01271	Xaa-Pro dipeptidase [EC:3.4.13.9]	8.4e-80
1729	KOfam	K07749	formyl-CoA transferase [EC:2.8.3.16]	1.1e-173
1737	KOfam	K07749	formyl-CoA transferase [EC:2.8.3.16]	1e-172
1730	KOfam	K00836	diaminobutyrate-2-oxoglutarate transaminase [EC:2.6.1.76]	1.1e-191
1640	KOfam	K03522	electron transfer flavoprotein alpha subunit	3.5e-136
1731	KOfam	K01692	enoyl-CoA hydratase [EC:4.2.1.17]	5.4e-75
1726	KOfam	K01692	enoyl-CoA hydratase [EC:4.2.1.17]	2.8e-72
1679	KOfam	K00612	carbamoyltransferase [EC:2.1.3.-]	6.4e-119
1634	KOfam	K03521	electron transfer flavoprotein beta subunit	7.2e-110
1714	KOfam	K22303	alkyl sulfatase [EC:1.14.11.77]	6e-138
1586	KOfam	K22303	alkyl sulfatase [EC:1.14.11.77]	1.3e-129
1729	KOfam	K18702	CoA:oxalate CoA-transferase [EC:2.8.3.19]	3.2e-170
1737	KOfam	K18702	CoA:oxalate CoA-transferase [EC:2.8.3.19]	6.9e-170
1685	KOfam	K00986	RNA-directed DNA polymerase [EC:2.7.7.49]	5.1e-63
1622	KOfam	K00986	RNA-directed DNA polymerase [EC:2.7.7.49]	7.4e-27
1693	KOfam	K13654	GntR family transcriptional regulator, colanic acid and biofilm gene transcriptional regulator	4.9e-59
1657	KOfam	K24012	acetate---CoA ligase (ADP-forming) [EC:6.2.1.13]	3.1e-221
1631	KOfam	K24012	acetate---CoA ligase (ADP-forming) [EC:6.2.1.13]	9.2e-221
1711	KOfam	K24012	acetate---CoA ligase (ADP-forming) [EC:6.2.1.13]	9.9e-218
1604	KOfam	K21624	cis-L-3-hydroxyproline dehydratase [EC:4.2.1.171]	1.3e-146
1636	KOfam	K15783	ectoine hydrolase [EC:3.5.4.44]	7.9e-150
1700	KOfam	K07486	transposase	2.2e-55
1613	KOfam	K07486	transposase	9.9e-37
1621	KOfam	K07486	transposase	1.4e-36
1606	KOfam	K07486	transposase	2e-35
1582	KOfam	K07486	transposase	1.4e-27
1607	KOfam	K07486	transposase	4.9e-16
1723	KOfam	K00459	nitronate monooxygenase [EC:1.13.12.16]	1.4e-71
1595	KOfam	K07493	putative transposase	8.7e-60
1603	KOfam	K07485	transposase	2.1e-41
1676	KOfam	K07484	transposase	6.6e-24
1681	KOfam	K07484	transposase	3.5e-18
1584	KOfam	K07484	transposase	9.9e-13
1677	KOfam	K07494	putative transposase	3e-26
1717	KOfam	K07494	putative transposase	1.9e-24
1649	KOfam	K15866	2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA isomerase [EC:5.3.3.18]	1.1e-88
1665	KOfam	K01796	alpha-methylacyl-CoA racemase [EC:5.1.99.4]	2.3e-151
1666	KOfam	K01796	alpha-methylacyl-CoA racemase [EC:5.1.99.4]	1.4e-138
1699	KOfam	K07481	transposase, IS5 family	9e-60
1642	KOfam	K07481	transposase, IS5 family	2.3e-39
1609	KOfam	K07483	transposase	1.1e-16
1676	KOfam	K07483	transposase	5.7e-13
1605	KOfam	K07497	putative transposase	3.4e-35
1655	KOfam	K07497	putative transposase	7.4e-31
1653	KOfam	K07497	putative transposase	1.9e-17
1736	KOfam	K00059	3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]	1.6e-88
1682	KOfam	K06400	site-specific DNA recombinase	5.7e-68
1627	KOfam	K00529	3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3]	2.6e-141
3749	KOfam	K02871	large subunit ribosomal protein L13	6.6e-71
3712	KOfam	K17662	cytochrome b pre-mRNA-processing protein 3	3.2e-48
3703	KOfam	K07738	transcriptional repressor NrdR	5.1e-68
3759	KOfam	K04751	nitrogen regulatory protein P-II 1	1.4e-63
3764	KOfam	K01358	ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]	1.1e-105
3705	KOfam	K00793	riboflavin synthase [EC:2.5.1.9]	5.5e-77
3720	KOfam	K14731	epsilon-lactone hydrolase [EC:3.1.1.83]	1.5e-73
3636	KOfam	K13936	malonate transporter and related proteins	1.4e-67
3746	KOfam	K06929	uncharacterized protein	2.2e-70
3760	KOfam	K23997	ADP-dependent NAD(P)H-hydrate dehydratase / NAD(P)H-hydrate epimerase [EC:4.2.1.136 5.1.99.6]	2e-153
3660	KOfam	K03474	pyridoxine 5-phosphate synthase [EC:2.6.99.2]	2.5e-115
3672	KOfam	K13075	N-acyl homoserine lactone hydrolase [EC:3.1.1.81]	1.4e-73
3683	KOfam	K01698	porphobilinogen synthase [EC:4.2.1.24]	5.3e-174
3646	KOfam	K02434	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7]	2.7e-224
3690	KOfam	K01673	carbonic anhydrase [EC:4.2.1.1]	8.9e-45
3642	KOfam	K02435	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C [EC:6.3.5.6 6.3.5.7]	1.7e-30
3689	KOfam	K07001	NTE family protein	3.7e-49
3709	KOfam	K15987	K(+)-stimulated pyrophosphate-energized sodium pump [EC:7.2.3.1]	7.4e-303
3659	KOfam	K01139	GTP diphosphokinase / guanosine-3',5'-bis(diphosphate) 3'-diphosphatase [EC:2.7.6.5 3.1.7.2]	3.5e-264
3658	KOfam	K03060	DNA-directed RNA polymerase subunit omega [EC:2.7.7.6]	3.8e-31
3755	KOfam	K07010	putative glutamine amidotransferase	7.4e-71
3706	KOfam	K00794	6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]	1.4e-51
3662	KOfam	K03100	signal peptidase I [EC:3.4.21.89]	1.3e-65
3654	KOfam	K03664	SsrA-binding protein	4.5e-76
3651	KOfam	K08309	soluble lytic murein transglycosylase [EC:4.2.2.-]	2.2e-125
3644	KOfam	K02433	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A [EC:6.3.5.6 6.3.5.7]	2.4e-200
3766	KOfam	K01338	ATP-dependent Lon protease [EC:3.4.21.53]	0
3775	KOfam	K01258	tripeptide aminopeptidase [EC:3.4.11.4]	4.1e-135
3652	KOfam	K01714	4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7]	2.7e-127
3756	KOfam	K07403	membrane-bound serine protease (ClpP class)	3.2e-154
3747	KOfam	K01692	enoyl-CoA hydratase [EC:4.2.1.17]	1.2e-70
3770	KOfam	K16264	cobalt-zinc-cadmium efflux system protein	8.4e-118
3758	KOfam	K01915	glutamine synthetase [EC:6.3.1.2]	3.6e-100
3673	KOfam	K00799	glutathione S-transferase [EC:2.5.1.18]	3.5e-24
3661	KOfam	K00997	holo-[acyl-carrier protein] synthase [EC:2.7.8.7]	1.2e-48
3639	KOfam	K21959	LysR family transcriptional regulator, cell division regulator	3.2e-84
3680	KOfam	K21420	leucyl-tRNA---protein transferase [EC:2.3.2.29]	9.8e-102
3663	KOfam	K03685	ribonuclease III [EC:3.1.26.3]	1.7e-67
3750	KOfam	K02996	small subunit ribosomal protein S9	3e-72
3679	KOfam	K03322	manganese transport protein	2.5e-191
3710	KOfam	K07795	putative tricarboxylic transport membrane protein	3.3e-80
3702	KOfam	K00600	glycine hydroxymethyltransferase [EC:2.1.2.1]	9.5e-216
3653	KOfam	K03282	large conductance mechanosensitive channel	7.5e-57
3708	KOfam	K00946	thiamine-monophosphate kinase [EC:2.7.4.16]	2.8e-101
3713	KOfam	K07040	DUF177 domain-containing protein	1.1e-17
3641	KOfam	K00459	nitronate monooxygenase [EC:1.13.12.16]	5e-112
3640	KOfam	K00459	nitronate monooxygenase [EC:1.13.12.16]	5.3e-84
3664	KOfam	K03595	GTPase	8.9e-123
3670	KOfam	K07240	chromate transporter	9.6e-72
3644	KOfam	K01426	amidase [EC:3.5.1.4]	4.8e-108
3637	KOfam	K07447	putative pre-16S rRNA nuclease [EC:3.1.-.-]	3.6e-57
3714	KOfam	K03621	phosphate acyltransferase [EC:2.3.1.274]	1.1e-135
3742	KOfam	K02259	heme a synthase [EC:1.17.99.9]	4e-102
3634	KOfam	K09456	putative acyl-CoA dehydrogenase	6.6e-244
3698	KOfam	K07484	transposase	2.8e-16
3745	KOfam	K01740	O-acetylhomoserine (thiol)-lyase [EC:2.5.1.49]	6.1e-217
3707	KOfam	K03625	transcription antitermination protein NusB	2.6e-43
3692	KOfam	K01768	adenylate cyclase [EC:4.6.1.1]	6.9e-62
3715	KOfam	K00648	3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]	1e-135
3666	KOfam	K03584	DNA repair protein RecO (recombination protein O)	2e-44
3716	KOfam	K04764	integration host factor subunit alpha	7.9e-54
3635	KOfam	K07052	CAAX protease family protein	1.7e-22
3649	KOfam	K07497	putative transposase	2.1e-24
3718	KOfam	K07497	putative transposase	2.1e-24
3768	KOfam	K07497	putative transposase	3.1e-24
3704	KOfam	K11752	diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193]	1.4e-135
3656	KOfam	K21929	uracil-DNA glycosylase [EC:3.2.2.27]	1.4e-40
3765	KOfam	K03544	ATP-dependent Clp protease ATP-binding subunit ClpX	4.8e-201
3726	KOfam	K13583	GcrA cell cycle regulator	6.5e-46
3763	KOfam	K03545	trigger factor	2e-131
3736	KOfam	K20997	polysaccharide biosynthesis protein PslA	1.4e-143
4304	KOfam	K01968	3-methylcrotonyl-CoA carboxylase alpha subunit [EC:6.4.1.4]	1.7e-291
4358	KOfam	K04568	elongation factor P--(R)-beta-lysine ligase [EC:6.3.1.-]	7e-119
4305	KOfam	K01969	3-methylcrotonyl-CoA carboxylase beta subunit [EC:6.4.1.4]	0
4372	KOfam	K04033	AraC family transcriptional regulator, ethanolamine operon transcriptional activator	5.3e-57
4336	KOfam	K01759	lactoylglutathione lyase [EC:4.4.1.5]	5.6e-46
4370	KOfam	K07462	single-stranded-DNA-specific exonuclease [EC:3.1.-.-]	3e-178
4421	KOfam	K13628	iron-sulfur cluster assembly protein	4.3e-44
4279	KOfam	K01760	cysteine-S-conjugate beta-lyase [EC:4.4.1.13]	7.8e-153
4390	KOfam	K01560	2-haloacid dehalogenase [EC:3.8.1.2]	1.3e-61
4353	KOfam	K24131	protease PrsW [EC:3.4.-.-]	9.8e-36
4354	KOfam	K21908	membrane protein HdeD	1.8e-36
4306	KOfam	K00253	isovaleryl-CoA dehydrogenase [EC:1.3.8.4]	3.8e-225
4396	KOfam	K03821	poly[(R)-3-hydroxyalkanoate] polymerase subunit PhaC [EC:2.3.1.304]	7e-247
4357	KOfam	K01843	lysine 2,3-aminomutase [EC:5.4.3.2]	9.1e-147
4417	KOfam	K11927	ATP-dependent RNA helicase RhlE [EC:3.6.4.13]	5.7e-172
4278	KOfam	K02030	polar amino acid transport system substrate-binding protein	1.9e-31
4315	KOfam	K16079	outer membrane immunogenic protein	3.9e-52
4399	KOfam	K16079	outer membrane immunogenic protein	2e-51
4409	KOfam	K16079	outer membrane immunogenic protein	2.9e-50
4406	KOfam	K16079	outer membrane immunogenic protein	1.7e-48
4270	KOfam	K07799	membrane fusion protein, multidrug efflux system	1.9e-159
4405	KOfam	K02622	topoisomerase IV subunit B [EC:5.6.2.2]	2.7e-288
