gene_callers_id	source	accession	function	e_value
6826	KOfam	K03414	chemotaxis protein CheZ	7.7e-49
6782	KOfam	K07263	zinc protease [EC:3.4.24.-]	4.1e-131
6783	KOfam	K07263	zinc protease [EC:3.4.24.-]	2.1e-80
6755	KOfam	K01821	4-oxalocrotonate tautomerase [EC:5.3.2.6]	1.3e-18
6765	KOfam	K07115	23S rRNA (adenine2030-N6)-methyltransferase [EC:2.1.1.266]	2.2e-112
6802	KOfam	K03601	exodeoxyribonuclease VII large subunit [EC:3.1.11.6]	8.2e-168
6793	KOfam	K11991	tRNA(adenine34) deaminase [EC:3.5.4.33]	8.1e-70
6817	KOfam	K04033	AraC family transcriptional regulator, ethanolamine operon transcriptional activator	4.6e-53
6786	KOfam	K01759	lactoylglutathione lyase [EC:4.4.1.5]	4.3e-32
6807	KOfam	K00912	tetraacyldisaccharide 4'-kinase [EC:2.7.1.130]	6.3e-108
6714	KOfam	K23107	1-deoxyxylulose-5-phosphate synthase [EC:1.1.-.-]	2.9e-108
6723	KOfam	K03566	LysR family transcriptional regulator, glycine cleavage system transcriptional activator	3.9e-103
6790	KOfam	K03572	DNA mismatch repair protein MutL	1.6e-214
6753	KOfam	K00286	pyrroline-5-carboxylate reductase [EC:1.5.1.2]	2.4e-84
6764	KOfam	K01166	ribonuclease T2 [EC:4.6.1.19]	4.8e-38
6777	KOfam	K03413	two-component system, chemotaxis family, chemotaxis protein CheY	2.8e-47
6808	KOfam	K02527	3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]	7.1e-157
6769	KOfam	K08744	cardiolipin synthase (CMP-forming) [EC:2.7.8.41]	3.7e-56
6795	KOfam	K01945	phosphoribosylamine---glycine ligase [EC:6.3.4.13]	5e-214
6859	KOfam	K01560	2-haloacid dehalogenase [EC:3.8.1.2]	4.9e-69
6853	KOfam	K19267	NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]	1.1e-40
6792	KOfam	K06178	23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]	6e-126
6774	KOfam	K07058	membrane protein	3.3e-81
6794	KOfam	K01561	haloacetate dehalogenase [EC:3.8.1.3]	2.8e-135
6816	KOfam	K09761	16S rRNA (uracil1498-N3)-methyltransferase [EC:2.1.1.193]	1.5e-66
6760	KOfam	K07638	two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]	1.4e-141
6741	KOfam	K01061	carboxymethylenebutenolidase [EC:3.1.1.45]	1.1e-54
6821	KOfam	K20534	polyisoprenyl-phosphate glycosyltransferase [EC:2.4.-.-]	3.3e-127
6767	KOfam	K16079	outer membrane immunogenic protein	3.5e-57
6746	KOfam	K00948	ribose-phosphate pyrophosphokinase [EC:2.7.6.1]	1.1e-137
6726	KOfam	K03702	excinuclease ABC subunit B	0
6828	KOfam	K04078	chaperonin GroES	1.9e-49
6768	KOfam	K03703	excinuclease ABC subunit C	3.4e-233
6823	KOfam	K09945	uncharacterized protein	1.4e-57
6748	KOfam	K01921	D-alanine-D-alanine ligase [EC:6.3.2.4]	1.4e-68
6780	KOfam	K03101	signal peptidase II [EC:3.4.23.36]	4.1e-43
6832	KOfam	K03303	lactate permease	8.8e-179
6756	KOfam	K01892	histidyl-tRNA synthetase [EC:6.1.1.21]	2.4e-152
6751	KOfam	K00794	6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]	1.1e-48
6708	KOfam	K00812	aspartate aminotransferase [EC:2.6.1.1]	4e-186
6836	KOfam	K11472	glycolate dehydrogenase FAD-binding subunit [EC:1.1.99.14]	2.1e-126
6766	KOfam	K03704	cold shock protein	3.4e-35
6836	KOfam	K11473	glycolate dehydrogenase iron-sulfur subunit [EC:1.1.99.14]	2.2e-165
6740	KOfam	K09806	ubiquinone biosynthesis accessory factor UbiK	1.5e-11
6820	KOfam	K00765	ATP phosphoribosyltransferase [EC:2.4.2.17]	2.8e-68
6769	KOfam	K00995	CDP-diacylglycerol---glycerol-3-phosphate 3-phosphatidyltransferase [EC:2.7.8.5]	2.4e-42
6737	KOfam	K01056	peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]	2.4e-77
6709	KOfam	K00799	glutathione S-transferase [EC:2.5.1.18]	1e-36
6718	KOfam	K00799	glutathione S-transferase [EC:2.5.1.18]	4.3e-19
6744	KOfam	K05810	purine-nucleoside/S-methyl-5'-thioadenosine phosphorylase / adenosine deaminase [EC:2.4.2.1 2.4.2.28 3.5.4.4]	2.7e-82
6784	KOfam	K15034	ribosome-associated protein	2.9e-61
6811	KOfam	K01092	myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25]	1e-65
6779	KOfam	K01870	isoleucyl-tRNA synthetase [EC:6.1.1.5]	2.1e-296
6791	KOfam	K08316	16S rRNA (guanine966-N2)-methyltransferase [EC:2.1.1.171]	2.3e-67
6839	KOfam	K08738	cytochrome c	4.1e-29
6786	KOfam	K08738	cytochrome c	3e-23
6829	KOfam	K04077	chaperonin GroEL [EC:5.6.1.7]	3.5e-279
6742	KOfam	K13292	phosphatidylglycerol---prolipoprotein diacylglyceryl transferase [EC:2.5.1.145]	6.8e-81
6754	KOfam	K18700	fluoroacetyl-CoA thioesterase [EC:3.1.2.29]	8.7e-44
6757	KOfam	K00826	branched-chain amino acid aminotransferase [EC:2.6.1.42]	3e-137
6719	KOfam	K07486	transposase	1.2e-55
6814	KOfam	K03179	4-hydroxybenzoate polyprenyltransferase [EC:2.5.1.39]	2e-118
6775	KOfam	K13593	cyclic-di-GMP phosphodiesterase, flagellum assembly factor TipF	3.1e-181
6844	KOfam	K02919	large subunit ribosomal protein L36	7.2e-14
6770	KOfam	K03636	sulfur-carrier protein	2.1e-14
6819	KOfam	K02502	ATP phosphoribosyltransferase regulatory subunit	6.4e-83
6772	KOfam	K07320	ribosomal protein L3 glutamine methyltransferase [EC:2.1.1.298]	1.7e-133
6771	KOfam	K03635	molybdopterin synthase catalytic subunit [EC:2.8.1.12]	7.7e-51
6736	KOfam	K06942	ribosome-binding ATPase	6.1e-122
6722	KOfam	K07090	uncharacterized protein	1.6e-13
6739	KOfam	K07481	transposase, IS5 family	3.9e-75
6743	KOfam	K18164	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 7	1.4e-153
6833	KOfam	K02471	vitamin B12/bleomycin/antimicrobial peptide transport system ATP-binding/permease protein	5.2e-252
6845	KOfam	K07045	uncharacterized protein	7e-59
6738	KOfam	K02897	large subunit ribosomal protein L25	7.4e-71
6812	KOfam	K03592	PmbA protein	8.8e-182
6838	KOfam	K00104	glycolate dehydrogenase FAD-linked subunit [EC:1.1.99.14]	4.5e-212
6778	KOfam	K11753	riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2]	4.9e-107
1538	KOfam	K00135	succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]	3.1e-213
1558	KOfam	K01799	maleate isomerase [EC:5.2.1.1]	4.8e-47
1549	KOfam	K02053	putative spermidine/putrescine transport system permease protein	4.3e-120
1449	KOfam	K03205	type IV secretion system protein VirD4 [EC:7.4.2.8]	4.6e-193
1491	KOfam	K01406	serralysin [EC:3.4.24.40]	5.5e-30
1504	KOfam	K02495	oxygen-independent coproporphyrinogen III oxidase [EC:1.3.98.3]	3.5e-140
1550	KOfam	K02052	putative spermidine/putrescine transport system ATP-binding protein	2.2e-157
