gene_callers_id	source	accession	function	e_value
7195	KOfam	K02050	NitT/TauT family transport system permease protein	1.3e-55
7210	KOfam	K00281	glycine cleavage system P protein (glycine dehydrogenase) [EC:1.4.4.2]	0
7242	KOfam	K13771	Rrf2 family transcriptional regulator, nitric oxide-sensitive transcriptional repressor	4.3e-60
7205	KOfam	K08351	biotin/methionine sulfoxide reductase [EC:1.-.-.-]	0
7289	KOfam	K02536	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase [EC:2.3.1.191]	4.1e-127
7189	KOfam	K23265	phosphoribosylformylglycinamidine synthase subunit PurQ / glutaminase [EC:6.3.5.3 3.5.1.2]	1.6e-113
7253	KOfam	K06190	intracellular septation protein	4.3e-26
7171	KOfam	K07339	mRNA interferase HicA [EC:3.1.-.-]	1.1e-12
7201	KOfam	K02533	tRNA/rRNA methyltransferase [EC:2.1.1.-]	2.7e-111
7190	KOfam	K23264	phosphoribosylformylglycinamidine synthase subunit PurS [EC:6.3.5.3]	1.8e-37
7161	KOfam	K01776	glutamate racemase [EC:5.1.1.3]	6.1e-84
7197	KOfam	K01011	thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1 2.8.1.2]	6.8e-68
7191	KOfam	K01923	phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6]	2.2e-75
7300	KOfam	K02392	flagellar basal-body rod protein FlgG	1.4e-102
7301	KOfam	K02386	flagellar basal body P-ring formation protein FlgA	9.4e-46
7209	KOfam	K02437	glycine cleavage system H protein	8e-57
7274	KOfam	K02387	flagellar basal-body rod protein FlgB	2e-31
7302	KOfam	K02393	flagellar L-ring protein FlgH	3.1e-73
7299	KOfam	K02391	flagellar basal-body rod protein FlgF	4.3e-78
7271	KOfam	K02420	flagellar biosynthesis protein FliQ	5.1e-35
7306	KOfam	K01673	carbonic anhydrase [EC:4.2.1.1]	5.6e-49
7272	KOfam	K02408	flagellar hook-basal body complex protein FliE	1.1e-25
7270	KOfam	K02421	flagellar biosynthesis protein FliR	2.3e-75
7313	KOfam	K02394	flagellar P-ring protein FlgI	1.1e-158
7255	KOfam	K01676	fumarate hydratase, class I [EC:4.2.1.2]	5.3e-286
7276	KOfam	K02419	flagellar biosynthesis protein FliP	5.3e-115
7275	KOfam	K02418	flagellar protein FliO/FliZ	6.5e-20
7203	KOfam	K00031	isocitrate dehydrogenase [EC:1.1.1.42]	4.6e-231
7178	KOfam	K18911	L-histidine Nalpha-methyltransferase [EC:2.1.1.44]	2.4e-135
7162	KOfam	K17836	beta-lactamase class A [EC:3.5.2.6]	3.2e-69
7196	KOfam	K15576	nitrate/nitrite transport system substrate-binding protein	1e-172
7291	KOfam	K04080	molecular chaperone IbpA	1.8e-72
7195	KOfam	K15577	nitrate/nitrite transport system permease protein	3.7e-118
7193	KOfam	K01725	cyanate lyase [EC:4.2.1.104]	9.3e-62
7208	KOfam	K00605	glycine cleavage system T protein (aminomethyltransferase) [EC:2.1.2.10]	8.9e-152
7170	KOfam	K18843	antitoxin HicB	5.5e-19
7235	KOfam	K18843	antitoxin HicB	3e-14
7297	KOfam	K02416	flagellar motor switch protein FliM	2.7e-112
7226	KOfam	K19778	acid stress chaperone HdeB	2.9e-25
7269	KOfam	K02401	flagellar biosynthesis protein FlhB	2.2e-132
7249	KOfam	K00570	phosphatidylethanolamine/phosphatidyl-N-methylethanolamine N-methyltransferase [EC:2.1.1.17 2.1.1.71]	1.9e-62
7298	KOfam	K02415	flagellar protein FliL	5.6e-43
7173	KOfam	K01652	acetolactate synthase I/II/III large subunit [EC:2.2.1.6]	7.5e-154
7168	KOfam	K02986	small subunit ribosomal protein S4	2.8e-64
7188	KOfam	K07795	putative tricarboxylic transport membrane protein	1.4e-83
7241	KOfam	K06886	hemoglobin	6e-46
7273	KOfam	K02388	flagellar basal-body rod protein FlgC	1.1e-52
7176	KOfam	K07390	monothiol glutaredoxin	1.7e-59
7207	KOfam	K01872	alanyl-tRNA synthetase [EC:6.1.1.7]	0
7247	KOfam	K00464	all-trans-8'-apo-beta-carotenal 15,15'-oxygenase [EC:1.13.11.75]	2.6e-121
7160	KOfam	K12262	superoxide oxidase [EC:1.10.3.17]	1.9e-40
7268	KOfam	K13587	two-component system, cell cycle sensor histidine kinase and response regulator CckA [EC:2.7.13.3]	1.3e-203
7158	KOfam	K07243	high-affinity iron transporter	1.3e-63
7185	KOfam	K23269	phosphoribosylformylglycinamidine synthase subunit PurL [EC:6.3.5.3]	0
7216	KOfam	K07484	transposase	1.7e-07
7211	KOfam	K03553	recombination protein RecA	5.2e-191
7172	KOfam	K01620	threonine aldolase [EC:4.1.2.48]	4.1e-121
7309	KOfam	K06204	RNA polymerase-binding transcription factor	3e-57
7163	KOfam	K02510	4-hydroxy-2-oxoheptanedioate aldolase [EC:4.1.2.52]	5.6e-86
7167	KOfam	K07124	uncharacterized protein	7.1e-84
7310	KOfam	K07118	uncharacterized protein	4.5e-76
7157	KOfam	K01756	adenylosuccinate lyase [EC:4.3.2.2]	7e-142
120	KOfam	K01997	branched-chain amino acid transport system permease protein	4.4e-78
95	KOfam	K02454	general secretion pathway protein E [EC:7.4.2.8]	1.8e-205
109	KOfam	K07277	outer membrane protein insertion porin family	1.4e-149
93	KOfam	K02457	general secretion pathway protein H	2.8e-26
35	KOfam	K02456	general secretion pathway protein G	9.9e-42
19	KOfam	K12686	outer membrane lipase/esterase	1.9e-71
97	KOfam	K02453	general secretion pathway protein D	1.3e-148
107	KOfam	K16079	outer membrane immunogenic protein	1.3e-55
22	KOfam	K16870	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase [EC:2.4.1.289]	9.8e-71
123	KOfam	K00626	acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	1.2e-121
59	KOfam	K14063	AraC family transcriptional regulator, positive regulator of tynA and feaB	9e-70
130	KOfam	K21395	TRAP-type transport system periplasmic protein	1.3e-61
127	KOfam	K21395	TRAP-type transport system periplasmic protein	3.5e-61
124	KOfam	K07795	putative tricarboxylic transport membrane protein	2.7e-73
31	KOfam	K00978	glucose-1-phosphate cytidylyltransferase [EC:2.7.7.33]	1.3e-134
137	KOfam	K00986	RNA-directed DNA polymerase [EC:2.7.7.49]	3e-93
136	KOfam	K00986	RNA-directed DNA polymerase [EC:2.7.7.49]	1.7e-84
141	KOfam	K00986	RNA-directed DNA polymerase [EC:2.7.7.49]	5.5e-33
129	KOfam	K11690	C4-dicarboxylate transporter, DctM subunit	1.4e-129
30	KOfam	K07486	transposase	3.3e-85
133	KOfam	K07486	transposase	7.9e-63
154	KOfam	K07486	transposase	5.9e-58
29	KOfam	K07486	transposase	3.4e-57
152	KOfam	K07486	transposase	1.9e-22
153	KOfam	K07486	transposase	3.9e-13
96	KOfam	K02460	general secretion pathway protein K	8e-33
33	KOfam	K01790	dTDP-4-dehydrorhamnose 3,5-epimerase [EC:5.1.3.13]	5.8e-74
13	KOfam	K00936	two-component system, sensor histidine kinase PdtaS [EC:2.7.13.3]	1.4e-62
104	KOfam	K07484	transposase	1.6e-19
68	KOfam	K07484	transposase	1.3e-07
118	KOfam	K01999	branched-chain amino acid transport system substrate-binding protein	2.8e-80
8	KOfam	K07497	putative transposase	1.1e-21
4	KOfam	K07497	putative transposase	1.3e-21
5	KOfam	K07497	putative transposase	4.9e-18
9	KOfam	K07497	putative transposase	4.9e-18
6	KOfam	K07497	putative transposase	1.4e-07
92	KOfam	K02458	general secretion pathway protein I	1.9e-19
100	KOfam	K03746	DNA-binding protein H-NS	6.7e-22
91	KOfam	K02459	general secretion pathway protein J	2.5e-25
112	KOfam	K13583	GcrA cell cycle regulator	2.3e-28
60	KOfam	K01971	bifunctional non-homologous end joining protein LigD [EC:6.5.1.1]	2.6e-93
6542	KOfam	K17662	cytochrome b pre-mRNA-processing protein 3	8.1e-51
6553	KOfam	K07738	transcriptional repressor NrdR	1.8e-67
6654	KOfam	K09936	bacterial/archaeal transporter family-2 protein	7.9e-26
6589	KOfam	K00537	arsenate reductase (glutaredoxin) [EC:1.20.4.1]	4.9e-63
6666	KOfam	K08591	acyl phosphate:glycerol-3-phosphate acyltransferase [EC:2.3.1.275]	1.9e-71
6566	KOfam	K10914	CRP/FNR family transcriptional regulator, cyclic AMP receptor protein	7.9e-44
6631	KOfam	K09667	protein O-GlcNAc transferase [EC:2.4.1.255]	4.2e-191
6551	KOfam	K00793	riboflavin synthase [EC:2.5.1.9]	2.4e-77
6606	KOfam	K02621	topoisomerase IV subunit A [EC:5.6.2.2]	1e-292
6663	KOfam	K08641	zinc D-Ala-D-Ala dipeptidase [EC:3.4.13.22]	7.5e-81
6660	KOfam	K13936	malonate transporter and related proteins	5.7e-68
6613	KOfam	K03474	pyridoxine 5-phosphate synthase [EC:2.6.99.2]	3.3e-113
6644	KOfam	K13075	N-acyl homoserine lactone hydrolase [EC:3.1.1.81]	8.8e-34
6665	KOfam	K01465	dihydroorotase [EC:3.5.2.3]	2.2e-119
6572	KOfam	K01698	porphobilinogen synthase [EC:4.2.1.24]	3.4e-174
6634	KOfam	K02434	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7]	4.9e-223
6639	KOfam	K02435	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C [EC:6.3.5.6 6.3.5.7]	5.1e-31
6546	KOfam	K15987	K(+)-stimulated pyrophosphate-energized sodium pump [EC:7.2.3.1]	4.9e-302
6614	KOfam	K01139	GTP diphosphokinase / guanosine-3',5'-bis(diphosphate) 3'-diphosphatase [EC:2.7.6.5 3.1.7.2]	2e-258
6615	KOfam	K03060	DNA-directed RNA polymerase subunit omega [EC:2.7.7.6]	6.3e-31
6668	KOfam	K04096	DNA processing protein	1.9e-60
6669	KOfam	K04096	DNA processing protein	4.4e-54
6550	KOfam	K00794	6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]	1.7e-50
6611	KOfam	K03100	signal peptidase I [EC:3.4.21.89]	4.4e-69
6620	KOfam	K03664	SsrA-binding protein	3.1e-74
6664	KOfam	K00609	aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]	2.7e-136
6623	KOfam	K08309	soluble lytic murein transglycosylase [EC:4.2.2.-]	3.4e-128
6650	KOfam	K16137	TetR/AcrR family transcriptional regulator, transcriptional repressor for nem operon	9.4e-51
6547	KOfam	K03704	cold shock protein	1.8e-32
6637	KOfam	K02433	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A [EC:6.3.5.6 6.3.5.7]	9.7e-197
6622	KOfam	K01714	4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7]	3.1e-120
6677	KOfam	K12573	ribonuclease R [EC:3.1.13.1]	5.5e-241
6578	KOfam	K07552	MFS transporter, DHA1 family, multidrug resistance protein	1.7e-106
6602	KOfam	K16264	cobalt-zinc-cadmium efflux system protein	4.2e-121
6557	KOfam	K00799	glutathione S-transferase [EC:2.5.1.18]	8e-30
6612	KOfam	K00997	holo-[acyl-carrier protein] synthase [EC:2.7.8.7]	7e-49
6657	KOfam	K21959	LysR family transcriptional regulator, cell division regulator	9e-80
6642	KOfam	K01055	3-oxoadipate enol-lactonase [EC:3.1.1.24]	4.7e-66
6575	KOfam	K21420	leucyl-tRNA---protein transferase [EC:2.3.2.29]	4.6e-101
6610	KOfam	K03685	ribonuclease III [EC:3.1.26.3]	9.5e-68
6576	KOfam	K03322	manganese transport protein	2.7e-192
6544	KOfam	K07795	putative tricarboxylic transport membrane protein	5.3e-81
6672	KOfam	K01118	FMN-dependent NADH-azoreductase [EC:1.7.1.17]	9.8e-78
6648	KOfam	K00986	RNA-directed DNA polymerase [EC:2.7.7.49]	4.6e-105
6670	KOfam	K00986	RNA-directed DNA polymerase [EC:2.7.7.49]	2.5e-93
6565	KOfam	K00986	RNA-directed DNA polymerase [EC:2.7.7.49]	3e-93
6554	KOfam	K00600	glycine hydroxymethyltransferase [EC:2.1.2.1]	1.2e-215
6621	KOfam	K03282	large conductance mechanosensitive channel	7.8e-58
