gene_callers_id	source	accession	function	e_value
1603	KOfam	K00135	succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]	3.2e-213
1466	KOfam	K01174	micrococcal nuclease [EC:3.1.31.1]	1.7e-27
1504	KOfam	K03205	type IV secretion system protein VirD4 [EC:7.4.2.8]	1e-191
1552	KOfam	K01406	serralysin [EC:3.4.24.40]	5.7e-30
1565	KOfam	K02495	oxygen-independent coproporphyrinogen III oxidase [EC:1.3.98.3]	4.1e-140
1450	KOfam	K02495	oxygen-independent coproporphyrinogen III oxidase [EC:1.3.98.3]	1.1e-137
1537	KOfam	K03406	methyl-accepting chemotaxis protein	1.6e-65
1548	KOfam	K03406	methyl-accepting chemotaxis protein	3.8e-59
1527	KOfam	K01012	biotin synthase [EC:2.8.1.6]	1e-147
1561	KOfam	K07267	porin	1.2e-49
1580	KOfam	K02594	homocitrate synthase NifV [EC:2.3.3.14]	4.4e-163
1521	KOfam	K01658	anthranilate synthase component II [EC:4.1.3.27]	6.9e-89
1522	KOfam	K01665	para-aminobenzoate synthetase component I [EC:2.6.1.85]	1.3e-163
1581	KOfam	K02595	nitrogenase-stabilizing/protective protein	6.6e-43
1575	KOfam	K02597	nitrogen fixation protein NifZ	1.6e-42
1597	KOfam	K10805	acyl-CoA thioesterase II [EC:3.1.2.-]	1.1e-118
1530	KOfam	K01935	dethiobiotin synthetase [EC:6.3.3.3]	2.9e-61
1557	KOfam	K02596	nitrogen fixation protein NifX	7.3e-63
1556	KOfam	K02592	nitrogenase molybdenum-iron protein NifN	2.3e-204
1553	KOfam	K02586	nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1]	8.6e-221
1513	KOfam	K20531	type IV secretion system protein TrbF	2.3e-114
1570	KOfam	K04487	cysteine desulfurase [EC:2.8.1.7]	1.7e-162
1509	KOfam	K20530	type IV secretion system protein TrbE [EC:7.4.2.8]	0
1555	KOfam	K02587	nitrogenase molybdenum-cofactor synthesis protein NifE	2e-243
1571	KOfam	K02593	nitrogen fixation protein NifT	2.7e-32
1584	KOfam	K03855	ferredoxin like protein	1.9e-33
1535	KOfam	K01918	pantoate--beta-alanine ligase [EC:6.3.2.1]	1.3e-121
1573	KOfam	K02585	nitrogen fixation protein NifB	1.9e-205
1554	KOfam	K02591	nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1]	1.5e-195
1514	KOfam	K20532	type IV secretion system protein TrbG	3.2e-115
1588	KOfam	K03704	cold shock protein	4e-31
1541	KOfam	K22278	peptidoglycan-N-acetylglucosamine deacetylase [EC:3.5.1.104]	2.7e-57
1515	KOfam	K20533	type IV secretion system protein TrbI	3.4e-148
1514	KOfam	K20533	type IV secretion system protein TrbI	1e-112
1506	KOfam	K20527	type IV secretion system protein TrbB [EC:7.4.2.8]	1.6e-163
1454	KOfam	K00407	cytochrome c oxidase cbb3-type subunit IV	1.4e-11
1545	KOfam	K00956	sulfate adenylyltransferase subunit 1 [EC:2.7.7.4]	3.4e-205
1582	KOfam	K03522	electron transfer flavoprotein alpha subunit	4.8e-120
1546	KOfam	K00957	sulfate adenylyltransferase subunit 2 [EC:2.7.7.4]	3.4e-171
1455	KOfam	K00406	cytochrome c oxidase cbb3-type subunit III	1e-92
1578	KOfam	K02588	nitrogenase iron protein NifH	7.4e-144
1603	KOfam	K15786	aspartate-semialdehyde dehydrogenase [EC:1.2.1.-]	4.6e-231
1579	KOfam	K15790	nitrogen fixation protein NifQ	1.6e-76
1452	KOfam	K00404	cytochrome c oxidase cbb3-type subunit I [EC:7.1.1.9]	9.1e-229
1508	KOfam	K20529	type IV secretion system protein TrbD	7.1e-38
1489	KOfam	K09144	uncharacterized protein	3e-50
1534	KOfam	K00606	3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]	5.6e-122
1545	KOfam	K00955	bifunctional enzyme CysN/CysC [EC:2.7.7.4 2.7.1.25]	6e-302
1596	KOfam	K01451	hippurate hydrolase [EC:3.5.1.32]	3.5e-159
1490	KOfam	K07154	serine/threonine-protein kinase HipA [EC:2.7.11.1]	4.3e-56
1507	KOfam	K20528	type IV secretion system protein TrbC	6.8e-49
1469	KOfam	K03497	ParB family transcriptional regulator, chromosome partitioning protein	2.5e-30
1510	KOfam	K20266	type IV secretion system protein TrbJ	3.8e-77
1562	KOfam	K22303	alkyl sulfatase [EC:1.14.11.77]	4.7e-137
1453	KOfam	K00405	cytochrome c oxidase cbb3-type subunit II	3.3e-97
1604	KOfam	K15785	L-2,4-diaminobutyrate transaminase [EC:2.6.1.76]	1.3e-233
1477	KOfam	K03531	cell division protein FtsZ	2.8e-158
1532	KOfam	K00833	adenosylmethionine---8-amino-7-oxononanoate aminotransferase [EC:2.6.1.62]	2e-164
1602	KOfam	K03719	Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein	1.4e-47
1512	KOfam	K07344	type IV secretion system protein TrbL	2e-122
1518	KOfam	K22955	acyl homoserine lactone synthase [EC:2.3.1.184]	6.6e-84
1519	KOfam	K19732	LuxR family transcriptional regulator, activator of conjugal transfer of Ti plasmids	2.1e-80
1470	KOfam	K26273	protein strawberry notch	4.3e-250
1465	KOfam	K15861	CRP/FNR family transcriptional regulator, nitrogen fixation regulation protein	6.6e-81
1528	KOfam	K01579	aspartate 1-decarboxylase [EC:4.1.1.11]	3.2e-59
1607	KOfam	K07493	putative transposase	5.6e-23
1460	KOfam	K07487	transposase	3.4e-45
1593	KOfam	K00249	acyl-CoA dehydrogenase [EC:1.3.8.7]	2.2e-130
1520	KOfam	K00259	alanine dehydrogenase [EC:1.4.1.1]	1.8e-168
1543	KOfam	K07734	transcriptional regulator	9.8e-84
1460	KOfam	K07481	transposase, IS5 family	1e-31
1583	KOfam	K00313	electron transfer flavoprotein-quinone oxidoreductase [EC:1.5.5.-]	1e-169
3817	KOfam	K02871	large subunit ribosomal protein L13	3e-71
3780	KOfam	K17662	cytochrome b pre-mRNA-processing protein 3	2.3e-49
3771	KOfam	K07738	transcriptional repressor NrdR	6.5e-68
3828	KOfam	K04751	nitrogen regulatory protein P-II 1	6.2e-64
3833	KOfam	K01358	ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]	6.9e-104
3773	KOfam	K00793	riboflavin synthase [EC:2.5.1.9]	5.8e-77
3788	KOfam	K14731	epsilon-lactone hydrolase [EC:3.1.1.83]	3.2e-72
3814	KOfam	K06929	uncharacterized protein	2.2e-70
3829	KOfam	K23997	ADP-dependent NAD(P)H-hydrate dehydratase / NAD(P)H-hydrate epimerase [EC:4.2.1.136 5.1.99.6]	1.8e-149
3726	KOfam	K03474	pyridoxine 5-phosphate synthase [EC:2.6.99.2]	5.6e-114
3739	KOfam	K13075	N-acyl homoserine lactone hydrolase [EC:3.1.1.81]	2.2e-75
3751	KOfam	K01698	porphobilinogen synthase [EC:4.2.1.24]	1.1e-174
3712	KOfam	K02434	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7]	1.5e-220
3758	KOfam	K01673	carbonic anhydrase [EC:4.2.1.1]	1e-42
3708	KOfam	K02435	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C [EC:6.3.5.6 6.3.5.7]	1.3e-29
3757	KOfam	K07001	NTE family protein	4.6e-49
3777	KOfam	K15987	K(+)-stimulated pyrophosphate-energized sodium pump [EC:7.2.3.1]	4.3e-303
3725	KOfam	K01139	GTP diphosphokinase / guanosine-3',5'-bis(diphosphate) 3'-diphosphatase [EC:2.7.6.5 3.1.7.2]	1.4e-261
3724	KOfam	K03060	DNA-directed RNA polymerase subunit omega [EC:2.7.7.6]	2.4e-31
3823	KOfam	K07010	putative glutamine amidotransferase	6e-71
3774	KOfam	K00794	6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]	9.3e-51
3728	KOfam	K03100	signal peptidase I [EC:3.4.21.89]	3.4e-62
3720	KOfam	K03664	SsrA-binding protein	1.5e-75
3717	KOfam	K08309	soluble lytic murein transglycosylase [EC:4.2.2.-]	1.4e-124
3710	KOfam	K02433	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A [EC:6.3.5.6 6.3.5.7]	3.8e-199
3845	KOfam	K01258	tripeptide aminopeptidase [EC:3.4.11.4]	1.4e-131
