gene_callers_id	source	accession	function	e_value
8981	KOfam	K02050	NitT/TauT family transport system permease protein	1e-67
9074	KOfam	K01438	acetylornithine deacetylase [EC:3.5.1.16]	4.4e-97
8963	KOfam	K04033	AraC family transcriptional regulator, ethanolamine operon transcriptional activator	1.5e-46
9072	KOfam	K00453	tryptophan 2,3-dioxygenase [EC:1.13.11.11]	6.3e-106
8985	KOfam	K03610	septum site-determining protein MinC	2e-56
8965	KOfam	K03406	methyl-accepting chemotaxis protein	1.6e-80
9090	KOfam	K07258	serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4]	6.9e-93
8921	KOfam	K01990	ABC-2 type transport system ATP-binding protein	4.9e-85
9091	KOfam	K09539	DnaJ homolog subfamily C member 19	1.2e-24
9083	KOfam	K00432	glutathione peroxidase [EC:1.11.1.9]	4.5e-58
8999	KOfam	K22296	MarR family transcriptional regulator, lower aerobic nicotinate degradation pathway regulator	7.4e-49
9092	KOfam	K03304	tellurite resistance protein	4e-106
8922	KOfam	K13075	N-acyl homoserine lactone hydrolase [EC:3.1.1.81]	6.5e-69
9009	KOfam	K13075	N-acyl homoserine lactone hydrolase [EC:3.1.1.81]	1.8e-34
9021	KOfam	K07798	membrane fusion protein, copper/silver efflux system	8.7e-144
9051	KOfam	K03313	Na+:H+ antiporter, NhaA family	8.2e-154
9075	KOfam	K07005	uncharacterized protein	3.2e-45
9062	KOfam	K01104	protein-tyrosine phosphatase [EC:3.1.3.48]	6.6e-39
9096	KOfam	K01918	pantoate--beta-alanine ligase [EC:6.3.2.1]	5.3e-74
8982	KOfam	K09017	TetR/AcrR family transcriptional regulator	1.8e-45
8926	KOfam	K04080	molecular chaperone IbpA	2.9e-68
9030	KOfam	K10778	AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase [EC:2.1.1.63]	2.6e-122
9076	KOfam	K00375	GntR family transcriptional regulator / MocR family aminotransferase	5.6e-152
9020	KOfam	K07787	copper/silver efflux system protein	0
8960	KOfam	K15974	MarR family transcriptional regulator, negative regulator of the multidrug operon emrRAB	1.1e-46
9058	KOfam	K01915	glutamine synthetase [EC:6.3.1.2]	1.5e-92
9086	KOfam	K03694	ATP-dependent Clp protease ATP-binding subunit ClpA	0
8984	KOfam	K00606	3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]	4.2e-124
9081	KOfam	K05805	CreA protein	2.3e-78
