gene_callers_id	source	accession	function	e_value
1590	KOfam	K00135	succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]	1e-212
1456	KOfam	K01174	micrococcal nuclease [EC:3.1.31.1]	4.9e-28
1601	KOfam	K02053	putative spermidine/putrescine transport system permease protein	4.4e-120
1493	KOfam	K03205	type IV secretion system protein VirD4 [EC:7.4.2.8]	4.5e-193
1540	KOfam	K01406	serralysin [EC:3.4.24.40]	5.7e-30
1553	KOfam	K02495	oxygen-independent coproporphyrinogen III oxidase [EC:1.3.98.3]	7e-142
1602	KOfam	K02052	putative spermidine/putrescine transport system ATP-binding protein	1.2e-157
1525	KOfam	K03406	methyl-accepting chemotaxis protein	1.7e-65
1536	KOfam	K03406	methyl-accepting chemotaxis protein	3.8e-59
1573	KOfam	K24126	lipoyl-dependent peroxiredoxin subunit C [EC:1.11.1.28]	5.9e-84
1515	KOfam	K01012	biotin synthase [EC:2.8.1.6]	1.6e-148
1549	KOfam	K07267	porin	2.7e-50
1601	KOfam	K02054	putative spermidine/putrescine transport system permease protein	2.6e-125
1568	KOfam	K02594	homocitrate synthase NifV [EC:2.3.3.14]	2.9e-163
1509	KOfam	K01658	anthranilate synthase component II [EC:4.1.3.27]	6.9e-89
1510	KOfam	K01665	para-aminobenzoate synthetase component I [EC:2.6.1.85]	1.3e-163
1569	KOfam	K02595	nitrogenase-stabilizing/protective protein	6.6e-43
1563	KOfam	K02597	nitrogen fixation protein NifZ	1.6e-42
1584	KOfam	K10805	acyl-CoA thioesterase II [EC:3.1.2.-]	1.7e-118
1518	KOfam	K01935	dethiobiotin synthetase [EC:6.3.3.3]	2.9e-61
1545	KOfam	K02596	nitrogen fixation protein NifX	3.5e-63
1544	KOfam	K02592	nitrogenase molybdenum-iron protein NifN	1.6e-203
1541	KOfam	K02586	nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1]	6.9e-220
1502	KOfam	K20531	type IV secretion system protein TrbF	6.7e-114
1558	KOfam	K04487	cysteine desulfurase [EC:2.8.1.7]	8.3e-163
1498	KOfam	K20530	type IV secretion system protein TrbE [EC:7.4.2.8]	0
1543	KOfam	K02587	nitrogenase molybdenum-cofactor synthesis protein NifE	4.6e-246
1559	KOfam	K02593	nitrogen fixation protein NifT	2.7e-32
1572	KOfam	K03855	ferredoxin like protein	1.9e-33
1523	KOfam	K01918	pantoate--beta-alanine ligase [EC:6.3.2.1]	8.4e-122
1561	KOfam	K02585	nitrogen fixation protein NifB	1.2e-205
1542	KOfam	K02591	nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1]	1.5e-195
1503	KOfam	K20532	type IV secretion system protein TrbG	1.9e-114
1575	KOfam	K03704	cold shock protein	4e-31
1529	KOfam	K22278	peptidoglycan-N-acetylglucosamine deacetylase [EC:3.5.1.104]	2.7e-57
1504	KOfam	K20533	type IV secretion system protein TrbI	3.4e-148
1503	KOfam	K20533	type IV secretion system protein TrbI	1.9e-112
1495	KOfam	K20527	type IV secretion system protein TrbB [EC:7.4.2.8]	2.1e-162
1533	KOfam	K00956	sulfate adenylyltransferase subunit 1 [EC:2.7.7.4]	1.1e-202
1570	KOfam	K03522	electron transfer flavoprotein alpha subunit	4.9e-119
1534	KOfam	K00957	sulfate adenylyltransferase subunit 2 [EC:2.7.7.4]	2.1e-172
1566	KOfam	K02588	nitrogenase iron protein NifH	3.8e-143
1590	KOfam	K15786	aspartate-semialdehyde dehydrogenase [EC:1.2.1.-]	1.4e-230
1567	KOfam	K15790	nitrogen fixation protein NifQ	1.6e-76
1497	KOfam	K20529	type IV secretion system protein TrbD	8.7e-38
1479	KOfam	K09144	uncharacterized protein	3.1e-50
1522	KOfam	K00606	3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]	5.6e-122
1533	KOfam	K00955	bifunctional enzyme CysN/CysC [EC:2.7.7.4 2.7.1.25]	3.6e-299
1583	KOfam	K01451	hippurate hydrolase [EC:3.5.1.32]	6e-160
1480	KOfam	K07154	serine/threonine-protein kinase HipA [EC:2.7.11.1]	2.1e-46
1602	KOfam	K02010	iron(III) transport system ATP-binding protein [EC:7.2.2.7]	7.1e-134
1496	KOfam	K20528	type IV secretion system protein TrbC	6.8e-49
1459	KOfam	K03497	ParB family transcriptional regulator, chromosome partitioning protein	2.2e-30
1499	KOfam	K20266	type IV secretion system protein TrbJ	3.4e-75
