gene_callers_id	source	accession	function	e_value
6510	KOfam	K01174	micrococcal nuclease [EC:3.1.31.1]	6.2e-29
6599	KOfam	K00134	glyceraldehyde 3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.12]	1.2e-158
6466	KOfam	K03205	type IV secretion system protein VirD4 [EC:7.4.2.8]	2e-192
6521	KOfam	K02495	oxygen-independent coproporphyrinogen III oxidase [EC:1.3.98.3]	2.9e-135
6491	KOfam	K02495	oxygen-independent coproporphyrinogen III oxidase [EC:1.3.98.3]	1.9e-92
6587	KOfam	K03406	methyl-accepting chemotaxis protein	2.4e-46
6588	KOfam	K03406	methyl-accepting chemotaxis protein	3.5e-45
6581	KOfam	K07098	uncharacterized protein	1.3e-70
6585	KOfam	K01159	crossover junction endodeoxyribonuclease RuvC [EC:3.1.21.10]	1.5e-77
6595	KOfam	K01934	5-formyltetrahydrofolate cyclo-ligase [EC:6.3.3.2]	8.5e-45
6526	KOfam	K16079	outer membrane immunogenic protein	1.2e-40
6564	KOfam	K05986	nuclease S1 [EC:3.1.30.1]	9.6e-33
6457	KOfam	K20531	type IV secretion system protein TrbF	1.6e-113
6535	KOfam	K05820	MFS transporter, PPP family, 3-phenylpropionic acid transporter	5e-82
6461	KOfam	K20530	type IV secretion system protein TrbE [EC:7.4.2.8]	0
6456	KOfam	K20532	type IV secretion system protein TrbG	1.8e-116
6495	KOfam	K04095	cell filamentation protein, protein adenylyltransferase [EC:2.7.7.108]	3.3e-33
6592	KOfam	K04095	cell filamentation protein, protein adenylyltransferase [EC:2.7.7.108]	9.5e-28
6455	KOfam	K20533	type IV secretion system protein TrbI	6.5e-147
6456	KOfam	K20533	type IV secretion system protein TrbI	7.4e-115
6464	KOfam	K20527	type IV secretion system protein TrbB [EC:7.4.2.8]	8.1e-162
6517	KOfam	K00407	cytochrome c oxidase cbb3-type subunit IV	1.1e-10
6594	KOfam	K09769	2',3'-cyclic-nucleotide 2'-phosphodiesterase [EC:3.1.4.16]	9.4e-123
6516	KOfam	K00406	cytochrome c oxidase cbb3-type subunit III	4.1e-93
6519	KOfam	K00404	cytochrome c oxidase cbb3-type subunit I [EC:7.1.1.9]	9.2e-231
6462	KOfam	K20529	type IV secretion system protein TrbD	2.3e-38
6568	KOfam	K10979	DNA end-binding protein Ku	3.2e-39
6484	KOfam	K07154	serine/threonine-protein kinase HipA [EC:2.7.11.1]	4.4e-23
6463	KOfam	K20528	type IV secretion system protein TrbC	1.8e-49
6507	KOfam	K03497	ParB family transcriptional regulator, chromosome partitioning protein	1.3e-29
6460	KOfam	K20266	type IV secretion system protein TrbJ	1.2e-77
6518	KOfam	K00405	cytochrome c oxidase cbb3-type subunit II	6.8e-99
6500	KOfam	K03531	cell division protein FtsZ	1.7e-156
