gene_callers_id	source	accession	function	e_value
2872	KOfam	K01968	3-methylcrotonyl-CoA carboxylase alpha subunit [EC:6.4.1.4]	1.3e-291
2787	KOfam	K01160	crossover junction endodeoxyribonuclease RusA [EC:3.1.21.10]	1.9e-17
2873	KOfam	K01969	3-methylcrotonyl-CoA carboxylase beta subunit [EC:6.4.1.4]	0
2819	KOfam	K09701	uncharacterized protein	4.7e-101
2909	KOfam	K01759	lactoylglutathione lyase [EC:4.4.1.5]	2.7e-45
2874	KOfam	K00253	isovaleryl-CoA dehydrogenase [EC:1.3.8.4]	3.1e-221
2823	KOfam	K09667	protein O-GlcNAc transferase [EC:2.4.1.255]	6.8e-190
2779	KOfam	K12340	outer membrane protein	2e-110
2778	KOfam	K09991	uncharacterized protein	1.7e-50
2809	KOfam	K02030	polar amino acid transport system substrate-binding protein	1.7e-45
2827	KOfam	K02030	polar amino acid transport system substrate-binding protein	3.5e-30
2816	KOfam	K07799	membrane fusion protein, multidrug efflux system	1.8e-161
2883	KOfam	K09005	uncharacterized protein	1.1e-49
2834	KOfam	K05367	penicillin-binding protein 1C [EC:2.4.1.129]	8.5e-237
2919	KOfam	K06904	Escherichia/Staphylococcus phage prohead protease	1.1e-15
2827	KOfam	K09969	general L-amino acid transport system substrate-binding protein	5.4e-185
2908	KOfam	K05835	threonine efflux protein	8.4e-50
2815	KOfam	K07788	multidrug efflux pump	0
2814	KOfam	K07789	multidrug efflux pump	0
2877	KOfam	K03937	NADH dehydrogenase (ubiquinone) Fe-S protein 4	4.9e-35
2884	KOfam	K03704	cold shock protein	1e-44
2904	KOfam	K03088	RNA polymerase sigma-70 factor, ECF subfamily	1.2e-20
2829	KOfam	K03324	phosphate:Na+ symporter	5e-164
2813	KOfam	K05812	tRNA-uridine aminocarboxypropyltransferase [EC:2.5.1.25]	5.5e-55
2824	KOfam	K09972	general L-amino acid transport system ATP-binding protein [EC:7.4.2.1]	6.8e-140
2780	KOfam	K00573	protein-L-isoaspartate(D-aspartate) O-methyltransferase [EC:2.1.1.77]	1.9e-46
2835	KOfam	K06894	alpha-2-macroglobulin	0
2825	KOfam	K09971	general L-amino acid transport system permease protein	2.3e-146
2910	KOfam	K00799	glutathione S-transferase [EC:2.5.1.18]	1.1e-29
2906	KOfam	K00799	glutathione S-transferase [EC:2.5.1.18]	1e-25
2885	KOfam	K12410	NAD-dependent deacetylase [EC:2.3.1.286]	7.3e-78
2826	KOfam	K09970	general L-amino acid transport system permease protein	1.4e-156
2771	KOfam	K06919	putative DNA primase/helicase	2.3e-33
2776	KOfam	K03652	DNA-3-methyladenine glycosylase [EC:3.2.2.21]	2.1e-72
2868	KOfam	K21395	TRAP-type transport system periplasmic protein	2.6e-66
2824	KOfam	K02028	polar amino acid transport system ATP-binding protein [EC:7.4.2.1]	5.6e-133
2895	KOfam	K03929	para-nitrobenzyl esterase [EC:3.1.1.-]	3.4e-163
2820	KOfam	K00574	cyclopropane-fatty-acyl-phospholipid synthase [EC:2.1.1.79]	2.6e-146
2902	KOfam	K01865	(hydroxyamino)benzene mutase [EC:5.4.4.1]	2e-45
2817	KOfam	K18139	outer membrane protein, multidrug efflux system	1.7e-137
2860	KOfam	K14059	integrase	3.4e-74
2870	KOfam	K11690	C4-dicarboxylate transporter, DctM subunit	5.2e-139
2825	KOfam	K02029	polar amino acid transport system permease protein	8.5e-65
2806	KOfam	K07192	flotillin	1.5e-37
2777	KOfam	K01873	valyl-tRNA synthetase [EC:6.1.1.9]	0
