gene_callers_id	source	accession	function	e_value
7051	KOfam	K03414	chemotaxis protein CheZ	3.3e-49
7004	KOfam	K07263	zinc protease [EC:3.4.24.-]	3.7e-127
6976	KOfam	K01821	4-oxalocrotonate tautomerase [EC:5.3.2.6]	9.3e-19
6986	KOfam	K07115	23S rRNA (adenine2030-N6)-methyltransferase [EC:2.1.1.266]	1.2e-109
7026	KOfam	K03601	exodeoxyribonuclease VII large subunit [EC:3.1.11.6]	5.2e-167
7043	KOfam	K04033	AraC family transcriptional regulator, ethanolamine operon transcriptional activator	4.4e-53
7009	KOfam	K01759	lactoylglutathione lyase [EC:4.4.1.5]	3.4e-30
7031	KOfam	K00912	tetraacyldisaccharide 4'-kinase [EC:2.7.1.130]	1.1e-106
6935	KOfam	K23107	1-deoxyxylulose-5-phosphate synthase [EC:1.1.-.-]	2.1e-110
6944	KOfam	K03566	LysR family transcriptional regulator, glycine cleavage system transcriptional activator	7.9e-101
7013	KOfam	K03572	DNA mismatch repair protein MutL	2.4e-213
6974	KOfam	K00286	pyrroline-5-carboxylate reductase [EC:1.5.1.2]	8.1e-80
6985	KOfam	K01166	ribonuclease T2 [EC:4.6.1.19]	1.5e-38
6999	KOfam	K03413	two-component system, chemotaxis family, chemotaxis protein CheY	6.3e-48
7032	KOfam	K02527	3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]	2.4e-72
7033	KOfam	K02527	3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]	1.3e-58
6991	KOfam	K08744	cardiolipin synthase (CMP-forming) [EC:2.7.8.41]	5.3e-51
7019	KOfam	K01945	phosphoribosylamine---glycine ligase [EC:6.3.4.13]	8.3e-214
7081	KOfam	K19267	NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]	9.4e-42
7015	KOfam	K06178	23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]	4.8e-126
6996	KOfam	K07058	membrane protein	1.9e-81
7018	KOfam	K01561	haloacetate dehalogenase [EC:3.8.1.3]	1.5e-131
7042	KOfam	K09761	16S rRNA (uracil1498-N3)-methyltransferase [EC:2.1.1.193]	5.6e-56
6981	KOfam	K07638	two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]	4.5e-138
6962	KOfam	K01061	carboxymethylenebutenolidase [EC:3.1.1.45]	1.1e-53
7046	KOfam	K20534	polyisoprenyl-phosphate glycosyltransferase [EC:2.4.-.-]	4e-127
6988	KOfam	K16079	outer membrane immunogenic protein	4e-58
6967	KOfam	K00948	ribose-phosphate pyrophosphokinase [EC:2.7.6.1]	1.3e-139
6947	KOfam	K03702	excinuclease ABC subunit B	0
7054	KOfam	K04078	chaperonin GroES	1.6e-47
6990	KOfam	K03703	excinuclease ABC subunit C	5.1e-189
7048	KOfam	K09945	uncharacterized protein	1.6e-54
6969	KOfam	K01921	D-alanine-D-alanine ligase [EC:6.3.2.4]	2.1e-69
7002	KOfam	K03101	signal peptidase II [EC:3.4.23.36]	4.3e-42
7058	KOfam	K03303	lactate permease	9.3e-176
6977	KOfam	K01892	histidyl-tRNA synthetase [EC:6.1.1.21]	3.2e-152
6972	KOfam	K00794	6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]	2.6e-48
6929	KOfam	K00812	aspartate aminotransferase [EC:2.6.1.1]	1.5e-184
7063	KOfam	K11472	glycolate dehydrogenase FAD-binding subunit [EC:1.1.99.14]	2.7e-123
6987	KOfam	K03704	cold shock protein	4e-35
6927	KOfam	K02355	elongation factor G	1.6e-174
7062	KOfam	K11473	glycolate dehydrogenase iron-sulfur subunit [EC:1.1.99.14]	5.8e-165
6961	KOfam	K09806	ubiquinone biosynthesis accessory factor UbiK	1.5e-10
7045	KOfam	K00765	ATP phosphoribosyltransferase [EC:2.4.2.17]	1.5e-67
6991	KOfam	K00995	CDP-diacylglycerol---glycerol-3-phosphate 3-phosphatidyltransferase [EC:2.7.8.5]	6.4e-39
6958	KOfam	K01056	peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]	1.9e-74
6930	KOfam	K00799	glutathione S-transferase [EC:2.5.1.18]	8.4e-34
6939	KOfam	K00799	glutathione S-transferase [EC:2.5.1.18]	2.6e-20
6923	KOfam	K00014	shikimate dehydrogenase [EC:1.1.1.25]	1.2e-95
6965	KOfam	K05810	purine-nucleoside/S-methyl-5'-thioadenosine phosphorylase / adenosine deaminase [EC:2.4.2.1 2.4.2.28 3.5.4.4]	4.3e-79
7006	KOfam	K15034	ribosome-associated protein	1.3e-62
7036	KOfam	K01092	myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25]	5.7e-65
7001	KOfam	K01870	isoleucyl-tRNA synthetase [EC:6.1.1.5]	7.7e-292
7014	KOfam	K08316	16S rRNA (guanine966-N2)-methyltransferase [EC:2.1.1.171]	6.1e-67
7066	KOfam	K08738	cytochrome c	3.2e-30
7008	KOfam	K08738	cytochrome c	5e-24
6924	KOfam	K03321	sulfate permease, SulP family	2.8e-144
7055	KOfam	K04077	chaperonin GroEL [EC:5.6.1.7]	1.3e-273
6963	KOfam	K13292	phosphatidylglycerol---prolipoprotein diacylglyceryl transferase [EC:2.5.1.145]	1.9e-81
6975	KOfam	K18700	fluoroacetyl-CoA thioesterase [EC:3.1.2.29]	7.6e-46
6978	KOfam	K00826	branched-chain amino acid aminotransferase [EC:2.6.1.42]	1.3e-136
6940	KOfam	K07486	transposase	1.2e-55
7039	KOfam	K03179	4-hydroxybenzoate polyprenyltransferase [EC:2.5.1.39]	5.3e-117
6997	KOfam	K13593	cyclic-di-GMP phosphodiesterase, flagellum assembly factor TipF	6.1e-178
7071	KOfam	K02919	large subunit ribosomal protein L36	1.7e-13
6992	KOfam	K03636	sulfur-carrier protein	8.2e-16
7045	KOfam	K02502	ATP phosphoribosyltransferase regulatory subunit	7.9e-81
6994	KOfam	K07320	ribosomal protein L3 glutamine methyltransferase [EC:2.1.1.298]	3.1e-128
6993	KOfam	K03635	molybdopterin synthase catalytic subunit [EC:2.8.1.12]	3.1e-50
6957	KOfam	K06942	ribosome-binding ATPase	4.3e-119
6960	KOfam	K07481	transposase, IS5 family	1.7e-74
6926	KOfam	K07497	putative transposase	6.4e-29
6964	KOfam	K18164	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 7	2.4e-150
7059	KOfam	K02471	vitamin B12/bleomycin/antimicrobial peptide transport system ATP-binding/permease protein	7.2e-249
7072	KOfam	K07045	uncharacterized protein	6.6e-60
6959	KOfam	K02897	large subunit ribosomal protein L25	1.1e-70
7037	KOfam	K03592	PmbA protein	4.6e-178
7065	KOfam	K00104	glycolate dehydrogenase FAD-linked subunit [EC:1.1.99.14]	2.7e-211
7000	KOfam	K11753	riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2]	5.2e-108
6628	KOfam	K07458	DNA mismatch endonuclease, patch repair protein [EC:3.1.-.-]	1.1e-52
6751	KOfam	K13821	RHH-type transcriptional regulator, proline utilization regulon repressor / proline dehydrogenase / delta 1-pyrroline-5-carboxylate dehydrogenase [EC:1.5.5.2 1.2.1.88]	0
6699	KOfam	K07459	putative ATP-dependent endonuclease of the OLD family	8.5e-59
6723	KOfam	K05275	pyridoxine 4-dehydrogenase [EC:1.1.1.65]	6.5e-109
6734	KOfam	K19338	LysR family transcriptional regulator, nitrogen assimilation regulatory protein	4e-101
6747	KOfam	K05301	sulfite dehydrogenase (cytochrome) subunit A [EC:1.8.2.1]	6.1e-203
6614	KOfam	K07107	acyl-CoA thioester hydrolase [EC:3.1.2.-]	7.9e-32
6610	KOfam	K07107	acyl-CoA thioester hydrolase [EC:3.1.2.-]	1.4e-31
6609	KOfam	K07107	acyl-CoA thioester hydrolase [EC:3.1.2.-]	3.8e-21
6738	KOfam	K01576	benzoylformate decarboxylase [EC:4.1.1.7]	5.1e-224
6758	KOfam	K08988	putative membrane protein	1.3e-34
6626	KOfam	K06877	DEAD/DEAH box helicase domain-containing protein	4.5e-105
6604	KOfam	K02030	polar amino acid transport system substrate-binding protein	2.6e-45
6601	KOfam	K02030	polar amino acid transport system substrate-binding protein	3.4e-40
