gene_callers_id	source	accession	function	e_value
9188	KOfam	K00097	4-hydroxythreonine-4-phosphate dehydrogenase [EC:1.1.1.262]	2.9e-130
9002	KOfam	K01995	branched-chain amino acid transport system ATP-binding protein	1.9e-99
9190	KOfam	K03566	LysR family transcriptional regulator, glycine cleavage system transcriptional activator	3e-83
9070	KOfam	K00803	alkyldihydroxyacetonephosphate synthase [EC:2.5.1.26]	8.3e-154
9007	KOfam	K01857	3-carboxy-cis,cis-muconate cycloisomerase [EC:5.5.1.2]	1.4e-177
9035	KOfam	K02026	multiple sugar transport system permease protein	1.1e-87
9073	KOfam	K11312	cupin 2 domain-containing protein	2e-42
9168	KOfam	K10804	acyl-CoA thioesterase I [EC:3.1.2.- 3.1.2.2 3.1.1.2 3.1.1.5]	1.3e-32
9029	KOfam	K05799	GntR family transcriptional regulator, transcriptional repressor for pyruvate dehydrogenase complex	2.7e-50
9077	KOfam	K03707	thiaminase (transcriptional activator TenA) [EC:3.5.99.2]	9.4e-74
9011	KOfam	K11103	aerobic C4-dicarboxylate transport protein	4.9e-190
9008	KOfam	K01644	citrate lyase subunit beta / citryl-CoA lyase [EC:4.1.3.34]	1.5e-93
9182	KOfam	K10979	DNA end-binding protein Ku	6.1e-111
9196	KOfam	K02004	putative ABC transport system permease protein	4.6e-33
9009	KOfam	K18289	itaconate CoA-transferase [EC:2.8.3.- 2.8.3.22]	1.6e-195
9107	KOfam	K00986	RNA-directed DNA polymerase [EC:2.7.7.49]	2.3e-105
9095	KOfam	K00986	RNA-directed DNA polymerase [EC:2.7.7.49]	1.8e-96
9131	KOfam	K00986	RNA-directed DNA polymerase [EC:2.7.7.49]	1.8e-96
9044	KOfam	K00986	RNA-directed DNA polymerase [EC:2.7.7.49]	3.8e-31
9144	KOfam	K00986	RNA-directed DNA polymerase [EC:2.7.7.49]	2.2e-27
9029	KOfam	K22104	GntR family transcriptional regulator, sialic acid-inducible nan operon repressor	8.5e-84
9197	KOfam	K02003	putative ABC transport system ATP-binding protein	6.7e-97
9092	KOfam	K07486	transposase	2.4e-69
9134	KOfam	K07486	transposase	3.3e-69
9104	KOfam	K07486	transposase	8.9e-69
9023	KOfam	K07486	transposase	1.1e-68
9162	KOfam	K07486	transposase	1.6e-64
9117	KOfam	K07486	transposase	1.4e-61
9128	KOfam	K07486	transposase	1.4e-61
9194	KOfam	K07486	transposase	6.4e-56
9111	KOfam	K07486	transposase	5.2e-55
9116	KOfam	K07486	transposase	1.7e-50
9113	KOfam	K07486	transposase	4.5e-45
9083	KOfam	K07486	transposase	1.8e-16
9155	KOfam	K07492	putative transposase	1.3e-34
9154	KOfam	K07492	putative transposase	1.4e-31
9017	KOfam	K07492	putative transposase	1.8e-24
9151	KOfam	K07096	uncharacterized protein	9.7e-39
9012	KOfam	K17737	LysR family transcriptional regulator, carnitine catabolism transcriptional activator	8e-97
9000	KOfam	K11959	urea transport system substrate-binding protein	5.9e-104
9024	KOfam	K07493	putative transposase	9.2e-78
9072	KOfam	K07493	putative transposase	6.6e-46
9062	KOfam	K07493	putative transposase	2.4e-45
9048	KOfam	K07493	putative transposase	3.4e-45
9082	KOfam	K07493	putative transposase	3.4e-45
9088	KOfam	K07493	putative transposase	6.1e-45
9074	KOfam	K07487	transposase	1.4e-127
9118	KOfam	K07487	transposase	4.9e-76
9119	KOfam	K07487	transposase	4.2e-50
9053	KOfam	K07487	transposase	1.6e-48
9126	KOfam	K01989	putative tryptophan/tyrosine transport system substrate-binding protein	1.7e-60
9127	KOfam	K01989	putative tryptophan/tyrosine transport system substrate-binding protein	1e-53
9114	KOfam	K01989	putative tryptophan/tyrosine transport system substrate-binding protein	1e-37
9181	KOfam	K00936	two-component system, sensor histidine kinase PdtaS [EC:2.7.13.3]	2.2e-60
