gene_callers_id	source	accession	function	e_value
6845	KOfam	K03414	chemotaxis protein CheZ	6.9e-50
6800	KOfam	K07263	zinc protease [EC:3.4.24.-]	1e-132
6801	KOfam	K07263	zinc protease [EC:3.4.24.-]	1.2e-79
6773	KOfam	K01821	4-oxalocrotonate tautomerase [EC:5.3.2.6]	1.3e-18
6783	KOfam	K07115	23S rRNA (adenine2030-N6)-methyltransferase [EC:2.1.1.266]	7.6e-113
6821	KOfam	K03601	exodeoxyribonuclease VII large subunit [EC:3.1.11.6]	4.9e-165
6812	KOfam	K11991	tRNA(adenine34) deaminase [EC:3.5.4.33]	7.2e-67
6836	KOfam	K04033	AraC family transcriptional regulator, ethanolamine operon transcriptional activator	1.3e-53
6805	KOfam	K01759	lactoylglutathione lyase [EC:4.4.1.5]	7.3e-31
6826	KOfam	K00912	tetraacyldisaccharide 4'-kinase [EC:2.7.1.130]	3.5e-105
6731	KOfam	K23107	1-deoxyxylulose-5-phosphate synthase [EC:1.1.-.-]	5.7e-109
6741	KOfam	K03566	LysR family transcriptional regulator, glycine cleavage system transcriptional activator	5.3e-102
6809	KOfam	K03572	DNA mismatch repair protein MutL	6.3e-217
6771	KOfam	K00286	pyrroline-5-carboxylate reductase [EC:1.5.1.2]	3.3e-84
6782	KOfam	K01166	ribonuclease T2 [EC:4.6.1.19]	5.4e-38
6795	KOfam	K03413	two-component system, chemotaxis family, chemotaxis protein CheY	2.8e-47
6827	KOfam	K02527	3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]	1.7e-156
6787	KOfam	K08744	cardiolipin synthase (CMP-forming) [EC:2.7.8.41]	3e-55
6814	KOfam	K01945	phosphoribosylamine---glycine ligase [EC:6.3.4.13]	4.9e-214
6811	KOfam	K06178	23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]	2e-127
6792	KOfam	K07058	membrane protein	1.4e-81
6712	KOfam	K08223	MFS transporter, FSR family, fosmidomycin resistance protein	7.5e-154
6813	KOfam	K01561	haloacetate dehalogenase [EC:3.8.1.3]	1.3e-136
6835	KOfam	K09761	16S rRNA (uracil1498-N3)-methyltransferase [EC:2.1.1.193]	3.4e-67
6778	KOfam	K07638	two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]	6.3e-142
6759	KOfam	K01061	carboxymethylenebutenolidase [EC:3.1.1.45]	5.3e-56
6840	KOfam	K20534	polyisoprenyl-phosphate glycosyltransferase [EC:2.4.-.-]	1.7e-126
6785	KOfam	K16079	outer membrane immunogenic protein	5.1e-59
6710	KOfam	K16079	outer membrane immunogenic protein	4.5e-39
6764	KOfam	K00948	ribose-phosphate pyrophosphokinase [EC:2.7.6.1]	2.7e-140
6744	KOfam	K03702	excinuclease ABC subunit B	0
6847	KOfam	K04078	chaperonin GroES	7.3e-49
6786	KOfam	K03703	excinuclease ABC subunit C	1e-232
6842	KOfam	K09945	uncharacterized protein	3.3e-57
6766	KOfam	K01921	D-alanine-D-alanine ligase [EC:6.3.2.4]	1.6e-68
6798	KOfam	K03101	signal peptidase II [EC:3.4.23.36]	5.5e-42
6851	KOfam	K03303	lactate permease	9e-179
6774	KOfam	K01892	histidyl-tRNA synthetase [EC:6.1.1.21]	4e-153
6769	KOfam	K00794	6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]	1.4e-49
6725	KOfam	K00812	aspartate aminotransferase [EC:2.6.1.1]	3e-186
6855	KOfam	K11472	glycolate dehydrogenase FAD-binding subunit [EC:1.1.99.14]	7.2e-125
6784	KOfam	K03704	cold shock protein	3.4e-35
6723	KOfam	K02355	elongation factor G	1.2e-171
6855	KOfam	K11473	glycolate dehydrogenase iron-sulfur subunit [EC:1.1.99.14]	5.6e-167
6758	KOfam	K09806	ubiquinone biosynthesis accessory factor UbiK	7.3e-11
6839	KOfam	K00765	ATP phosphoribosyltransferase [EC:2.4.2.17]	2.4e-68
6787	KOfam	K00995	CDP-diacylglycerol---glycerol-3-phosphate 3-phosphatidyltransferase [EC:2.7.8.5]	2.5e-42
6755	KOfam	K01056	peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]	1.4e-75
6726	KOfam	K00799	glutathione S-transferase [EC:2.5.1.18]	1.3e-34
6709	KOfam	K00799	glutathione S-transferase [EC:2.5.1.18]	3.3e-33
6736	KOfam	K00799	glutathione S-transferase [EC:2.5.1.18]	1.8e-19
6719	KOfam	K00014	shikimate dehydrogenase [EC:1.1.1.25]	3.9e-95
6762	KOfam	K05810	purine-nucleoside/S-methyl-5'-thioadenosine phosphorylase / adenosine deaminase [EC:2.4.2.1 2.4.2.28 3.5.4.4]	3.6e-81
6802	KOfam	K15034	ribosome-associated protein	2.5e-61
6830	KOfam	K01092	myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25]	6e-65
