gene_callers_id	source	accession	function	e_value
1591	KOfam	K00135	succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]	3.1e-213
1517	KOfam	K00652	8-amino-7-oxononanoate synthase [EC:2.3.1.47]	2.3e-139
1493	KOfam	K03205	type IV secretion system protein VirD4 [EC:7.4.2.8]	1.3e-191
1540	KOfam	K01406	serralysin [EC:3.4.24.40]	5.6e-30
1553	KOfam	K02495	oxygen-independent coproporphyrinogen III oxidase [EC:1.3.98.3]	4.1e-140
1442	KOfam	K02495	oxygen-independent coproporphyrinogen III oxidase [EC:1.3.98.3]	1.4e-137
1525	KOfam	K03406	methyl-accepting chemotaxis protein	6.3e-66
1536	KOfam	K03406	methyl-accepting chemotaxis protein	3.8e-59
1573	KOfam	K24126	lipoyl-dependent peroxiredoxin subunit C [EC:1.11.1.28]	1e-83
1515	KOfam	K01012	biotin synthase [EC:2.8.1.6]	6.9e-149
1549	KOfam	K07267	porin	1.2e-50
1568	KOfam	K02594	homocitrate synthase NifV [EC:2.3.3.14]	2.9e-163
1509	KOfam	K01658	anthranilate synthase component II [EC:4.1.3.27]	6.9e-89
1510	KOfam	K01665	para-aminobenzoate synthetase component I [EC:2.6.1.85]	2.8e-164
1569	KOfam	K02595	nitrogenase-stabilizing/protective protein	6.5e-43
1563	KOfam	K02597	nitrogen fixation protein NifZ	1.6e-42
1585	KOfam	K10805	acyl-CoA thioesterase II [EC:3.1.2.-]	1.9e-119
1518	KOfam	K01935	dethiobiotin synthetase [EC:6.3.3.3]	2.9e-61
1545	KOfam	K02596	nitrogen fixation protein NifX	3.7e-63
1544	KOfam	K02592	nitrogenase molybdenum-iron protein NifN	1.4e-202
1541	KOfam	K02586	nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1]	1e-219
1502	KOfam	K20531	type IV secretion system protein TrbF	5.7e-113
1558	KOfam	K04487	cysteine desulfurase [EC:2.8.1.7]	8e-163
1498	KOfam	K20530	type IV secretion system protein TrbE [EC:7.4.2.8]	0
1543	KOfam	K02587	nitrogenase molybdenum-cofactor synthesis protein NifE	3.6e-243
1559	KOfam	K02593	nitrogen fixation protein NifT	2.7e-32
1572	KOfam	K03855	ferredoxin like protein	1.9e-33
1523	KOfam	K01918	pantoate--beta-alanine ligase [EC:6.3.2.1]	1.4e-122
1561	KOfam	K02585	nitrogen fixation protein NifB	1.1e-207
1542	KOfam	K02591	nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1]	6.7e-196
1503	KOfam	K20532	type IV secretion system protein TrbG	3.2e-115
1575	KOfam	K03704	cold shock protein	3.9e-31
1529	KOfam	K22278	peptidoglycan-N-acetylglucosamine deacetylase [EC:3.5.1.104]	2.6e-57
1504	KOfam	K20533	type IV secretion system protein TrbI	7.4e-148
1503	KOfam	K20533	type IV secretion system protein TrbI	1e-112
1495	KOfam	K20527	type IV secretion system protein TrbB [EC:7.4.2.8]	8.4e-164
1446	KOfam	K00407	cytochrome c oxidase cbb3-type subunit IV	2.4e-12
1533	KOfam	K00956	sulfate adenylyltransferase subunit 1 [EC:2.7.7.4]	7e-204
1570	KOfam	K03522	electron transfer flavoprotein alpha subunit	4.8e-120
1534	KOfam	K00957	sulfate adenylyltransferase subunit 2 [EC:2.7.7.4]	1.1e-170
1447	KOfam	K00406	cytochrome c oxidase cbb3-type subunit III	1.3e-94
1566	KOfam	K02588	nitrogenase iron protein NifH	3.6e-142
1591	KOfam	K15786	aspartate-semialdehyde dehydrogenase [EC:1.2.1.-]	4.6e-231
1567	KOfam	K15790	nitrogen fixation protein NifQ	1.6e-76
1444	KOfam	K00404	cytochrome c oxidase cbb3-type subunit I [EC:7.1.1.9]	6.7e-229
1497	KOfam	K20529	type IV secretion system protein TrbD	7.1e-38
1478	KOfam	K09144	uncharacterized protein	3.1e-50
1522	KOfam	K00606	3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]	5.6e-122
1533	KOfam	K00955	bifunctional enzyme CysN/CysC [EC:2.7.7.4 2.7.1.25]	2.8e-300
1584	KOfam	K01451	hippurate hydrolase [EC:3.5.1.32]	3.8e-159
1479	KOfam	K07154	serine/threonine-protein kinase HipA [EC:2.7.11.1]	2.4e-46
1496	KOfam	K20528	type IV secretion system protein TrbC	5.8e-48
1460	KOfam	K03497	ParB family transcriptional regulator, chromosome partitioning protein	6.5e-30
1499	KOfam	K20266	type IV secretion system protein TrbJ	7.3e-78
1550	KOfam	K22303	alkyl sulfatase [EC:1.14.11.77]	4.1e-135
1445	KOfam	K00405	cytochrome c oxidase cbb3-type subunit II	6.2e-99
1592	KOfam	K15785	L-2,4-diaminobutyrate transaminase [EC:2.6.1.76]	1.4e-233
1468	KOfam	K03531	cell division protein FtsZ	2.4e-155
1520	KOfam	K00833	adenosylmethionine---8-amino-7-oxononanoate aminotransferase [EC:2.6.1.62]	8.7e-165
1590	KOfam	K03719	Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein	1.4e-47
1501	KOfam	K07344	type IV secretion system protein TrbL	9.3e-122
1506	KOfam	K22955	acyl homoserine lactone synthase [EC:2.3.1.184]	6.6e-84
1507	KOfam	K19732	LuxR family transcriptional regulator, activator of conjugal transfer of Ti plasmids	2.1e-80
1461	KOfam	K26273	protein strawberry notch	1.8e-250
1456	KOfam	K15861	CRP/FNR family transcriptional regulator, nitrogen fixation regulation protein	3.5e-80
1516	KOfam	K01579	aspartate 1-decarboxylase [EC:4.1.1.11]	3.2e-59
1595	KOfam	K07493	putative transposase	4.8e-22
1508	KOfam	K00259	alanine dehydrogenase [EC:1.4.1.1]	3.1e-172
1531	KOfam	K07734	transcriptional regulator	9.7e-84
1452	KOfam	K07481	transposase, IS5 family	1.2e-30
1571	KOfam	K00313	electron transfer flavoprotein-quinone oxidoreductase [EC:1.5.5.-]	4.3e-169
1440	KOfam	K14987	two-component system, LuxR family, response regulator FixJ	5.4e-88
3794	KOfam	K02871	large subunit ribosomal protein L13	2.7e-72
3756	KOfam	K17662	cytochrome b pre-mRNA-processing protein 3	9.4e-50
3747	KOfam	K07738	transcriptional repressor NrdR	5.7e-68
3805	KOfam	K04751	nitrogen regulatory protein P-II 1	1.7e-64
3810	KOfam	K01358	ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]	2.1e-103
3749	KOfam	K00793	riboflavin synthase [EC:2.5.1.9]	1.3e-77
3764	KOfam	K14731	epsilon-lactone hydrolase [EC:3.1.1.83]	3.8e-72
3713	KOfam	K02621	topoisomerase IV subunit A [EC:5.6.2.2]	3.7e-296
3681	KOfam	K13936	malonate transporter and related proteins	1.1e-68
3791	KOfam	K06929	uncharacterized protein	3.9e-70
3806	KOfam	K23997	ADP-dependent NAD(P)H-hydrate dehydratase / NAD(P)H-hydrate epimerase [EC:4.2.1.136 5.1.99.6]	8.7e-152
3705	KOfam	K03474	pyridoxine 5-phosphate synthase [EC:2.6.99.2]	6.7e-113
3716	KOfam	K13075	N-acyl homoserine lactone hydrolase [EC:3.1.1.81]	1.5e-75
3727	KOfam	K01698	porphobilinogen synthase [EC:4.2.1.24]	8.9e-172
3691	KOfam	K02434	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7]	2.5e-221
3734	KOfam	K01673	carbonic anhydrase [EC:4.2.1.1]	1.3e-43
3687	KOfam	K02435	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C [EC:6.3.5.6 6.3.5.7]	5.9e-31
3733	KOfam	K07001	NTE family protein	5.4e-49
3753	KOfam	K15987	K(+)-stimulated pyrophosphate-energized sodium pump [EC:7.2.3.1]	1.8e-299
3704	KOfam	K01139	GTP diphosphokinase / guanosine-3',5'-bis(diphosphate) 3'-diphosphatase [EC:2.7.6.5 3.1.7.2]	1.1e-259
3703	KOfam	K03060	DNA-directed RNA polymerase subunit omega [EC:2.7.7.6]	2.4e-31
3801	KOfam	K07010	putative glutamine amidotransferase	7.8e-72
3750	KOfam	K00794	6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]	1.8e-52
3707	KOfam	K03100	signal peptidase I [EC:3.4.21.89]	1.2e-69
3699	KOfam	K03664	SsrA-binding protein	2.8e-75
3696	KOfam	K08309	soluble lytic murein transglycosylase [EC:4.2.2.-]	3.3e-126
3689	KOfam	K02433	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A [EC:6.3.5.6 6.3.5.7]	4.9e-196
3812	KOfam	K01338	ATP-dependent Lon protease [EC:3.4.21.53]	0
3821	KOfam	K01258	tripeptide aminopeptidase [EC:3.4.11.4]	1e-135
3697	KOfam	K01714	4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7]	5.2e-122
3802	KOfam	K07403	membrane-bound serine protease (ClpP class)	9.2e-153
3792	KOfam	K01692	enoyl-CoA hydratase [EC:4.2.1.17]	2.2e-71
3816	KOfam	K16264	cobalt-zinc-cadmium efflux system protein	3.6e-115
3804	KOfam	K01915	glutamine synthetase [EC:6.3.1.2]	3.1e-99
3717	KOfam	K00799	glutathione S-transferase [EC:2.5.1.18]	1e-23
3706	KOfam	K00997	holo-[acyl-carrier protein] synthase [EC:2.7.8.7]	3.6e-49
3684	KOfam	K21959	LysR family transcriptional regulator, cell division regulator	7.1e-86
3724	KOfam	K21420	leucyl-tRNA---protein transferase [EC:2.3.2.29]	1.3e-100
3708	KOfam	K03685	ribonuclease III [EC:3.1.26.3]	3.9e-67
3795	KOfam	K02996	small subunit ribosomal protein S9	3.3e-71
3723	KOfam	K03322	manganese transport protein	7.8e-186
3754	KOfam	K07795	putative tricarboxylic transport membrane protein	1.5e-79
3746	KOfam	K00600	glycine hydroxymethyltransferase [EC:2.1.2.1]	3.8e-218
3698	KOfam	K03282	large conductance mechanosensitive channel	6.8e-57
3752	KOfam	K00946	thiamine-monophosphate kinase [EC:2.7.4.16]	1.3e-105
3757	KOfam	K07040	DUF177 domain-containing protein	4.5e-17
3686	KOfam	K00459	nitronate monooxygenase [EC:1.13.12.16]	4.1e-111
3685	KOfam	K00459	nitronate monooxygenase [EC:1.13.12.16]	6.2e-85
3709	KOfam	K03595	GTPase	8.4e-123
3714	KOfam	K07240	chromate transporter	3.8e-72
3689	KOfam	K01426	amidase [EC:3.5.1.4]	2.9e-104
3682	KOfam	K07447	putative pre-16S rRNA nuclease [EC:3.1.-.-]	4.7e-58
3758	KOfam	K03621	phosphate acyltransferase [EC:2.3.1.274]	1.9e-133
3787	KOfam	K02259	heme a synthase [EC:1.17.99.9]	1.2e-62
3786	KOfam	K02259	heme a synthase [EC:1.17.99.9]	6e-26
3742	KOfam	K07484	transposase	2.8e-16
3790	KOfam	K01740	O-acetylhomoserine (thiol)-lyase [EC:2.5.1.49]	9.1e-217
3751	KOfam	K03625	transcription antitermination protein NusB	7.6e-43
3736	KOfam	K01768	adenylate cyclase [EC:4.6.1.1]	7.2e-63
3759	KOfam	K00648	3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]	9.6e-137
3711	KOfam	K03584	DNA repair protein RecO (recombination protein O)	9.4e-41
3760	KOfam	K04764	integration host factor subunit alpha	6.6e-54
3680	KOfam	K07052	CAAX protease family protein	3.3e-22
3694	KOfam	K07497	putative transposase	2.1e-24
3762	KOfam	K07497	putative transposase	2.1e-24
3814	KOfam	K07497	putative transposase	2.1e-24
3748	KOfam	K11752	diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193]	8.3e-136
3701	KOfam	K21929	uracil-DNA glycosylase [EC:3.2.2.27]	6e-39
3811	KOfam	K03544	ATP-dependent Clp protease ATP-binding subunit ClpX	1.3e-199
3770	KOfam	K13583	GcrA cell cycle regulator	3.4e-45
3809	KOfam	K03545	trigger factor	1.1e-129
3780	KOfam	K20997	polysaccharide biosynthesis protein PslA	1.5e-142
1719	KOfam	K00135	succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]	4.5e-240
1671	KOfam	K04030	ethanolamine utilization protein EutQ	4.8e-38
1612	KOfam	K01799	maleate isomerase [EC:5.2.1.1]	4.5e-47
1602	KOfam	K02053	putative spermidine/putrescine transport system permease protein	4.4e-120
1621	KOfam	K02053	putative spermidine/putrescine transport system permease protein	7.8e-80
1603	KOfam	K02052	putative spermidine/putrescine transport system ATP-binding protein	1.1e-157
1622	KOfam	K02052	putative spermidine/putrescine transport system ATP-binding protein	8.5e-157
1602	KOfam	K02054	putative spermidine/putrescine transport system permease protein	2.6e-125
1620	KOfam	K02054	putative spermidine/putrescine transport system permease protein	3.6e-68
1637	KOfam	K02033	peptide/nickel transport system permease protein	3.7e-115
1641	KOfam	K02032	peptide/nickel transport system ATP-binding protein	6.8e-243
1641	KOfam	K02031	peptide/nickel transport system ATP-binding protein	1.5e-242
1717	KOfam	K00140	malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]	1.3e-267
1639	KOfam	K02035	peptide/nickel transport system substrate-binding protein	5.4e-97
1753	KOfam	K01845	glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8]	1.9e-136
1638	KOfam	K02034	peptide/nickel transport system permease protein	7.8e-107
1636	KOfam	K01271	Xaa-Pro dipeptidase [EC:3.4.13.9]	5.4e-83
1656	KOfam	K01271	Xaa-Pro dipeptidase [EC:3.4.13.9]	8.5e-80
1757	KOfam	K07749	formyl-CoA transferase [EC:2.8.3.16]	1e-172
1749	KOfam	K07749	formyl-CoA transferase [EC:2.8.3.16]	1.2e-172
1750	KOfam	K00836	diaminobutyrate-2-oxoglutarate transaminase [EC:2.6.1.76]	1.1e-191
1660	KOfam	K03522	electron transfer flavoprotein alpha subunit	4.5e-137
1751	KOfam	K01692	enoyl-CoA hydratase [EC:4.2.1.17]	2.4e-75
1746	KOfam	K01692	enoyl-CoA hydratase [EC:4.2.1.17]	2.9e-72
1698	KOfam	K00612	carbamoyltransferase [EC:2.1.3.-]	6.5e-119
1654	KOfam	K03521	electron transfer flavoprotein beta subunit	5.4e-106
1603	KOfam	K02010	iron(III) transport system ATP-binding protein [EC:7.2.2.7]	7.4e-134
1735	KOfam	K22303	alkyl sulfatase [EC:1.14.11.77]	6e-138
1608	KOfam	K22303	alkyl sulfatase [EC:1.14.11.77]	1.3e-129
1749	KOfam	K18702	CoA:oxalate CoA-transferase [EC:2.8.3.19]	2.9e-170
1757	KOfam	K18702	CoA:oxalate CoA-transferase [EC:2.8.3.19]	7e-170
1705	KOfam	K00986	RNA-directed DNA polymerase [EC:2.7.7.49]	1.6e-72
1643	KOfam	K00986	RNA-directed DNA polymerase [EC:2.7.7.49]	1e-27
1714	KOfam	K13654	GntR family transcriptional regulator, colanic acid and biofilm gene transcriptional regulator	5e-59
1675	KOfam	K24012	acetate---CoA ligase (ADP-forming) [EC:6.2.1.13]	3.2e-221
1651	KOfam	K24012	acetate---CoA ligase (ADP-forming) [EC:6.2.1.13]	9.3e-221
1732	KOfam	K24012	acetate---CoA ligase (ADP-forming) [EC:6.2.1.13]	1e-217
1626	KOfam	K21624	cis-L-3-hydroxyproline dehydratase [EC:4.2.1.171]	1.3e-146
1656	KOfam	K15783	ectoine hydrolase [EC:3.5.4.44]	8e-150
