gene_callers_id	source	accession	function	e_value
6916	KOfam	K03414	chemotaxis protein CheZ	1.3e-50
6871	KOfam	K07263	zinc protease [EC:3.4.24.-]	5.3e-133
6872	KOfam	K07263	zinc protease [EC:3.4.24.-]	1.8e-80
6843	KOfam	K01821	4-oxalocrotonate tautomerase [EC:5.3.2.6]	1.3e-18
6854	KOfam	K07115	23S rRNA (adenine2030-N6)-methyltransferase [EC:2.1.1.266]	1.5e-113
6892	KOfam	K03601	exodeoxyribonuclease VII large subunit [EC:3.1.11.6]	8.8e-167
6883	KOfam	K11991	tRNA(adenine34) deaminase [EC:3.5.4.33]	2.4e-68
6907	KOfam	K04033	AraC family transcriptional regulator, ethanolamine operon transcriptional activator	1.2e-52
6876	KOfam	K01759	lactoylglutathione lyase [EC:4.4.1.5]	1.2e-31
6897	KOfam	K00912	tetraacyldisaccharide 4'-kinase [EC:2.7.1.130]	2.7e-106
6801	KOfam	K23107	1-deoxyxylulose-5-phosphate synthase [EC:1.1.-.-]	6.9e-110
6810	KOfam	K03566	LysR family transcriptional regulator, glycine cleavage system transcriptional activator	2.8e-102
6880	KOfam	K03572	DNA mismatch repair protein MutL	1.4e-217
6841	KOfam	K00286	pyrroline-5-carboxylate reductase [EC:1.5.1.2]	8e-84
6853	KOfam	K01166	ribonuclease T2 [EC:4.6.1.19]	2.7e-37
6866	KOfam	K03413	two-component system, chemotaxis family, chemotaxis protein CheY	5.2e-47
6898	KOfam	K02527	3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]	3.2e-156
6858	KOfam	K08744	cardiolipin synthase (CMP-forming) [EC:2.7.8.41]	9.6e-55
6885	KOfam	K01945	phosphoribosylamine---glycine ligase [EC:6.3.4.13]	1.4e-216
6950	KOfam	K01560	2-haloacid dehalogenase [EC:3.8.1.2]	3.6e-69
6944	KOfam	K19267	NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]	5.6e-43
6882	KOfam	K06178	23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]	2.7e-127
6863	KOfam	K07058	membrane protein	8.6e-84
6884	KOfam	K01561	haloacetate dehalogenase [EC:3.8.1.3]	1.6e-136
