gene_callers_id	source	accession	function	e_value
1584	KOfam	K00135	succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]	3.1e-213
1595	KOfam	K02053	putative spermidine/putrescine transport system permease protein	2.4e-121
1487	KOfam	K03205	type IV secretion system protein VirD4 [EC:7.4.2.8]	2.2e-192
1534	KOfam	K01406	serralysin [EC:3.4.24.40]	4.4e-30
1547	KOfam	K02495	oxygen-independent coproporphyrinogen III oxidase [EC:1.3.98.3]	4.1e-140
1596	KOfam	K02052	putative spermidine/putrescine transport system ATP-binding protein	4.2e-157
1519	KOfam	K03406	methyl-accepting chemotaxis protein	2e-65
1530	KOfam	K03406	methyl-accepting chemotaxis protein	3.8e-59
1567	KOfam	K24126	lipoyl-dependent peroxiredoxin subunit C [EC:1.11.1.28]	9.2e-83
1509	KOfam	K01012	biotin synthase [EC:2.8.1.6]	1.7e-148
1543	KOfam	K07267	porin	2.7e-50
1595	KOfam	K02054	putative spermidine/putrescine transport system permease protein	1.9e-124
1562	KOfam	K02594	homocitrate synthase NifV [EC:2.3.3.14]	2.9e-163
1503	KOfam	K01658	anthranilate synthase component II [EC:4.1.3.27]	6.9e-89
1504	KOfam	K01665	para-aminobenzoate synthetase component I [EC:2.6.1.85]	1.3e-163
1563	KOfam	K02595	nitrogenase-stabilizing/protective protein	4.3e-41
1557	KOfam	K02597	nitrogen fixation protein NifZ	2.1e-42
1578	KOfam	K10805	acyl-CoA thioesterase II [EC:3.1.2.-]	1.3e-118
1512	KOfam	K01935	dethiobiotin synthetase [EC:6.3.3.3]	2.9e-61
1539	KOfam	K02596	nitrogen fixation protein NifX	4.1e-64
1538	KOfam	K02592	nitrogenase molybdenum-iron protein NifN	1.4e-202
1535	KOfam	K02586	nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1]	3.4e-221
1496	KOfam	K20531	type IV secretion system protein TrbF	3.1e-113
1552	KOfam	K04487	cysteine desulfurase [EC:2.8.1.7]	1.7e-162
1492	KOfam	K20530	type IV secretion system protein TrbE [EC:7.4.2.8]	0
1537	KOfam	K02587	nitrogenase molybdenum-cofactor synthesis protein NifE	3.7e-247
1553	KOfam	K02593	nitrogen fixation protein NifT	2.7e-32
1566	KOfam	K03855	ferredoxin like protein	9.7e-34
1517	KOfam	K01918	pantoate--beta-alanine ligase [EC:6.3.2.1]	1.4e-122
1555	KOfam	K02585	nitrogen fixation protein NifB	3.7e-207
1536	KOfam	K02591	nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1]	8.5e-197
1497	KOfam	K20532	type IV secretion system protein TrbG	3.2e-115
1569	KOfam	K03704	cold shock protein	3.9e-31
1523	KOfam	K22278	peptidoglycan-N-acetylglucosamine deacetylase [EC:3.5.1.104]	2.6e-57
1498	KOfam	K20533	type IV secretion system protein TrbI	4e-148
1497	KOfam	K20533	type IV secretion system protein TrbI	1e-112
1489	KOfam	K20527	type IV secretion system protein TrbB [EC:7.4.2.8]	2.4e-162
1527	KOfam	K00956	sulfate adenylyltransferase subunit 1 [EC:2.7.7.4]	1.7e-204
1564	KOfam	K03522	electron transfer flavoprotein alpha subunit	6.4e-120
1528	KOfam	K00957	sulfate adenylyltransferase subunit 2 [EC:2.7.7.4]	3e-170
1560	KOfam	K02588	nitrogenase iron protein NifH	2.2e-144
1584	KOfam	K15786	aspartate-semialdehyde dehydrogenase [EC:1.2.1.-]	4.6e-231
1561	KOfam	K15790	nitrogen fixation protein NifQ	1.6e-76
1491	KOfam	K20529	type IV secretion system protein TrbD	2e-37
1472	KOfam	K09144	uncharacterized protein	3.1e-50
1516	KOfam	K00606	3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]	5.6e-122
1527	KOfam	K00955	bifunctional enzyme CysN/CysC [EC:2.7.7.4 2.7.1.25]	2.5e-304
1577	KOfam	K01451	hippurate hydrolase [EC:3.5.1.32]	6e-160
