gene_callers_id	source	accession	function	e_value
6438	KOfam	K01997	branched-chain amino acid transport system permease protein	2e-82
6392	KOfam	K04756	lipoyl-dependent peroxiredoxin subunit D [EC:1.11.1.28]	1.9e-75
6280	KOfam	K01969	3-methylcrotonyl-CoA carboxylase beta subunit [EC:6.4.1.4]	3.4e-243
6427	KOfam	K01012	biotin synthase [EC:2.8.1.6]	1.8e-72
6433	KOfam	K00681	gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]	8.8e-173
6331	KOfam	K00817	histidinol-phosphate aminotransferase [EC:2.6.1.9]	1.4e-104
6346	KOfam	K14136	decaprenyl-phosphate phosphoribosyltransferase [EC:2.4.2.45]	2e-58
6337	KOfam	K16079	outer membrane immunogenic protein	2.4e-46
6265	KOfam	K15773	HTH-type transcriptional regulator / antitoxin HipB	1.9e-19
6404	KOfam	K18290	itaconyl-CoA hydratase [EC:4.2.1.56]	2.1e-57
6322	KOfam	K14657	LysR family transcriptional regulator, nod-box dependent transcriptional activator	3.4e-148
6323	KOfam	K14657	LysR family transcriptional regulator, nod-box dependent transcriptional activator	6.5e-147
6358	KOfam	K16653	decaprenylphospho-beta-D-ribofuranose 2-oxidase [EC:1.1.98.3]	5.6e-133
6419	KOfam	K01273	membrane dipeptidase [EC:3.4.13.19]	1.1e-74
6410	KOfam	K07749	formyl-CoA transferase [EC:2.8.3.16]	8.8e-171
6319	KOfam	K22278	peptidoglycan-N-acetylglucosamine deacetylase [EC:3.5.1.104]	8.6e-61
6309	KOfam	K02584	Nif-specific regulatory protein	6.4e-209
6402	KOfam	K00836	diaminobutyrate-2-oxoglutarate transaminase [EC:2.6.1.76]	2.4e-188
6320	KOfam	K14658	nodulation protein A [EC:2.3.1.-]	1.7e-96
6319	KOfam	K14659	chitooligosaccharide deacetylase [EC:3.5.1.-]	2.7e-97
6312	KOfam	K00612	carbamoyltransferase [EC:2.1.3.-]	1.9e-222
6317	KOfam	K00612	carbamoyltransferase [EC:2.1.3.-]	1.8e-119
6414	KOfam	K03327	multidrug resistance protein, MATE family	9.3e-68
6284	KOfam	K00766	anthranilate phosphoribosyltransferase [EC:2.4.2.18]	1e-148
6308	KOfam	K03521	electron transfer flavoprotein beta subunit	1.5e-72
6264	KOfam	K07154	serine/threonine-protein kinase HipA [EC:2.7.11.1]	4.8e-100
6318	KOfam	K14666	N-acetylglucosaminyltransferase [EC:2.4.1.-]	5.5e-229
6410	KOfam	K18702	CoA:oxalate CoA-transferase [EC:2.8.3.19]	5e-171
6260	KOfam	K02362	enterobactin synthetase component D [EC:6.3.2.14 2.7.8.-]	1.2e-35
6338	KOfam	K00428	cytochrome c peroxidase [EC:1.11.1.5]	1.1e-108
6339	KOfam	K18098	LuxR family transcriptional regulator, quorum-sensing system regulator BjaR1	2.4e-62
