gene_callers_id	source	accession	function	e_value
3071	KOfam	K01997	branched-chain amino acid transport system permease protein	4.2e-69
3060	KOfam	K02050	NitT/TauT family transport system permease protein	2.7e-62
3101	KOfam	K02050	NitT/TauT family transport system permease protein	2.5e-45
3057	KOfam	K05845	osmoprotectant transport system substrate-binding protein	3.6e-77
3178	KOfam	K17662	cytochrome b pre-mRNA-processing protein 3	2.2e-48
3070	KOfam	K01996	branched-chain amino acid transport system ATP-binding protein	2.3e-121
3058	KOfam	K05847	osmoprotectant transport system ATP-binding protein [EC:7.6.2.9]	3.4e-118
3188	KOfam	K07738	transcriptional repressor NrdR	3.4e-66
3057	KOfam	K05846	osmoprotectant transport system permease protein	7.9e-83
3069	KOfam	K01995	branched-chain amino acid transport system ATP-binding protein	1.4e-102
3146	KOfam	K07499	putative transposase	3.6e-31
3052	KOfam	K00053	ketol-acid reductoisomerase [EC:1.1.1.86]	2.7e-148
3038	KOfam	K00287	dihydrofolate reductase [EC:1.5.1.3]	2e-62
3041	KOfam	K09937	uncharacterized protein	4.1e-20
3131	KOfam	K01992	ABC-2 type transport system permease protein	3.3e-06
3037	KOfam	K00657	diamine N-acetyltransferase [EC:2.3.1.57]	6.4e-45
3186	KOfam	K00793	riboflavin synthase [EC:2.5.1.9]	2.9e-78
3104	KOfam	K04091	alkanesulfonate monooxygenase [EC:1.14.14.5 1.14.14.34]	5.1e-117
3030	KOfam	K09985	uncharacterized protein	4.3e-73
3040	KOfam	K04087	modulator of FtsH protease HflC	4.6e-128
3096	KOfam	K00975	glucose-1-phosphate adenylyltransferase [EC:2.7.7.27]	1e-151
3044	KOfam	K00791	tRNA dimethylallyltransferase [EC:2.5.1.75]	2.3e-97
3093	KOfam	K15777	4,5-DOPA dioxygenase extradiol [EC:1.13.11.-]	1.9e-90
3181	KOfam	K15987	K(+)-stimulated pyrophosphate-energized sodium pump [EC:7.2.3.1]	2.2e-301
3077	KOfam	K22044	moderate conductance mechanosensitive channel	1.4e-107
3053	KOfam	K00019	3-hydroxybutyrate dehydrogenase [EC:1.1.1.30]	4.9e-58
3185	KOfam	K00794	6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]	1.1e-51
3139	KOfam	K03704	cold shock protein	6.9e-36
3063	KOfam	K03088	RNA polymerase sigma-70 factor, ECF subfamily	1e-41
3051	KOfam	K11249	cysteine/O-acetylserine efflux protein	6.6e-37
3034	KOfam	K07793	putative tricarboxylic transport membrane protein	1.5e-190
3094	KOfam	K15383	MtN3 and saliva related transmembrane protein	5.1e-35
3029	KOfam	K01679	fumarate hydratase, class II [EC:4.2.1.2]	1.8e-270
3099	KOfam	K15553	sulfonate transport system substrate-binding protein	7.3e-76
3105	KOfam	K15553	sulfonate transport system substrate-binding protein	5.5e-73
3080	KOfam	K02171	BlaI family transcriptional regulator, penicillinase repressor	2.4e-31
3045	KOfam	K01652	acetolactate synthase I/II/III large subunit [EC:2.2.1.6]	2.7e-236
3048	KOfam	K01653	acetolactate synthase I/III small subunit [EC:2.2.1.6]	1.8e-74
3079	KOfam	K00029	malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+) [EC:1.1.1.40]	6.5e-265
3085	KOfam	K03642	rare lipoprotein A	4.8e-51
3043	KOfam	K01079	phosphoserine phosphatase [EC:3.1.3.3]	1.7e-92
3035	KOfam	K07795	putative tricarboxylic transport membrane protein	1.8e-84
3078	KOfam	K07795	putative tricarboxylic transport membrane protein	7.1e-83
3180	KOfam	K07795	putative tricarboxylic transport membrane protein	6.6e-79
3036	KOfam	K00560	thymidylate synthase [EC:2.1.1.45]	5.3e-151
3033	KOfam	K07794	putative tricarboxylic transport membrane protein	1.1e-26
3102	KOfam	K15555	sulfonate transport system ATP-binding protein [EC:7.6.2.14]	2e-113
3059	KOfam	K15555	sulfonate transport system ATP-binding protein [EC:7.6.2.14]	1.7e-102
3189	KOfam	K00600	glycine hydroxymethyltransferase [EC:2.1.2.1]	1.2e-215
3117	KOfam	K00012	UDPglucose 6-dehydrogenase [EC:1.1.1.22]	2.3e-206
3039	KOfam	K04088	modulator of FtsH protease HflK	1.3e-141
3183	KOfam	K00946	thiamine-monophosphate kinase [EC:2.7.4.16]	1.3e-101
3177	KOfam	K07040	DUF177 domain-containing protein	4.2e-17
3054	KOfam	K17247	methionine sulfoxide reductase heme-binding subunit	3.9e-20
3024	KOfam	K13021	MFS transporter, ACS family, tartrate transporter	8.3e-184
3050	KOfam	K15268	O-acetylserine/cysteine efflux transporter	1.6e-87
3031	KOfam	K07240	chromate transporter	9e-41
3032	KOfam	K07240	chromate transporter	2.4e-39
3089	KOfam	K03379	cyclohexanone monooxygenase [EC:1.14.13.22]	2.9e-203
3176	KOfam	K03621	phosphate acyltransferase [EC:2.3.1.274]	1.4e-131
3108	KOfam	K07484	transposase	7e-24
3123	KOfam	K07484	transposase	7e-24
3126	KOfam	K07484	transposase	7e-24
3149	KOfam	K07484	transposase	7e-24
