gene_callers_id	source	accession	function	e_value
6842	KOfam	K03414	chemotaxis protein CheZ	2e-49
6797	KOfam	K07263	zinc protease [EC:3.4.24.-]	2.4e-133
6798	KOfam	K07263	zinc protease [EC:3.4.24.-]	3.9e-83
6770	KOfam	K01821	4-oxalocrotonate tautomerase [EC:5.3.2.6]	1.3e-18
6780	KOfam	K07115	23S rRNA (adenine2030-N6)-methyltransferase [EC:2.1.1.266]	1.1e-114
6819	KOfam	K03601	exodeoxyribonuclease VII large subunit [EC:3.1.11.6]	5.2e-168
6809	KOfam	K11991	tRNA(adenine34) deaminase [EC:3.5.4.33]	5.5e-71
6833	KOfam	K04033	AraC family transcriptional regulator, ethanolamine operon transcriptional activator	1.2e-52
6802	KOfam	K01759	lactoylglutathione lyase [EC:4.4.1.5]	1.1e-30
6823	KOfam	K00912	tetraacyldisaccharide 4'-kinase [EC:2.7.1.130]	4e-109
6728	KOfam	K23107	1-deoxyxylulose-5-phosphate synthase [EC:1.1.-.-]	4.1e-109
6738	KOfam	K03566	LysR family transcriptional regulator, glycine cleavage system transcriptional activator	1.5e-102
6806	KOfam	K03572	DNA mismatch repair protein MutL	3e-216
6768	KOfam	K00286	pyrroline-5-carboxylate reductase [EC:1.5.1.2]	1.4e-84
6779	KOfam	K01166	ribonuclease T2 [EC:4.6.1.19]	1e-38
6792	KOfam	K03413	two-component system, chemotaxis family, chemotaxis protein CheY	2.9e-47
6824	KOfam	K02527	3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]	4.4e-157
6784	KOfam	K08744	cardiolipin synthase (CMP-forming) [EC:2.7.8.41]	1.7e-55
6811	KOfam	K01945	phosphoribosylamine---glycine ligase [EC:6.3.4.13]	4.8e-214
6808	KOfam	K06178	23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]	6.7e-128
6789	KOfam	K07058	membrane protein	7.1e-80
6708	KOfam	K08223	MFS transporter, FSR family, fosmidomycin resistance protein	2e-154
6810	KOfam	K01561	haloacetate dehalogenase [EC:3.8.1.3]	2.4e-137
6832	KOfam	K09761	16S rRNA (uracil1498-N3)-methyltransferase [EC:2.1.1.193]	3.5e-66
6775	KOfam	K07638	two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]	9.4e-141
6756	KOfam	K01061	carboxymethylenebutenolidase [EC:3.1.1.45]	7.6e-57
6837	KOfam	K20534	polyisoprenyl-phosphate glycosyltransferase [EC:2.4.-.-]	7e-127
6782	KOfam	K16079	outer membrane immunogenic protein	1.5e-57
6761	KOfam	K00948	ribose-phosphate pyrophosphokinase [EC:2.7.6.1]	5.7e-138
6741	KOfam	K03702	excinuclease ABC subunit B	0
6844	KOfam	K04078	chaperonin GroES	2.1e-49
6783	KOfam	K03703	excinuclease ABC subunit C	1.1e-231
6839	KOfam	K09945	uncharacterized protein	2.7e-57
6763	KOfam	K01921	D-alanine-D-alanine ligase [EC:6.3.2.4]	2.6e-70
6795	KOfam	K03101	signal peptidase II [EC:3.4.23.36]	4.9e-42
6848	KOfam	K03303	lactate permease	1.5e-178
6771	KOfam	K01892	histidyl-tRNA synthetase [EC:6.1.1.21]	4.9e-153
6766	KOfam	K00794	6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]	1.1e-48
6722	KOfam	K00812	aspartate aminotransferase [EC:2.6.1.1]	1.8e-187
6852	KOfam	K11472	glycolate dehydrogenase FAD-binding subunit [EC:1.1.99.14]	1.8e-127
6781	KOfam	K03704	cold shock protein	3.4e-35
6852	KOfam	K11473	glycolate dehydrogenase iron-sulfur subunit [EC:1.1.99.14]	4.1e-166
6755	KOfam	K09806	ubiquinone biosynthesis accessory factor UbiK	1.5e-11
6836	KOfam	K00765	ATP phosphoribosyltransferase [EC:2.4.2.17]	3.4e-68
6784	KOfam	K00995	CDP-diacylglycerol---glycerol-3-phosphate 3-phosphatidyltransferase [EC:2.7.8.5]	5.1e-41
6752	KOfam	K01056	peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]	2.1e-77
6723	KOfam	K00799	glutathione S-transferase [EC:2.5.1.18]	1.6e-35
