gene_callers_id	source	accession	function	e_value
6754	KOfam	K06140	regulator of nucleoside diphosphate kinase	8.2e-30
6735	KOfam	K00652	8-amino-7-oxononanoate synthase [EC:2.3.1.47]	8.6e-139
6705	KOfam	K02899	large subunit ribosomal protein L27	1.3e-51
6818	KOfam	K14340	mannosyltransferase [EC:2.4.1.-]	5.7e-67
6704	KOfam	K02888	large subunit ribosomal protein L21	3.3e-43
6829	KOfam	K00285	D-amino-acid dehydrogenase [EC:1.4.5.1]	9.9e-155
6698	KOfam	K00355	NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]	6.2e-93
6776	KOfam	K03704	cold shock protein	2.1e-34
6735	KOfam	K00639	glycine C-acetyltransferase [EC:2.3.1.29]	1.9e-206
6712	KOfam	K03327	multidrug resistance protein, MATE family	1.5e-71
6720	KOfam	K00986	RNA-directed DNA polymerase [EC:2.7.7.49]	1.4e-63
6831	KOfam	K03719	Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein	2.8e-48
6824	KOfam	K01053	gluconolactonase [EC:3.1.1.17]	9.2e-99
6746	KOfam	K07486	transposase	1.1e-62
6791	KOfam	K07486	transposase	7.4e-30
6748	KOfam	K07492	putative transposase	6.1e-64
6774	KOfam	K13587	two-component system, cell cycle sensor histidine kinase and response regulator CckA [EC:2.7.13.3]	8.6e-166
6821	KOfam	K07068	uncharacterized protein	4.7e-37
6723	KOfam	K07493	putative transposase	2e-52
6793	KOfam	K07487	transposase	6.2e-137
6724	KOfam	K07487	transposase	1.3e-73
6820	KOfam	K01426	amidase [EC:3.5.1.4]	2.8e-97
6744	KOfam	K07484	transposase	8.8e-11
6825	KOfam	K01595	phosphoenolpyruvate carboxylase [EC:4.1.1.31]	0
6710	KOfam	K01620	threonine aldolase [EC:4.1.2.48]	2.1e-128
6752	KOfam	K11744	AI-2 transport protein TqsA	9.8e-88
6724	KOfam	K07481	transposase, IS5 family	2e-31
6743	KOfam	K07483	transposase	5.9e-16
6707	KOfam	K07497	putative transposase	3e-40
6801	KOfam	K18831	HTH-type transcriptional regulator / antitoxin HigA	4e-13
5458	KOfam	K01968	3-methylcrotonyl-CoA carboxylase alpha subunit [EC:6.4.1.4]	1.7e-291
5335	KOfam	K06140	regulator of nucleoside diphosphate kinase	1.6e-31
5414	KOfam	K04568	elongation factor P--(R)-beta-lysine ligase [EC:6.3.1.-]	1e-119
5457	KOfam	K01969	3-methylcrotonyl-CoA carboxylase beta subunit [EC:6.4.1.4]	0
5426	KOfam	K01759	lactoylglutathione lyase [EC:4.4.1.5]	3.9e-45
5402	KOfam	K07462	single-stranded-DNA-specific exonuclease [EC:3.1.-.-]	2.7e-177
5342	KOfam	K03406	methyl-accepting chemotaxis protein	1.8e-90
5460	KOfam	K21062	1-pyrroline-4-hydroxy-2-carboxylate deaminase [EC:3.5.4.22]	2.5e-148
5345	KOfam	K22622	S-disulfanyl-L-cysteine oxidoreductase SoxD [EC:1.8.2.6]	1.4e-73
5386	KOfam	K01560	2-haloacid dehalogenase [EC:3.8.1.2]	1.9e-57
5419	KOfam	K24131	protease PrsW [EC:3.4.-.-]	5.5e-36
5418	KOfam	K21908	membrane protein HdeD	3.9e-34
5347	KOfam	K07267	porin	4e-111
5456	KOfam	K00253	isovaleryl-CoA dehydrogenase [EC:1.3.8.4]	1.6e-220
5381	KOfam	K03821	poly[(R)-3-hydroxyalkanoate] polymerase subunit PhaC [EC:2.3.1.304]	2.6e-248
5415	KOfam	K01843	lysine 2,3-aminomutase [EC:5.4.3.2]	5.9e-148
5372	KOfam	K01665	para-aminobenzoate synthetase component I [EC:2.6.1.85]	2.1e-162
5448	KOfam	K09005	uncharacterized protein	7e-50
5387	KOfam	K13075	N-acyl homoserine lactone hydrolase [EC:3.1.1.81]	2.8e-35
5388	KOfam	K05799	GntR family transcriptional regulator, transcriptional repressor for pyruvate dehydrogenase complex	6.8e-46
5413	KOfam	K02356	elongation factor P	4.5e-73
5376	KOfam	K01918	pantoate--beta-alanine ligase [EC:6.3.2.1]	3.6e-133
5452	KOfam	K03937	NADH dehydrogenase (ubiquinone) Fe-S protein 4	1.3e-35
